        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.40000000e+00,        +1.414213562373e-01,        +3.698676737991e-02,        +9.422377940687e-02
 2.40002500e+00,        +1.414213562373e-01,        +3.706111755813e-02,        +9.430644962130e-02
 2.40005000e+00,        +1.414213562373e-01,        +3.713551672530e-02,        +9.438904272489e-02
 2.40007500e+00,        +1.414213562373e-01,        +3.720996486806e-02,        +9.447155879002e-02
 2.40010000e+00,        +1.414213562373e-01,        +3.728446197333e-02,        +9.455399788891e-02
 2.40012500e+00,        +1.414213562373e-01,        +3.735900802830e-02,        +9.463636009356e-02
 2.40015000e+00,        +1.414213562373e-01,        +3.743360302044e-02,        +9.471864547584e-02
 2.40017500e+00,        +1.414213562373e-01,        +3.750824693745e-02,        +9.480085410739e-02
 2.40020000e+00,        +1.414213562373e-01,        +3.758293976733e-02,        +9.488298605969e-02
 2.40022500e+00,        +1.414213562373e-01,        +3.765768149834e-02,        +9.496504140403e-02
 2.40025000e+00,        +1.414213562373e-01,        +3.773247211898e-02,        +9.504702021153e-02
 2.40027500e+00,        +1.414213562373e-01,        +3.780731161804e-02,        +9.512892255312e-02
 2.40030000e+00,        +1.414213562373e-01,        +3.788219998458e-02,        +9.521074849954e-02
 2.40032500e+00,        +1.414213562373e-01,        +3.795713720791e-02,        +9.529249812136e-02
 2.40035000e+00,        +1.414213562373e-01,        +3.803212327760e-02,        +9.537417148896e-02
 2.40037500e+00,        +1.414213562373e-01,        +3.810715818349e-02,        +9.545576867255e-02
 2.40040000e+00,        +1.414213562373e-01,        +3.818224191570e-02,        +9.553728974214e-02
 2.40042500e+00,        +1.414213562373e-01,        +3.825737446460e-02,        +9.561873476759e-02
 2.40045000e+00,        +1.414213562373e-01,        +3.833255582082e-02,        +9.570010381854e-02
 2.40047500e+00,        +1.414213562373e-01,        +3.840778597525e-02,        +9.578139696448e-02
 2.40050000e+00,        +1.414213562373e-01,        +3.848306491907e-02,        +9.586261427470e-02
 2.40052500e+00,        +1.414213562373e-01,        +3.855839264369e-02,        +9.594375581833e-02
 2.40055000e+00,        +1.414213562373e-01,        +3.863376914081e-02,        +9.602482166429e-02
 2.40057500e+00,        +1.414213562373e-01,        +3.870919440237e-02,        +9.610581188134e-02
 2.40060000e+00,        +1.414213562373e-01,        +3.878466842059e-02,        +9.618672653806e-02
 2.40062500e+00,        +1.414213562373e-01,        +3.886019118794e-02,        +9.626756570284e-02
 2.40065000e+00,        +1.414213562373e-01,        +3.893576269717e-02,        +9.634832944391e-02
 2.40067500e+00,        +1.414213562373e-01,        +3.901138294127e-02,        +9.642901782928e-02
 2.40070000e+00,        +1.414213562373e-01,        +3.908705191351e-02,        +9.650963092683e-02
 2.40072500e+00,        +1.414213562373e-01,        +3.916276960741e-02,        +9.659016880422e-02
 2.40075000e+00,        +1.414213562373e-01,        +3.923853601676e-02,        +9.667063152895e-02
 2.40077500e+00,        +1.414213562373e-01,        +3.931435113560e-02,        +9.675101916834e-02
 2.40080000e+00,        +1.414213562373e-01,        +3.939021495825e-02,        +9.683133178953e-02
 2.40082500e+00,        +1.414213562373e-01,        +3.946612747928e-02,        +9.691156945947e-02
 2.40085000e+00,        +1.414213562373e-01,        +3.954208869351e-02,        +9.699173224495e-02
 2.40087500e+00,        +1.414213562373e-01,        +3.961809859604e-02,        +9.707182021256e-02
 2.40090000e+00,        +1.414213562373e-01,        +3.969415718222e-02,        +9.715183342872e-02
 2.40092500e+00,        +1.414213562373e-01,        +3.977026444767e-02,        +9.723177195968e-02
 2.40095000e+00,        +1.414213562373e-01,        +3.984642038826e-02,        +9.731163587149e-02
 2.40097500e+00,        +1.414213562373e-01,        +3.992262500012e-02,        +9.739142523006e-02
 2.40100000e+00,        +1.414213562373e-01,        +3.999887827966e-02,        +9.747114010107e-02
 2.40102500e+00,        +1.414213562373e-01,        +4.007518022352e-02,        +9.755078055007e-02
 2.40105000e+00,        +1.414213562373e-01,        +4.015153082862e-02,        +9.763034664239e-02
 2.40107500e+00,        +1.414213562373e-01,        +4.022793009213e-02,        +9.770983844322e-02
 2.40110000e+00,        +1.414213562373e-01,        +4.030437801149e-02,        +9.778925601754e-02
 2.40112500e+00,        +1.414213562373e-01,        +4.038087458440e-02,        +9.786859943017e-02
 2.40115000e+00,        +1.414213562373e-01,        +4.045741980880e-02,        +9.794786874575e-02
