        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.44500000e+00,        +7.885938028538e-10,        +7.901190695983e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.613187919399e-13,        +7.117971126689e-04,        +6.476466067472e-12,        +8.196822879828e-03,        +7.236239073904e-11,        +9.176129773931e-02,        +1.287022496919e-10,        +1.628896892178e-01,        +2.285956166024e-10,        +2.898775209431e-01,        +1.759880941065e-10,        +2.227361683549e-01,        +1.262078220061e-10,        +1.600416102046e-01,        +1.391332840852e-10,        +1.760915404256e-01,        +1.255314198243e-10,        +1.591838781513e-01,        +1.388836412442e-10,        +1.757755844505e-01,        +2.290078341091e-10,        +2.904002457036e-01,        +1.761599856094e-10,        +2.229537197462e-01
 2.44502000e+00,        +7.874465208890e-10,        +7.889803781215e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.604574717126e-13,        +7.117403618469e-04,        +6.466370245520e-12,        +8.195856861378e-03,        +7.226799580522e-11,        +9.177511600868e-02,        +1.285269753602e-10,        +1.629026258755e-01,        +2.282288258825e-10,        +2.898340646992e-01,        +1.757071665231e-10,        +2.227015669788e-01,        +1.260534259469e-10,        +1.600787134148e-01,        +1.389557940222e-10,        +1.761207222328e-01,        +1.253770909854e-10,        +1.592198170408e-01,        +1.387061667164e-10,        +1.758043299463e-01,        +2.286410745892e-10,        +2.903575906731e-01,        +1.758790396141e-10,        +2.229194090135e-01
 2.44504000e+00,        +7.862954224452e-10,        +7.878378223432e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.595931022884e-13,        +7.116830218192e-04,        +6.456239861852e-12,        +8.194884376901e-03,        +7.217350416594e-11,        +9.178929713401e-02,        +1.283512731881e-10,        +1.629158559644e-01,        +2.278609130792e-10,        +2.897904611610e-01,        +1.754253848236e-10,        +2.226668736237e-01,        +1.258983093337e-10,        +1.601157856702e-01,        +1.387775197735e-10,        +1.761498570362e-01,        +1.252220495342e-10,        +1.592557275035e-01,        +1.385279110652e-10,        +1.758330295100e-01,        +2.282731882189e-10,        +2.903147871687e-01,        +1.755972376601e-10,        +2.228850058732e-01
 2.44506000e+00,        +7.851405624021e-10,        +7.866914570837e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.587257249053e-13,        +7.116250919401e-04,        +6.446075394572e-12,        +8.193905420643e-03,        +7.207891944083e-11,        +9.180384111134e-02,        +1.281751508570e-10,        +1.629293793684e-01,        +2.274918951293e-10,        +2.897467103640e-01,        +1.751427619974e-10,        +2.226320883751e-01,        +1.257424806157e-10,        +1.601528269422e-01,        +1.385984707972e-10,        +1.761789448063e-01,        +1.250663038778e-10,        +1.592916095115e-01,        +1.383488837323e-10,        +1.758616831117e-01,        +2.279041919576e-10,        +2.902718352244e-01,        +1.753145927466e-10,        +2.228505104103e-01
 2.44508000e+00,        +7.839819955251e-10,        +7.855413370526e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.578553807238e-13,        +7.115665715642e-04,        +6.435877320842e-12,        +8.192919986859e-03,        +7.198424523299e-11,        +9.181874793538e-02,        +1.279986160261e-10,        +1.629431959703e-01,        +2.271217889307e-10,        +2.897028123440e-01,        +1.748593110037e-10,        +2.225972113189e-01,        +1.255859482326e-10,        +1.601898372021e-01,        +1.384186565396e-10,        +1.762079855135e-01,        +1.249098624137e-10,        +1.593274630370e-01,        +1.381690941479e-10,        +1.758902907214e-01,        +2.275341027257e-10,        +2.902287348746e-01,        +1.750311178425e-10,        +2.228159227104e-01
 2.44510000e+00,        +7.828197764610e-10,        +7.843875168439e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.569821108241e-13,        +7.115074600468e-04,        +6.425646116843e-12,        +8.191928069812e-03,        +7.188948512876e-11,        +9.183401759951e-02,        +1.278216763316e-10,        +1.629573056516e-01,        +2.267506113407e-10,        +2.896587671378e-01,        +1.745750447705e-10,        +2.225622425418e-01,        +1.254287206141e-10,        +1.602268164215e-01,        +1.382380864344e-10,        +1.762369791282e-01,        +1.247527335290e-10,        +1.593632880520e-01,        +1.379885517289e-10,        +1.759188523093e-01,        +2.271629374037e-10,        +2.901854861546e-01,        +1.747468258859e-10,        +2.227812428594e-01
 2.44512000e+00,        +7.816539597332e-10,        +7.832300509316e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.561059562021e-13,        +7.114477567438e-04,        +6.415382257733e-12,        +8.190929663771e-03,        +7.179464269747e-11,        +9.184965009577e-02,        +1.276443393865e-10,        +1.629717082927e-01,        +2.263783791752e-10,        +2.896145747825e-01,        +1.742899761938e-10,        +2.225271821305e-01,        +1.252708061793e-10,        +1.602637645719e-01,        +1.380567699015e-10,        +1.762659256208e-01,        +1.245949255998e-10,        +1.593990845288e-01,        +1.378072658791e-10,        +1.759473678458e-01,        +2.267907128303e-10,        +2.901420891000e-01,        +1.744617297823e-10,        +2.227464709440e-01
 2.44514000e+00,        +7.804845997372e-10,        +7.820689936651e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.552269577659e-13,        +7.113874610118e-04,        +6.405086217604e-12,        +8.189924763016e-03,        +7.169972149123e-11,        +9.186564541487e-02,        +1.274666127796e-10,        +1.629864037727e-01,        +2.260051092065e-10,        +2.895702353161e-01,        +1.740041181357e-10,        +2.224920301728e-01,        +1.251122133354e-10,        +1.603006816247e-01,        +1.378747163465e-10,        +1.762948249622e-01,        +1.244364469905e-10,        +1.594348524397e-01,        +1.376252459874e-10,        +1.759758373010e-01,        +2.264174458011e-10,        +2.900985437474e-01,        +1.741758424040e-10,        +2.227116070512e-01
 2.44516000e+00,        +7.793117507360e-10,        +7.809043992644e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.543451563324e-13,        +7.113265722079e-04,        +6.394758469449e-12,        +8.188913361831e-03,        +7.160472504468e-11,        +9.188200354615e-02,        +1.272885040750e-10,        +1.630013919692e-01,        +2.256308181627e-10,        +2.895257487771e-01,        +1.737174834244e-10,        +2.224567867566e-01,        +1.249529504774e-10,        +1.603375675516e-01,        +1.376919351596e-10,        +1.763236771228e-01,        +1.242773060529e-10,        +1.594705917568e-01,        +1.374425014273e-10,        +1.760042606454e-01,        +2.260431530673e-10,        +2.900548501338e-01,        +1.738891765891e-10,        +2.226766512685e-01
 2.44518000e+00,        +7.781354668558e-10,        +7.797363218159e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.534605926240e-13,        +7.112650896899e-04,        +6.384399485114e-12,        +8.187895454512e-03,        +7.150965687485e-11,        +9.189872447763e-02,        +1.271100208118e-10,        +1.630166727591e-01,        +2.252555227257e-10,        +2.894811152046e-01,        +1.734300848524e-10,        +2.224214519705e-01,        +1.247930259870e-10,        +1.603744223242e-01,        +1.375084357150e-10,        +1.763524820734e-01,        +1.241175111253e-10,        +1.595063024524e-01,        +1.372590415562e-10,        +1.760326378494e-01,        +2.256678513344e-10,        +2.900110082969e-01,        +1.736017451399e-10,        +2.226416036842e-01
