        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17],             E_elec[18] (J),                 p_elec[18],              E_mag[18] (J),                  p_mag[18]
 1.00e+00,        +3.292540468113e-10,        +3.292462853197e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.615338577923e-13,        +1.098039223188e-03,        +1.513899099034e-11,        +4.598074956455e-02,        +3.615338577923e-13,        +1.098039223188e-03,        +1.513899099034e-11,        +4.598074956455e-02,        +4.042930509149e-12,        +1.227906095097e-02,        +6.841246064349e-12,        +2.077850645363e-02,        +6.459257240358e-11,        +1.961785224180e-01,        +6.002051421711e-11,        +1.822967088568e-01,        +6.495610083628e-11,        +1.972826195011e-01,        +6.101332525908e-11,        +1.853121143033e-01,        +6.645243900086e-11,        +2.018272505514e-01,        +6.246771552553e-11,        +1.897294466508e-01,        +6.362398511121e-11,        +1.932367596614e-01,        +5.961293695628e-11,        +1.810587988818e-01,        +6.515945840435e-11,        +1.979002506891e-01,        +6.116932032121e-11,        +1.857859087516e-01,        +6.499724022589e-14,        +1.974075667569e-04,        +2.977745412427e-12,        +9.044127588368e-03,        +2.944783887765e-17,        +8.943804689067e-08,        +4.490573341791e-15,        +1.363894914541e-05
 2.00e+00,        +3.292540468113e-10,        +3.292362409528e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.219721593214e-11,        +3.704499929543e-02,        +3.271246954971e-13,        +9.935865339442e-04,        +1.219721593214e-11,        +3.704499929543e-02,        +3.271246954971e-13,        +9.935865339442e-04,        +7.534718510820e-11,        +2.288420927181e-01,        +4.755563726673e-12,        +1.444422920427e-02,        +4.723181108931e-11,        +1.434509660450e-01,        +6.482073562088e-11,        +1.968821398072e-01,        +4.702541603560e-11,        +1.428241095016e-01,        +6.464708294530e-11,        +1.963546988576e-01,        +4.706895159395e-11,        +1.429563343254e-01,        +6.468517656605e-11,        +1.964704018575e-01,        +4.699074655392e-11,        +1.427188124459e-01,        +6.459323679562e-11,        +1.961911501866e-01,        +4.696645902479e-11,        +1.426450471289e-01,        +6.454269526230e-11,        +1.960376387348e-01,        +6.426226547313e-12,        +1.951753246330e-02,        +8.636957797698e-13,        +2.623331432987e-03,        +3.492605547196e-17,        +1.060763134431e-07,        +9.295606780035e-16,        +2.823385042040e-06
 3.00e+00,        +3.292540468113e-10,        +3.292382079703e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.784939490361e-15,        +2.364417253411e-05,        +7.454670229451e-16,        +2.264217836505e-06,        +7.784939490361e-15,        +2.364417253411e-05,        +7.454670229451e-16,        +2.264217836505e-06,        +4.376648657289e-14,        +1.329261917864e-04,        +3.632707585660e-15,        +1.103367561151e-05,        +6.150175736023e-11,        +1.867911965118e-01,        +7.023981781127e-11,        +2.133404207376e-01,        +6.918367835130e-11,        +2.101224845110e-01,        +6.293919504717e-11,        +1.911661329807e-01,        +7.185642042252e-11,        +2.182400523803e-01,        +5.966116639648e-11,        +1.812097288595e-01,        +6.665429990862e-11,        +2.024403361300e-01,        +6.514244678132e-11,        +1.978581015336e-01,        +6.000172327879e-11,        +1.822353403394e-01,        +7.123487372355e-11,        +2.163627185396e-01,        +3.108479920032e-15,        +9.440977112163e-06,        +6.871432844994e-16,        +2.087070297022e-06,        +1.507583832736e-15,        +4.578786038732e-06,        +1.564289257842e-14,        +4.751238525704e-05
 4.00e+00,        +3.292540468113e-10,        +3.292371437272e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.784581194565e-15,        +1.149441056600e-05,        +1.571264572354e-14,        +4.772440176603e-05,        +3.784581194565e-15,        +1.149441056600e-05,        +1.571264572354e-14,        +4.772440176603e-05,        +1.725501388207e-14,        +5.240638360919e-05,        +8.766191817977e-15,        +2.662576803679e-05,        +7.086337553279e-11,        +2.152240077809e-01,        +6.342982804900e-11,        +1.926569624889e-01,        +6.245458751912e-11,        +1.896851021999e-01,        +6.790033796154e-11,        +2.062353511905e-01,        +5.875306767300e-11,        +1.784429629400e-01,        +7.141060040115e-11,        +2.168971568418e-01,        +6.600865314275e-11,        +2.004793981487e-01,        +6.730344961125e-11,        +2.044224076583e-01,        +7.114214820531e-11,        +2.160706873440e-01,        +5.916293554979e-11,        +1.796970259188e-01,        +6.973351563271e-16,        +2.117924329498e-06,        +3.825707232995e-15,        +1.161991380950e-05,        +1.047780806739e-14,        +3.182286799164e-05,        +1.687609697642e-15,        +5.125818060917e-06
 5.00e+00,        +3.292540468113e-10,        +3.292388667441e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.713737526547e-12,        +8.242077972399e-03,        +6.417590603925e-12,        +1.949220232529e-02,        +2.713737526547e-12,        +8.242077972399e-03,        +6.417590603925e-12,        +1.949220232529e-02,        +9.668445368357e-12,        +2.936469714493e-02,        +4.960173450280e-12,        +1.506557685407e-02,        +8.010987368163e-11,        +2.433071801470e-01,        +6.895085910860e-11,        +2.094250286744e-01,        +5.951258176724e-11,        +1.807497351775e-01,        +6.185794409200e-11,        +1.878816577877e-01,        +5.183435377931e-11,        +1.574296634508e-01,        +5.916694605786e-11,        +1.797082666545e-01,        +8.451547233916e-11,        +2.566877253527e-01,        +7.027737712329e-11,        +2.134540730816e-01,        +3.923105439272e-11,        +1.191513203032e-01,        +5.490558048116e-11,        +1.667651848767e-01,        +1.668526282718e-12,        +5.067595368614e-03,        +2.701746343684e-12,        +8.206037064830e-03,        +1.673594927248e-18,        +5.082989695817e-09,        +6.494832616455e-16,        +1.972681014451e-06
 6.00e+00,        +3.292540468113e-10,        +3.292388799682e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.714299201470e-12,        +8.243783873752e-03,        +6.420365158371e-12,        +1.950062871976e-02,        +2.714299201470e-12,        +8.243783873752e-03,        +6.420365158371e-12,        +1.950062871976e-02,        +9.669116541458e-12,        +2.936673561069e-02,        +4.959232124515e-12,        +1.506271715234e-02,        +4.617312859595e-11,        +1.402355689873e-01,        +5.733905116525e-11,        +1.741563790120e-01,        +6.649696750766e-11,        +2.019624911270e-01,        +6.412073782162e-11,        +1.947544525355e-01,        +7.394415057860e-11,        +2.245808405234e-01,        +6.660145607978e-11,        +2.022891588205e-01,        +4.142464423125e-11,        +1.258136221329e-01,        +5.565397158065e-11,        +1.690382727156e-01,        +8.716424935316e-11,        +2.647325073065e-01,        +7.144127960164e-11,        +2.169891952267e-01,        +1.667481366012e-12,        +5.064421780571e-03,        +2.699092915523e-12,        +8.197977455709e-03,        +9.435716754497e-18,        +2.865786114363e-08,        +3.693520892287e-15,        +1.121836185521e-05
 7.00e+00,        +3.292540468113e-10,        +3.292362872690e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.301324413913e-15,        +1.913818364554e-05,        +2.913660833431e-13,        +8.849756075186e-04,        +6.301324413913e-15,        +1.913818364554e-05,        +2.913660833431e-13,        +8.849756075186e-04,        +1.412414345185e-13,        +4.289740274611e-04,        +3.970691538779e-13,        +1.206030954764e-03,        +8.013734603802e-11,        +2.433906183208e-01,        +6.616608450245e-11,        +2.009683836836e-01,        +6.495323693034e-11,        +1.972739213364e-01,        +6.562445957194e-11,        +1.993232888036e-01,        +5.093334509908e-11,        +1.546931483223e-01,        +6.521257799213e-11,        +1.980722675895e-01,        +5.751486556889e-11,        +1.746823345860e-01,        +6.543925117107e-11,        +1.987607493508e-01,        +7.556555448366e-11,        +2.295053172937e-01,        +6.600722422373e-11,        +2.004858722325e-01,        +2.154185371575e-15,        +6.542623826306e-06,        +9.813858909925e-14,        +2.980795036698e-04,        +1.746979996290e-18,        +5.305872511543e-09,        +1.159814029156e-16,        +3.522740578738e-07
 8.00e+00,        +3.292540468113e-10,        +3.292319984038e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.356201331166e-13,        +1.323051720504e-03,        +1.221605332514e-14,        +3.710469633684e-05,        +4.356201331166e-13,        +1.323051720504e-03,        +1.221605332514e-14,        +3.710469633684e-05,        +1.576130483649e-11,        +4.786973763614e-02,        +1.476998673554e-12,        +4.486194175277e-03,        +6.182499518584e-11,        +1.877729242346e-01,        +6.523179269015e-11,        +1.981332100355e-01,        +6.214702799648e-11,        +1.887509921240e-01,        +6.555306316959e-11,        +1.991090279420e-01,        +6.229664201173e-11,        +1.892053950895e-01,        +6.570071611662e-11,        +1.995575048451e-01,        +6.198555702805e-11,        +1.882605775946e-01,        +6.539471258330e-11,        +1.986280583308e-01,        +6.209830839680e-11,        +1.886030224934e-01,        +6.544875125071e-11,        +1.987921938573e-01,        +2.704520842275e-12,        +8.214085349800e-03,        +4.075040236546e-13,        +1.237741245172e-03,        +7.038049087897e-17,        +2.137574057497e-07,        +6.243842864517e-15,        +1.896487247530e-05
