        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.42000000e+00,        +1.414213562373e-01,        +2.822667132530e-01,        +4.544961028756e-03
 2.42020000e+00,        +1.414213562373e-01,        +2.822711690723e-01,        +4.518000555303e-03
 2.42040000e+00,        +1.414213562373e-01,        +2.822755474722e-01,        +4.491179616422e-03
 2.42060000e+00,        +1.414213562373e-01,        +2.822798498771e-01,        +4.464495887649e-03
 2.42080000e+00,        +1.414213562373e-01,        +2.822840776729e-01,        +4.437947085876e-03
 2.42100000e+00,        +1.414213562373e-01,        +2.822882322082e-01,        +4.411530968350e-03
 2.42120000e+00,        +1.414213562373e-01,        +2.822923147953e-01,        +4.385245331705e-03
 2.42140000e+00,        +1.414213562373e-01,        +2.822963267116e-01,        +4.359088011017e-03
 2.42160000e+00,        +1.414213562373e-01,        +2.823002692001e-01,        +4.333056878879e-03
 2.42180000e+00,        +1.414213562373e-01,        +2.823041434705e-01,        +4.307149844510e-03
 2.42200000e+00,        +1.414213562373e-01,        +2.823079507005e-01,        +4.281364852870e-03
 2.42220000e+00,        +1.414213562373e-01,        +2.823116920363e-01,        +4.255699883814e-03
 2.42240000e+00,        +1.414213562373e-01,        +2.823153685936e-01,        +4.230152951255e-03
 2.42260000e+00,        +1.414213562373e-01,        +2.823189814583e-01,        +4.204722102355e-03
 2.42280000e+00,        +1.414213562373e-01,        +2.823225316877e-01,        +4.179405416732e-03
 2.42300000e+00,        +1.414213562373e-01,        +2.823260203110e-01,        +4.154201005687e-03
 2.42320000e+00,        +1.414213562373e-01,        +2.823294483299e-01,        +4.129107011454e-03
 2.42340000e+00,        +1.414213562373e-01,        +2.823328167197e-01,        +4.104121606461e-03
 2.42360000e+00,        +1.414213562373e-01,        +2.823361264298e-01,        +4.079242992616e-03
 2.42380000e+00,        +1.414213562373e-01,        +2.823393783843e-01,        +4.054469400605e-03
 2.42400000e+00,        +1.414213562373e-01,        +2.823425734828e-01,        +4.029799089211e-03
 2.42420000e+00,        +1.414213562373e-01,        +2.823457126010e-01,        +4.005230344646e-03
 2.42440000e+00,        +1.414213562373e-01,        +2.823487965915e-01,        +3.980761479900e-03
 2.42460000e+00,        +1.414213562373e-01,        +2.823518262838e-01,        +3.956390834108e-03
 2.42480000e+00,        +1.414213562373e-01,        +2.823548024856e-01,        +3.932116771926e-03
 2.42500000e+00,        +1.414213562373e-01,        +2.823577259829e-01,        +3.907937682927e-03
 2.42520000e+00,        +1.414213562373e-01,        +2.823605975406e-01,        +3.883851981007e-03
 2.42540000e+00,        +1.414213562373e-01,        +2.823634179032e-01,        +3.859858103810e-03
 2.42560000e+00,        +1.414213562373e-01,        +2.823661877949e-01,        +3.835954512161e-03
 2.42580000e+00,        +1.414213562373e-01,        +2.823689079205e-01,        +3.812139689513e-03
 2.42600000e+00,        +1.414213562373e-01,        +2.823715789659e-01,        +3.788412141407e-03
 2.42620000e+00,        +1.414213562373e-01,        +2.823742015979e-01,        +3.764770394947e-03
 2.42640000e+00,        +1.414213562373e-01,        +2.823767764655e-01,        +3.741212998282e-03
 2.42660000e+00,        +1.414213562373e-01,        +2.823793041996e-01,        +3.717738520100e-03
 2.42680000e+00,        +1.414213562373e-01,        +2.823817854138e-01,        +3.694345549139e-03
 2.42700000e+00,        +1.414213562373e-01,        +2.823842207047e-01,        +3.671032693701e-03
 2.42720000e+00,        +1.414213562373e-01,        +2.823866106521e-01,        +3.647798581181e-03
 2.42740000e+00,        +1.414213562373e-01,        +2.823889558199e-01,        +3.624641857602e-03
 2.42760000e+00,        +1.414213562373e-01,        +2.823912567556e-01,        +3.601561187170e-03
 2.42780000e+00,        +1.414213562373e-01,        +2.823935139913e-01,        +3.578555251822e-03
 2.42800000e+00,        +1.414213562373e-01,        +2.823957280440e-01,        +3.555622750800e-03
 2.42820000e+00,        +1.414213562373e-01,        +2.823978994153e-01,        +3.532762400224e-03
 2.42840000e+00,        +1.414213562373e-01,        +2.824000285926e-01,        +3.509972932673e-03
 2.42860000e+00,        +1.414213562373e-01,        +2.824021160486e-01,        +3.487253096783e-03
 2.42880000e+00,        +1.414213562373e-01,        +2.824041622420e-01,        +3.464601656845e-03
 2.42900000e+00,        +1.414213562373e-01,        +2.824061676178e-01,        +3.442017392415e-03
 2.42920000e+00,        +1.414213562373e-01,        +2.824081326073e-01,        +3.419499097930e-03
 2.42940000e+00,        +1.414213562373e-01,        +2.824100576284e-01,        +3.397045582330e-03
 2.42960000e+00,        +1.414213562373e-01,        +2.824119430861e-01,        +3.374655668695e-03
 2.42980000e+00,        +1.414213562373e-01,        +2.824137893724e-01,        +3.352328193876e-03
 2.43000000e+00,        +1.414213562373e-01,        +2.824155968668e-01,        +3.330062008145e-03
 2.43020000e+00,        +1.414213562373e-01,        +2.824173659364e-01,        +3.307855974848e-03
 2.43040000e+00,        +1.414213562373e-01,        +2.824190969359e-01,        +3.285708970057e-03
 2.43060000e+00,        +1.414213562373e-01,        +2.824207902082e-01,        +3.263619882241e-03
 2.43080000e+00,        +1.414213562373e-01,        +2.824224460842e-01,        +3.241587611931e-03
 2.43100000e+00,        +1.414213562373e-01,        +2.824240648832e-01,        +3.219611071402e-03
 2.43120000e+00,        +1.414213562373e-01,        +2.824256469132e-01,        +3.197689184349e-03
 2.43140000e+00,        +1.414213562373e-01,        +2.824271924705e-01,        +3.175820885577e-03
 2.43160000e+00,        +1.414213562373e-01,        +2.824287018407e-01,        +3.154005120693e-03
 2.43180000e+00,        +1.414213562373e-01,        +2.824301752980e-01,        +3.132240845806e-03
 2.43200000e+00,        +1.414213562373e-01,        +2.824316131061e-01,        +3.110527027226e-03
 2.43220000e+00,        +1.414213562373e-01,        +2.824330155175e-01,        +3.088862641173e-03
 2.43240000e+00,        +1.414213562373e-01,        +2.824343827746e-01,        +3.067246673489e-03
 2.43260000e+00,        +1.414213562373e-01,        +2.824357151090e-01,        +3.045678119354e-03
 2.43280000e+00,        +1.414213562373e-01,        +2.824370127420e-01,        +3.024155983010e-03
 2.43300000e+00,        +1.414213562373e-01,        +2.824382758848e-01,        +3.002679277478e-03
 2.43320000e+00,        +1.414213562373e-01,        +2.824395047381e-01,        +2.981247024296e-03
 2.43340000e+00,        +1.414213562373e-01,        +2.824406994928e-01,        +2.959858253246e-03
 2.43360000e+00,        +1.414213562373e-01,        +2.824418603298e-01,        +2.938512002093e-03
 2.43380000e+00,        +1.414213562373e-01,        +2.824429874201e-01,        +2.917207316324e-03
 2.43400000e+00,        +1.414213562373e-01,        +2.824440809248e-01,        +2.895943248893e-03
 2.43420000e+00,        +1.414213562373e-01,        +2.824451409954e-01,        +2.874718859964e-03
 2.43440000e+00,        +1.414213562373e-01,        +2.824461677735e-01,        +2.853533216667e-03
 2.43460000e+00,        +1.414213562373e-01,        +2.824471613913e-01,        +2.832385392848e-03
 2.43480000e+00,        +1.414213562373e-01,        +2.824481219713e-01,        +2.811274468823e-03
 2.43500000e+00,        +1.414213562373e-01,        +2.824490496265e-01,        +2.790199531141e-03
 2.43520000e+00,        +1.414213562373e-01,        +2.824499444605e-01,        +2.769159672344e-03
 2.43540000e+00,        +1.414213562373e-01,        +2.824508065673e-01,        +2.748153990731e-03
 2.43560000e+00,        +1.414213562373e-01,        +2.824516360317e-01,        +2.727181590126e-03
 2.43580000e+00,        +1.414213562373e-01,        +2.824524329288e-01,        +2.706241579645e-03
 2.43600000e+00,        +1.414213562373e-01,        +2.824531973245e-01,        +2.685333073468e-03
 2.43620000e+00,        +1.414213562373e-01,        +2.824539292755e-01,        +2.664455190616e-03
 2.43640000e+00,        +1.414213562373e-01,        +2.824546288287e-01,        +2.643607054722e-03
 2.43660000e+00,        +1.414213562373e-01,        +2.824552960221e-01,        +2.622787793811e-03
 2.43680000e+00,        +1.414213562373e-01,        +2.824559308840e-01,        +2.601996540080e-03
 2.43700000e+00,        +1.414213562373e-01,        +2.824565334335e-01,        +2.581232429676e-03
 2.43720000e+00,        +1.414213562373e-01,        +2.824571036803e-01,        +2.560494602485e-03
 2.43740000e+00,        +1.414213562373e-01,        +2.824576416245e-01,        +2.539782201908e-03
 2.43760000e+00,        +1.414213562373e-01,        +2.824581472570e-01,        +2.519094374655e-03
 2.43780000e+00,        +1.414213562373e-01,        +2.824586205590e-01,        +2.498430270529e-03
 2.43800000e+00,        +1.414213562373e-01,        +2.824590615023e-01,        +2.477789042211e-03
 2.43820000e+00,        +1.414213562373e-01,        +2.824594700491e-01,        +2.457169845058e-03
 2.43840000e+00,        +1.414213562373e-01,        +2.824598461520e-01,        +2.436571836885e-03
 2.43860000e+00,        +1.414213562373e-01,        +2.824601897539e-01,        +2.415994177764e-03
 2.43880000e+00,        +1.414213562373e-01,        +2.824605007878e-01,        +2.395436029811e-03
 2.43900000e+00,        +1.414213562373e-01,        +2.824607791772e-01,        +2.374896556985e-03
 2.43920000e+00,        +1.414213562373e-01,        +2.824610248353e-01,        +2.354374924879e-03
 2.43940000e+00,        +1.414213562373e-01,        +2.824612376657e-01,        +2.333870300517e-03
 2.43960000e+00,        +1.414213562373e-01,        +2.824614175616e-01,        +2.313381852147e-03
 2.43980000e+00,        +1.414213562373e-01,        +2.824615644062e-01,        +2.292908749042e-03
 2.44000000e+00,        +1.414213562373e-01,        +2.824616780725e-01,        +2.272450161291e-03
 2.44020000e+00,        +1.414213562373e-01,        +2.824617584227e-01,        +2.252005259603e-03
 2.44040000e+00,        +1.414213562373e-01,        +2.824618053090e-01,        +2.231573215096e-03
 2.44060000e+00,        +1.414213562373e-01,        +2.824618185727e-01,        +2.211153199104e-03
 2.44080000e+00,        +1.414213562373e-01,        +2.824617980442e-01,        +2.190744382968e-03
 2.44100000e+00,        +1.414213562373e-01,        +2.824617435433e-01,        +2.170345937835e-03
 2.44120000e+00,        +1.414213562373e-01,        +2.824616548784e-01,        +2.149957034459e-03
 2.44140000e+00,        +1.414213562373e-01,        +2.824615318469e-01,        +2.129576842999e-03
 2.44160000e+00,        +1.414213562373e-01,        +2.824613742347e-01,        +2.109204532811e-03
 2.44180000e+00,        +1.414213562373e-01,        +2.824611818162e-01,        +2.088839272254e-03
 2.44200000e+00,        +1.414213562373e-01,        +2.824609543541e-01,        +2.068480228480e-03
 2.44220000e+00,        +1.414213562373e-01,        +2.824606915989e-01,        +2.048126567239e-03
 2.44240000e+00,        +1.414213562373e-01,        +2.824603932892e-01,        +2.027777452668e-03
 2.44260000e+00,        +1.414213562373e-01,        +2.824600591513e-01,        +2.007432047093e-03
 2.44280000e+00,        +1.414213562373e-01,        +2.824596888987e-01,        +1.987089510824e-03
 2.44300000e+00,        +1.414213562373e-01,        +2.824592822323e-01,        +1.966749001949e-03
 2.44320000e+00,        +1.414213562373e-01,        +2.824588388398e-01,        +1.946409676132e-03
 2.44340000e+00,        +1.414213562373e-01,        +2.824583583957e-01,        +1.926070686406e-03
 2.44360000e+00,        +1.414213562373e-01,        +2.824578405610e-01,        +1.905731182967e-03
 2.44380000e+00,        +1.414213562373e-01,        +2.824572849828e-01,        +1.885390312965e-03
 2.44400000e+00,        +1.414213562373e-01,        +2.824566912942e-01,        +1.865047220304e-03
 2.44420000e+00,        +1.414213562373e-01,        +2.824560591137e-01,        +1.844701045426e-03
 2.44440000e+00,        +1.414213562373e-01,        +2.824553880453e-01,        +1.824350925107e-03
 2.44460000e+00,        +1.414213562373e-01,        +2.824546776780e-01,        +1.803995992245e-03
 2.44480000e+00,        +1.414213562373e-01,        +2.824539275852e-01,        +1.783635375654e-03
 2.44500000e+00,        +1.414213562373e-01,        +2.824531373250e-01,        +1.763268199846e-03
 2.44520000e+00,        +1.414213562373e-01,        +2.824523064390e-01,        +1.742893584828e-03
 2.44540000e+00,        +1.414213562373e-01,        +2.824514344527e-01,        +1.722510645881e-03
 2.44560000e+00,        +1.414213562373e-01,        +2.824505208747e-01,        +1.702118493353e-03
 2.44580000e+00,        +1.414213562373e-01,        +2.824495651964e-01,        +1.681716232442e-03
 2.44600000e+00,        +1.414213562373e-01,        +2.824485668916e-01,        +1.661302962982e-03
 2.44620000e+00,        +1.414213562373e-01,        +2.824475254159e-01,        +1.640877779228e-03
 2.44640000e+00,        +1.414213562373e-01,        +2.824464402065e-01,        +1.620439769636e-03
 2.44660000e+00,        +1.414213562373e-01,        +2.824453106816e-01,        +1.599988016653e-03
 2.44680000e+00,        +1.414213562373e-01,        +2.824441362400e-01,        +1.579521596495e-03
 2.44700000e+00,        +1.414213562373e-01,        +2.824429162604e-01,        +1.559039578928e-03
 2.44720000e+00,        +1.414213562373e-01,        +2.824416501011e-01,        +1.538541027052e-03
 2.44740000e+00,        +1.414213562373e-01,        +2.824403370994e-01,        +1.518024997084e-03
 2.44760000e+00,        +1.414213562373e-01,        +2.824389765710e-01,        +1.497490538132e-03
 2.44780000e+00,        +1.414213562373e-01,        +2.824375678092e-01,        +1.476936691983e-03
 2.44800000e+00,        +1.414213562373e-01,        +2.824361100849e-01,        +1.456362492880e-03
 2.44820000e+00,        +1.414213562373e-01,        +2.824346026451e-01,        +1.435766967300e-03
 2.44840000e+00,        +1.414213562373e-01,        +2.824330447133e-01,        +1.415149133741e-03
 2.44860000e+00,        +1.414213562373e-01,        +2.824314354877e-01,        +1.394508002499e-03
 2.44880000e+00,        +1.414213562373e-01,        +2.824297741415e-01,        +1.373842575451e-03
 2.44900000e+00,        +1.414213562373e-01,        +2.824280598213e-01,        +1.353151845834e-03
 2.44920000e+00,        +1.414213562373e-01,        +2.824262916470e-01,        +1.332434798034e-03
 2.44940000e+00,        +1.414213562373e-01,        +2.824244687109e-01,        +1.311690407368e-03
 2.44960000e+00,        +1.414213562373e-01,        +2.824225900763e-01,        +1.290917639868e-03
 2.44980000e+00,        +1.414213562373e-01,        +2.824206547775e-01,        +1.270115452072e-03
 2.45000000e+00,        +1.414213562373e-01,        +2.824186618184e-01,        +1.249282790813e-03
 2.45020000e+00,        +1.414213562373e-01,        +2.824166101717e-01,        +1.228418593011e-03
