        f (GHz),               V_inc[1] (V),               Re{V[1]} (V),               Im{V[1]} (V)
 2.42000000e+00,        +7.071067811865e+00,        +1.411333566265e+01,        +2.272480514378e-01
 2.42020000e+00,        +7.071067811865e+00,        +1.411355845361e+01,        +2.259000277652e-01
 2.42040000e+00,        +7.071067811865e+00,        +1.411377737361e+01,        +2.245589808211e-01
 2.42060000e+00,        +7.071067811865e+00,        +1.411399249386e+01,        +2.232247943824e-01
 2.42080000e+00,        +7.071067811865e+00,        +1.411420388364e+01,        +2.218973542938e-01
 2.42100000e+00,        +7.071067811865e+00,        +1.411441161041e+01,        +2.205765484175e-01
 2.42120000e+00,        +7.071067811865e+00,        +1.411461573977e+01,        +2.192622665852e-01
 2.42140000e+00,        +7.071067811865e+00,        +1.411481633558e+01,        +2.179544005508e-01
 2.42160000e+00,        +7.071067811865e+00,        +1.411501346000e+01,        +2.166528439440e-01
 2.42180000e+00,        +7.071067811865e+00,        +1.411520717353e+01,        +2.153574922255e-01
 2.42200000e+00,        +7.071067811865e+00,        +1.411539753503e+01,        +2.140682426435e-01
 2.42220000e+00,        +7.071067811865e+00,        +1.411558460182e+01,        +2.127849941907e-01
 2.42240000e+00,        +7.071067811865e+00,        +1.411576842968e+01,        +2.115076475627e-01
 2.42260000e+00,        +7.071067811865e+00,        +1.411594907292e+01,        +2.102361051177e-01
 2.42280000e+00,        +7.071067811865e+00,        +1.411612658439e+01,        +2.089702708366e-01
 2.42300000e+00,        +7.071067811865e+00,        +1.411630101555e+01,        +2.077100502844e-01
 2.42320000e+00,        +7.071067811865e+00,        +1.411647241650e+01,        +2.064553505727e-01
 2.42340000e+00,        +7.071067811865e+00,        +1.411664083599e+01,        +2.052060803231e-01
 2.42360000e+00,        +7.071067811865e+00,        +1.411680632149e+01,        +2.039621496308e-01
 2.42380000e+00,        +7.071067811865e+00,        +1.411696891921e+01,        +2.027234700303e-01
 2.42400000e+00,        +7.071067811865e+00,        +1.411712867414e+01,        +2.014899544605e-01
 2.42420000e+00,        +7.071067811865e+00,        +1.411728563005e+01,        +2.002615172323e-01
 2.42440000e+00,        +7.071067811865e+00,        +1.411743982957e+01,        +1.990380739950e-01
 2.42460000e+00,        +7.071067811865e+00,        +1.411759131419e+01,        +1.978195417054e-01
