        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +2.160206825770e-01,        -6.386700056351e-02
 2.30020000e+00,        +1.414213562373e-01,        +2.160046049500e-01,        -6.386985579335e-02
 2.30040000e+00,        +1.414213562373e-01,        +2.159885223731e-01,        -6.387270789560e-02
 2.30060000e+00,        +1.414213562373e-01,        +2.159724348428e-01,        -6.387555686728e-02
 2.30080000e+00,        +1.414213562373e-01,        +2.159563423557e-01,        -6.387840270543e-02
 2.30100000e+00,        +1.414213562373e-01,        +2.159402449082e-01,        -6.388124540706e-02
 2.30120000e+00,        +1.414213562373e-01,        +2.159241424970e-01,        -6.388408496919e-02
 2.30140000e+00,        +1.414213562373e-01,        +2.159080351184e-01,        -6.388692138884e-02
 2.30160000e+00,        +1.414213562373e-01,        +2.158919227690e-01,        -6.388975466302e-02
 2.30180000e+00,        +1.414213562373e-01,        +2.158758054453e-01,        -6.389258478873e-02
 2.30200000e+00,        +1.414213562373e-01,        +2.158596831438e-01,        -6.389541176298e-02
 2.30220000e+00,        +1.414213562373e-01,        +2.158435558610e-01,        -6.389823558275e-02
 2.30240000e+00,        +1.414213562373e-01,        +2.158274235934e-01,        -6.390105624504e-02
 2.30260000e+00,        +1.414213562373e-01,        +2.158112863373e-01,        -6.390387374684e-02
 2.30280000e+00,        +1.414213562373e-01,        +2.157951440893e-01,        -6.390668808513e-02
 2.30300000e+00,        +1.414213562373e-01,        +2.157789968459e-01,        -6.390949925689e-02
 2.30320000e+00,        +1.414213562373e-01,        +2.157628446034e-01,        -6.391230725910e-02
 2.30340000e+00,        +1.414213562373e-01,        +2.157466873583e-01,        -6.391511208871e-02
 2.30360000e+00,        +1.414213562373e-01,        +2.157305251071e-01,        -6.391791374270e-02
 2.30380000e+00,        +1.414213562373e-01,        +2.157143578461e-01,        -6.392071221802e-02
 2.30400000e+00,        +1.414213562373e-01,        +2.156981855718e-01,        -6.392350751164e-02
 2.30420000e+00,        +1.414213562373e-01,        +2.156820082806e-01,        -6.392629962049e-02
 2.30440000e+00,        +1.414213562373e-01,        +2.156658259689e-01,        -6.392908854154e-02
 2.30460000e+00,        +1.414213562373e-01,        +2.156496386331e-01,        -6.393187427171e-02
 2.30480000e+00,        +1.414213562373e-01,        +2.156334462695e-01,        -6.393465680795e-02
 2.30500000e+00,        +1.414213562373e-01,        +2.156172488746e-01,        -6.393743614719e-02
 2.30520000e+00,        +1.414213562373e-01,        +2.156010464447e-01,        -6.394021228635e-02
 2.30540000e+00,        +1.414213562373e-01,        +2.155848389762e-01,        -6.394298522235e-02
 2.30560000e+00,        +1.414213562373e-01,        +2.155686264653e-01,        -6.394575495213e-02
 2.30580000e+00,        +1.414213562373e-01,        +2.155524089086e-01,        -6.394852147258e-02
 2.30600000e+00,        +1.414213562373e-01,        +2.155361863022e-01,        -6.395128478062e-02
 2.30620000e+00,        +1.414213562373e-01,        +2.155199586426e-01,        -6.395404487315e-02
 2.30640000e+00,        +1.414213562373e-01,        +2.155037259260e-01,        -6.395680174706e-02
 2.30660000e+00,        +1.414213562373e-01,        +2.154874881487e-01,        -6.395955539926e-02
 2.30680000e+00,        +1.414213562373e-01,        +2.154712453072e-01,        -6.396230582664e-02
 2.30700000e+00,        +1.414213562373e-01,        +2.154549973975e-01,        -6.396505302606e-02
 2.30720000e+00,        +1.414213562373e-01,        +2.154387444161e-01,        -6.396779699443e-02
 2.30740000e+00,        +1.414213562373e-01,        +2.154224863592e-01,        -6.397053772861e-02
 2.30760000e+00,        +1.414213562373e-01,        +2.154062232230e-01,        -6.397327522546e-02
 2.30780000e+00,        +1.414213562373e-01,        +2.153899550039e-01,        -6.397600948187e-02
 2.30800000e+00,        +1.414213562373e-01,        +2.153736816981e-01,        -6.397874049467e-02
 2.30820000e+00,        +1.414213562373e-01,        +2.153574033017e-01,        -6.398146826074e-02
 2.30840000e+00,        +1.414213562373e-01,        +2.153411198112e-01,        -6.398419277692e-02
 2.30860000e+00,        +1.414213562373e-01,        +2.153248312225e-01,        -6.398691404005e-02
 2.30880000e+00,        +1.414213562373e-01,        +2.153085375321e-01,        -6.398963204698e-02
