        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +6.452845391025e-11,        +3.325087945812e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.394446720901e-17,        +1.300890725288e-06,        +5.265013648839e-16,        +1.583420870257e-05,        +6.364277157307e-11,        +9.862745458241e-01,        +3.241546463584e-11,        +9.748754067291e-01,        +2.373284463696e-13,        +3.677888311096e-03,        +2.199729165276e-13,        +6.615551832386e-03,        +2.044297176936e-13,        +3.168055412856e-03,        +1.916623093395e-13,        +5.764127519720e-03,        +2.043195365329e-13,        +3.166347931055e-03,        +1.915399206597e-13,        +5.760446754525e-03,        +2.372670584752e-13,        +3.676936980470e-03,        +2.198650106962e-13,        +6.612306630058e-03
 2.30020000e+00,        +6.454067041092e-11,        +3.326440685786e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.397516889225e-17,        +1.301120182942e-06,        +5.280144413408e-16,        +1.587325586766e-05,        +6.365451752640e-11,        +9.862698531193e-01,        +3.242845379697e-11,        +9.748694433525e-01,        +2.374455800256e-13,        +3.679007027876e-03,        +2.200931079195e-13,        +6.616474746113e-03,        +2.045470500136e-13,        +3.169273710844e-03,        +1.917914487445e-13,        +5.765665672743e-03,        +2.044368691288e-13,        +3.167566556517e-03,        +1.916690888435e-13,        +5.761987269530e-03,        +2.373844338611e-13,        +3.678059622711e-03,        +2.199855127859e-13,        +6.613240203739e-03
 2.30040000e+00,        +6.455289744724e-11,        +3.327794608909e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.400586926262e-17,        +1.301349321017e-06,        +5.295342257034e-16,        +1.591246720232e-05,        +6.366626935272e-11,        +9.862650922021e-01,        +3.244145023043e-11,        +9.748633567581e-01,        +2.375639038806e-13,        +3.680143158172e-03,        +2.202144340700e-13,        +6.617428656216e-03,        +2.046655187467e-13,        +3.170508634627e-03,        +1.919216443408e-13,        +5.767232263284e-03,        +2.045553378335e-13,        +3.168801803214e-03,        +1.917993126397e-13,        +5.763556204045e-03,        +2.375030035313e-13,        +3.679199740420e-03,        +2.201071534002e-13,        +6.614204879440e-03
 2.30060000e+00,        +6.456513504087e-11,        +3.329149717458e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.403656779084e-17,        +1.301578130947e-06,        +5.310607552846e-16,        +1.595184357434e-05,        +6.367802706183e-11,        +9.862602629347e-01,        +3.245445394676e-11,        +9.748571467536e-01,        +2.376834211045e-13,        +3.681296739394e-03,        +2.203368978808e-13,        +6.618413606494e-03,        +2.047851266246e-13,        +3.171760215400e-03,        +1.920528988160e-13,        +5.768827331764e-03,        +2.046749453850e-13,        +3.170053702442e-03,        +1.919305947414e-13,        +5.765153598677e-03,        +2.376227706926e-13,        +3.680357371547e-03,        +2.202299354793e-13,        +6.615200701983e-03
 2.30080000e+00,        +6.457738321364e-11,        +3.330506013724e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.406726394214e-17,        +1.301806604087e-06,        +5.325940676552e-16,        +1.599138585730e-05,        +6.368979066355e-11,        +9.862553651772e-01,        +3.246746495658e-11,        +9.748508131436e-01,        +2.378041349018e-13,        +3.682467809435e-03,        +2.204605022860e-13,        +6.619429641549e-03,        +2.049058764078e-13,        +3.173028484756e-03,        +1.921852148844e-13,        +5.770450919242e-03,        +2.047956945504e-13,        +3.171322285898e-03,        +1.920629378684e-13,        +5.766779494676e-03,        +2.377437385871e-13,        +3.681532554527e-03,        +2.203538619964e-13,        +6.616227717001e-03
 2.30100000e+00,        +6.458964198753e-11,        +3.331863500020e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.409795717610e-17,        +1.302034731704e-06,        +5.341342006464e-16,        +1.603109493061e-05,        +6.370156016778e-11,        +9.862503987882e-01,        +3.248048327056e-11,        +9.748443557296e-01,        +2.379260485119e-13,        +3.683656406671e-03,        +2.205852502526e-13,        +6.620476806788e-03,        +2.050277708865e-13,        +3.174313474691e-03,        +1.923185952869e-13,        +5.772103067420e-03,        +2.049175881259e-13,        +3.172607585678e-03,        +1.921963447674e-13,        +5.768433933932e-03,        +2.378659104924e-13,        +3.682725328286e-03,        +2.204789359580e-13,        +6.617285970949e-03
 2.30120000e+00,        +6.460191138472e-11,        +3.333222178674e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.412864694664e-17,        +1.302262504984e-06,        +5.356811923515e-16,        +1.607097167956e-05,        +6.371333558445e-11,        +9.862453636242e-01,        +3.249350889939e-11,        +9.748377743099e-01,        +2.380491652098e-13,        +3.684862569965e-03,        +2.207111447805e-13,        +6.621555148428e-03,        +2.051508128796e-13,        +3.175615217603e-03,        +1.924530427917e-13,        +5.773783818643e-03,        +2.050406289372e-13,        +3.173909634285e-03,        +1.923308182121e-13,        +5.770116958977e-03,        +2.379892897215e-13,        +3.683935732246e-03,        +2.206051604039e-13,        +6.618375511098e-03
 2.30140000e+00,        +6.461419142758e-11,        +3.334582052035e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.415933270191e-17,        +1.302489915025e-06,        +5.372350811284e-16,        +1.611101699538e-05,        +6.372511692353e-11,        +9.862402595403e-01,        +3.250654185387e-11,        +9.748310686801e-01,        +2.381734883055e-13,        +3.686086338671e-03,        +2.208381889029e-13,        +6.622664713502e-03,        +2.052750052360e-13,        +3.176933746297e-03,        +1.925885601939e-13,        +5.775493215901e-03,        +2.051648198395e-13,        +3.175228464624e-03,        +1.924663610030e-13,        +5.771828612989e-03,        +2.381138796236e-13,        +3.685163806321e-03,        +2.207325384077e-13,        +6.619496385550e-03
 2.30160000e+00,        +6.462648213865e-11,        +3.335943122467e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.419001388421e-17,        +1.302716952837e-06,        +5.387959056014e-16,        +1.615123177528e-05,        +6.373690419506e-11,        +9.862350863895e-01,        +3.251958214480e-11,        +9.748242386322e-01,        +2.382990211449e-13,        +3.687327752634e-03,        +2.209663856862e-13,        +6.623805549860e-03,        +2.054003508340e-13,        +3.178269093981e-03,        +1.927251503159e-13,        +5.777231302834e-03,        +2.052901637177e-13,        +3.176564110007e-03,        +1.926029759680e-13,        +5.773568939795e-03,        +2.382396835838e-13,        +3.686409590927e-03,        +2.208610730768e-13,        +6.620648643237e-03
 2.30180000e+00,        +6.463878354063e-11,        +3.337305392355e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.422068992990e-17,        +1.302943609342e-06,        +5.403637046638e-16,        +1.619161692249e-05,        +6.374869740911e-11,        +9.862298440230e-01,        +3.253262978306e-11,        +9.748172839555e-01,        +2.384257671100e-13,        +3.688586852197e-03,        +2.210957382305e-13,        +6.624977706176e-03,        +2.055268525817e-13,        +3.179621294273e-03,        +1.928628160074e-13,        +5.778998123731e-03,        +2.054166634862e-13,        +3.177916604156e-03,        +1.927406659624e-13,        +5.775337983870e-03,        +2.383667050236e-13,        +3.687673126982e-03,        +2.209907675528e-13,        +6.621832333923e-03
