        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.441990696152e+00,        +3.059810679059e-05,        +3.990427762502e+04,        +1.046208189778e-13,        +6.965497460166e-09
 2.00e+00,        +2.599059921730e+00,        +7.842651569850e-05,        +1.657003310529e+04,        +1.183362164925e-13,        +7.879324603876e-09
 3.00e+00,        +2.599807703053e+00,        +6.618305814450e-05,        +1.964103636779e+04,        +7.814794145981e-14,        +5.203421874677e-09
 4.00e+00,        +2.622046696581e+00,        +7.459419472171e-05,        +1.757540722454e+04,        +1.185594399440e-13,        +7.894290499651e-09
 5.00e+00,        +2.701631035618e+00,        +6.362761640377e-05,        +2.123001920442e+04,        +9.678120733054e-14,        +6.444481068208e-09
 6.00e+00,        +2.701827229363e+00,        +6.368361652276e-05,        +2.121289098859e+04,        +1.259592861780e-13,        +8.387396177817e-09
 7.00e+00,        +2.739553464620e+00,        +7.371931476706e-05,        +1.858097483860e+04,        +1.116135499145e-13,        +7.432305532629e-09
 8.00e+00,        +2.799580046629e+00,        +9.612318404393e-05,        +1.456246001485e+04,        +9.862690218418e-14,        +6.567766173594e-09
