        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m),           Re{E_x[7]} (V/m),           Im{E_x[7]} (V/m),           Re{E_y[7]} (V/m),           Im{E_y[7]} (V/m),           Re{E_z[7]} (V/m),           Im{E_z[7]} (V/m),           Re{E_x[8]} (V/m),           Im{E_x[8]} (V/m),           Re{E_y[8]} (V/m),           Im{E_y[8]} (V/m),           Re{E_z[8]} (V/m),           Im{E_z[8]} (V/m),           Re{E_x[9]} (V/m),           Im{E_x[9]} (V/m),           Re{E_y[9]} (V/m),           Im{E_y[9]} (V/m),           Re{E_z[9]} (V/m),           Im{E_z[9]} (V/m),          Re{E_x[10]} (V/m),          Im{E_x[10]} (V/m),          Re{E_y[10]} (V/m),          Im{E_y[10]} (V/m),          Re{E_z[10]} (V/m),          Im{E_z[10]} (V/m),          Re{E_x[11]} (V/m),          Im{E_x[11]} (V/m),          Re{E_y[11]} (V/m),          Im{E_y[11]} (V/m),          Re{E_z[11]} (V/m),          Im{E_z[11]} (V/m)
 1.00e+00,        -8.573136512885e+00,        +1.381474652682e-02,        -3.305370205120e+02,        +7.174997825989e-01,        +1.475267589930e-02,        +2.072174188808e-04,        +2.150192586319e+02,        -4.639680506078e-01,        -2.460302996570e+02,        +5.360130612902e-01,        +1.633747388337e+00,        -3.343179288881e-03,        +3.293665980472e+02,        -7.064522646213e-01,        -6.776277112743e+01,        +1.375249528690e-01,        +1.660788290208e+00,        -3.316009753364e-03,        +3.150144079670e+00,        +3.264405632728e-04,        -2.506711624117e+02,        +5.415231069250e-01,        +2.616596323661e-01,        -5.047190453776e-04,        +1.639099017296e+02,        -3.466208823197e-01,        -1.905060761734e+02,        +4.119458721794e-01,        +6.053538605482e-02,        -9.135250164189e-05,        +2.503258342594e+02,        -5.324735712180e-01,        -4.723975659357e+01,        +1.000816132431e-01,        +9.824506986028e-02,        -2.492768994522e-04,        +4.422551650017e+00,        -2.057526058730e-03,        -1.215471235871e+02,        +2.643576270819e-01,        -3.844686260147e-01,        +6.321062703286e-04,        +4.829621717114e+00,        -2.528220631142e-03,        -6.135278566196e+01,        +1.349679373073e-01,        -4.564438861677e-01,        +7.227978621380e-04,        -3.276776760285e+03,        +3.558339043467e+00,        -2.408444477294e+03,        +2.613572404091e+00,        +2.515095946781e+01,        -2.762122839347e-02,        +1.019882669750e+02,        -1.823492369289e-01,        -1.264438601451e+02,        +2.977798393074e-01,        +9.128522299388e+00,        -2.192236567832e-02,        -1.228672881485e+02,        +8.156055068039e-02,        -4.888627088686e+02,        +5.858768037482e-01,        -1.729861529772e+01,        +1.895026752035e-02
 2.00e+00,        -8.049884961340e-02,        +2.698367518736e-01,        +6.130607010009e+01,        +9.755054921282e-01,        +7.024891241800e+01,        -4.091537073206e-01,        +5.557225377042e+01,        +1.155389688487e+00,        -7.754402477282e+00,        +1.899532920509e-01,        +6.983744830800e+01,        -3.946792339153e-01,        +1.863938638986e+00,        +1.058602003414e-01,        -8.513030394440e+01,        -1.067752890938e+00,        +7.369089273614e+01,        -4.250292712059e-01,        -3.364105639549e+01,        +2.780010754905e-01,        +2.623298915779e+01,        +3.602393998757e-01,        -1.756211599388e+02,        +1.089169990182e+00,        -7.229901522419e+00,        +5.196400802434e-01,        -2.235579949212e+01,        +1.680582381302e-01,        -1.734117654425e+02,        +1.079451268176e+00,        -5.466314449931e+00,        +7.249001642278e-02,        -6.033238293698e+01,        -1.531888779557e-01,        -1.724304919128e+02,        +1.071666008574e+00,        -1.387266229455e+01,        +8.159265668166e-02,        +3.192648656311e+00,        +4.920546470443e-02,        -3.990499145487e+02,        +2.452549731544e+00,        -7.916167328497e+00,        +4.138200224877e-02,        +1.376331072531e+00,        +2.527310864209e-02,        -4.168930938806e+02,        +2.561730818890e+00,        +2.522506162291e+03,        +3.289614042273e+01,        +1.854472047654e+03,        +2.418349152638e+01,        -1.882178901294e+01,        -2.449885890342e-01,        +7.256998190523e+01,        +9.580286408843e-01,        -6.403368833399e+01,        -8.205920419981e-01,        +2.360289335386e+01,        -4.343885277114e-02,        +8.207400861454e+01,        +1.056023164924e+00,        +4.433905662125e+02,        +5.804391050014e+00,        +2.535581788113e+01,        +7.963573561828e-02
 3.00e+00,        +3.400636948443e+01,        +6.171672339493e-01,        +1.578653393094e+02,        +2.296698219374e+00,        -2.793328840719e+01,        -1.021577691266e+00,        +1.790124585463e+02,        +2.711626323762e+00,        +2.360151507605e+01,        +4.495751426185e-01,        -2.613774825885e+01,        -9.869553651164e-01,        +1.626899291303e+01,        +2.546712651183e-01,        -1.801056703248e+02,        -2.518447045094e+00,        -2.859848096545e+01,        -1.059199581791e+00,        +2.186186925223e+01,        +6.402353455938e-01,        +5.982189141522e+01,        +8.487815925514e-01,        +6.808877938418e+01,        +2.492267190269e+00,        +6.630785718520e+01,        +1.214214829617e+00,        +1.332961861677e+01,        +3.920068011514e-01,        +6.777150547055e+01,        +2.470385188020e+00,        +7.724567140514e+00,        +1.710084137659e-01,        -4.670551318379e+01,        -3.698241754135e-01,        +6.709850996486e+01,        +2.451024191341e+00,        +4.838281146763e+00,        +1.885974635785e-01,        +8.027093472494e+00,        +1.162666929065e-01,        +1.559452326707e+02,        +5.696913390286e+00,        +2.084642966202e+00,        +9.568019631657e-02,        +4.018139167586e+00,        +5.984570319594e-02,        +1.630615742856e+02,        +5.954769409137e+00,        +5.547429535465e+03,        +7.759233478444e+01,        +4.078005166316e+03,        +5.704143104418e+01,        -4.147607418856e+01,        -5.769615638895e-01,        +1.621051410687e+02,        +2.254460620671e+00,        -1.415592867092e+02,        -1.925692758133e+00,        +4.817769716013e+00,        -9.874742392031e-02,        +1.765326435027e+02,        +2.491026439487e+00,        +9.796794331144e+02,        +1.368750420630e+01,        +2.186863523729e+01,        +1.925964839325e-01
 4.00e+00,        +2.057333235889e+02,        -1.856342219399e-01,        -5.038983533541e+01,        +1.830147400137e-02,        -1.612840316384e-01,        -1.727891200980e-03,        -1.159343791775e+01,        -9.901971160621e-03,        -1.906924870024e+02,        +1.649372971099e-01,        -4.304395787562e-01,        -1.805590164352e-03,        -1.539477069390e+02,        +1.371999385920e-01,        -6.104581387606e+01,        +6.330300982975e-02,        -1.480209007840e+00,        -6.643324808808e-04,        +7.615643873774e+01,        -6.119736956582e-02,        -3.241811096669e+01,        +1.015550423527e-02,        +3.662884189829e+00,        +1.209813276001e-03,        +7.392306850295e+00,        -9.005625131830e-03,        -8.305851641450e+01,        +6.125869044871e-02,        +3.789922687716e+00,        +8.835565996214e-04,        -4.926436400220e+01,        +4.695634107456e-02,        -3.194135715108e+01,        +2.473306135869e-02,        +2.635015237644e+00,        +1.810181385201e-03,        +1.052514227371e+01,        -4.437750198900e-03,        -1.322356505776e+01,        +3.495619449585e-03,        +7.414922601840e+00,        +3.633632534942e-03,        +6.818002941900e+00,        -1.252597025517e-03,        -9.248272015543e+00,        +2.165515104983e-03,        +7.586513120663e+00,        +3.838745164256e-03,        -8.730480383081e+03,        +2.506150597052e+00,        -6.416976712129e+03,        +1.836767077426e+00,        +6.702275223552e+01,        -2.131636126624e-02,        -7.934763934153e+00,        +7.042107684239e-02,        -1.010147425044e+02,        +1.348841984418e-01,        +3.898850047408e+00,        -7.346669663626e-03,        -3.284446595379e+02,        -5.053150942645e-03,        -1.290089079810e+03,        +4.366914188280e-01,        -4.590235496482e+01,        +1.321291248946e-02
 5.00e+00,        +5.331218858811e-01,        -2.158657112706e-04,        -8.941681446589e+00,        +1.596300410425e-02,        +1.444102933347e-01,        +3.252781348979e-03,        +2.848981998768e+00,        -3.199309687789e-03,        -4.714071172918e+00,        +4.084961288951e-03,        -4.639918835657e-01,        +2.097823186965e-02,        +3.338703057166e-01,        +6.302844100876e-03,        -2.050906751775e+00,        +4.334059966935e-03,        -7.125049273958e+00,        +3.963800542722e-02,        +3.155891467433e-01,        +7.606015168177e-04,        -6.123948402808e+00,        +1.219537924846e-02,        +1.174798001707e+00,        -2.213900046006e-02,        +2.402979558094e+00,        -1.255655958541e-03,        -5.265668263781e+00,        +7.480987330191e-03,        +1.645921864710e+01,        -2.996346731897e-02,        +1.623635275919e+00,        +2.390320056551e-03,        -3.895452242630e+00,        +6.513007660974e-03,        +2.379302038667e+01,        -2.347658011729e-02,        +1.258026203658e-01,        +3.872612828666e-03,        -7.762283360903e+00,        +1.400584996257e-02,        +2.103441429808e+00,        -5.323086241235e-02,        -5.254753024993e-02,        +5.454354954714e-03,        -7.120819442430e+00,        +1.269688120664e-02,        +1.365620856661e+00,        -2.724009425028e-02,        -5.138573599613e+01,        +2.426586297670e-03,        -3.775875070957e+01,        +1.687784028445e-03,        +4.051710739701e-01,        +5.536755148222e-04,        +1.326740518692e+00,        +2.488548037380e-05,        -2.354662224689e+00,        +2.544140461171e-03,        -4.742955556108e-01,        +5.370302802760e-03,        -1.400615528537e+00,        -1.092612717605e-03,        -8.123519790133e+00,        +1.105122381833e-03,        -6.786025024809e-01,        +5.725023179347e-03
 6.00e+00,        +7.529701278176e-01,        -3.518017821652e-05,        +3.818411036446e-01,        +7.202087835879e-03,        +2.822825894518e+00,        -2.537245883687e-02,        +1.605108382207e+00,        -1.916621017166e-03,        -5.297702332248e+00,        +7.701937346400e-04,        +1.484614628482e+00,        -2.032345793500e-02,        +8.516813241410e+00,        +3.575580557252e-03,        +4.889806642745e-01,        +1.547716122305e-03,        +1.166865452406e+00,        +1.732125466127e-03,        +1.494694446643e+00,        +1.367076219798e-04,        +1.587577133619e+00,        +5.577583023047e-03,        -2.602003626676e+01,        -3.468720902109e-02,        +3.415404011088e+00,        -6.796881283310e-04,        -2.560723275801e+00,        +2.728743936671e-03,        -1.923377098878e+01,        -3.893082998048e-02,        +6.391490009947e+00,        +1.410272388835e-03,        -1.147049494107e+00,        +2.459462300284e-03,        -3.291983346534e+00,        -2.461422833404e-02,        +4.986162997415e+00,        +1.951717916770e-03,        +6.753404886242e-02,        +6.227430513826e-03,        -6.199897263412e+01,        -4.076582288297e-02,        +6.551572664942e+00,        +2.805290288572e-03,        -1.981873518478e-01,        +5.609045762211e-03,        -3.135187200668e+01,        -2.124184119030e-02,        -6.479442945281e+01,        -4.796431058475e-02,        -4.763646160758e+01,        -3.520784162239e-02,        +4.451746615609e-01,        -6.112175651084e-04,        +2.374152543349e+00,        +7.350819848434e-04,        -2.363715801673e+00,        +1.590189107422e-03,        +4.440966271552e-02,        -4.924533582437e-03,        -2.444568006627e+00,        -3.931846786598e-03,        -1.061818868284e+01,        -6.740202505058e-03,        +5.412339034443e-01,        -5.036544095638e-03
 7.00e+00,        -3.524828829685e-01,        -1.618032098002e-03,        -7.859523758251e-01,        -2.375296132346e-03,        +1.295690582771e+01,        -9.633273043818e-03,        +6.890718536492e-01,        +2.592639350437e-03,        -2.838343508129e+00,        -9.851716047784e-03,        +2.709218785559e+02,        +9.531997964024e-01,        +1.650576528473e+00,        +6.051127632864e-03,        +7.625214811698e-01,        +2.873183300005e-03,        +8.017215835074e+01,        +3.373744294662e-01,        +3.246311720994e-01,        +8.155162406280e-04,        -1.133653018646e+00,        -3.947980898290e-03,        +4.769778888962e+00,        -6.478210883179e-03,        +4.346200592139e-01,        +1.280763865799e-03,        -3.209872942110e-02,        -3.079082958590e-04,        +1.101562277877e+02,        +3.881491130558e-01,        -2.432639652032e-01,        -9.853258474438e-04,        +1.144549026238e+00,        +4.117685647789e-03,        +3.240475661982e+01,        +1.359582158400e-01,        +2.114520283302e-01,        +6.581682296488e-04,        +5.348117159486e-02,        +1.785668469712e-04,        +6.624526523042e-01,        -3.260976458513e-03,        -3.053511696598e-01,        -1.087241465771e-03,        +1.227893751214e-01,        +4.365448231654e-04,        +3.244429273549e-01,        -1.193455815311e-03,        +1.826858000327e+01,        +5.044381335758e-02,        +1.363034899481e+01,        +3.786120092452e-02,        -5.101091674883e-02,        -1.010345269189e-03,        +2.151904672920e+00,        +7.671987232155e-03,        -5.306118944940e+00,        -1.817758608170e-02,        +3.496261180737e+01,        +1.179551860442e-01,        +1.414848552505e+00,        +3.616116390219e-03,        +4.250483998811e+00,        +1.237319713776e-02,        +2.183924417389e+01,        +7.012766205467e-02
 8.00e+00,        -3.428351445597e+01,        -1.821067233276e-04,        +2.660369552359e+00,        +1.633907658819e-03,        +1.372597322529e+02,        +5.059980530379e-02,        -2.309241602744e+01,        +1.573584629828e-03,        -2.164017264863e+01,        +1.212896564194e-03,        +1.398166559582e+02,        +5.172114152717e-02,        -4.051112977675e+00,        +7.571751263950e-04,        -2.967905120532e+01,        +1.564499928033e-03,        +1.404617295448e+02,        +5.121209321277e-02,        -6.373267360095e+01,        -4.492539191851e-03,        +3.793918225956e+00,        +1.647046332015e-03,        +1.237639738785e+02,        +8.949617596528e-02,        -4.776077490178e+01,        -2.594587971884e-03,        -3.858752148575e+01,        -1.328792097216e-03,        +1.229577831951e+02,        +8.841391911145e-02,        -8.958999674291e+00,        +1.109180247059e-04,        -6.146907715451e+01,        -3.164440762838e-03,        +1.265181579109e+02,        +8.995703144590e-02,        -2.100270757128e+01,        -1.640049072763e-03,        +4.545001780286e-01,        +4.512145180983e-04,        +9.149458582526e+01,        +1.155752598178e-01,        -1.127512286353e+01,        -1.084959373408e-03,        +2.616541962722e-02,        +2.404275444429e-04,        +8.777994255864e+01,        +1.172245755637e-01,        +5.733590422103e+02,        +2.558332207024e-01,        +4.215273613579e+02,        +1.885196444643e-01,        -4.346017443971e+00,        -2.985652500566e-03,        +1.348443848437e+01,        +9.522670709547e-04,        -8.687490205100e+00,        +1.002507043932e-03,        +1.203071340093e+01,        -4.279336074420e-03,        +1.933748350948e+01,        +1.211884914723e-02,        +9.590567499610e+01,        +3.629329651764e-02,        +1.146923283656e+01,        -3.547035828947e-03
