        f (GHz),               Φ_pow[1] (W),               Φ_pow[2] (W),               Φ_pow[3] (W)
 2.44019000e+00,        +1.063405798879e-01,        -3.871198609908e-05,        -1.098025189026e-03
 2.44019500e+00,        +1.038620595207e-01,        -3.773263081493e-05,        -1.073339346269e-03
 2.44020000e+00,        +1.014627960437e-01,        -3.678658727010e-05,        -1.049402614657e-03
 2.44020500e+00,        +9.913975856695e-02,        -3.587252073904e-05,        -1.026187577239e-03
 2.44021000e+00,        +9.689004042227e-02,        -3.498915407181e-05,        -1.003667879368e-03
 2.44021500e+00,        +9.471085459274e-02,        -3.413526572692e-05,        -9.818181942727e-04
 2.44022000e+00,        +9.259952919815e-02,        -3.330968704821e-05,        -9.606141884797e-04
 2.44022500e+00,        +9.055350303807e-02,        -3.251130045687e-05,        -9.400324871837e-04
 2.44023000e+00,        +8.857032122511e-02,        -3.173903685367e-05,        -9.200506398763e-04
 2.44023500e+00,        +8.664763091195e-02,        -3.099187378179e-05,        -9.006470863533e-04
 2.44024000e+00,        +8.478317712861e-02,        -3.026883330324e-05,        -8.818011232638e-04
 2.44024500e+00,        +8.297479873701e-02,        -2.956897999685e-05,        -8.634928713126e-04
 2.44025000e+00,        +8.122042450584e-02,        -2.889141912097e-05,        -8.457032431896e-04
 2.44025500e+00,        +7.951806931537e-02,        -2.823529472944e-05,        -8.284139123358e-04
 2.44026000e+00,        +7.786583048929e-02,        -2.759978792305e-05,        -8.116072825517e-04
 2.44026500e+00,        +7.626188425863e-02,        -2.698411527761e-05,        -7.952664585244e-04
 2.44027000e+00,        +7.470448235623e-02,        -2.638752706470e-05,        -7.793752172886e-04
 2.44027500e+00,        +7.319194874021e-02,        -2.580930580910e-05,        -7.639179806120e-04
 2.44028000e+00,        +7.172267644857e-02,        -2.524876485723e-05,        -7.488797883801e-04
 2.44028500e+00,        +7.029512457712e-02,        -2.470524673173e-05,        -7.342462728857e-04
 2.44029000e+00,        +6.890781538502e-02,        -2.417812220200e-05,        -7.200036341176e-04
 2.44029500e+00,        +6.755933151742e-02,        -2.366678847868e-05,        -7.061386159468e-04
 2.44030000e+00,        +6.624831334982e-02,        -2.317066845871e-05,        -6.926384832723e-04
 2.44030500e+00,        +6.497345644347e-02,        -2.268920927522e-05,        -6.794910000473e-04
 2.44031000e+00,        +6.373350911311e-02,        -2.222188130176e-05,        -6.666844082009e-04
 2.44031500e+00,        +6.252727010192e-02,        -2.176817686270e-05,        -6.542074074289e-04
 2.44032000e+00,        +6.135358635836e-02,        -2.132760968486e-05,        -6.420491358098e-04
 2.44032500e+00,        +6.021135091339e-02,        -2.089971332779e-05,        -6.301991512407e-04
 2.44033000e+00,        +5.909950085257e-02,        -2.048404087079e-05,        -6.186474136588e-04
 2.44033500e+00,        +5.801701538024e-02,        -2.008016351623e-05,        -6.073842680197e-04
 2.44034000e+00,        +5.696291397207e-02,        -1.968767019200e-05,        -5.964004280146e-04
 2.44034500e+00,        +5.593625461081e-02,        -1.930616631901e-05,        -5.856869604832e-04
 2.44035000e+00,        +5.493613210368e-02,        -1.893527345318e-05,        -5.752352705110e-04
 2.44035500e+00,        +5.396167647664e-02,        -1.857462827506e-05,        -5.650370871764e-04
 2.44036000e+00,        +5.301205144312e-02,        -1.822388213325e-05,        -5.550844499299e-04
 2.44036500e+00,        +5.208645294250e-02,        -1.788270016495e-05,        -5.453696955638e-04
 2.44037000e+00,        +5.118410774589e-02,        -1.755076092142e-05,        -5.358854457589e-04
 2.44037500e+00,        +5.030427212791e-02,        -1.722775551313e-05,        -5.266245951985e-04
 2.44038000e+00,        +4.944623059733e-02,        -1.691338720452e-05,        -5.175803001821e-04
 2.44038500e+00,        +4.860929468819e-02,        -1.660737098130e-05,        -5.087459677675e-04
 2.44039000e+00,        +4.779280180625e-02,        -1.630943270443e-05,        -5.001152453871e-04
 2.44039500e+00,        +4.699611412780e-02,        -1.601930899014e-05,        -4.916820109194e-04
 2.44040000e+00,        +4.621861755039e-02,        -1.573674647444e-05,        -4.834403632135e-04
 2.44040500e+00,        +4.545972069139e-02,        -1.546150160815e-05,        -4.753846130288e-04
 2.44041000e+00,        +4.471885393183e-02,        -1.519333996521e-05,        -4.675092743714e-04
 2.44041500e+00,        +4.399546850536e-02,        -1.493203609148e-05,        -4.598090562260e-04
 2.44042000e+00,        +4.328903562793e-02,        -1.467737301314e-05,        -4.522788546441e-04
 2.44042500e+00,        +4.259904566752e-02,        -1.442914179400e-05,        -4.449137451878e-04
 2.44043000e+00,        +4.192500735186e-02,        -1.418714133898e-05,        -4.377089757042e-04
 2.44043500e+00,        +4.126644701223e-02,        -1.395117806733e-05,        -4.306599594243e-04
 2.44044000e+00,        +4.062290786065e-02,        -1.372106541395e-05,        -4.237622683521e-04
 2.44044500e+00,        +3.999394930142e-02,        -1.349662368551e-05,        -4.170116269633e-04
 2.44045000e+00,        +3.937914627190e-02,        -1.327767979141e-05,        -4.104039061601e-04
 2.44045500e+00,        +3.877808861441e-02,        -1.306406684113e-05,        -4.039351175066e-04
 2.44046000e+00,        +3.819038047492e-02,        -1.285562404432e-05,        -3.976014077003e-04
 2.44046500e+00,        +3.761563972989e-02,        -1.265219627764e-05,        -3.913990532981e-04
 2.44047000e+00,        +3.705349743794e-02,        -1.245363397317e-05,        -3.853244556619e-04
 2.44047500e+00,        +3.650359731538e-02,        -1.225979294877e-05,        -3.793741361215e-04
 2.44048000e+00,        +3.596559523633e-02,        -1.207053397414e-05,        -3.735447313543e-04
 2.44048500e+00,        +3.543915875338e-02,        -1.188572287994e-05,        -3.678329889528e-04
 2.44049000e+00,        +3.492396664022e-02,        -1.170522996596e-05,        -3.622357631908e-04
 2.44049500e+00,        +3.441970845383e-02,        -1.152893022139e-05,        -3.567500109626e-04
 2.44050000e+00,        +3.392608411603e-02,        -1.135670284365e-05,        -3.513727879000e-04
 2.44050500e+00,        +3.344280351311e-02,        -1.118843122752e-05,        -3.461012446534e-04
 2.44051000e+00,        +3.296958611222e-02,        -1.102400271597e-05,        -3.409326233203e-04
 2.44051500e+00,        +3.250616059571e-02,        -1.086330852431e-05,        -3.358642540454e-04
 2.44052000e+00,        +3.205226450909e-02,        -1.070624345410e-05,        -3.308935517333e-04
 2.44052500e+00,        +3.160764392617e-02,        -1.055270590841e-05,        -3.260180129280e-04
 2.44053000e+00,        +3.117205312682e-02,        -1.040259774960e-05,        -3.212352127992e-04
 2.44053500e+00,        +3.074525428914e-02,        -1.025582396630e-05,        -3.165428022668e-04
 2.44054000e+00,        +3.032701719464e-02,        -1.011229277132e-05,        -3.119385052386e-04
 2.44054500e+00,        +2.991711894552e-02,        -9.971915363014e-06,        -3.074201159631e-04
 2.44055000e+00,        +2.951534369386e-02,        -9.834605895138e-06,        -3.029854964874e-04
 2.44055500e+00,        +2.912148238225e-02,        -9.700281274552e-06,        -2.986325742239e-04
 2.44056000e+00,        +2.873533249507e-02,        -9.568861097892e-06,        -2.943593396109e-04
 2.44056500e+00,        +2.835669782007e-02,        -9.440267565588e-06,        -2.901638438722e-04
 2.44057000e+00,        +2.798538821954e-02,        -9.314425375592e-06,        -2.860441968604e-04
 2.44057500e+00,        +2.762121941151e-02,        -9.191261621208e-06,        -2.819985649949e-04
 2.44058000e+00,        +2.726401275888e-02,        -9.070705680712e-06,        -2.780251692740e-04
 2.44058500e+00,        +2.691359506816e-02,        -8.952689180370e-06,        -2.741222833737e-04
 2.44059000e+00,        +2.656979839533e-02,        -8.837145946618e-06,        -2.702882318118e-04
 2.44059500e+00,        +2.623245986062e-02,        -8.724011780552e-06,        -2.665213881980e-04
 2.44060000e+00,        +2.590142146954e-02,        -8.613224494930e-06,        -2.628201735383e-04
 2.44060500e+00,        +2.557652994214e-02,        -8.504723899451e-06,        -2.591830546161e-04
 2.44061000e+00,        +2.525763654815e-02,        -8.398451597974e-06,        -2.556085424307e-04
 2.44061500e+00,        +2.494459694932e-02,        -8.294350957900e-06,        -2.520951906988e-04
 2.44062000e+00,        +2.463727104756e-02,        -8.192367118729e-06,        -2.486415944123e-04
 2.44062500e+00,        +2.433552283921e-02,        -8.092446817052e-06,        -2.452463884534e-04
 2.44063000e+00,        +2.403922027489e-02,        -7.994538501140e-06,        -2.419082462591e-04
 2.44063500e+00,        +2.374823512489e-02,        -7.898592067750e-06,        -2.386258785402e-04
 2.44064000e+00,        +2.346244284985e-02,        -7.804558957862e-06,        -2.353980320485e-04
 2.44064500e+00,        +2.318172247620e-02,        -7.712391988117e-06,        -2.322234883877e-04
 2.44065000e+00,        +2.290595647635e-02,        -7.622045499467e-06,        -2.291010628696e-04
 2.44065500e+00,        +2.263503065395e-02,        -7.533475024991e-06,        -2.260296034182e-04
 2.44066000e+00,        +2.236883403280e-02,        -7.446637468217e-06,        -2.230079895063e-04
 2.44066500e+00,        +2.210725875059e-02,        -7.361491075071e-06,        -2.200351311394e-04
 2.44067000e+00,        +2.185019995610e-02,        -7.277995101110e-06,        -2.171099678699e-04
 2.44067500e+00,        +2.159755571068e-02,        -7.196110134363e-06,        -2.142314678532e-04
 2.44068000e+00,        +2.134922689342e-02,        -7.115797850929e-06,        -2.113986269377e-04
 2.44068500e+00,        +2.110511710928e-02,        -7.037020989050e-06,        -2.086104677826e-04
 2.44069000e+00,        +2.086513260135e-02,        -6.959743389890e-06,        -2.058660390153e-04
 2.44069500e+00,        +2.062918216591e-02,        -6.883929903733e-06,        -2.031644144139e-04
 2.44070000e+00,        +2.039717707068e-02,        -6.809546355627e-06,        -2.005046921202e-04
 2.44070500e+00,        +2.016903097606e-02,        -6.736559537260e-06,        -1.978859938827e-04
 2.44071000e+00,        +1.994465985941e-02,        -6.664937147303e-06,        -1.953074643245e-04
 2.44071500e+00,        +1.972398194176e-02,        -6.594647814207e-06,        -1.927682702384e-04
 2.44072000e+00,        +1.950691761741e-02,        -6.525661014112e-06,        -1.902675999060e-04
 2.44072500e+00,        +1.929338938589e-02,        -6.457947049961e-06,        -1.878046624415e-04
 2.44073000e+00,        +1.908332178664e-02,        -6.391477083923e-06,        -1.853786871588e-04
 2.44073500e+00,        +1.887664133544e-02,        -6.326222988292e-06,        -1.829889229586e-04
 2.44074000e+00,        +1.867327646385e-02,        -6.262157463163e-06,        -1.806346377398e-04
 2.44074500e+00,        +1.847315746010e-02,        -6.199253900369e-06,        -1.783151178283e-04
 2.44075000e+00,        +1.827621641256e-02,        -6.137486445233e-06,        -1.760296674292e-04
 2.44075500e+00,        +1.808238715480e-02,        -6.076829919360e-06,        -1.737776080921e-04
 2.44076000e+00,        +1.789160521291e-02,        -6.017259788264e-06,        -1.715582782019e-04
 2.44076500e+00,        +1.770380775426e-02,        -5.958752174494e-06,        -1.693710324788e-04
 2.44077000e+00,        +1.751893353848e-02,        -5.901283883835e-06,        -1.672152415035e-04
 2.44077500e+00,        +1.733692286974e-02,        -5.844832270227e-06,        -1.650902912514e-04
 2.44078000e+00,        +1.715771755082e-02,        -5.789375301981e-06,        -1.629955826466e-04
 2.44078500e+00,        +1.698126083876e-02,        -5.734891521873e-06,        -1.609305311294e-04
 2.44079000e+00,        +1.680749740208e-02,        -5.681360022328e-06,        -1.588945662389e-04
 2.44079500e+00,        +1.663637327915e-02,        -5.628760429321e-06,        -1.568871312079e-04
 2.44080000e+00,        +1.646783583838e-02,        -5.577072895285e-06,        -1.549076825722e-04
 2.44080500e+00,        +1.630183373933e-02,        -5.526278093849e-06,        -1.529556897934e-04
 2.44081000e+00,        +1.613831689558e-02,        -5.476357183982e-06,        -1.510306348937e-04
 2.44081500e+00,        +1.597723643819e-02,        -5.427291793214e-06,        -1.491320120994e-04
 2.44082000e+00,        +1.581854468122e-02,        -5.379064012278e-06,        -1.472593275036e-04
 2.44082500e+00,        +1.566219508743e-02,        -5.331656377818e-06,        -1.454120987293e-04
 2.44083000e+00,        +1.550814223599e-02,        -5.285051902999e-06,        -1.435898546140e-04
 2.44083500e+00,        +1.535634179061e-02,        -5.239233975688e-06,        -1.417921348966e-04
 2.44084000e+00,        +1.520675046899e-02,        -5.194186392318e-06,        -1.400184899169e-04
 2.44084500e+00,        +1.505932601328e-02,        -5.149893386262e-06,        -1.382684803271e-04
 2.44085000e+00,        +1.491402716133e-02,        -5.106339579850e-06,        -1.365416768074e-04
 2.44085500e+00,        +1.477081361901e-02,        -5.063509925628e-06,        -1.348376597954e-04
 2.44086000e+00,        +1.462964603335e-02,        -5.021389776609e-06,        -1.331560192207e-04
 2.44086500e+00,        +1.449048596655e-02,        -4.979964838994e-06,        -1.314963542494e-04
 2.44087000e+00,        +1.435329587082e-02,        -4.939221158784e-06,        -1.298582730365e-04
 2.44087500e+00,        +1.421803906394e-02,        -4.899145139445e-06,        -1.282413924845e-04
 2.44088000e+00,        +1.408467970581e-02,        -4.859723439909e-06,        -1.266453380123e-04
 2.44088500e+00,        +1.395318277539e-02,        -4.820943144592e-06,        -1.250697433268e-04
 2.44089000e+00,        +1.382351404874e-02,        -4.782791553551e-06,        -1.235142502078e-04
 2.44089500e+00,        +1.369564007736e-02,        -4.745256330346e-06,        -1.219785082918e-04
 2.44090000e+00,        +1.356952816760e-02,        -4.708325367452e-06,        -1.204621748699e-04
 2.44090500e+00,        +1.344514636031e-02,        -4.671986898709e-06,        -1.189649146856e-04
 2.44091000e+00,        +1.332246341144e-02,        -4.636229397108e-06,        -1.174863997431e-04
 2.44091500e+00,        +1.320144877303e-02,        -4.601041619087e-06,        -1.160263091186e-04
 2.44092000e+00,        +1.308207257490e-02,        -4.566412601557e-06,        -1.145843287791e-04
 2.44092500e+00,        +1.296430560677e-02,        -4.532331591924e-06,        -1.131601514048e-04
 2.44093000e+00,        +1.284811930108e-02,        -4.498788098916e-06,        -1.117534762187e-04
 2.44093500e+00,        +1.273348571616e-02,        -4.465771891877e-06,        -1.103640088195e-04
 2.44094000e+00,        +1.262037752004e-02,        -4.433272966097e-06,        -1.089914610201e-04
 2.44094500e+00,        +1.250876797466e-02,        -4.401281503339e-06,        -1.076355506913e-04
 2.44095000e+00,        +1.239863092065e-02,        -4.369788010743e-06,        -1.062960016104e-04
 2.44095500e+00,        +1.228994076235e-02,        -4.338783082616e-06,        -1.049725433109e-04
 2.44096000e+00,        +1.218267245359e-02,        -4.308257615830e-06,        -1.036649109427e-04
 2.44096500e+00,        +1.207680148354e-02,        -4.278202658827e-06,        -1.023728451292e-04
 2.44097000e+00,        +1.197230386330e-02,        -4.248609495536e-06,        -1.010960918346e-04
 2.44097500e+00,        +1.186915611258e-02,        -4.219469591198e-06,        -9.983440223081e-05
 2.44098000e+00,        +1.176733524705e-02,        -4.190774582341e-06,        -9.858753257083e-05
 2.44098500e+00,        +1.166681876584e-02,        -4.162516311175e-06,        -9.735524406402e-05
 2.44099000e+00,        +1.156758463951e-02,        -4.134686808767e-06,        -9.613730275581e-05
 2.44099500e+00,        +1.146961129831e-02,        -4.107278220556e-06,        -9.493347941081e-05
 2.44100000e+00,        +1.137287762087e-02,        -4.080282955638e-06,        -9.374354939800e-05
 2.44100500e+00,        +1.127736292304e-02,        -4.053693518850e-06,        -9.256729258115e-05
 2.44101000e+00,        +1.118304694726e-02,        -4.027502610613e-06,        -9.140449321024e-05
 2.44101500e+00,        +1.108990985208e-02,        -4.001703053348e-06,        -9.025493981783e-05
 2.44102000e+00,        +1.099793220199e-02,        -3.976287848934e-06,        -8.911842511612e-05
 2.44102500e+00,        +1.090709495764e-02,        -3.951250166420e-06,        -8.799474589938e-05
 2.44103000e+00,        +1.081737946617e-02,        -3.926583287892e-06,        -8.688370294671e-05
 2.44103500e+00,        +1.072876745198e-02,        -3.902280643182e-06,        -8.578510092859e-05
 2.44104000e+00,        +1.064124100759e-02,        -3.878335823972e-06,        -8.469874831597e-05
 2.44104500e+00,        +1.055478258498e-02,        -3.854742529984e-06,        -8.362445729238e-05
 2.44105000e+00,        +1.046937498684e-02,        -3.831494615972e-06,        -8.256204366604e-05
 2.44105500e+00,        +1.038500135842e-02,        -3.808586042505e-06,        -8.151132678836e-05
 2.44106000e+00,        +1.030164517931e-02,        -3.786010914696e-06,        -8.047212947004e-05
 2.44106500e+00,        +1.021929025562e-02,        -3.763763442363e-06,        -7.944427790305e-05
 2.44107000e+00,        +1.013792071234e-02,        -3.741837980317e-06,        -7.842760158291e-05
 2.44107500e+00,        +1.005752098582e-02,        -3.720228988288e-06,        -7.742193323325e-05
 2.44108000e+00,        +9.978075816570e-03,        -3.698931006686e-06,        -7.642710873317e-05
 2.44108500e+00,        +9.899570242182e-03,        -3.677938758282e-06,        -7.544296704485e-05
 2.44109000e+00,        +9.821989590458e-03,        -3.657247009491e-06,        -7.446935014505e-05
 2.44109500e+00,        +9.745319472738e-03,        -3.636850663535e-06,        -7.350610295720e-05
 2.44110000e+00,        +9.669545777373e-03,        -3.616744720994e-06,        -7.255307328503e-05
 2.44110500e+00,        +9.594654663429e-03,        -3.596924283549e-06,        -7.161011174914e-05
 2.44111000e+00,        +9.520632554441e-03,        -3.577384547740e-06,        -7.067707172363e-05
 2.44111500e+00,        +9.447466132505e-03,        -3.558120819908e-06,        -6.975380927653e-05
 2.44112000e+00,        +9.375142332334e-03,        -3.539128475268e-06,        -6.884018310837e-05
 2.44112500e+00,        +9.303648335661e-03,        -3.520402993871e-06,        -6.793605449688e-05
 2.44113000e+00,        +9.232971565586e-03,        -3.501939970726e-06,        -6.704128723821e-05
 2.44113500e+00,        +9.163099681281e-03,        -3.483735048615e-06,        -6.615574759404e-05
 2.44114000e+00,        +9.094020572629e-03,        -3.465783969948e-06,        -6.527930423647e-05
 2.44114500e+00,        +9.025722355155e-03,        -3.448082570300e-06,        -6.441182819712e-05
 2.44115000e+00,        +8.958193365014e-03,        -3.430626755868e-06,        -6.355319281509e-05
 2.44115500e+00,        +8.891422154116e-03,        -3.413412520127e-06,        -6.270327368842e-05
 2.44116000e+00,        +8.825397485403e-03,        -3.396435925002e-06,        -6.186194862512e-05
 2.44116500e+00,        +8.760108328194e-03,        -3.379693126380e-06,        -6.102909759600e-05
 2.44117000e+00,        +8.695543853692e-03,        -3.363180346794e-06,        -6.020460268915e-05
 2.44117500e+00,        +8.631693430611e-03,        -3.346893854609e-06,        -5.938834806486e-05
 2.44118000e+00,        +8.568546620831e-03,        -3.330830026287e-06,        -5.858021991125e-05
 2.44118500e+00,        +8.506093175337e-03,        -3.314985289219e-06,        -5.778010640293e-05
 2.44119000e+00,        +8.444323030009e-03,        -3.299356161943e-06,        -5.698789765810e-05
 2.44119500e+00,        +8.383226301775e-03,        -3.283939201845e-06,        -5.620348569887e-05
 2.44120000e+00,        +8.322793284637e-03,        -3.268731030912e-06,        -5.542676441091e-05
 2.44120500e+00,        +8.263014445992e-03,        -3.253728348769e-06,        -5.465762950548e-05
 2.44121000e+00,        +8.203880422864e-03,        -3.238927912394e-06,        -5.389597848076e-05
 2.44121500e+00,        +8.145382018367e-03,        -3.224326559385e-06,        -5.314171058633e-05
 2.44122000e+00,        +8.087510198187e-03,        -3.209921137793e-06,        -5.239472678601e-05
 2.44122500e+00,        +8.030256087155e-03,        -3.195708602705e-06,        -5.165492972347e-05
 2.44123000e+00,        +7.973610965928e-03,        -3.181685949266e-06,        -5.092222368788e-05
 2.44123500e+00,        +7.917566267687e-03,        -3.167850215362e-06,        -5.019651458012e-05
 2.44124000e+00,        +7.862113575057e-03,        -3.154198523178e-06,        -4.947770988068e-05
 2.44124500e+00,        +7.807244616898e-03,        -3.140728013444e-06,        -4.876571861735e-05
 2.44125000e+00,        +7.752951265336e-03,        -3.127435903168e-06,        -4.806045133402e-05
 2.44125500e+00,        +7.699225532849e-03,        -3.114319441199e-06,        -4.736182006135e-05
 2.44126000e+00,        +7.646059569284e-03,        -3.101375954306e-06,        -4.666973828528e-05
 2.44126500e+00,        +7.593445659132e-03,        -3.088602777645e-06,        -4.598412091975e-05
 2.44127000e+00,        +7.541376218734e-03,        -3.075997346478e-06,        -4.530488427685e-05
 2.44127500e+00,        +7.489843793632e-03,        -3.063557101193e-06,        -4.463194604098e-05
 2.44128000e+00,        +7.438841055904e-03,        -3.051279538568e-06,        -4.396522523965e-05
 2.44128500e+00,        +7.388360801641e-03,        -3.039162209699e-06,        -4.330464221899e-05
 2.44129000e+00,        +7.338395948451e-03,        -3.027202702079e-06,        -4.265011861673e-05
 2.44129500e+00,        +7.288939533014e-03,        -3.015398639050e-06,        -4.200157733751e-05
 2.44130000e+00,        +7.239984708671e-03,        -3.003747701542e-06,        -4.135894252828e-05
 2.44130500e+00,        +7.191524743144e-03,        -2.992247614968e-06,        -4.072213955366e-05
 2.44131000e+00,        +7.143553016209e-03,        -2.980896121387e-06,        -4.009109497310e-05
 2.44131500e+00,        +7.096063017539e-03,        -2.969691010335e-06,        -3.946573651732e-05
 2.44132000e+00,        +7.049048344464e-03,        -2.958630134918e-06,        -3.884599306630e-05
 2.44132500e+00,        +7.002502699898e-03,        -2.947711337926e-06,        -3.823179462672e-05
 2.44133000e+00,        +6.956419890246e-03,        -2.936932564752e-06,        -3.762307231075e-05
 2.44133500e+00,        +6.910793823406e-03,        -2.926291729219e-06,        -3.701975831565e-05
 2.44134000e+00,        +6.865618506726e-03,        -2.915786830633e-06,        -3.642178590176e-05
 2.44134500e+00,        +6.820888045124e-03,        -2.905415876541e-06,        -3.582908937352e-05
 2.44135000e+00,        +6.776596639218e-03,        -2.895176927696e-06,        -3.524160405990e-05
 2.44135500e+00,        +6.732738583386e-03,        -2.885068064393e-06,        -3.465926629428e-05
 2.44136000e+00,        +6.689308264049e-03,        -2.875087390550e-06,        -3.408201339638e-05
 2.44136500e+00,        +6.646300157858e-03,        -2.865233063217e-06,        -3.350978365358e-05
 2.44137000e+00,        +6.603708829974e-03,        -2.855503275548e-06,        -3.294251630294e-05
 2.44137500e+00,        +6.561528932384e-03,        -2.845896229223e-06,        -3.238015151368e-05
 2.44138000e+00,        +6.519755202251e-03,        -2.836410156343e-06,        -3.182263036985e-05
 2.44138500e+00,        +6.478382460278e-03,        -2.827043349401e-06,        -3.126989485351e-05
 2.44139000e+00,        +6.437405609153e-03,        -2.817794090721e-06,        -3.072188782826e-05
 2.44139500e+00,        +6.396819631985e-03,        -2.808660714243e-06,        -3.017855302308e-05
 2.44140000e+00,        +6.356619590803e-03,        -2.799641593356e-06,        -2.963983501640e-05
 2.44140500e+00,        +6.316800625078e-03,        -2.790735087667e-06,        -2.910567922092e-05
 2.44141000e+00,        +6.277357950270e-03,        -2.781939628097e-06,        -2.857603186838e-05
 2.44141500e+00,        +6.238286856397e-03,        -2.773253651585e-06,        -2.805083999447e-05
 2.44142000e+00,        +6.199582706680e-03,        -2.764675615580e-06,        -2.753005142471e-05
 2.44142500e+00,        +6.161240936181e-03,        -2.756204006324e-06,        -2.701361476001e-05
 2.44143000e+00,        +6.123257050460e-03,        -2.747837351746e-06,        -2.650147936300e-05
 2.44143500e+00,        +6.085626624286e-03,        -2.739574179921e-06,        -2.599359534394e-05
 2.44144000e+00,        +6.048345300371e-03,        -2.731413065442e-06,        -2.548991354831e-05
 2.44144500e+00,        +6.011408788126e-03,        -2.723352576891e-06,        -2.499038554277e-05
 2.44145000e+00,        +5.974812862429e-03,        -2.715391343687e-06,        -2.449496360277e-05
 2.44145500e+00,        +5.938553362464e-03,        -2.707527986070e-06,        -2.400360070038e-05
 2.44146000e+00,        +5.902626190530e-03,        -2.699761158927e-06,        -2.351625049142e-05
 2.44146500e+00,        +5.867027310908e-03,        -2.692089549264e-06,        -2.303286730407e-05
 2.44147000e+00,        +5.831752748736e-03,        -2.684511838818e-06,        -2.255340612644e-05
 2.44147500e+00,        +5.796798588930e-03,        -2.677026764580e-06,        -2.207782259586e-05
 2.44148000e+00,        +5.762160975102e-03,        -2.669633054765e-06,        -2.160607298680e-05
 2.44148500e+00,        +5.727836108502e-03,        -2.662329463839e-06,        -2.113811420024e-05
 2.44149000e+00,        +5.693820247031e-03,        -2.655114778452e-06,        -2.067390375309e-05
 2.44149500e+00,        +5.660109704164e-03,        -2.647987800583e-06,        -2.021339976679e-05
 2.44150000e+00,        +5.626700848043e-03,        -2.640947343386e-06,        -1.975656095780e-05
 2.44150500e+00,        +5.593590100450e-03,        -2.633992244455e-06,        -1.930334662672e-05
 2.44151000e+00,        +5.560773935895e-03,        -2.627121355576e-06,        -1.885371664870e-05
 2.44151500e+00,        +5.528248880678e-03,        -2.620333559332e-06,        -1.840763146363e-05
 2.44152000e+00,        +5.496011511992e-03,        -2.613627727567e-06,        -1.796505206620e-05
 2.44152500e+00,        +5.464058457021e-03,        -2.607002794859e-06,        -1.752593999702e-05
 2.44153000e+00,        +5.432386392071e-03,        -2.600457658994e-06,        -1.709025733305e-05
 2.44153500e+00,        +5.400992041725e-03,        -2.593991278567e-06,        -1.665796667857e-05
 2.44154000e+00,        +5.369872178002e-03,        -2.587602609837e-06,        -1.622903115656e-05
 2.44154500e+00,        +5.339023619544e-03,        -2.581290630863e-06,        -1.580341439974e-05
 2.44155000e+00,        +5.308443230793e-03,        -2.575054323972e-06,        -1.538108054235e-05
 2.44155500e+00,        +5.278127921226e-03,        -2.568892691198e-06,        -1.496199421127e-05
 2.44156000e+00,        +5.248074644588e-03,        -2.562804767086e-06,        -1.454612051879e-05
 2.44156500e+00,        +5.218280398093e-03,        -2.556789589840e-06,        -1.413342505342e-05
 2.44157000e+00,        +5.188742221752e-03,        -2.550846194055e-06,        -1.372387387306e-05
 2.44157500e+00,        +5.159457197577e-03,        -2.544973653462e-06,        -1.331743349645e-05
 2.44158000e+00,        +5.130422448929e-03,        -2.539171058693e-06,        -1.291407089631e-05
 2.44158500e+00,        +5.101635139762e-03,        -2.533437487639e-06,        -1.251375349133e-05
 2.44159000e+00,        +5.073092473992e-03,        -2.527772041115e-06,        -1.211644913917e-05
 2.44159500e+00,        +5.044791694794e-03,        -2.522173867250e-06,        -1.172212612940e-05
 2.44160000e+00,        +5.016730083951e-03,        -2.516642087795e-06,        -1.133075317628e-05
 2.44160500e+00,        +4.988904961219e-03,        -2.511175850679e-06,        -1.094229941193e-05
 2.44161000e+00,        +4.961313683678e-03,        -2.505774309549e-06,        -1.055673437983e-05
 2.44161500e+00,        +4.933953645117e-03,        -2.500436644000e-06,        -1.017402802782e-05
 2.44162000e+00,        +4.906822275439e-03,        -2.495162023908e-06,        -9.794150701885e-06
 2.44162500e+00,        +4.879917040048e-03,        -2.489949677349e-06,        -9.417073139451e-06
 2.44163000e+00,        +4.853235439267e-03,        -2.484798793567e-06,        -9.042766463752e-06
 2.44163500e+00,        +4.826775007767e-03,        -2.479708592992e-06,        -8.671202177091e-06
 2.44164000e+00,        +4.800533314006e-03,        -2.474678314120e-06,        -8.302352155052e-06
 2.44164500e+00,        +4.774507959678e-03,        -2.469707189302e-06,        -7.936188640659e-06
 2.44165000e+00,        +4.748696579149e-03,        -2.464794489986e-06,        -7.572684238395e-06
 2.44165500e+00,        +4.723096838967e-03,        -2.459939477105e-06,        -7.211811908618e-06
 2.44166000e+00,        +4.697706437293e-03,        -2.455141423465e-06,        -6.853544962106e-06
 2.44166500e+00,        +4.672523103429e-03,        -2.450399612693e-06,        -6.497857054163e-06
 2.44167000e+00,        +4.647544597296e-03,        -2.445713350631e-06,        -6.144722179722e-06
 2.44167500e+00,        +4.622768708939e-03,        -2.441081948673e-06,        -5.794114667798e-06
 2.44168000e+00,        +4.598193258051e-03,        -2.436504702390e-06,        -5.446009176273e-06
 2.44168500e+00,        +4.573816093500e-03,        -2.431980963603e-06,        -5.100380686885e-06
 2.44169000e+00,        +4.549635092857e-03,        -2.427510068178e-06,        -4.757204500161e-06
 2.44169500e+00,        +4.525648161934e-03,        -2.423091352372e-06,        -4.416456230605e-06
 2.44170000e+00,        +4.501853234354e-03,        -2.418724171430e-06,        -4.078111801808e-06
