        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.43512000e+00,        +1.604357738233e-11,        +5.236968933962e-10,        -5.154923266802e-12,        -2.938126099219e-10,        +8.158566265221e-08,        +3.305800937636e-06,        +4.344900149455e-11,        +1.632431698984e-09,        -6.627514655407e-12,        -3.539342542721e-10,        +8.106487854595e-08,        +3.285157017510e-06,        +8.393382277055e-11,        +3.276822995822e-09,        -4.294797492199e-12,        -2.576772730616e-10,        +7.904357844183e-08,        +3.204172353409e-06,        -1.564411820942e-10,        -5.821798974018e-09,        -6.761837556693e-11,        -2.689471125494e-09,        +2.303333066583e-08,        +9.504709845407e-07
 2.43512500e+00,        +1.609646492132e-11,        +5.248578075535e-10,        -5.160239434930e-12,        -2.936890268839e-10,        +8.179864339874e-08,        +3.309289627272e-06,        +4.357344905171e-11,        +1.634765476052e-09,        -6.636652355368e-12,        -3.538726172303e-10,        +8.127646660048e-08,        +3.288621844648e-06,        +8.416340805421e-11,        +3.280864312116e-09,        -4.298023041884e-12,        -2.575233654525e-10,        +7.924981978398e-08,        +3.207547412810e-06,        -1.568916062819e-10,        -5.830433654778e-09,        -6.779836337805e-11,        -2.692538786040e-09,        +2.309206388824e-08,        +9.513914168018e-07
 2.43513000e+00,        +1.614955424103e-11,        +5.260212529613e-10,        -5.165555451675e-12,        -2.935651274405e-10,        +8.201233563699e-08,        +3.312785682433e-06,        +4.369833750968e-11,        +1.637104261033e-09,        -6.645802611205e-12,        -3.538107942436e-10,        +8.148876141197e-08,        +3.292093986959e-06,        +8.439378427933e-11,        +3.284914239579e-09,        -4.301241777748e-12,        -2.573690780611e-10,        +7.945674985012e-08,        +3.210929597915e-06,        -1.573436353977e-10,        -5.839086612160e-09,        -6.797896097397e-11,        -2.695612890766e-09,        +2.315099000713e-08,        +9.523137912648e-07
 2.43513500e+00,        +1.620284626730e-11,        +5.271872376532e-10,        -5.170871280666e-12,        -2.934409105958e-10,        +8.222674245538e-08,        +3.316289126440e-06,        +4.382366883263e-11,        +1.639448069792e-09,        -6.654965441639e-12,        -3.537487847252e-10,        +8.170176604809e-08,        +3.295573467606e-06,        +8.462495492607e-11,        +3.288972805464e-09,        -4.304453634971e-12,        -2.572144096806e-10,        +7.966437162936e-08,        +3.214318931285e-06,        -1.577972765950e-10,        -5.847757904051e-09,        -6.816017101632e-11,        -2.698693460073e-09,        +2.321010985365e-08,        +9.532381140784e-07
 2.43514000e+00,        +1.625634193106e-11,        +5.283557696393e-10,        -5.176186885507e-12,        -2.933163753423e-10,        +8.244186695875e-08,        +3.319799982713e-06,        +4.394944499502e-11,        +1.641796918272e-09,        -6.664140865736e-12,        -3.536865881039e-10,        +8.191548359291e-08,        +3.299060309847e-06,        +8.485692349535e-11,        +3.293040037153e-09,        -4.307658548625e-12,        -2.570593590996e-10,        +7.987268812674e-08,        +3.217715435578e-06,        -1.582525370667e-10,        -5.856447588603e-09,        -6.834199618069e-11,        -2.701780514445e-09,        +2.326942426337e-08,        +9.541643914173e-07
 2.43514500e+00,        +1.631004216782e-11,        +5.295268570264e-10,        -5.181502229654e-12,        -2.931915206730e-10,        +8.265771226874e-08,        +3.323318274771e-06,        +4.407566798182e-11,        +1.644150822443e-09,        -6.673328902158e-12,        -3.536242037538e-10,        +8.212991714711e-08,        +3.302554537042e-06,        +8.508969350488e-11,        +3.297115962153e-09,        -4.310856453497e-12,        -2.569039251301e-10,        +8.008170236351e-08,        +3.221119133547e-06,        -1.587094240440e-10,        -5.865155724173e-09,        -6.852443915734e-11,        -2.704874074456e-09,        +2.332893407636e-08,        +9.550926294828e-07
 2.43515000e+00,        +1.636394791937e-11,        +5.307005079078e-10,        -5.186817275851e-12,        -2.930663455732e-10,        +8.287428152387e-08,        +3.326844026233e-06,        +4.420233978962e-11,        +1.646509798370e-09,        -6.682529569861e-12,        -3.535616310995e-10,        +8.234506982818e-08,        +3.306056172647e-06,        +8.532326849354e-11,        +3.301200608040e-09,        -4.314047284062e-12,        -2.567481065372e-10,        +8.029141737730e-08,        +3.224530048041e-06,        -1.591679447986e-10,        -5.873882369408e-09,        -6.870750265105e-11,        -2.707974160765e-09,        +2.338864013720e-08,        +9.560228345020e-07
 2.43515500e+00,        +1.641806013186e-11,        +5.318767304456e-10,        -5.192131986657e-12,        -2.929408490297e-10,        +8.309157787945e-08,        +3.330377260816e-06,        +4.432946242547e-11,        +1.648873862147e-09,        -6.691742887598e-12,        -3.534988695484e-10,        +8.256094477028e-08,        +3.309565240217e-06,        +8.555765201758e-11,        +3.305294002577e-09,        -4.317230973286e-12,        -2.565919021051e-10,        +8.050183622197e-08,        +3.227948202005e-06,        -1.596281066416e-10,        -5.882627583161e-09,        -6.889118938117e-11,        -2.711080794119e-09,        +2.344854329498e-08,        +9.569550127283e-07
 2.43516000e+00,        +1.647237975693e-11,        +5.330555328227e-10,        -5.197446324589e-12,        -2.928150300194e-10,        +8.330960450788e-08,        +3.333918002339e-06,        +4.445703790698e-11,        +1.651243029996e-09,        -6.700968874392e-12,        -3.534359184972e-10,        +8.277754512456e-08,        +3.313081763410e-06,        +8.579284765272e-11,        +3.309396173595e-09,        -4.320407454639e-12,        -2.564353106142e-10,        +8.071296196792e-08,        +3.231373618485e-06,        -1.600899169238e-10,        -5.891391424577e-09,        -6.907550208177e-11,        -2.714193995354e-09,        +2.350864440337e-08,        +9.578891704419e-07
 2.43516500e+00,        +1.652690775150e-11,        +5.342369232430e-10,        -5.202760251563e-12,        -2.926888875153e-10,        +8.352836459863e-08,        +3.337466274722e-06,        +4.458506826362e-11,        +1.653617318178e-09,        -6.710207549048e-12,        -3.533727773339e-10,        +8.299487405907e-08,        +3.316605765980e-06,        +8.602885899688e-11,        +3.313507149022e-09,        -4.323576661664e-12,        -2.562783308122e-10,        +8.092479770206e-08,        +3.234806320618e-06,        -1.605533830367e-10,        -5.900173953006e-09,        -6.926044350177e-11,        -2.717313785391e-09,        +2.356894432062e-08,        +9.588253139492e-07
