        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.439151159438e+00,        +9.076262994057e-05,        +1.343697930923e+04,        +1.130710613725e-14,        +6.702041194265e-08
 2.00e+00,        +2.598031404684e+00,        +8.046822420245e-05,        +1.614321324772e+04,        +6.859895389081e-15,        +4.066057265406e-08
 3.00e+00,        +2.605443504090e+00,        +6.217127020149e-05,        +2.095375803316e+04,        +3.568903077667e-15,        +2.115391571237e-08
 4.00e+00,        +2.606022552073e+00,        +4.687468049065e-04,        +2.779776381355e+03,        +1.142190067780e-14,        +6.770089288860e-08
 5.00e+00,        +2.701362917035e+00,        +6.363773260823e-05,        +2.122453776296e+04,        +5.120507131201e-15,        +3.035073591213e-08
 6.00e+00,        +2.701519013831e+00,        +6.357723738130e-05,        +2.124596102200e+04,        +9.624641151442e-15,        +5.704804907251e-08
 7.00e+00,        +2.739507268360e+00,        +7.359593143091e-05,        +1.861181193094e+04,        +8.162712874077e-15,        +4.838278527761e-08
 8.00e+00,        +2.798966654324e+00,        +9.613612445254e-05,        +1.455730960611e+04,        +1.606161633137e-14,        +9.520192798268e-08
