        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.389919291671e+00,        +5.153004308154e-04,        +2.318957257072e+03,        +1.081763788934e-13,        +6.909052003171e-09
 2.00e+00,        +2.451488001940e+00,        +1.626144662591e-04,        +7.537730386878e+03,        +9.606409448313e-14,        +6.135551590966e-09
 3.00e+00,        +2.606300599379e+00,        +7.182692869534e-05,        +1.814292110013e+04,        +9.539198432367e-14,        +6.092860790534e-09
 4.00e+00,        +2.606350923084e+00,        +7.019829144208e-05,        +1.856420484379e+04,        +7.811599884927e-14,        +4.989412014148e-09
 5.00e+00,        +2.723606914416e+00,        +7.823754884705e-05,        +1.740600872392e+04,        +1.474031429893e-13,        +9.415196307116e-09
 6.00e+00,        +2.741775099111e+00,        +4.068836833971e-04,        +3.369237009470e+03,        +8.890314058762e-14,        +5.678607228619e-09
 7.00e+00,        +2.750266910555e+00,        +6.999170279571e-05,        +1.964709245233e+04,        +1.275073342111e-13,        +8.144433381301e-09
 8.00e+00,        +2.751910575063e+00,        +3.282675600633e-04,        +4.191566468084e+03,        +1.104746171114e-13,        +7.056484703629e-09
