        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +4.005482399954e-11,        +4.201211069424e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.526198295084e-16,        +3.810273377063e-06,        +1.723013965560e-14,        +4.101231614142e-04,        +2.905774058948e-11,        +7.254492140524e-01,        +3.104182453494e-11,        +7.388780049842e-01,        +3.010374900673e-12,        +7.515636320628e-02,        +2.858185901431e-12,        +6.803242813084e-02,        +2.450765763892e-12,        +6.118528354836e-02,        +2.361820074424e-12,        +5.621760095828e-02,        +2.460928905089e-12,        +6.143901431490e-02,        +2.369448052069e-12,        +5.639916711907e-02,        +3.001490706354e-12,        +7.493456234855e-02,        +2.851425721865e-12,        +6.787151787296e-02
 2.40002500e+00,        +4.006296053619e-11,        +4.201939663397e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.525700842249e-16,        +3.808257856708e-06,        +1.724397318134e-14,        +4.103812658606e-04,        +2.905988741889e-11,        +7.253554662453e-01,        +3.104302734891e-11,        +7.387785126790e-01,        +3.011772645411e-12,        +7.517598812225e-02,        +2.859508117330e-12,        +6.805209846869e-02,        +2.452328984526e-12,        +6.121187629934e-02,        +2.363300730312e-12,        +5.624309056360e-02,        +2.462496656618e-12,        +6.146566862909e-02,        +2.370935183666e-12,        +5.642477935416e-02,        +3.002887787347e-12,        +7.495421574336e-02,        +2.852745408868e-12,        +6.789115592778e-02
 2.40005000e+00,        +4.007110794655e-11,        +4.202669335041e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.525206458610e-16,        +3.806249781374e-06,        +1.725782885482e-14,        +4.106397025083e-04,        +2.906203658440e-11,        +7.252616180009e-01,        +3.104423237754e-11,        +7.386789181508e-01,        +3.013172558180e-12,        +7.519563876795e-02,        +2.860832350388e-12,        +6.807179252802e-02,        +2.453894257688e-12,        +6.123849285529e-02,        +2.364783321592e-12,        +5.626860295373e-02,        +2.464066467387e-12,        +6.149234682190e-02,        +2.372424255092e-12,        +5.645041439048e-02,        +3.004287031060e-12,        +7.497389478395e-02,        +2.854067109068e-12,        +6.791081766229e-02
 2.40007500e+00,        +4.007926624804e-11,        +4.203400086088e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.524715142140e-16,        +3.804249141448e-06,        +1.727170670771e-14,        +4.108984715701e-04,        +2.906418808973e-11,        +7.251676692347e-01,        +3.104543962427e-11,        +7.385792213075e-01,        +3.014574642275e-12,        +7.521531516117e-02,        +2.862158603719e-12,        +6.809151032737e-02,        +2.455461586853e-12,        +6.126513324012e-02,        +2.366267851529e-12,        +5.629413815167e-02,        +2.465638340872e-12,        +6.151904891704e-02,        +2.373915269614e-12,        +5.647607225092e-02,        +3.005688440789e-12,        +7.499359948826e-02,        +2.855390825580e-12,        +6.793050309513e-02
 2.40010000e+00,        +4.008743545814e-11,        +4.204131918272e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.524226890824e-16,        +3.802255927336e-06,        +1.728560677178e-14,        +4.111575732592e-04,        +2.906634193862e-11,        +7.250736198622e-01,        +3.104664909256e-11,        +7.384794220568e-01,        +3.015978900997e-12,        +7.523501731973e-02,        +2.863486880446e-12,        +6.811125188534e-02,        +2.457030975504e-12,        +6.129179747778e-02,        +2.367754323394e-12,        +5.631969618039e-02,        +2.467212280559e-12,        +6.154577493827e-02,        +2.375408230507e-12,        +5.650175295838e-02,        +3.007092019836e-12,        +7.501332987429e-02,        +2.856716561524e-12,        +6.795021224497e-02
 2.40012500e+00,        +4.009561559433e-11,        +4.204864833332e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.523741702657e-16,        +3.800270129467e-06,        +1.729952907887e-14,        +4.114170077892e-04,        +2.906849813483e-11,        +7.249794697987e-01,        +3.104786078589e-11,        +7.383795203063e-01,        +3.017385337654e-12,        +7.525474526147e-02,        +2.864817183697e-12,        +6.813101722051e-02,        +2.458602427133e-12,        +6.131848559224e-02,        +2.369242740462e-12,        +5.634527706292e-02,        +2.468788289938e-12,        +6.157252490936e-02,        +2.376903141052e-12,        +5.652745653581e-02,        +3.008497771510e-12,        +7.503308596003e-02,        +2.858044320028e-12,        +6.796994513051e-02
 2.40015000e+00,        +4.010380667417e-11,        +4.205598833011e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.523259575646e-16,        +3.798291738292e-06,        +1.731347366091e-14,        +4.116767753741e-04,        +2.907065668211e-11,        +7.248852189593e-01,        +3.104907470772e-11,        +7.382795159635e-01,        +3.018793955563e-12,        +7.527449900428e-02,        +2.866149516607e-12,        +6.815080635152e-02,        +2.460175945239e-12,        +6.134519760747e-02,        +2.370733106021e-12,        +5.637088082231e-02,        +2.470366372510e-12,        +6.159929885411e-02,        +2.378400004538e-12,        +5.655318300617e-02,        +3.009905699130e-12,        +7.505286776352e-02,        +2.859374104227e-12,        +6.798970177049e-02
 2.40017500e+00,        +4.011200871521e-11,        +4.206333919053e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.522780507805e-16,        +3.796320744286e-06,        +1.732744054989e-14,        +4.119368762286e-04,        +2.907281758421e-11,        +7.247908672593e-01,        +3.105029086153e-11,        +7.381794089357e-01,        +3.020204758047e-12,        +7.529427856606e-02,        +2.867483882319e-12,        +6.817061929701e-02,        +2.461751533327e-12,        +6.137193354751e-02,        +2.372225423361e-12,        +5.639650748161e-02,        +2.471946531780e-12,        +6.162609679635e-02,        +2.379898824261e-12,        +5.657893239242e-02,        +3.011315806021e-12,        +7.507267530281e-02,        +2.860705917263e-12,        +6.800948218364e-02
 2.40020000e+00,        +4.012022173508e-11,        +4.207070093211e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.522304497163e-16,        +3.794357137942e-06,        +1.734142977790e-14,        +4.121973105674e-04,        +2.907498084491e-11,        +7.246964146135e-01,        +3.105150925082e-11,        +7.380791991303e-01,        +3.021617748439e-12,        +7.531408396472e-02,        +2.868820283984e-12,        +6.819045607567e-02,        +2.463329194911e-12,        +6.139869343637e-02,        +2.373719695781e-12,        +5.642215706393e-02,        +2.473528771263e-12,        +6.165291875993e-02,        +2.381399603524e-12,        +5.660470471759e-02,        +3.012728095515e-12,        +7.509250859600e-02,        +2.862039762286e-12,        +6.802928638875e-02
 2.40022500e+00,        +4.012844575143e-11,        +4.207807357236e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.521831541757e-16,        +3.792400909778e-06,        +1.735544137710e-14,        +4.124580786060e-04,        +2.907714646800e-11,        +7.246018609371e-01,        +3.105272987908e-11,        +7.379788864544e-01,        +3.023032930078e-12,        +7.533391521823e-02,        +2.870158724758e-12,        +6.821031670620e-02,        +2.464908933514e-12,        +6.142547729813e-02,        +2.375215926589e-12,        +5.644782959239e-02,        +2.475113094482e-12,        +6.167976476871e-02,        +2.382902345638e-12,        +5.663050000471e-02,        +3.014142570954e-12,        +7.511236766119e-02,        +2.863375642452e-12,        +6.804911440462e-02
 2.40025000e+00,        +4.013668078195e-11,        +4.208545712887e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.521361639635e-16,        +3.790452050333e-06,        +1.736947537973e-14,        +4.127191805601e-04,        +2.907931445725e-11,        +7.245072061446e-01,        +3.105395274981e-11,        +7.378784708151e-01,        +3.024450306309e-12,        +7.535377234456e-02,        +2.871499207806e-12,        +6.823020120734e-02,        +2.466490752662e-12,        +6.145228515686e-02,        +2.376714119096e-12,        +5.647352509011e-02,        +2.476699504966e-12,        +6.170663484658e-02,        +2.384407053919e-12,        +5.665631827683e-02,        +3.015559235685e-12,        +7.513225251653e-02,        +2.864713560924e-12,        +6.806896625008e-02
 2.40027500e+00,        +4.014492684437e-11,        +4.209285161926e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.520894788856e-16,        +3.788510550167e-06,        +1.738353181811e-14,        +4.129806166461e-04,        +2.908148481646e-11,        +7.244124501509e-01,        +3.105517786652e-11,        +7.377779521194e-01,        +3.025869880489e-12,        +7.537365536173e-02,        +2.872841736299e-12,        +6.825010959782e-02,        +2.468074655894e-12,        +6.147911703667e-02,        +2.378214276625e-12,        +5.649924358028e-02,        +2.478288006251e-12,        +6.173352901747e-02,        +2.385913731693e-12,        +5.668215955702e-02,        +3.016978093064e-12,        +7.515216318018e-02,        +2.866053520875e-12,        +6.808884194398e-02
 2.40030000e+00,        +4.015318395645e-11,        +4.210025706117e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.520430987488e-16,        +3.786576399861e-06,        +1.739761072466e-14,        +4.132423870804e-04,        +2.908365754942e-11,        +7.243175928705e-01,        +3.105640523273e-11,        +7.376773302740e-01,        +3.027291655979e-12,        +7.539356428776e-02,        +2.874186313417e-12,        +6.827004189644e-02,        +2.469660646752e-12,        +6.150597296170e-02,        +2.379716402503e-12,        +5.652498508608e-02,        +2.479878601883e-12,        +6.176044730531e-02,        +2.387422382291e-12,        +5.670802386841e-02,        +3.018399146456e-12,        +7.517209967033e-02,        +2.867395525481e-12,        +6.810874150519e-02
 2.40032500e+00,        +4.016145213601e-11,        +4.210767347230e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.519970233612e-16,        +3.784649590021e-06,        +1.741171213185e-14,        +4.135044920803e-04,        +2.908583265996e-11,        +7.242226342180e-01,        +3.105763485196e-11,        +7.375766051857e-01,        +3.028715636149e-12,        +7.541349914073e-02,        +2.875532942345e-12,        +6.828999812200e-02,        +2.471248728788e-12,        +6.153285295610e-02,        +2.381220500064e-12,        +5.655074963071e-02,        +2.481471295414e-12,        +6.178738973407e-02,        +2.388933009052e-12,        +5.673391123410e-02,        +3.019822399230e-12,        +7.519206200521e-02,        +2.868739577929e-12,        +6.812866495264e-02
 2.40035000e+00,        +4.016973140088e-11,        +4.211510087037e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.519512525318e-16,        +3.782730111271e-06,        +1.742583607224e-14,        +4.137669318632e-04,        +2.908801015188e-11,        +7.241275741077e-01,        +3.105886672775e-11,        +7.374757767611e-01,        +3.030141824377e-12,        +7.543345993872e-02,        +2.876881626277e-12,        +6.830997829334e-02,        +2.472838905562e-12,        +6.155975704404e-02,        +2.382726572651e-12,        +5.657653723743e-02,        +2.483066090403e-12,        +6.181435632773e-02,        +2.390445615322e-12,        +5.675982167725e-02,        +3.021247854767e-12,        +7.521205020307e-02,        +2.870085681411e-12,        +6.814861230523e-02
 2.40037500e+00,        +4.017802176895e-11,        +4.212253927316e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.519057860706e-16,        +3.780817954259e-06,        +1.743998257850e-14,        +4.140297066471e-04,        +2.909019002900e-11,        +7.240324124540e-01,        +3.106010086363e-11,        +7.373748449068e-01,        +3.031570224049e-12,        +7.545344669984e-02,        +2.878232368413e-12,        +6.832998242930e-02,        +2.474431180641e-12,        +6.158668524973e-02,        +2.384234623613e-12,        +5.660234792950e-02,        +2.484662990419e-12,        +6.184134711031e-02,        +2.391960204455e-12,        +5.678575522105e-02,        +3.022675516452e-12,        +7.523206428217e-02,        +2.871433839126e-12,        +6.816858358194e-02
 2.40040000e+00,        +4.018632325815e-11,        +4.212998869848e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.518606237890e-16,        +3.778913109653e-06,        +1.745415168334e-14,        +4.142928166503e-04,        +2.909237229517e-11,        +7.239371491710e-01,        +3.106133726315e-11,        +7.372738095291e-01,        +3.033000838556e-12,        +7.547345944224e-02,        +2.879585171961e-12,        +6.835001054878e-02,        +2.476025557599e-12,        +6.161363759738e-02,        +2.385744656308e-12,        +5.662818173019e-02,        +2.486261999038e-12,        +6.186836210584e-02,        +2.393476779811e-12,        +5.681171188868e-02,        +3.024105387681e-12,        +7.525210426081e-02,        +2.872784054282e-12,        +6.818857880174e-02
 2.40042500e+00,        +4.019463588643e-11,        +4.213744916417e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.518157654989e-16,        +3.777015568142e-06,        +1.746834341957e-14,        +4.145562620916e-04,        +2.909455695421e-11,        +7.238417841728e-01,        +3.106257592985e-11,        +7.371726705344e-01,        +3.034433671302e-12,        +7.549349818408e-02,        +2.880940040137e-12,        +6.837006267068e-02,        +2.477622040018e-12,        +6.164061411126e-02,        +2.387256674099e-12,        +5.665403866283e-02,        +2.487863119841e-12,        +6.189540133837e-02,        +2.394995344759e-12,        +5.683769170337e-02,        +3.025537471855e-12,        +7.527217015733e-02,        +2.874136330094e-12,        +6.820859798363e-02
 2.40045000e+00,        +4.020295967180e-11,        +4.214492068811e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.517712110137e-16,        +3.775125320440e-06,        +1.748255782009e-14,        +4.148200431903e-04,        +2.909674400998e-11,        +7.237463173735e-01,        +3.106381686732e-11,        +7.370714278288e-01,        +3.035868725694e-12,        +7.551356294356e-02,        +2.882296976162e-12,        +6.839013881393e-02,        +2.479220631489e-12,        +6.166761481562e-02,        +2.388770680358e-12,        +5.667991875074e-02,        +2.489466356419e-12,        +6.192246483200e-02,        +2.396515902674e-12,        +5.686369468837e-02,        +3.026971772385e-12,        +7.529226199006e-02,        +2.875490669783e-12,        +6.822864114665e-02
 2.40047500e+00,        +4.021129463230e-11,        +4.215240328824e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.517269601476e-16,        +3.773242357278e-06,        +1.749679491788e-14,        +4.150841601660e-04,        +2.909893346633e-11,        +7.236507486869e-01,        +3.106506007910e-11,        +7.369700813184e-01,        +3.037306005149e-12,        +7.553365373890e-02,        +2.883655983267e-12,        +6.841023899750e-02,        +2.480821335608e-12,        +6.169463973477e-02,        +2.390286678464e-12,        +5.670582201729e-02,        +2.491071712372e-12,        +6.194955261081e-02,        +2.398038456939e-12,        +5.688972086695e-02,        +3.028408292689e-12,        +7.531237977741e-02,        +2.876847076579e-12,        +6.824870830987e-02
 2.40050000e+00,        +4.021964078600e-11,        +4.215989698251e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +1.516830127160e-16,        +3.771366669412e-06,        +1.751105474598e-14,        +4.153486132388e-04,        +2.910112532712e-11,        +7.235550780268e-01,        +3.106630556878e-11,        +7.368686309092e-01,        +3.038745513092e-12,        +7.555377058836e-02,        +2.885017064689e-12,        +6.843036324036e-02,        +2.482424155983e-12,        +6.172168889302e-02,        +2.391804671801e-12,        +5.673174848585e-02,        +2.492679191306e-12,        +6.197666469893e-02,        +2.399563010943e-12,        +5.691577026241e-02,        +3.029847036192e-12,        +7.533252353776e-02,        +2.878205553717e-12,        +6.826879949235e-02
