        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.40050000e+00,        +5.354244302708e-10,        +1.148269049594e-09,        +4.177164520771e-10,        +5.616871216275e-10,        +1.953635244418e-07,        +1.429424154269e-07,        +5.432339997682e-10,        +1.591164519279e-09,        +2.094528911226e-10,        +7.772691868104e-10,        +1.792238193711e-07,        +1.785293537897e-07,        +2.517675790704e-10,        +2.175241243945e-09,        -5.594268517245e-10,        +1.299594297241e-09,        +8.865297060734e-08,        +2.945409779070e-07,        -8.013869338462e-10,        +2.440222857412e-09,        -1.385070551014e-10,        +2.543070499811e-10,        +1.784716636881e-08,        +1.570788167274e-07
 2.40052500e+00,        +5.360897524077e-10,        +1.148581517816e-09,        +4.181283361554e-10,        +5.617736247183e-10,        +1.954740975648e-07,        +1.429778494938e-07,        +5.439679044300e-10,        +1.591671544724e-09,        +2.098201259665e-10,        +7.773791964986e-10,        +1.793318980694e-07,        +1.785841446446e-07,        +2.525025782604e-10,        +2.176182033926e-09,        -5.591753041043e-10,        +1.299926162991e-09,        +8.873479587228e-08,        +2.946624733264e-07,        -8.015564100574e-10,        +2.440758265496e-09,        -1.385110606073e-10,        +2.544325474664e-10,        +1.786783559854e-08,        +1.571157405581e-07
 2.40055000e+00,        +5.367549591194e-10,        +1.148893996359e-09,        +4.185400446359e-10,        +5.618600286659e-10,        +1.955847840851e-07,        +1.430132869507e-07,        +5.447018397936e-10,        +1.592178734689e-09,        +2.101872130079e-10,        +7.774891291453e-10,        +1.794400904584e-07,        +1.786389532615e-07,        +2.532377695480e-10,        +2.177123158372e-09,        -5.589238258040e-10,        +1.300257967004e-09,        +8.881672740106e-08,        +2.947840489556e-07,        -8.017261808983e-10,        +2.441293637199e-09,        -1.385151199364e-10,        +2.545577773541e-10,        +1.788853359362e-08,        +1.571526909619e-07
 2.40057500e+00,        +5.374200509205e-10,        +1.149206485570e-09,        +4.189515777039e-10,        +5.619463336069e-10,        +1.956955841614e-07,        +1.430487277537e-07,        +5.454358066064e-10,        +1.592686089665e-09,        +2.105541524017e-10,        +7.775989848446e-10,        +1.795483967047e-07,        +1.786937796222e-07,        +2.539731538646e-10,        +2.178064618145e-09,        -5.586724167499e-10,        +1.300589709428e-09,        +8.889876537484e-08,        +2.949057048743e-07,        -8.018962467650e-10,        +2.441828973164e-09,        -1.385192333570e-10,        +2.546827397467e-10,        +1.790926040430e-08,        +1.571896679649e-07
 2.40060000e+00,        +5.380850283248e-10,        +1.149518985800e-09,        +4.193629355442e-10,        +5.620325396774e-10,        +1.958064979529e-07,        +1.430841718589e-07,        +5.461698056190e-10,        +1.593193610141e-09,        +2.109209443023e-10,        +7.777087636916e-10,        +1.796568169752e-07,        +1.787486237084e-07,        +2.547087321363e-10,        +2.179006414106e-09,        -5.584210768645e-10,        +1.300921390405e-09,        +8.898090997519e-08,        +2.950274411625e-07,        -8.020666080548e-10,        +2.442364274032e-09,        -1.385234011371e-10,        +2.548074347463e-10,        +1.793001608092e-08,        +1.572266715935e-07
 2.40062500e+00,        +5.387498918486e-10,        +1.149831497397e-09,        +4.197741183406e-10,        +5.621186470135e-10,        +1.959175256190e-07,        +1.431196192225e-07,        +5.469038375761e-10,        +1.593701296607e-09,        +2.112875888633e-10,        +7.778184657803e-10,        +1.797653514369e-07,        +1.788034855017e-07,        +2.554445052923e-10,        +2.179948547118e-09,        -5.581698060707e-10,        +1.301253010081e-09,        +8.906316138405e-08,        +2.951492578999e-07,        -8.022372651644e-10,        +2.442899540443e-09,        -1.385276235452e-10,        +2.549318624548e-10,        +1.795080067393e-08,        +1.572637018738e-07
 2.40065000e+00,        +5.394146420053e-10,        +1.150144020709e-09,        +4.201851262782e-10,        +5.622046557509e-10,        +1.960286673191e-07,        +1.431550698001e-07,        +5.476379032289e-10,        +1.594209149553e-09,        +2.116540862387e-10,        +7.779280912041e-10,        +1.798740002574e-07,        +1.788583649835e-07,        +2.561804742683e-10,        +2.180891018041e-09,        -5.579186042950e-10,        +1.301584568603e-09,        +8.914551978377e-08,        +2.952711551665e-07,        -8.024082184918e-10,        +2.443434773044e-09,        -1.385319008498e-10,        +2.550560229737e-10,        +1.797161423390e-08,        +1.573007588322e-07
 2.40067500e+00,        +5.400792793094e-10,        +1.150456556085e-09,        +4.205959595405e-10,        +5.622905660253e-10,        +1.961399232131e-07,        +1.431905235473e-07,        +5.483720033264e-10,        +1.594717169469e-09,        +2.120204365815e-10,        +7.780376400574e-10,        +1.799827636043e-07,        +1.789132621353e-07,        +2.569166399930e-10,        +2.181833827739e-09,        -5.576674714584e-10,        +1.301916066113e-09,        +8.922798535706e-08,        +2.953931330422e-07,        -8.025794684342e-10,        +2.443969972473e-09,        -1.385362333196e-10,        +2.551799164042e-10,        +1.799245681151e-08,        +1.573378424949e-07
 2.40070000e+00,        +5.407438042779e-10,        +1.150769103874e-09,        +4.210066183110e-10,        +5.623763779717e-10,        +1.962512934613e-07,        +1.432259804197e-07,        +5.491061386207e-10,        +1.595225356844e-09,        +2.123866400444e-10,        +7.781471124341e-10,        +1.800916416457e-07,        +1.789681769383e-07,        +2.576530034069e-10,        +2.182776977075e-09,        -5.574164074883e-10,        +1.302247502756e-09,        +8.931055828704e-08,        +2.955151916068e-07,        -8.027510153895e-10,        +2.444505139378e-09,        -1.385406212234e-10,        +2.553035428474e-10,        +1.801332845754e-08,        +1.573749528882e-07
 2.40072500e+00,        +5.414082174255e-10,        +1.151081664422e-09,        +4.214171027734e-10,        +5.624620917256e-10,        +1.963627782241e-07,        +1.432614403725e-07,        +5.498403098624e-10,        +1.595733712170e-09,        +2.127526967812e-10,        +7.782565084276e-10,        +1.802006345499e-07,        +1.790231093734e-07,        +2.583895654420e-10,        +2.183720466913e-09,        -5.571654123065e-10,        +1.302578878676e-09,        +8.939323875722e-08,        +2.956373309405e-07,        -8.029228597560e-10,        +2.445040274401e-09,        -1.385450648301e-10,        +2.554269024038e-10,        +1.803422922289e-08,        +1.574120900386e-07
