        f (GHz),           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m)
 2.40025000e+00,        +3.473232876166e-01,        +1.058441996863e+00,        +1.822483703408e+00,        -3.958292491563e+00,        -2.519070266382e-02,        +5.878454270316e-02,        +1.552829815428e-01,        +5.826909208337e-01,        +4.847726904401e+00,        -6.748065791096e+00,        -5.811599680332e-02,        +4.984846206716e-02,        +1.107838713283e-01,        +9.267611135521e-01,        +1.374802854473e+01,        -1.030855015272e+01,        -1.301400473167e-01,        +5.146493656965e-02,        -2.205320812418e+00,        -1.076252922978e-01,        +4.182450551393e+01,        -1.405011947963e+01,        -7.763258653548e-03,        -1.168745803499e-02
 2.40027500e+00,        +3.475780204457e-01,        +1.058971298959e+00,        +1.822667118691e+00,        -3.960733299339e+00,        -2.518951751851e-02,        +5.880003903746e-02,        +1.553366217416e-01,        +5.828923245426e-01,        +4.848965255091e+00,        -6.752097057144e+00,        -5.812520340686e-02,        +4.986002989047e-02,        +1.107431871320e-01,        +9.269928706461e-01,        +1.375299233213e+01,        -1.031539197392e+01,        -1.301619850350e-01,        +5.149203667367e-02,        -2.208833638769e+00,        -1.076922546471e-01,        +4.184571319463e+01,        -1.406433463646e+01,        -7.808612204685e-03,        -1.162477842883e-02
 2.40030000e+00,        +3.478326818605e-01,        +1.059500142702e+00,        +1.822850690558e+00,        -3.963175141631e+00,        -2.518833332032e-02,        +5.881552781677e-02,        +1.553902636533e-01,        +5.830935483868e-01,        +4.850203962252e+00,        -6.756131577822e+00,        -5.813440442365e-02,        +4.987160084044e-02,        +1.107025872629e-01,        +9.272244335241e-01,        +1.375795869188e+01,        -1.032224062521e+01,        -1.301839140211e-01,        +5.151913920755e-02,        -2.212346772753e+00,        -1.077593451962e-01,        +4.186693786394e+01,        -1.407856806220e+01,        -7.853965089852e-03,        -1.156208871097e-02
 2.40032500e+00,        +3.480872717584e-01,        +1.060028528628e+00,        +1.823034418538e+00,        -3.965618021576e+00,        -2.518715007200e-02,        +5.883100904954e-02,        +1.554439072010e-01,        +5.832945925590e-01,        +4.851443024986e+00,        -6.760169358801e+00,        -5.814359985436e-02,        +4.988317491292e-02,        +1.106620715575e-01,        +9.274558023773e-01,        +1.376292762518e+01,        -1.032909611801e+01,        -1.302058342776e-01,        +5.154624417096e-02,        -2.215860214416e+00,        -1.078265640388e-01,        +4.188817953692e+01,        -1.409281979052e+01,        -7.899317359767e-03,        -1.149938881121e-02
 2.40035000e+00,        +3.483417900371e-01,        +1.060556457274e+00,        +1.823218302162e+00,        -3.968061942316e+00,        -2.518596777633e-02,        +5.884648274423e-02,        +1.554975523079e-01,        +5.834954572519e-01,        +4.852682442390e+00,        -6.764210405759e+00,        -5.815278969965e-02,        +4.989475210375e-02,        +1.106216398524e-01,        +9.276869773963e-01,        +1.376789913325e+01,        -1.033595846375e+01,        -1.302277458072e-01,        +5.157335156352e-02,        -2.219373963800e+00,        -1.078939112688e-01,        +4.190943822864e+01,        -1.410708985519e+01,        -7.944669065098e-03,        -1.143667865924e-02
 2.40037500e+00,        +3.485962365947e-01,        +1.061083929175e+00,        +1.823402340956e+00,        -3.970506906994e+00,        -2.518478643608e-02,        +5.886194890926e-02,        +1.555511988973e-01,        +5.836961426575e-01,        +4.853922213556e+00,        -6.768254724384e+00,        -5.816197396018e-02,        +4.990633240877e-02,        +1.105812919845e-01,        +9.279179587720e-01,        +1.377287321731e+01,        -1.034282767388e+01,        -1.302496486125e-01,        +5.160046138487e-02,        -2.222888020951e+00,        -1.079613869811e-01,        +4.193071395419e+01,        -1.412137829004e+01,        -7.990020256472e-03,        -1.137395818465e-02
 2.40040000e+00,        +3.488506113295e-01,        +1.061610944864e+00,        +1.823586534444e+00,        -3.972952918756e+00,        -2.518360605401e-02,        +5.887740755306e-02,        +1.556048468927e-01,        +5.838966489679e-01,        +4.855162337572e+00,        -6.772302320370e+00,        -5.817115263662e-02,        +4.991791582381e-02,        +1.105410277910e-01,        +9.281487466947e-01,        +1.377784987854e+01,        -1.034970375988e+01,        -1.302715426962e-01,        +5.162757363464e-02,        -2.226402385912e+00,        -1.080289912709e-01,        +4.195200672866e+01,        -1.413568512897e+01,        -8.035370984449e-03,        -1.131122731695e-02
 2.40042500e+00,        +3.491049141400e-01,        +1.062137504875e+00,        +1.823770882144e+00,        -3.975399980753e+00,        -2.518242663290e-02,        +5.889285868402e-02,        +1.556584962179e-01,        +5.840969763746e-01,        +4.856402813519e+00,        -6.776353199423e+00,        -5.818032572961e-02,        +4.992950234472e-02,        +1.105008471095e-01,        +9.283793413545e-01,        +1.378282911816e+01,        -1.035658673325e+01,        -1.302934280610e-01,        +5.165468831244e-02,        -2.229917058728e+00,        -1.080967242342e-01,        +4.197331656716e+01,        -1.415001040595e+01,        -8.080721299557e-03,        -1.124848598556e-02
 2.40045000e+00,        +3.493591449250e-01,        +1.062663609741e+00,        +1.823955383576e+00,        -3.977848096137e+00,        -2.518124817552e-02,        +5.890830231053e-02,        +1.557121467967e-01,        +5.842971250693e-01,        +4.857643640474e+00,        -6.780407367253e+00,        -5.818949323984e-02,        +4.994109196732e-02,        +1.104607497778e-01,        +9.286097429416e-01,        +1.378781093735e+01,        -1.036347660550e+01,        -1.303153047094e-01,        +5.168180541790e-02,        -2.233432039443e+00,        -1.081645859674e-01,        +4.199464348480e+01,        -1.416435415500e+01,        -8.126071252263e-03,        -1.118573411978e-02
 2.40047500e+00,        +3.496133035839e-01,        +1.063189259994e+00,        +1.824140038254e+00,        -3.980297268063e+00,        -2.518007068464e-02,        +5.892373844097e-02,        +1.557657985530e-01,        +5.844970952429e-01,        +4.858884817509e+00,        -6.784464829583e+00,        -5.819865516795e-02,        +4.995268468747e-02,        +1.104207356340e-01,        +9.288399516457e-01,        +1.379279533731e+01,        -1.037037338817e+01,        -1.303371726441e-01,        +5.170892495066e-02,        -2.236947328100e+00,        -1.082325765678e-01,        +4.201598749672e+01,        -1.417871641023e+01,        -8.171420892990e-03,        -1.112297164882e-02
 2.40050000e+00,        +3.498673900160e-01,        +1.063714456164e+00,        +1.824324845690e+00,        -3.982747499690e+00,        -2.517889416302e-02,        +5.893916708369e-02,        +1.558194514109e-01,        +5.846968870864e-01,        +4.860126343689e+00,        -6.788525592143e+00,        -5.820781151461e-02,        +4.996428050100e-02,        +1.103808045167e-01,        +9.290699676564e-01,        +1.379778231922e+01,        -1.037727709283e+01,        -1.303590318677e-01,        +5.173604691032e-02,        -2.240462924745e+00,        -1.083006961330e-01,        +4.203734861805e+01,        -1.419309720581e+01,        -8.216770272111e-03,        -1.106019850181e-02
 2.40052500e+00,        +3.501214041210e-01,        +1.064239198783e+00,        +1.824509805392e+00,        -3.985198794180e+00,        -2.517771861345e-02,        +5.895458824704e-02,        +1.558731052947e-01,        +5.848965007903e-01,        +4.861368218077e+00,        -6.792589660670e+00,        -5.821696228049e-02,        +4.997587940376e-02,        +1.103409562645e-01,        +9.292997911631e-01,        +1.380277188426e+01,        -1.038418773104e+01,        -1.303808823828e-01,        +5.176317129649e-02,        -2.243978829420e+00,        -1.083689447615e-01,        +4.205872686395e+01,        -1.420749657599e+01,        -8.262119439947e-03,        -1.099741460776e-02
 2.40055000e+00,        +3.503753457991e-01,        +1.064763488380e+00,        +1.824694916866e+00,        -3.987651154697e+00,        -2.517654403869e-02,        +5.897000193935e-02,        +1.559267601288e-01,        +5.850959365451e-01,        +4.862610439727e+00,        -6.796657040911e+00,        -5.822610746624e-02,        +4.998748139159e-02,        +1.103011907165e-01,        +9.295294223549e-01,        +1.380776403360e+01,        -1.039110531442e+01,        -1.304027241921e-01,        +5.179029810879e-02,        -2.247495042170e+00,        -1.084373225521e-01,        +4.208012224956e+01,        -1.422191455507e+01,        -8.307468446769e-03,        -1.093461989560e-02
 2.40057500e+00,        +3.506292149504e-01,        +1.065287325484e+00,        +1.824880179616e+00,        -3.990104584410e+00,        -2.517537044153e-02,        +5.898540816892e-02,        +1.559804158377e-01,        +5.852951945408e-01,        +4.863853007691e+00,        -6.800727738622e+00,        -5.823524707254e-02,        +4.999908646032e-02,        +1.102615077120e-01,        +9.297588614207e-01,        +1.381275876840e+01,        -1.039802985458e+01,        -1.304245572981e-01,        +5.181742734683e-02,        -2.251011563038e+00,        -1.085058296046e-01,        +4.210153479007e+01,        -1.423635117745e+01,        -8.352817342804e-03,        -1.087181429416e-02
 2.40060000e+00,        +3.508830114756e-01,        +1.065810710623e+00,        +1.825065593141e+00,        -3.992559086488e+00,        -2.517419782472e-02,        +5.900080694407e-02,        +1.560340723463e-01,        +5.854942749671e-01,        +4.865095921014e+00,        -6.804801759568e+00,        -5.824438110003e-02,        +5.001069460582e-02,        +1.102219070907e-01,        +9.299881085495e-01,        +1.381775608983e+01,        -1.040496136316e+01,        -1.304463817034e-01,        +5.184455901023e-02,        -2.254528392069e+00,        -1.085744660190e-01,        +4.212296450065e+01,        -1.425080647756e+01,        -8.398166178223e-03,        -1.080899773215e-02
 2.40062500e+00,        +3.511367352756e-01,        +1.066333644324e+00,        +1.825251156938e+00,        -3.995014664107e+00,        -2.517302619105e-02,        +5.901619827307e-02,        +1.560877295792e-01,        +5.856931780138e-01,        +4.866339178735e+00,        -6.808879109520e+00,        -5.825350954940e-02,        +5.002230582392e-02,        +1.101823886926e-01,        +9.302171639296e-01,        +1.382275599906e+01,        -1.041189985184e+01,        -1.304681974107e-01,        +5.187169309858e-02,        -2.258045529306e+00,        -1.086432318961e-01,        +4.214441139650e+01,        -1.426528048993e+01,        -8.443515003151e-03,        -1.074617013822e-02
 2.40065000e+00,        +3.513903862515e-01,        +1.066856127114e+00,        +1.825436870503e+00,        -3.997471320442e+00,        -2.517185554329e-02,        +5.903158216420e-02,        +1.561413874615e-01,        +5.858919038700e-01,        +4.867582779891e+00,        -6.812959794262e+00,        -5.826263242130e-02,        +5.003392011046e-02,        +1.101429523578e-01,        +9.304460277494e-01,        +1.382775849722e+01,        -1.041884533230e+01,        -1.304900044225e-01,        +5.189882961147e-02,        -2.261562974793e+00,        -1.087121273374e-01,        +4.216587549282e+01,        -1.427977324916e+01,        -8.488863867667e-03,        -1.068333144090e-02
 2.40067500e+00,        +3.516439643048e-01,        +1.067378159520e+00,        +1.825622733325e+00,        -3.999929058673e+00,        -2.517068588422e-02,        +5.904695862571e-02,        +1.561950459183e-01,        +5.860904527247e-01,        +4.868826723510e+00,        -6.817043819582e+00,        -5.827174971639e-02,        +5.004553746129e-02,        +1.101035979270e-01,        +9.306747001971e-01,        +1.383276358547e+01,        -1.042579781624e+01,        -1.305118027415e-01,        +5.192596854851e-02,        -2.265080728573e+00,        -1.087811524450e-01,        +4.218735680483e+01,        -1.429428478991e+01,        -8.534212821797e-03,        -1.062048156861e-02
 2.40070000e+00,        +3.518974693372e-01,        +1.067899742065e+00,        +1.825808744893e+00,        -4.002387881985e+00,        -2.516951721661e-02,        +5.906232766585e-02,        +1.562487048749e-01,        +5.862888247668e-01,        +4.870071008617e+00,        -6.821131191280e+00,        -5.828086143536e-02,        +5.005715787226e-02,        +1.100643252409e-01,        +9.309031814606e-01,        +1.383777126494e+01,        -1.043275731539e+01,        -1.305335923701e-01,        +5.195310990930e-02,        -2.268598790691e+00,        -1.088503073214e-01,        +4.220885534774e+01,        -1.430881514690e+01,        -8.579561915517e-03,        -1.055762044969e-02
 2.40072500e+00,        +3.521509012506e-01,        +1.068420875274e+00,        +1.825994904692e+00,        -4.004847793562e+00,        -2.516834954325e-02,        +5.907768929284e-02,        +1.563023642568e-01,        +5.864870201846e-01,        +4.871315634230e+00,        -6.825221915164e+00,        -5.828996757886e-02,        +5.006878133922e-02,        +1.100251341407e-01,        +9.311314717275e-01,        +1.384278153678e+01,        -1.043972384150e+01,        -1.305553733111e-01,        +5.198025369343e-02,        -2.272117161190e+00,        -1.089195920699e-01,        +4.223037113679e+01,        -1.432336435494e+01,        -8.624911198755e-03,        -1.049474801237e-02
 2.40075000e+00,        +3.524042599473e-01,        +1.068941559672e+00,        +1.826181212205e+00,        -4.007308796595e+00,        -2.516718286691e-02,        +5.909304351490e-02,        +1.563560239894e-01,        +5.866850391665e-01,        +4.872560599362e+00,        -6.829315997049e+00,        -5.829906814754e-02,        +5.008040785800e-02,        +1.099860244678e-01,        +9.313595711855e-01,        +1.384779440211e+01,        -1.044669740635e+01,        -1.305771455669e-01,        +5.200739990048e-02,        -2.275635840113e+00,        -1.089890067944e-01,        +4.225190418723e+01,        -1.433793244891e+01,        -8.670260721390e-03,        -1.043186418480e-02
 2.40077500e+00,        +3.526575453299e-01,        +1.069461795780e+00,        +1.826367666910e+00,        -4.009770894275e+00,        -2.516601719037e-02,        +5.910839034022e-02,        +1.564096839985e-01,        +5.868828819004e-01,        +4.873805903023e+00,        -6.833413442763e+00,        -5.830816314210e-02,        +5.009203742447e-02,        +1.099469960639e-01,        +9.315874800217e-01,        +1.385280986207e+01,        -1.045367802172e+01,        -1.305989091402e-01,        +5.203454853004e-02,        -2.279154827504e+00,        -1.090585515993e-01,        +4.227345451432e+01,        -1.435251946376e+01,        -8.715610533254e-03,        -1.036896889500e-02
 2.40080000e+00,        +3.529107573012e-01,        +1.069981584122e+00,        +1.826554268284e+00,        -4.012234089799e+00,        -2.516485251640e-02,        +5.912372977699e-02,        +1.564633442100e-01,        +5.870805485739e-01,        +4.875051544214e+00,        -6.837514258137e+00,        -5.831725256318e-02,        +5.010367003446e-02,        +1.099080487711e-01,        +9.318151984233e-01,        +1.385782791776e+01,        -1.046066569944e+01,        -1.306206640334e-01,        +5.206169958169e-02,        -2.282674123407e+00,        -1.091282265899e-01,        +4.229502213331e+01,        -1.436712543449e+01,        -8.760960684128e-03,        -1.030606207091e-02
 2.40082500e+00,        +3.531638957643e-01,        +1.070500925218e+00,        +1.826741015801e+00,        -4.014698386364e+00,        -2.516368884781e-02,        +5.913906183339e-02,        +1.565170045498e-01,        +5.872780393746e-01,        +4.876297521934e+00,        -6.841618449017e+00,        -5.832633641147e-02,        +5.011530568383e-02,        +1.098691824317e-01,        +9.320427265772e-01,        +1.386284857030e+01,        -1.046766045132e+01,        -1.306424102493e-01,        +5.208885305503e-02,        -2.286193727864e+00,        -1.091980318717e-01,        +4.231660705950e+01,        -1.438175039621e+01,        -8.806311223746e-03,        -1.024314364036e-02
 2.40085000e+00,        +3.534169606226e-01,        +1.071019819589e+00,        +1.826927908930e+00,        -4.017163787173e+00,        -2.516252618735e-02,        +5.915438651755e-02,        +1.565706649441e-01,        +5.874753544896e-01,        +4.877543835172e+00,        -6.845726021252e+00,        -5.833541468762e-02,        +5.012694436842e-02,        +1.098303968882e-01,        +9.322700646701e-01,        +1.386787182080e+01,        -1.047466228924e+01,        -1.306641477902e-01,        +5.211600894962e-02,        -2.289713640920e+00,        -1.092679675513e-01,        +4.233820930815e+01,        -1.439639438406e+01,        -8.851662201788e-03,        -1.018021353110e-02
 2.40087500e+00,        +3.536699517796e-01,        +1.071538267755e+00,        +1.827114947138e+00,        -4.019630295431e+00,        -2.516136453782e-02,        +5.916970383764e-02,        +1.566243253191e-01,        +5.876724941058e-01,        +4.878790482917e+00,        -6.849836980704e+00,        -5.834448739231e-02,        +5.013858608409e-02,        +1.097916919836e-01,        +9.324972128884e-01,        +1.387289767037e+01,        -1.048167122508e+01,        -1.306858766588e-01,        +5.214316726503e-02,        -2.293233862618e+00,        -1.093380337355e-01,        +4.235982889458e+01,        -1.441105743328e+01,        -8.897013667894e-03,        -1.011727167075e-02
 2.40090000e+00,        +3.539228691393e-01,        +1.072056270236e+00,        +1.827302129891e+00,        -4.022097914346e+00,        -2.516020390201e-02,        +5.918501380176e-02,        +1.566779856012e-01,        +5.878694584099e-01,        +4.880037464150e+00,        -6.853951333243e+00,        -5.835355452619e-02,        +5.015023082668e-02,        +1.097530675609e-01,        +9.327241714184e-01,        +1.387792612010e+01,        -1.048868727072e+01,        -1.307075968577e-01,        +5.217032800084e-02,        -2.296754393001e+00,        -1.094082305320e-01,        +4.238146583408e+01,        -1.442573957918e+01,        -8.942365671644e-03,        -1.005431798685e-02
 2.40092500e+00,        +3.541757126058e-01,        +1.072573827549e+00,        +1.827489456648e+00,        -4.024566647129e+00,        -2.515904428268e-02,        +5.920031641805e-02,        +1.567316457171e-01,        +5.880662475883e-01,        +4.881284777844e+00,        -6.858069084746e+00,        -5.836261608996e-02,        +5.016187859206e-02,        +1.097145234638e-01,        +9.329509404462e-01,        +1.388295717108e+01,        -1.049571043810e+01,        -1.307293083893e-01,        +5.219749115662e-02,        -2.300275232112e+00,        -1.094785580489e-01,        +4.240312014198e+01,        -1.444044085713e+01,        -8.987718262579e-03,        -9.991352406824e-03
 2.40095000e+00,        +3.544284820837e-01,        +1.073090940212e+00,        +1.827676926869e+00,        -4.027036496994e+00,        -2.515788568264e-02,        +5.921561169459e-02,        +1.567853055933e-01,        +5.882628618271e-01,        +4.882532422971e+00,        -6.862190241102e+00,        -5.837167208426e-02,        +5.017352937605e-02,        +1.096760595360e-01,        +9.331775201576e-01,        +1.388799082441e+01,        -1.050274073916e+01,        -1.307510112562e-01,        +5.222465673192e-02,        -2.303796379995e+00,        -1.095490163950e-01,        +4.242479183361e+01,        -1.445516130259e+01,        -9.033071490187e-03,        -9.928374858013e-03
 2.40097500e+00,        +3.546811774775e-01,        +1.073607608743e+00,        +1.827864540007e+00,        -4.029507467160e+00,        -2.515672810467e-02,        +5.923089963948e-02,        +1.568389651567e-01,        +5.884593013121e-01,        +4.883780398495e+00,        -6.866314808206e+00,        -5.838072250977e-02,        +5.018518317452e-02,        +1.096376756214e-01,        +9.334039107383e-01,        +1.389302708115e+01,        -1.050977818587e+01,        -1.307727054609e-01,        +5.225182472632e-02,        -2.307317836693e+00,        -1.096196056800e-01,        +4.244648092431e+01,        -1.446990095107e+01,        -9.078425403908e-03,        -9.865385267638e-03
 2.40100000e+00,        +3.549337986923e-01,        +1.074123833657e+00,        +1.828052295516e+00,        -4.031979560848e+00,        -2.515557155155e-02,        +5.924618026077e-02,        +1.568926243343e-01,        +5.886555662291e-01,        +4.885028703375e+00,        -6.870442791964e+00,        -5.838976736717e-02,        +5.019683998332e-02,        +1.095993715646e-01,        +9.336301123738e-01,        +1.389806594238e+01,        -1.051682279020e+01,        -1.307943910059e-01,        +5.227899513938e-02,        -2.310839602248e+00,        -1.096903260138e-01,        +4.246818742941e+01,        -1.448465983816e+01,        -9.123780053132e-03,        -9.802383562828e-03
 2.40102500e+00,        +3.551863456333e-01,        +1.074639615471e+00,        +1.828240192844e+00,        -4.034452781281e+00,        -2.515441602607e-02,        +5.926145356654e-02,        +1.569462830531e-01,        +5.888516567633e-01,        +4.886277336563e+00,        -6.874574198289e+00,        -5.839880665711e-02,        +5.020849979830e-02,        +1.095611472099e-01,        +9.338561252494e-01,        +1.390310740918e+01,        -1.052387456418e+01,        -1.308160678939e-01,        +5.230616797064e-02,        -2.314361676705e+00,        -1.097611775072e-01,        +4.248991136429e+01,        -1.449943799954e+01,        -9.169135487204e-03,        -9.739369670605e-03
 2.40105000e+00,        +3.554388182060e-01,        +1.075154954698e+00,        +1.828428231436e+00,        -4.036927131687e+00,        -2.515326153104e-02,        +5.927671956481e-02,        +1.569999412405e-01,        +5.890475730999e-01,        +4.887526297009e+00,        -6.878709033106e+00,        -5.840784038028e-02,        +5.022016261532e-02,        +1.095230024025e-01,        +9.340819495499e-01,        +1.390815148261e+01,        -1.053093351984e+01,        -1.308377361272e-01,        +5.233334321966e-02,        -2.317884060106e+00,        -1.098321602715e-01,        +4.251165274432e+01,        -1.451423547095e+01,        -9.214491755417e-03,        -9.676343517895e-03
 2.40107500e+00,        +3.556912163162e-01,        +1.075669851853e+00,        +1.828616410737e+00,        -4.039402615296e+00,        -2.515210806922e-02,        +5.929197826363e-02,        +1.570535988237e-01,        +5.892433154237e-01,        +4.888775583653e+00,        -6.882847302347e+00,        -5.841686853735e-02,        +5.023182843022e-02,        +1.094849369875e-01,        +9.343075854604e-01,        +1.391319816372e+01,        -1.053799966922e+01,        -1.308593957085e-01,        +5.236052088600e-02,        -2.321406752493e+00,        -1.099032744187e-01,        +4.253341158487e+01,        -1.452905228820e+01,        -9.259848907017e-03,        -9.613305031509e-03
