        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.40075000e+00,        +5.001151331602e-10,        +1.117934631870e-09,        +4.921125150141e-10,        +6.057983510133e-10,        +1.866439682513e-07,        +2.325383075015e-07,        +3.991054168664e-10,        +1.503866204387e-09,        +3.450728676774e-10,        +7.692497697661e-10,        +1.687097408642e-07,        +2.570275102616e-07,        +8.609197145652e-11,        +1.962600436794e-09,        -1.778799910728e-10,        +1.194347901681e-09,        +8.391977266079e-08,        +3.330335479549e-07,        -7.055222306475e-10,        +2.131976078369e-09,        -7.450820642505e-11,        +2.217513726105e-10,        +1.664262728682e-08,        +1.659719253020e-07
 2.40077500e+00,        +5.008037629790e-10,        +1.118457593756e-09,        +4.925977771642e-10,        +6.060135875055e-10,        +1.867738470852e-07,        +2.326322005882e-07,        +3.997901781371e-10,        +1.504597670104e-09,        +3.455111047209e-10,        +7.694882956722e-10,        +1.688333931459e-07,        +2.571369623850e-07,        +8.669665977702e-11,        +1.963694213837e-09,        -1.775825886537e-10,        +1.194771117298e-09,        +8.400818082173e-08,        +3.331938640406e-07,        -7.057382114851e-10,        +2.132321187832e-09,        -7.448647524171e-11,        +2.218438511606e-10,        +1.666456321887e-08,        +1.660186600578e-07
 2.40080000e+00,        +5.014921825717e-10,        +1.118980448419e-09,        +4.930828444382e-10,        +6.062286003451e-10,        +1.869038881185e-07,        +2.327261593414e-07,        +4.004748137374e-10,        +1.505329248162e-09,        +3.459491859717e-10,        +7.697266074362e-10,        +1.689572018881e-07,        +2.572464933709e-07,        +8.730132157505e-11,        +1.964788339002e-09,        -1.772852231128e-10,        +1.195194131891e-09,        +8.409671904902e-08,        +3.333543145704e-07,        -7.059546624503e-10,        +2.132666069618e-09,        -7.446482301422e-11,        +2.219359889580e-10,        +1.668653375992e-08,        +1.660654358632e-07
 2.40082500e+00,        +5.021803923394e-10,        +1.119503196596e-09,        +4.935677169864e-10,        +6.064433898245e-10,        +1.870340916323e-07,        +2.328201837986e-07,        +4.011593242501e-10,        +1.506060939592e-09,        +3.463871115367e-10,        +7.699647053089e-10,        +1.690811673695e-07,        +2.573561032867e-07,        +8.790595752856e-11,        +1.965882813781e-09,        -1.769878944803e-10,        +1.195616945728e-09,        +8.418538760204e-08,        +3.335148997187e-07,        -7.061715843429e-10,        +2.133010724229e-09,        -7.444325008706e-11,        +2.220277860438e-10,        +1.670853897984e-08,        +1.661122527705e-07
 2.40085000e+00,        +5.028683926785e-10,        +1.120025839024e-09,        +4.940523949595e-10,        +6.066579562346e-10,        +1.871644579080e-07,        +2.329142739976e-07,        +4.018437102531e-10,        +1.506792745422e-09,        +3.468248815207e-10,        +7.702025895415e-10,        +1.692052898696e-07,        +2.574657921998e-07,        +8.851056831804e-11,        +1.966977639660e-09,        -1.766906027867e-10,        +1.196039559084e-09,        +8.427418674085e-08,        +3.336756196601e-07,        -7.063889779647e-10,        +2.133355152169e-09,        -7.442175680523e-11,        +2.221192424588e-10,        +1.673057894869e-08,        +1.661591108322e-07
 2.40087500e+00,        +5.035561839898e-10,        +1.120548376442e-09,        +4.945368785087e-10,        +6.068722998665e-10,        +1.872949872279e-07,        +2.330084299758e-07,        +4.025279723305e-10,        +1.507524666683e-09,        +3.472624960294e-10,        +7.704402603811e-10,        +1.693295696685e-07,        +2.575755601776e-07,        +8.911515462429e-11,        +1.968072818121e-09,        -1.763933480615e-10,        +1.196461972234e-09,        +8.436311672612e-08,        +3.338364745696e-07,        -7.066068441178e-10,        +2.133699353941e-09,        -7.440034351387e-11,        +2.222103582431e-10,        +1.675265373672e-08,        +1.662060101005e-07
 2.40090000e+00,        +5.042437666730e-10,        +1.121070809585e-09,        +4.950211677844e-10,        +6.070864210105e-10,        +1.874256798747e-07,        +2.331026517709e-07,        +4.032121110641e-10,        +1.508256704406e-09,        +3.476999551677e-10,        +7.706777180786e-10,        +1.694540070471e-07,        +2.576854072874e-07,        +8.971971713207e-11,        +1.969168350656e-09,        -1.760961303357e-10,        +1.196884185448e-09,        +8.445217781917e-08,        +3.339974646222e-07,        -7.068251836060e-10,        +2.134043330048e-09,        -7.437901055866e-11,        +2.223011334363e-10,        +1.677476341432e-08,        +1.662529506280e-07
 2.40092500e+00,        +5.049311411271e-10,        +1.121593139193e-09,        +4.955052629363e-10,        +6.073003199565e-10,        +1.875565361318e-07,        +2.331969394203e-07,        +4.038961270358e-10,        +1.508988859622e-09,        +3.481372590408e-10,        +7.709149628821e-10,        +1.695786022865e-07,        +2.577953335967e-07,        +9.032425652319e-11,        +1.970264238752e-09,        -1.757989496383e-10,        +1.197306199002e-09,        +8.454137028198e-08,        +3.341585899933e-07,        -7.070439972342e-10,        +2.134387080993e-09,        -7.435775828559e-11,        +2.223915680776e-10,        +1.679690805210e-08,        +1.662999324674e-07
 2.40095000e+00,        +5.056183077531e-10,        +1.122115366000e-09,        +4.959891641143e-10,        +6.075139969942e-10,        +1.876875562832e-07,        +2.332912929613e-07,        +4.045800208316e-10,        +1.509721133362e-09,        +3.485744077531e-10,        +7.711519950397e-10,        +1.697033556688e-07,        +2.579053391727e-07,        +9.092877348510e-11,        +1.971360483901e-09,        -1.755018059991e-10,        +1.197728013164e-09,        +8.463069437719e-08,        +3.343198508583e-07,        -7.072632858082e-10,        +2.134730607280e-09,        -7.433658704094e-11,        +2.224816622057e-10,        +1.681908772083e-08,        +1.663469556711e-07
 2.40097500e+00,        +5.063052669512e-10,        +1.122637490745e-09,        +4.964728714683e-10,        +6.077274524124e-10,        +1.878187406135e-07,        +2.333857124312e-07,        +4.052637930367e-10,        +1.510453526659e-09,        +3.490114014105e-10,        +7.713888147992e-10,        +1.698282674766e-07,        +2.580154240828e-07,        +9.153326870740e-11,        +1.972457087596e-09,        -1.752046994487e-10,        +1.198149628209e-09,        +8.472015036805e-08,        +3.344812473930e-07,        -7.074830501362e-10,        +2.135073909415e-09,        -7.431549717143e-11,        +2.225714158585e-10,        +1.684130249144e-08,        +1.663940202919e-07
