        f (GHz),           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m)
 2.40025000e+00,        +6.489752440083e-01,        +1.515956146357e+00,        +2.865182974293e+00,        -4.250937918671e+00,        -1.685977476923e-02,        +7.537575491513e-02,        +2.820237462255e-01,        +8.615716878551e-01,        +7.377891245223e+00,        -6.709097552406e+00,        -6.286124362901e-02,        +6.103912566808e-02,        +3.334074893901e-01,        +1.349298659841e+00,        +1.759564411268e+01,        -9.989761680094e+00,        -1.298297748479e-01,        +7.966826608124e-02,        -2.179844838698e+00,        -9.557145994555e-02,        +4.794244425894e+01,        -1.309390175724e+01,        -1.271040568272e-02,        +6.351624765115e-03
 2.40027500e+00,        +6.494208305565e-01,        +1.516810778376e+00,        +2.865956974503e+00,        -4.254117866266e+00,        -1.685382253075e-02,        +7.540220940749e-02,        +2.821133730605e-01,        +8.619063377875e-01,        +7.380805248555e+00,        -6.713940452318e+00,        -6.287823919509e-02,        +6.105629779268e-02,        +3.333900344500e-01,        +1.349666037754e+00,        +1.760360656129e+01,        -9.997526612565e+00,        -1.298652941980e-01,        +7.970396842785e-02,        -2.183319171290e+00,        -9.564539972068e-02,        +4.797004318516e+01,        -1.310880249915e+01,        -1.277246353188e-02,        +6.413037055900e-03
 2.40030000e+00,        +6.498662815969e-01,        +1.517664615597e+00,        +2.866732135538e+00,        -4.257299036412e+00,        -1.684787039049e-02,        +7.542864556099e-02,        +2.822030081737e-01,        +8.622406741652e-01,        +7.383721604773e+00,        -6.718787682231e+00,        -6.289522037929e-02,        +6.107347182536e-02,        +3.333726713402e-01,        +1.350033074405e+00,        +1.761157529522e+01,        -1.000530021111e+01,        -1.299007867298e-01,        +7.973967340773e-02,        -2.186793766790e+00,        -9.571948177193e-02,        +4.799766847171e+01,        -1.312372500282e+01,        -1.283453001295e-02,        +6.474471019106e-03
 2.40032500e+00,        +6.503115969203e-01,        +1.518517658963e+00,        +2.867508458316e+00,        -4.260481434529e+00,        -1.684191835634e-02,        +7.545506339393e-02,        +2.822926514080e-01,        +8.625746973215e-01,        +7.386640315807e+00,        -6.723639251698e+00,        -6.291218719191e-02,        +6.109064775925e-02,        +3.333553997898e-01,        +1.350399770138e+00,        +1.761955032150e+01,        -1.001308249335e+01,        -1.299362524628e-01,        +7.977538101231e-02,        -2.190268625127e+00,        -9.579370623663e-02,        +4.802532015015e+01,        -1.313866931413e+01,        -1.289660521095e-02,        +6.535926738482e-03
 2.40035000e+00,        +6.507567763178e-01,        +1.519369909417e+00,        +2.868285943751e+00,        -4.263665066043e+00,        -1.683596643620e-02,        +7.548146292459e-02,        +2.823823026064e-01,        +8.629084075892e-01,        +7.389561383585e+00,        -6.728495170289e+00,        -6.292913964325e-02,        +6.110782558746e-02,        +3.333382195287e-01,        +1.350766125299e+00,        +1.762753164716e+01,        -1.002087347694e+01,        -1.299716914164e-01,        +7.981109123302e-02,        -2.193743746229e+00,        -9.586807325289e-02,        +4.805299825210e+01,        -1.315363547902e+01,        -1.295868921088e-02,        +6.597404297961e-03
 2.40037500e+00,        +6.512018195811e-01,        +1.520221367898e+00,        +2.869064592758e+00,        -4.266849936387e+00,        -1.683001463795e-02,        +7.550784417121e-02,        +2.824719616123e-01,        +8.632418053004e-01,        +7.392484810031e+00,        -6.733355447593e+00,        -6.294607774359e-02,        +6.112500530312e-02,        +3.333211302871e-01,        +1.351132140231e+00,        +1.763551927924e+01,        -1.002867317955e+01,        -1.300071036100e-01,        +7.984680406130e-02,        -2.197219130023e+00,        -9.594258295973e-02,        +4.808070280921e+01,        -1.316862354360e+01,        -1.302078209776e-02,        +6.658903781656e-03
 2.40040000e+00,        +6.516467265024e-01,        +1.521072035345e+00,        +2.869844406248e+00,        -4.270036051002e+00,        -1.682406296945e-02,        +7.553420715199e-02,        +2.825616282693e-01,        +8.635748907868e-01,        +7.395410597070e+00,        -6.738220093218e+00,        -6.296300150319e-02,        +6.114218689936e-02,        +3.333041317957e-01,        +1.351497815278e+00,        +1.764351322476e+01,        -1.003648161893e+01,        -1.300424890631e-01,        +7.988251948859e-02,        -2.200694776438e+00,        -9.601723549695e-02,        +4.810843385317e+01,        -1.318363355403e+01,        -1.308288395656e-02,        +6.720425273862e-03
 2.40042500e+00,        +6.520914968744e-01,        +1.521921912695e+00,        +2.870625385131e+00,        -4.273223415334e+00,        -1.681811143856e-02,        +7.556055188509e-02,        +2.826513024214e-01,        +8.639076643799e-01,        +7.398338746625e+00,        -6.743089116789e+00,        -6.297991093231e-02,        +6.115937036931e-02,        +3.332872237855e-01,        +1.351863150784e+00,        +1.765151349077e+01,        -1.004429881284e+01,        -1.300778477950e-01,        +7.991823750639e-02,        -2.204170685402e+00,        -9.609203100524e-02,        +4.813619141573e+01,        -1.319866555663e+01,        -1.314499487227e-02,        +6.781968859066e-03
 2.40045000e+00,        +6.525361304905e-01,        +1.522771000885e+00,        +2.871407530317e+00,        -4.276412034837e+00,        -1.681216005315e-02,        +7.558687838864e-02,        +2.827409839127e-01,        +8.642401264101e-01,        +7.401269260616e+00,        -6.747962527949e+00,        -6.299680604118e-02,        +6.117655570612e-02,        +3.332704059883e-01,        +1.352228147092e+00,        +1.765952008431e+01,        -1.005212477909e+01,        -1.301131798250e-01,        +7.995395810612e-02,        -2.207646856840e+00,        -9.616696962607e-02,        +4.816397552867e+01,        -1.321371959779e+01,        -1.320711492987e-02,        +6.843534621921e-03
 2.40047500e+00,        +6.529806271444e-01,        +1.523619300848e+00,        +2.872190842712e+00,        -4.279601914972e+00,        -1.680620882104e-02,        +7.561318668076e-02,        +2.828306725879e-01,        +8.645722772080e-01,        +7.404202140963e+00,        -6.752840336359e+00,        -6.301368684001e-02,        +6.119374290293e-02,        +3.332536781361e-01,        +1.352592804543e+00,        +1.766753301243e+01,        -1.005995953551e+01,        -1.301484851725e-01,        +7.998968127930e-02,        -2.211123290681e+00,        -9.624205150179e-02,        +4.819178622381e+01,        -1.322879572403e+01,        -1.326924421431e-02,        +6.905122647285e-03
 2.40050000e+00,        +6.534249866306e-01,        +1.524466813518e+00,        +2.872975323221e+00,        -4.282793061206e+00,        -1.680025775007e-02,        +7.563947677949e-02,        +2.829203682918e-01,        +8.649041171033e-01,        +7.407137389582e+00,        -6.757722551698e+00,        -6.303055333902e-02,        +6.121093195290e-02,        +3.332370399616e-01,        +1.352957123482e+00,        +1.767555228218e+01,        -1.006780309999e+01,        -1.301837638567e-01,        +8.002540701741e-02,        -2.214599986850e+00,        -9.631727677562e-02,        +4.821962353304e+01,        -1.324389398199e+01,        -1.333138281056e-02,        +6.966733020187e-03
 2.40052500e+00,        +6.538692087439e-01,        +1.525313539828e+00,        +2.873760972749e+00,        -4.285985479014e+00,        -1.679430684807e-02,        +7.566574870287e-02,        +2.830100708694e-01,        +8.652356464252e-01,        +7.410075008389e+00,        -6.762609183666e+00,        -6.304740554839e-02,        +6.122812284919e-02,        +3.332204911976e-01,        +1.353321104248e+00,        +1.768357790062e+01,        -1.007565549046e+01,        -1.302190158968e-01,        +8.006113531195e-02,        -2.218076945275e+00,        -9.639264559155e-02,        +4.824748748827e+01,        -1.325901441839e+01,        -1.339353080357e-02,        +7.028365825843e-03
 2.40055000e+00,        +6.543132932796e-01,        +1.526159480706e+00,        +2.874547792197e+00,        -4.289179173877e+00,        -1.678835612285e-02,        +7.569200246890e-02,        +2.830997801661e-01,        +8.655668655026e-01,        +7.413014999297e+00,        -6.767500241977e+00,        -6.306424347829e-02,        +6.124531558495e-02,        +3.332040315777e-01,        +1.353684747184e+00,        +1.769160987480e+01,        -1.008351672487e+01,        -1.302542413121e-01,        +8.009686615443e-02,        -2.221554165882e+00,        -9.646815809447e-02,        +4.827537812146e+01,        -1.327415708010e+01,        -1.345568827827e-02,        +7.090021149655e-03
 2.40057500e+00,        +6.547572400338e-01,        +1.527004637082e+00,        +2.875335782465e+00,        -4.292374151284e+00,        -1.678240558221e-02,        +7.571823809552e-02,        +2.831894960276e-01,        +8.658977746639e-01,        +7.415957364220e+00,        -6.772395736367e+00,        -6.308106713889e-02,        +6.126251015336e-02,        +3.331876608359e-01,        +1.354048052631e+00,        +1.769964821180e+01,        -1.009138682123e+01,        -1.302894401216e-01,        +8.013259953637e-02,        -2.225031648595e+00,        -9.654381443013e-02,        +4.830329546461e+01,        -1.328932201407e+01,        -1.351785531960e-02,        +7.151699077217e-03
 2.40060000e+00,        +6.552010488028e-01,        +1.527849009885e+00,        +2.876124944453e+00,        -4.295570416731e+00,        -1.677645523396e-02,        +7.574445560068e-02,        +2.832792183000e-01,        +8.662283742369e-01,        +7.418902105066e+00,        -6.777295676589e+00,        -6.309787654033e-02,        +6.127970654759e-02,        +3.331713787064e-01,        +1.354411020928e+00,        +1.770769291866e+01,        -1.009926579756e+01,        -1.303246123445e-01,        +8.016833544931e-02,        -2.228509393342e+00,        -9.661961474508e-02,        +4.833123954978e+01,        -1.330450926738e+01,        -1.358003201249e-02,        +7.213399694301e-03
 2.40062500e+00,        +6.556447193836e-01,        +1.528692600039e+00,        +2.876915279057e+00,        -4.298767975720e+00,        -1.677050508586e-02,        +7.577065500226e-02,        +2.833689468294e-01,        +8.665586645489e-01,        +7.421849223745e+00,        -6.782200072414e+00,        -6.311467169275e-02,        +6.129690476082e-02,        +3.331551849243e-01,        +1.354773652417e+00,        +1.771574400248e+01,        -1.010715367196e+01,        -1.303597580000e-01,        +8.020407388478e-02,        -2.231987400047e+00,        -9.669555918679e-02,        +4.835921040905e+01,        -1.331971888720e+01,        -1.364221844185e-02,        +7.275123086870e-03
 2.40065000e+00,        +6.560882515736e-01,        +1.529535408470e+00,        +2.877706787172e+00,        -4.301966833762e+00,        -1.676455514572e-02,        +7.579683631811e-02,        +2.834586814624e-01,        +8.668886459269e-01,        +7.424798722163e+00,        -6.787108933632e+00,        -6.313145260625e-02,        +6.131410478624e-02,        +3.331390792247e-01,        +1.355135947436e+00,        +1.772380147031e+01,        -1.011505046252e+01,        -1.303948771070e-01,        +8.023981483433e-02,        -2.235465668636e+00,        -9.677164790350e-02,        +4.838720807456e+01,        -1.333495092085e+01,        -1.370441469261e-02,        +7.336869341078e-03
 2.40067500e+00,        +6.565316451709e-01,        +1.530377436102e+00,        +2.878499469692e+00,        -4.305166996372e+00,        -1.675860542128e-02,        +7.582299956606e-02,        +2.835484220457e-01,        +8.672183186973e-01,        +7.427750602225e+00,        -6.792022270053e+00,        -6.314821929094e-02,        +6.133130661703e-02,        +3.331230613436e-01,        +1.355497906326e+00,        +1.773186532924e+01,        -1.012295618742e+01,        -1.304299696846e-01,        +8.027555828952e-02,        -2.238944199032e+00,        -9.684788104436e-02,        +4.841523257850e+01,        -1.335020541573e+01,        -1.376662084966e-02,        +7.398638543258e-03
 2.40070000e+00,        +6.569748999739e-01,        +1.531218683857e+00,        +2.879293327510e+00,        -4.308368469076e+00,        -1.675265592033e-02,        +7.584914476390e-02,        +2.836381684266e-01,        +8.675476831860e-01,        +7.430704865833e+00,        -6.796940091503e+00,        -6.316497175690e-02,        +6.134851024639e-02,        +3.331071310170e-01,        +1.355859529425e+00,        +1.773993558635e+01,        -1.013087086485e+01,        -1.304650357517e-01,        +8.031130424192e-02,        -2.242422991162e+00,        -9.692425875937e-02,        +4.844328395310e+01,        -1.336548241936e+01,        -1.382883699791e-02,        +7.460430779941e-03
 2.40072500e+00,        +6.574180157817e-01,        +1.532059152654e+00,        +2.880088361514e+00,        -4.311571257403e+00,        -1.674670665060e-02,        +7.587527192938e-02,        +2.837279204524e-01,        +8.678767397184e-01,        +7.433661514889e+00,        -6.801862407828e+00,        -6.318171001421e-02,        +6.136571566752e-02,        +3.330912879817e-01,        +1.356220817070e+00,        +1.774801224873e+01,        -1.013879451303e+01,        -1.305000753274e-01,        +8.034705268310e-02,        -2.245902044948e+00,        -9.700078119941e-02,        +4.847136223061e+01,        -1.338078197939e+01,        -1.389106322224e-02,        +7.522246137841e-03
 2.40075000e+00,        +6.578609923936e-01,        +1.532898843415e+00,        +2.880884572594e+00,        -4.314775366893e+00,        -1.674075761983e-02,        +7.590138108022e-02,        +2.838176779707e-01,        +8.682054886196e-01,        +7.436620551291e+00,        -6.806789228893e+00,        -6.319843407292e-02,        +6.138292287362e-02,        +3.330755319747e-01,        +1.356581769602e+00,        +1.775609532347e+01,        -1.014672715025e+01,        -1.305350884306e-01,        +8.038280360465e-02,        -2.249381360316e+00,        -9.707744851614e-02,        +4.849946744337e+01,        -1.339610414356e+01,        -1.395329960753e-02,        +7.584084703859e-03
 2.40077500e+00,        +6.583038296098e-01,        +1.533737757056e+00,        +2.881681961636e+00,        -4.317980803092e+00,        -1.673480883578e-02,        +7.592747223410e-02,        +2.839074408294e-01,        +8.685339302141e-01,        +7.439581976938e+00,        -6.811720564583e+00,        -6.321514394308e-02,        +6.140013185791e-02,        +3.330598627338e-01,        +1.356942387357e+00,        +1.776418481766e+01,        -1.015466879483e+01,        -1.305700750801e-01,        +8.041855699819e-02,        -2.252860937188e+00,        -9.715426086217e-02,        +4.852759962372e+01,        -1.341144895975e+01,        -1.401554623868e-02,        +7.645946565098e-03
 2.40080000e+00,        +6.587465272307e-01,        +1.534575894494e+00,        +2.882480529525e+00,        -4.321187571552e+00,        -1.672886030615e-02,        +7.595354540869e-02,        +2.839972088769e-01,        +8.688620648258e-01,        +7.442545793724e+00,        -6.816656424799e+00,        -6.323183963471e-02,        +6.141734261359e-02,        +3.330442799968e-01,        +1.357302670672e+00,        +1.777228073839e+01,        -1.016261946511e+01,        -1.306050352948e-01,        +8.045431285528e-02,        -2.256340775489e+00,        -9.723121839092e-02,        +4.855575880407e+01,        -1.342681647592e+01,        -1.407780320056e-02,        +7.707831808837e-03
 2.40082500e+00,        +6.591890850573e-01,        +1.535413256646e+00,        +2.883280277145e+00,        -4.324395677833e+00,        -1.672291203867e-02,        +7.597960062159e-02,        +2.840869819616e-01,        +8.691898927783e-01,        +7.445512003544e+00,        -6.821596819463e+00,        -6.324852115783e-02,        +6.143455513390e-02,        +3.330287835022e-01,        +1.357662619884e+00,        +1.778038309277e+01,        -1.017057917948e+01,        -1.306399690936e-01,        +8.049007116758e-02,        -2.259820875141e+00,        -9.730832125671e-02,        +4.858394501688e+01,        -1.344220674018e+01,        -1.414007057802e-02,        +7.769740522555e-03
 2.40085000e+00,        +6.596315028911e-01,        +1.536249844424e+00,        +2.884081205378e+00,        -4.327605127504e+00,        -1.671696404105e-02,        +7.600563789038e-02,        +2.841767599322e-01,        +8.695174143946e-01,        +7.448480608287e+00,        -6.826541758515e+00,        -6.326518852243e-02,        +6.145176941204e-02,        +3.330133729891e-01,        +1.358022235330e+00,        +1.778849188790e+01,        -1.017854795640e+01,        -1.306748764952e-01,        +8.052583192666e-02,        -2.263301236067e+00,        -9.738556961467e-02,        +4.861215829462e+01,        -1.345761980074e+01,        -1.420234845593e-02,        +7.831672793914e-03
 2.40087500e+00,        +6.600737805340e-01,        +1.537085658741e+00,        +2.884883315102e+00,        -4.330815926138e+00,        -1.671101632099e-02,        +7.603165723263e-02,        +2.842665426378e-01,        +8.698446299975e-01,        +7.451451609845e+00,        -6.831491251915e+00,        -6.328184173850e-02,        +6.146898544126e-02,        +3.329980481966e-01,        +1.358381517345e+00,        +1.779660713089e+01,        -1.018652581432e+01,        -1.307097575184e-01,        +8.056159512420e-02,        -2.266781858190e+00,        -9.746296362090e-02,        +4.864039866985e+01,        -1.347305570593e+01,        -1.426463691914e-02,        +7.893628710782e-03
 2.40090000e+00,        +6.605159177886e-01,        +1.537920700509e+00,        +2.885686607197e+00,        -4.334028079318e+00,        -1.670506888618e-02,        +7.605765866583e-02,        +2.843563299277e-01,        +8.701715399089e-01,        +7.454425010105e+00,        -6.836445309641e+00,        -6.329848081600e-02,        +6.148620321478e-02,        +3.329828088647e-01,        +1.358740466266e+00,        +1.780472882886e+01,        -1.019451277177e+01,        -1.307446121818e-01,        +8.059736075180e-02,        -2.270262741432e+00,        -9.754050343224e-02,        +4.866866617514e+01,        -1.348851450418e+01,        -1.432693605252e-02,        +7.955608361204e-03
 2.40092500e+00,        +6.609579144578e-01,        +1.538754970637e+00,        +2.886491082539e+00,        -4.337241592633e+00,        -1.669912174431e-02,        +7.608364220749e-02,        +2.844461216515e-01,        +8.704981444506e-01,        +7.457400810952e+00,        -6.841403941691e+00,        -6.331510576490e-02,        +6.150342272586e-02,        +3.329676547335e-01,        +1.359099082428e+00,        +1.781285698891e+01,        -1.020250884731e+01,        -1.307794405043e-01,        +8.063312880114e-02,        -2.273743885716e+00,        -9.761818920649e-02,        +4.869696084312e+01,        -1.350399624405e+01,        -1.438924594089e-02,        +8.017611833426e-03
 2.40095000e+00,        +6.613997703450e-01,        +1.539588470035e+00,        +2.887296742001e+00,        -4.340456471681e+00,        -1.669317490306e-02,        +7.610960787504e-02,        +2.845359176591e-01,        +8.708244439436e-01,        +7.460379014271e+00,        -6.846367158082e+00,        -6.333171659513e-02,        +6.152064396771e-02,        +3.329525855438e-01,        +1.359457366165e+00,        +1.782099161817e+01,        -1.021051405952e+01,        -1.308142425044e-01,        +8.066889926386e-02,        -2.277225290963e+00,        -9.769602110230e-02,        +4.872528270647e+01,        -1.351950097422e+01,        -1.445156666910e-02,        +8.079639215887e-03
 2.40097500e+00,        +6.618414852542e-01,        +1.540421199608e+00,        +2.888103586458e+00,        -4.343672722067e+00,        -1.668722837008e-02,        +7.613555568589e-02,        +2.846257178005e-01,        +8.711504387088e-01,        +7.463359621942e+00,        -6.851334968849e+00,        -6.334831331661e-02,        +6.153786693361e-02,        +3.329376010366e-01,        +1.359815317811e+00,        +1.782913272376e+01,        -1.021852842704e+01,        -1.308490182008e-01,        +8.070467213163e-02,        -2.280706957094e+00,        -9.777399927921e-02,        +4.875363179789e+01,        -1.353502874349e+01,        -1.451389832198e-02,        +8.141690597216e-03
 2.40100000e+00,        +6.622830589898e-01,        +1.541253160264e+00,        +2.888911616780e+00,        -4.346890349401e+00,        -1.668128215305e-02,        +7.616148565742e-02,        +2.847155219262e-01,        +8.714761290664e-01,        +7.466342635845e+00,        -6.856307384048e+00,        -6.336489593927e-02,        +6.155509161679e-02,        +3.329227009535e-01,        +1.360172937701e+00,        +1.783728031281e+01,        -1.022655196856e+01,        -1.308837676121e-01,        +8.074044739612e-02,        -2.284188884032e+00,        -9.785212389760e-02,        +4.878200815015e+01,        -1.355057960075e+01,        -1.457624098437e-02,        +8.203766066239e-03
 2.40102500e+00,        +6.627244913566e-01,        +1.542084352906e+00,        +2.889720833837e+00,        -4.350109359303e+00,        -1.667533625962e-02,        +7.618739780699e-02,        +2.848053298867e-01,        +8.718015153360e-01,        +7.469328057859e+00,        -6.861284413754e+00,        -6.338146447298e-02,        +6.157231801051e-02,        +3.329078850365e-01,        +1.360530226169e+00,        +1.784543439244e+01,        -1.023458470280e+01,        -1.309184907568e-01,        +8.077622504901e-02,        -2.287671071696e+00,        -9.793039511874e-02,        +4.881041179606e+01,        -1.356615359504e+01,        -1.463859474108e-02,        +8.265865711980e-03
 2.40105000e+00,        +6.631657821600e-01,        +1.542914778438e+00,        +2.890531238495e+00,        -4.353329757401e+00,        -1.666939069743e-02,        +7.621329215191e-02,        +2.848951415332e-01,        +8.721265978370e-01,        +7.472315889859e+00,        -6.866266068061e+00,        -6.339801892765e-02,        +6.158954610804e-02,        +3.328931530281e-01,        +1.360887183547e+00,        +1.785359496979e+01,        -1.024262664850e+01,        -1.309531876534e-01,        +8.081200508199e-02,        -2.291153520008e+00,        -9.800881310481e-02,        +4.883884276847e+01,        -1.358175077550e+01,        -1.470095967693e-02,        +8.327989623650e-03
 2.40107500e+00,        +6.636069312058e-01,        +1.543744437762e+00,        +2.891342831622e+00,        -4.356551549329e+00,        -1.666344547413e-02,        +7.623916870945e-02,        +2.849849567166e-01,        +8.724513768883e-01,        +7.475306133717e+00,        -6.871252357083e+00,        -6.341455931313e-02,        +6.160677590265e-02,        +3.328785046710e-01,        +1.361243810169e+00,        +1.786176205200e+01,        -1.025067782449e+01,        -1.309878583205e-01,        +8.084778748677e-02,        -2.294636228888e+00,        -9.808737801885e-02,        +4.886730110028e+01,        -1.359737119140e+01,        -1.476333587675e-02,        +8.390137890667e-03
