        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.441769933971e+00,        +1.158993595705e-03,        +1.053401079212e+03,        +4.988725264836e-13,        +2.846161492257e-08
 2.00e+00,        +2.599051040574e+00,        +9.443661999839e-05,        +1.376082203246e+04,        +6.252577793935e-13,        +3.567561870726e-08
 3.00e+00,        +2.601249173810e+00,        +4.302088069680e-04,        +3.023240304769e+03,        +2.773532557379e-13,        +1.582509359317e-08
 4.00e+00,        +2.619421577358e+00,        +6.388361243339e-03,        +2.050157519025e+02,        +1.218642553406e-13,        +6.953355169053e-09
 5.00e+00,        +2.701609774341e+00,        +6.385784455012e-05,        +2.115331165755e+04,        +1.871922647385e-13,        +1.068142500252e-08
 6.00e+00,        +2.701770291367e+00,        +6.390991774590e-05,        +2.113733194639e+04,        +6.369735293788e-13,        +3.634651096345e-08
 7.00e+00,        +2.799557246291e+00,        +1.061766106826e-04,        +1.318349319265e+04,        +2.265827714084e-13,        +1.292994431544e-08
 8.00e+00,        +2.880636247204e+00,        +1.775290191295e-04,        +8.113141915612e+03,        +4.716855739113e-13,        +2.691823543835e-08
