        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.448463584778e+00,        +1.699228022822e-03,        +7.204636874873e+02,        +2.006878161157e-13,        +1.319383341702e-09
 2.00e+00,        +2.454799572069e+00,        +2.982434745640e-03,        +4.115431842049e+02,        +8.361125525369e-14,        +5.497879114421e-10
 3.00e+00,        +2.623038726079e+00,        +5.386244653802e-05,        +2.434942056318e+04,        +2.584364977259e-14,        +1.707780479233e-10
 4.00e+00,        +2.623090677358e+00,        +5.387921837585e-05,        +2.434232304200e+04,        +2.825867968974e-14,        +1.867371522905e-10
