        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²),         Re{B_x[7]} (Wb/m²),         Im{B_x[7]} (Wb/m²),         Re{B_y[7]} (Wb/m²),         Im{B_y[7]} (Wb/m²),         Re{B_z[7]} (Wb/m²),         Im{B_z[7]} (Wb/m²),         Re{B_x[8]} (Wb/m²),         Im{B_x[8]} (Wb/m²),         Re{B_y[8]} (Wb/m²),         Im{B_y[8]} (Wb/m²),         Re{B_z[8]} (Wb/m²),         Im{B_z[8]} (Wb/m²),         Re{B_x[9]} (Wb/m²),         Im{B_x[9]} (Wb/m²),         Re{B_y[9]} (Wb/m²),         Im{B_y[9]} (Wb/m²),         Re{B_z[9]} (Wb/m²),         Im{B_z[9]} (Wb/m²),        Re{B_x[10]} (Wb/m²),        Im{B_x[10]} (Wb/m²),        Re{B_y[10]} (Wb/m²),        Im{B_y[10]} (Wb/m²),        Re{B_z[10]} (Wb/m²),        Im{B_z[10]} (Wb/m²),        Re{B_x[11]} (Wb/m²),        Im{B_x[11]} (Wb/m²),        Re{B_y[11]} (Wb/m²),        Im{B_y[11]} (Wb/m²),        Re{B_z[11]} (Wb/m²),        Im{B_z[11]} (Wb/m²)
 1.00e+00,        +2.242265637979e-10,        -2.489687055602e-09,        -9.164750633608e-11,        +1.256005092181e-09,        -4.503686507848e-08,        +4.904004409775e-07,        +2.904890176102e-10,        -3.757950548964e-09,        -3.978089110311e-10,        +3.954102826045e-09,        -4.560221542121e-08,        +4.898833119941e-07,        +6.515551679448e-10,        -7.520699544846e-09,        -1.137034005350e-10,        +1.274789522533e-09,        -4.346797105116e-08,        +4.739002532740e-07,        -3.608487797355e-10,        +3.685160752121e-09,        +3.071050682641e-11,        -3.120011982864e-10,        -1.171439159995e-07,        +1.246404805001e-06,        +2.520428647964e-11,        -4.182009160102e-10,        -3.014181074972e-10,        +3.250960702764e-09,        -1.163569443664e-07,        +1.238886820570e-06,        +3.717826116514e-11,        -5.339863251672e-10,        -3.333444450815e-10,        +3.608390371178e-09,        -1.173040882813e-07,        +1.247522024173e-06,        -1.782830793304e-10,        +1.735233756951e-09,        -5.925231043400e-11,        +6.098255802507e-10,        -1.739836755413e-07,        +1.842812774633e-06,        -2.196438478501e-10,        +2.175859965124e-09,        +1.253527024170e-11,        -1.580066974086e-10,        -1.787246231713e-07,        +1.892283622771e-06,        -1.505563661507e-08,        +8.900369534338e-08,        +1.926432516275e-08,        -1.130922448344e-07,        +2.115297073168e-07,        -1.354522679156e-06,        +8.775515182934e-10,        -5.668848976084e-09,        +1.781123266223e-08,        -9.238775853678e-08,        +1.935260696702e-07,        -1.258579647742e-06,        +1.336827064361e-07,        -1.345142324718e-06,        +9.716910597337e-08,        -9.769278431575e-07,        -1.055782220482e-08,        -5.813761306333e-07
 2.00e+00,        +9.919266546387e-12,        +4.891770074765e-09,        -1.396344039532e-10,        -4.570962477573e-08,        -7.771224882352e-10,        -3.623178002131e-07,        +9.853013953211e-11,        +3.073244654643e-08,        -9.012758920474e-11,        -3.320519510708e-08,        +4.618303183180e-10,        +6.948109265675e-08,        +1.264165340236e-10,        +3.507693707669e-08,        -1.467021639809e-11,        -4.073055601967e-09,        +1.952910568871e-10,        +2.631153825004e-07,        +6.639556941159e-12,        +3.251847982232e-09,        -2.206140958473e-10,        -7.412120978364e-08,        -8.684569932314e-11,        -5.606585415024e-08,        +1.406609089745e-10,        +4.672234870593e-08,        -1.704289897047e-10,        -5.753632855278e-08,        +1.009157042292e-10,        +1.200488514769e-08,        +2.253685874871e-10,        +7.452173122474e-08,        -3.227349781269e-11,        -9.803945389600e-09,        +4.725589620085e-11,        +3.642332545419e-08,        +4.448928312221e-12,        +1.344205249598e-09,        -7.372835780281e-11,        -2.550365956753e-08,        +8.695997121600e-11,        +1.961948689233e-09,        +4.730333270852e-12,        +1.421436650425e-09,        -3.828110512471e-11,        -1.359136301200e-08,        +9.103677424562e-11,        +7.850131360758e-10,        +4.906514084301e-10,        -2.380202241914e-07,        +4.176300258163e-10,        +3.086912258775e-07,        +4.302798791555e-09,        +3.301343057537e-06,        -1.613613048643e-10,        -1.346079599911e-08,        -1.205831171123e-09,        -2.649352382624e-07,        -9.097422353033e-09,        -3.063295710062e-06,        +5.072929057730e-09,        +9.542266312785e-08,        +3.679795979347e-09,        +6.929903167311e-08,        +5.148410085803e-09,        +2.153799261123e-08
 3.00e+00,        -1.553532428130e-12,        -5.779837185827e-09,        -2.234546026867e-10,        -6.048540197842e-07,        +3.459436444483e-11,        +2.485257918825e-08,        +1.486779050744e-10,        +4.084898597429e-07,        -1.710024870998e-10,        -4.545960047461e-07,        -1.712232996425e-13,        -7.561040659997e-09,        +2.208060847059e-10,        +5.910592234921e-07,        -3.709116908179e-11,        -9.362892373178e-08,        -3.401537229548e-11,        -2.201793708597e-08,        +6.389264683215e-14,        +3.753088140113e-09,        -2.730482918254e-10,        -1.022349292382e-06,        +4.489211853208e-12,        +6.147295539439e-10,        +1.746482956812e-10,        +6.541487007168e-07,        -2.107577265189e-10,        -7.901705005454e-07,        +2.124580819098e-13,        -1.396540643026e-09,        +2.752696468628e-10,        +1.035703083284e-06,        -4.214141164694e-11,        -1.543066684327e-07,        -4.561801775420e-12,        -2.552125187256e-09,        -1.120866296769e-12,        +5.780758308564e-10,        -7.895507704193e-11,        -3.402523451115e-07,        +5.917842207602e-13,        +9.132166589532e-11,        -7.733527880118e-13,        +2.546281362559e-09,        -3.942551132289e-11,        -1.739996896641e-07,        +7.163811946318e-13,        -1.850861474173e-11,        -8.704397974256e-11,        -1.384214269180e-07,        -2.496284212964e-11,        +1.372665675240e-07,        -5.357718368595e-10,        -8.778068130024e-08,        -5.635586165584e-11,        -1.177385216762e-07,        +2.662097757537e-11,        +2.341307752762e-07,        +3.197750366243e-10,        +1.014510823130e-07,        +9.167975433701e-11,        +1.091140668374e-09,        +7.074132839792e-11,        +8.866314561947e-10,        +9.467849145811e-11,        +8.388971982300e-10
 4.00e+00,        -6.334997485281e-11,        -7.144424433159e-11,        +1.564282814640e-10,        -3.420062607534e-10,        -4.692362989776e-08,        +9.128354709574e-08,        +1.297894582393e-10,        -6.369957200842e-10,        +5.446879689045e-09,        -1.035944257017e-08,        +2.013473552769e-07,        -3.711161962159e-07,        +1.827974453812e-09,        -3.678472869250e-09,        +8.797617071645e-10,        -1.629329815159e-09,        -1.144561062900e-07,        +2.179072106827e-07,        -7.931365267000e-10,        +1.240340598457e-09,        +3.396211076427e-10,        -9.193958865082e-10,        -1.488597821019e-08,        +2.568681338808e-08,        -1.176575811605e-09,        +2.091775365790e-09,        +4.742695617886e-10,        -1.100662214035e-09,        +2.988365119612e-08,        -5.643621311508e-08,        -1.569309495312e-10,        +3.020362812794e-10,        -9.845332793374e-10,        +1.759351541982e-09,        -2.969168832347e-08,        +5.300550292074e-08,        -2.777716972139e-10,        +2.296157195327e-10,        -2.527674319748e-10,        +2.868681445784e-10,        -1.831460391392e-08,        +2.611834727749e-08,        -3.220580045376e-10,        +3.116228826256e-10,        -2.889432575921e-10,        +3.900611799171e-10,        -1.962279368237e-08,        +2.787707229840e-08,        -9.751157417493e-08,        +1.447277559446e-07,        +1.239246733597e-07,        -1.824967332099e-07,        +1.438337172366e-06,        -2.205801879780e-06,        +1.040186704638e-08,        -1.775074925175e-08,        +1.000871732580e-07,        -1.366564293824e-07,        +1.305515055890e-06,        -2.020134191365e-06,        +1.656557276834e-06,        -3.253382322673e-06,        +1.203303346569e-06,        -2.362732881815e-06,        +5.159546649306e-07,        -1.311707834975e-06
 5.00e+00,        +5.365883312684e-09,        +6.501793437322e-07,        +1.631911989850e-09,        +2.341963686539e-07,        -6.729893780785e-11,        -6.990730511072e-09,        +5.934703457329e-09,        +7.115518100005e-07,        +5.784572100294e-10,        +1.086318130565e-07,        -2.243831326274e-10,        -1.895879782758e-08,        +6.944208298147e-09,        +8.308435712612e-07,        +9.254810729443e-10,        +1.430577571179e-07,        -1.222985152338e-10,        -1.604327267457e-08,        +7.888965071870e-09,        +9.572265188274e-07,        +1.876000853763e-09,        +2.716707331078e-07,        -1.040324204824e-10,        -1.295107412526e-08,        +7.769100596124e-09,        +9.407548193376e-07,        +1.667995266859e-09,        +2.475349008511e-07,        -1.264843884428e-10,        -1.403661921833e-08,        +7.973808514541e-09,        +9.642126898471e-07,        +1.702986586295e-09,        +2.506418784744e-07,        -9.321298934576e-11,        -1.309454076150e-08,        +1.021841633788e-08,        +1.240850712470e-06,        +2.271736303641e-09,        +3.311722812980e-07,        -1.351815128285e-10,        -1.923937080508e-08,        +1.013586917876e-08,        +1.231069998842e-06,        +2.312712108958e-09,        +3.371807133776e-07,        -3.231227111224e-11,        -7.115623248598e-09,        +1.999269073474e-09,        +1.940810707495e-07,        -1.366445116962e-09,        -1.189781042049e-07,        -1.997908808906e-09,        +4.934520423994e-09,        +1.079579043914e-09,        +1.127366417733e-07,        -1.107940486925e-09,        -8.205633810712e-08,        -1.592445470485e-09,        +3.747127961817e-08,        +2.617951001109e-09,        +2.446822287934e-07,        +1.894466829751e-09,        +1.776704837490e-07,        +1.488319751117e-09,        +1.631395492779e-08
 6.00e+00,        +2.357486385131e-10,        -1.702045906677e-07,        +1.443441590324e-10,        +8.455099215031e-07,        -3.912380880893e-12,        +1.294364027255e-09,        +2.129735442502e-10,        -2.954020480945e-07,        +8.027449822224e-11,        +8.034608118484e-07,        -1.348470286362e-11,        +5.004939519319e-09,        +2.645769847432e-10,        -2.653835255737e-07,        +4.564706037589e-11,        +6.565149919266e-07,        -3.904560918854e-12,        -6.233078878885e-09,        +3.501117632976e-10,        -2.637514693937e-07,        +9.505932711393e-11,        +9.760155766987e-07,        -4.721857334933e-12,        +3.353704854866e-09,        +3.251150688539e-10,        -2.764500658213e-07,        +7.725101028325e-11,        +9.590490758936e-07,        -5.885842773192e-12,        -3.910241947617e-09,        +3.357899772880e-10,        -2.615046918998e-07,        +5.710622701556e-11,        +9.462802481780e-07,        -2.455180410964e-12,        -1.828821511629e-08,        +4.542901508168e-10,        -3.413872621050e-07,        +7.171418022380e-11,        +1.201002121550e-06,        -4.411528268257e-12,        +6.497232176621e-09,        +4.507059115822e-10,        -3.373554620898e-07,        +6.875515168377e-11,        +1.220637977296e-06,        +2.716740948736e-13,        +3.584814033002e-09,        -1.933853772840e-10,        -2.653379405740e-07,        +1.062637642449e-10,        +3.077775998700e-07,        -4.370651487080e-10,        +6.696437965572e-08,        -2.149047081471e-10,        -2.449136392011e-07,        +1.390836866058e-10,        +4.956658417161e-07,        -2.030505576578e-10,        -1.348666041579e-08,        +1.181878125516e-10,        +8.312030189549e-08,        +9.661296123473e-11,        +6.063694267972e-08,        +1.686414970912e-10,        +2.614199971348e-09
 7.00e+00,        +5.025757273969e-10,        -7.731553001770e-07,        -1.471024643579e-10,        +1.178746782369e-07,        -4.802496662034e-12,        +8.902346682055e-09,        -7.513132911786e-11,        -1.298810196237e-07,        -3.419453462135e-10,        +3.830631977337e-07,        +4.368710947098e-12,        -1.001863993626e-09,        -1.974441168925e-10,        +1.577416139476e-07,        -5.497425636634e-10,        +7.771527955626e-07,        +3.095140186622e-12,        -3.295274332197e-09,        +3.904370142447e-10,        -5.860066169223e-07,        -2.416853570953e-10,        +1.837310957866e-07,        -8.319802167950e-14,        +5.904271872787e-10,        +7.338642488215e-11,        -2.557720653423e-07,        -4.146626680595e-10,        +4.736045844338e-07,        +1.270272697473e-12,        -3.375682300707e-13,        -1.984935755496e-10,        +1.152996226283e-07,        -4.366770794896e-10,        +6.148560085196e-07,        +1.833665872520e-13,        -6.916349976090e-10,        +1.855291977268e-10,        -2.802418466655e-07,        -1.262702524772e-10,        +9.476466996624e-08,        -1.643546150185e-12,        +2.540675771419e-10,        +9.065091567004e-11,        -1.394062865711e-07,        -5.934789817176e-11,        +4.383965612632e-08,        -1.886822926987e-12,        +3.271314502045e-10,        -5.075895065329e-11,        +3.037618205767e-07,        +1.475683446509e-10,        -2.728366440140e-07,        +4.181971425684e-10,        -5.642487757493e-08,        -5.807227072170e-11,        +2.223957401933e-07,        +3.590230850976e-10,        -4.595766006402e-07,        +1.150848555318e-10,        +2.336615545616e-08,        -1.434303877916e-10,        +9.224801248663e-09,        -1.130417711697e-10,        +6.496863345496e-09,        -7.966470693034e-11,        -2.519748979026e-10
 8.00e+00,        +3.294983956034e-10,        -2.944268378443e-07,        +1.391887691308e-10,        -3.606539816478e-07,        -5.762773478850e-14,        +1.921765358769e-09,        +3.986361934111e-10,        -6.686040003444e-07,        +1.833349430402e-10,        -4.550308069901e-07,        +1.369670521647e-11,        -3.572406865473e-09,        +1.407030289461e-10,        -3.859253579291e-07,        -1.972931844732e-10,        +7.449488641886e-08,        +6.597240285759e-13,        +2.737932605105e-09,        +2.470176206190e-10,        -2.137245244610e-07,        +2.489780803992e-10,        -5.062994289862e-07,        +5.208431986449e-13,        -2.709583900704e-10,        +3.598672627780e-10,        -5.297117636342e-07,        +8.645396984726e-11,        -3.174661133743e-07,        +3.389519787877e-12,        -5.033120677012e-10,        +2.753629997148e-10,        -5.296192744081e-07,        -1.848419289818e-10,        +1.004304722684e-07,        +3.389743048233e-13,        -4.578126413785e-10,        +1.202285532393e-10,        -1.050118134342e-07,        +1.421446404680e-10,        -2.731555567108e-07,        -3.445424347066e-12,        -4.317636057922e-10,        +5.926052228649e-11,        -5.169624200826e-08,        +7.526723020879e-11,        -1.396384180886e-07,        -4.170837104361e-12,        -1.430654132600e-10,        -8.038385851226e-11,        +2.692887261398e-08,        +1.419441501355e-10,        -1.295731615068e-07,        +4.595042104629e-10,        -1.345487967123e-08,        -3.333643348486e-11,        -1.144709278839e-07,        +9.944852671104e-11,        +4.710904742994e-08,        +3.373501560580e-10,        -6.237894331711e-09,        +7.852320823062e-11,        -3.053618381012e-07,        +5.721278305847e-11,        -2.218653062212e-07,        -2.590104118436e-10,        -2.927057585315e-09
