        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17],             E_elec[18] (J),                 p_elec[18],              E_mag[18] (J),                  p_mag[18]
 1.00e+00,        +2.935514708646e-10,        +2.935366591050e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.012037234695e-13,        +6.854120774014e-04,        +2.912582847587e-12,        +9.922381948704e-03,        +2.012037234695e-13,        +6.854120774014e-04,        +2.912582847587e-12,        +9.922381948704e-03,        +1.897895408244e-12,        +6.465290065333e-03,        +3.807074837513e-12,        +1.296967421078e-02,        +2.276574033755e-11,        +7.755280622679e-02,        +4.194396197992e-11,        +1.428917332091e-01,        +7.618151760296e-11,        +2.595167293102e-01,        +6.348300049038e-11,        +2.162694114048e-01,        +6.458932808198e-11,        +2.200272677625e-01,        +5.883197975477e-11,        +2.004246417948e-01,        +2.999180480206e-11,        +1.021688111926e-01,        +4.487217187089e-11,        +1.528673522677e-01,        +9.765120706808e-11,        +3.326544635613e-01,        +7.219295193816e-11,        +2.459418600670e-01,        +4.611128869843e-13,        +1.570807618937e-03,        +4.285435835516e-12,        +1.459932074100e-02,        -1.883390467805e-13,        -6.415878149947e-04,        +1.207499550297e-12,        +4.113624356081e-03
 2.00e+00,        +2.935514708646e-10,        +2.935447382049e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.861340872971e-16,        +1.315388017508e-06,        +3.079552633462e-14,        +1.049091410153e-04,        +3.861340872971e-16,        +1.315388017508e-06,        +3.079552633462e-14,        +1.049091410153e-04,        +1.366905741399e-13,        +4.656443169483e-04,        +4.278132947305e-12,        +1.457404065039e-02,        +5.876708535909e-11,        +2.001934624480e-01,        +5.716864348572e-11,        +1.947527447957e-01,        +5.876883338936e-11,        +2.001994172139e-01,        +5.716623559902e-11,        +1.947445420027e-01,        +5.871535352037e-11,        +2.000172349587e-01,        +5.710050331972e-11,        +1.945206160700e-01,        +5.869083835689e-11,        +1.999337226417e-01,        +5.707441928571e-11,        +1.944317572672e-01,        +5.871231635171e-11,        +2.000068886686e-01,        +5.709501862480e-11,        +1.945019317122e-01,        +3.483792139226e-14,        +1.186773865914e-04,        +1.596658531889e-12,        +5.439234038578e-03,        -2.748707424890e-13,        -9.363630224010e-04,        +2.034330884355e-12,        +6.930224322178e-03
 3.00e+00,        +2.935514708646e-10,        +2.935394192163e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.433333234922e-18,        +2.872863559526e-08,        +1.102831993247e-16,        +3.757014973291e-07,        +8.433333234922e-18,        +2.872863559526e-08,        +1.102831993247e-16,        +3.757014973291e-07,        +3.440287267972e-15,        +1.171953680845e-05,        +9.997980992102e-16,        +3.406009666025e-06,        +6.092365958664e-11,        +2.075399568165e-01,        +5.657124778903e-11,        +1.927211273364e-01,        +5.449005969847e-11,        +1.856235280920e-01,        +6.290854429078e-11,        +2.143103793648e-01,        +5.389349098330e-11,        +1.835912823893e-01,        +6.344599324904e-11,        +2.161413053771e-01,        +5.994734303813e-11,        +2.042140782384e-01,        +5.743272465507e-11,        +1.956559184058e-01,        +6.429320788879e-11,        +2.190185172618e-01,        +5.317936112061e-11,        +1.811659955674e-01,        +2.890297435163e-16,        +9.845964752454e-07,        +2.554202685797e-16,        +8.701395855507e-07,        -2.808110848632e-17,        -9.565991409825e-08,        +1.826102291507e-16,        +6.220978076411e-07
 4.00e+00,        +2.935514708646e-10,        +2.935394168931e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.821339232842e-18,        +3.005040038417e-08,        +1.111801477840e-16,        +3.787571323838e-07,        +8.821339232842e-18,        +3.005040038417e-08,        +1.111801477840e-16,        +3.787571323838e-07,        +3.429402497550e-15,        +1.168245721082e-05,        +9.979372582896e-16,        +3.399670370855e-06,        +5.644863157801e-11,        +1.922955160530e-01,        +6.078386983941e-11,        +2.070722579024e-01,        +6.292448201967e-11,        +2.143558737224e-01,        +5.451072888692e-11,        +1.857015642528e-01,        +6.354783225094e-11,        +2.164793522028e-01,        +5.397703552506e-11,        +1.838834324070e-01,        +5.748801182487e-11,        +1.958362247532e-01,        +6.000594512493e-11,        +2.044221037162e-01,        +5.313881295928e-11,        +1.810204282158e-01,        +6.426029115523e-11,        +2.189153737354e-01,        +2.900436627540e-16,        +9.880504495508e-07,        +2.549420018563e-16,        +8.685102823829e-07,        -2.803570575761e-17,        -9.550524708681e-08,        +1.823021634518e-16,        +6.210483259159e-07
