        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.439586033717e+00,        +5.337090918598e-03,        +2.285507131980e+02,        +9.352034993647e-13,        +8.590530906444e-09
 2.00e+00,        +2.481324286970e+00,        +7.727455492373e-03,        +1.605532585720e+02,        +5.093953286914e-14,        +4.682725756166e-10
 3.00e+00,        +2.622771254533e+00,        +5.462554832110e-05,        +2.400681856487e+04,        +2.857103768477e-14,        +2.633268608067e-10
 4.00e+00,        +2.622890588892e+00,        +5.463711071373e-05,        +2.400283026681e+04,        +3.252422533760e-14,        +2.997623354329e-10
