        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +1.643297883070e-09,        +1.664028822126e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.813746281757e-13,        +5.971982549762e-04,        +8.396822909568e-12,        +5.046080210821e-03,        +8.604183379775e-10,        +5.235924337527e-01,        +7.877305623451e-10,        +4.733875710990e-01,        +1.489479785624e-10,        +9.063967044376e-02,        +2.071014879193e-10,        +1.244578730642e-01,        +2.092996405114e-10,        +1.273656119610e-01,        +1.912423851019e-10,        +1.149273273148e-01,        +3.115198824678e-10,        +1.895699408349e-01,        +2.668385227369e-10,        +1.603569116044e-01,        +9.035364023019e-11,        +5.498311727960e-02,        +1.574291610792e-10,        +9.460723214997e-02
 2.30020000e+00,        +1.647376189976e-09,        +1.668272366816e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.874601702989e-13,        +5.994138899829e-04,        +8.451938979453e-12,        +5.066282429399e-03,        +8.612109109409e-10,        +5.227773207972e-01,        +7.881203122989e-10,        +4.724170513014e-01,        +1.494100477216e-10,        +9.069576738492e-02,        +2.079006264042e-10,        +1.246203141283e-01,        +2.104087330678e-10,        +1.277235487244e-01,        +1.922210917304e-10,        +1.152216481876e-01,        +3.128358524355e-10,        +1.898994621502e-01,        +2.678715845468e-10,        +1.605682560444e-01,        +9.061308958873e-11,        +5.500449146957e-02,        +1.581318795351e-10,        +9.478780724328e-02
 2.30040000e+00,        +1.651479333159e-09,        +1.672539407251e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.935885576560e-13,        +6.016354777844e-04,        +8.507443690335e-12,        +5.086543045533e-03,        +8.620048462280e-10,        +5.219592088865e-01,        +7.885061932692e-10,        +4.714425201885e-01,        +1.498753599711e-10,        +9.075218621383e-02,        +2.087052591214e-10,        +1.247834629286e-01,        +2.115263422446e-10,        +1.280829484194e-01,        +1.932074783506e-10,        +1.155174446192e-01,        +3.141600741284e-10,        +1.902294917173e-01,        +2.689110303789e-10,        +1.607800863842e-01,        +9.087503280785e-11,        +5.502644264645e-02,        +1.588400604448e-10,        +9.496939788449e-02
 2.30060000e+00,        +1.655607450428e-09,        +1.676830057540e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +9.997599904136e-13,        +6.038629447790e-04,        +8.563338809186e-12,        +5.106861467970e-03,        +8.628001623830e-10,        +5.211381249582e-01,        +7.888881859635e-10,        +4.704640058282e-01,        +1.503439342164e-10,        +9.080892585829e-02,        +2.095154116728e-10,        +1.249473139694e-01,        +2.126525156879e-10,        +1.284438020818e-01,        +1.942015892112e-10,        +1.158147114181e-01,        +3.154925750124e-10,        +1.905600116325e-01,        +2.699568807441e-10,        +1.609923912863e-01,        +9.113949069797e-11,        +5.504897351990e-02,        +1.595537365909e-10,        +9.515200176276e-02
 2.30080000e+00,        +1.659760677953e-09,        +1.681144429893e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.005974665189e-12,        +6.060962152868e-04,        +8.619626069789e-12,        +5.127237087143e-03,        +8.635968779222e-10,        +5.203140967209e-01,        +7.892662712311e-10,        +4.694815372178e-01,        +1.508157892150e-10,        +9.086598521000e-02,        +2.103311092323e-10,        +1.251118615941e-01,        +2.137873005382e-10,        +1.288061004083e-01,        +1.952034681413e-10,        +1.161134431226e-01,        +3.168333816346e-10,        +1.908910036508e-01,        +2.710091554255e-10,        +1.612051591800e-01,        +9.140648410860e-11,        +5.507208679104e-02,        +1.602729404986e-10,        +9.533561641033e-02
 2.30100000e+00,        +1.663939150159e-09,        +1.685482634518e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.012232774873e-12,        +6.083352115225e-04,        +8.676307171102e-12,        +5.147669274910e-03,        +8.643950113240e-10,        +5.194871526650e-01,        +7.896404300704e-10,        +4.684951442980e-01,        +1.512909435664e-10,        +9.092336312417e-02,        +2.111523765236e-10,        +1.252770999827e-01,        +2.149307433988e-10,        +1.291698337516e-01,        +1.962131585226e-10,        +1.164136339967e-01,        +3.181825195856e-10,        +1.912224491834e-01,        +2.720678734486e-10,        +1.614183782596e-01,        +9.167603392244e-11,        +5.509578515156e-02,        +1.609977044160e-10,        +9.552023919964e-02
 2.30120000e+00,        +1.668142999622e-09,        +1.689844779521e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.018534508441e-12,        +6.105798535689e-04,        +8.733383775581e-12,        +5.168157384287e-03,        +8.651945810180e-10,        +5.186573220725e-01,        +7.900106436368e-10,        +4.675048579673e-01,        +1.517694156999e-10,        +9.098105841904e-02,        +2.119792377969e-10,        +1.254430231497e-01,        +2.160828903020e-10,        +1.295349921146e-01,        +1.972307032602e-10,        +1.167152780246e-01,        +3.195400134595e-10,        +1.915543292942e-01,        +2.731330530507e-10,        +1.616320364810e-01,        +9.194816104915e-11,        +5.512007128285e-02,        +1.617280602946e-10,        +9.570586734033e-02
 2.30140000e+00,        +1.672372356964e-09,        +1.694230970794e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.024880050772e-12,        +6.128300593490e-04,        +8.790857507451e-12,        +5.188700749184e-03,        +8.659956053750e-10,        +5.178246350276e-01,        +7.903768932511e-10,        +4.665107100955e-01,        +1.522512238633e-10,        +9.103906987536e-02,        +2.128117168061e-10,        +1.256096249417e-01,        +2.172437866759e-10,        +1.299015651457e-01,        +1.982561447529e-10,        +1.170183689063e-01,        +3.209058868147e-10,        +1.918866246972e-01,        +2.742047116496e-10,        +1.618461215598e-01,        +9.222288641896e-11,        +5.514494785503e-02,        +1.624640397688e-10,        +9.589249787625e-02
 2.30160000e+00,        +1.676627350740e-09,        +1.698641311907e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.031269582446e-12,        +6.150857445996e-04,        +8.848729950938e-12,        +5.209298684137e-03,        +8.667981026954e-10,        +5.169891224264e-01,        +7.907391604076e-10,        +4.655127335387e-01,        +1.527363861105e-10,        +9.109739623599e-02,        +2.136498367843e-10,        +1.257768990349e-01,        +2.184134773087e-10,        +1.302695421331e-01,        +1.992895248618e-10,        +1.173229000524e-01,        +3.222801621324e-10,        +1.922193157532e-01,        +2.752828658109e-10,        +1.620606209688e-01,        +9.250023097599e-11,        +5.517041752608e-02,        +1.632056741346e-10,        +9.608012768242e-02
 2.30180000e+00,        +1.680908107328e-09,        +1.703075903991e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +1.037703279552e-12,        +6.173468228441e-04,        +8.907002648443e-12,        +5.229950484044e-03,        +8.676020911980e-10,        +5.161508159879e-01,        +7.910974267825e-10,        +4.645109621529e-01,        +1.532249202896e-10,        +9.115603620543e-02,        +2.144936204195e-10,        +1.259448389333e-01,        +2.195920063129e-10,        +1.306389119997e-01,        +2.003308848793e-10,        +1.176288645795e-01,        +3.236628607743e-10,        +1.925523824672e-01,        +2.763675312159e-10,        +1.622755219354e-01,        +9.278021567131e-11,        +5.519648294088e-02,        +1.639529943285e-10,        +9.626875346202e-02
