        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²)
 1.00e+00,        +1.333569645986e-09,        +5.640179090045e-09,        -2.537747784527e-09,        -5.142791917157e-09,        +1.178714334756e-08,        +3.227819146051e-08,        +1.487603352888e-09,        +5.463765701119e-09,        -2.040155202972e-10,        +1.012764921089e-09,        +1.177301807809e-08,        +3.204390690053e-08,        -1.863004566847e-10,        +1.058375386568e-09,        +7.117664372284e-10,        +3.933201997028e-09,        +9.254442202756e-09,        +2.619412804621e-08,        +6.095749394640e-10,        +4.224043874305e-09,        -4.527349335249e-10,        +2.854482447487e-11,        +7.349352183169e-09,        +2.676798727496e-08,        +4.822413296912e-10,        +3.470598433152e-09,        +6.507174156913e-10,        +3.333911539342e-09,        +8.863366104728e-09,        +3.049507498573e-08,        +8.890410520515e-10,        +3.929617779589e-09,        -1.510953510358e-10,        +2.058253462464e-09,        +6.425296617431e-09,        +2.447655477565e-08
 2.00e+00,        +2.699983952089e-09,        -8.926501906742e-09,        +4.170457715795e-10,        -8.888364501370e-10,        -1.084484825696e-07,        +4.744773571221e-07,        +1.338570817794e-09,        -3.764519590960e-09,        +2.759242360767e-10,        +2.811085321980e-10,        -1.059833091702e-07,        +4.633224330088e-07,        -1.072864419843e-09,        +6.358678805850e-09,        +2.010074657022e-10,        +1.669841449963e-09,        -1.068407281116e-07,        +4.673585714413e-07,        +1.873535691199e-09,        -5.052571253478e-09,        +6.063177132147e-10,        -1.539084808634e-09,        -2.680511100326e-07,        +1.170234006816e-06,        +1.625478897495e-09,        -4.603642003204e-09,        +1.272770334622e-09,        -3.604446311371e-09,        -2.667403337218e-07,        +1.164700370080e-06,        +3.939728955716e-10,        +2.066707444648e-10,        +7.566948402639e-10,        -5.498832916013e-10,        -2.667873491200e-07,        +1.164596382451e-06
 3.00e+00,        -1.591104343766e-10,        -6.675340210558e-09,        +1.755945553480e-10,        +5.824248072266e-09,        +7.710246157599e-09,        +3.592637164762e-07,        +2.397810930691e-11,        +2.236132472693e-09,        +1.137774761191e-10,        +4.284240921895e-09,        +2.646115015613e-09,        -5.223656214269e-08,        -2.614753290002e-10,        -3.114925568742e-09,        -5.495305629489e-10,        -2.029062311872e-08,        -1.053689847512e-08,        -3.108906987763e-07,        +6.285899540742e-13,        +9.147533547043e-10,        -2.211380113391e-12,        -1.380118421002e-11,        +1.399806640847e-09,        +6.208132469314e-08,        -5.201964532304e-12,        +5.177361929048e-10,        -4.040929654337e-11,        -7.764487034633e-10,        +4.488484527172e-10,        -9.940163822687e-09,        +6.631267492311e-12,        +6.003861051747e-10,        +4.753602795399e-11,        +1.825943873172e-09,        -1.725757407633e-09,        -5.178226512560e-08
 4.00e+00,        +7.530777456729e-10,        -3.534825753342e-09,        +5.904115189903e-10,        -2.871314313599e-09,        -1.912046862324e-08,        +1.533795283384e-07,        -1.907291576041e-10,        +2.251055771963e-09,        +2.319444878422e-10,        -7.201217514176e-10,        +5.519633583149e-08,        -3.733287181915e-07,        -2.147857724319e-09,        +1.540349181859e-08,        +1.001847919250e-10,        -1.380472493956e-10,        -3.753951494596e-08,        +2.284444748167e-07,        +4.136874359269e-10,        -3.818441690341e-10,        +8.367279611097e-11,        -1.930986267924e-10,        -2.879717626420e-09,        +2.197572070956e-08,        +1.812210959824e-10,        +2.046169613173e-10,        +4.446350878170e-11,        +7.439811638866e-10,        +9.259573575252e-09,        -6.426114619805e-08,        +2.070535182486e-10,        -3.129447073108e-10,        +7.306108883064e-10,        -2.455249122958e-09,        -6.395696055053e-09,        +3.725773186835e-08
 5.00e+00,        -2.271999258997e-09,        -7.288343188628e-07,        +6.639948345389e-10,        +1.229683109171e-07,        +1.393818863474e-11,        +6.669071398964e-09,        -1.236530377995e-10,        -1.706690016613e-07,        +1.531126450777e-09,        +3.472098185499e-07,        -5.178414708968e-12,        -5.013093064925e-10,        +4.768378318586e-10,        +9.103468395579e-08,        +2.297338241707e-09,        +7.415041072766e-07,        +1.150577093875e-11,        +4.962911511492e-09,        -1.760668330563e-09,        -5.480871593283e-07,        +9.104946099535e-10,        +1.611382738638e-07,        +8.985936921275e-12,        +6.212120312954e-10,        -5.505549635295e-10,        -2.678147958846e-07,        +1.647583708446e-09,        +4.381981024376e-07,        +3.815310254033e-12,        -1.899531793549e-10,        +5.675117717319e-10,        +7.125643343299e-08,        +1.632615714195e-09,        +5.616340596817e-07,        +1.179152413153e-11,        +2.311521891870e-10
 6.00e+00,        +1.850571591256e-07,        -2.340017178681e-07,        +2.456276417711e-07,        -3.147802185713e-07,        -4.996205916710e-09,        +6.639483066209e-09,        +3.941501407406e-07,        -5.161900871567e-07,        +2.809956002462e-07,        -3.678869382865e-07,        +2.946979872780e-09,        -3.436543217355e-09,        +2.691745606838e-07,        -3.409517562139e-07,        +1.340934640928e-09,        +1.128786809389e-08,        -4.799055431706e-09,        +6.337560408020e-09,        +1.539988327525e-07,        -1.880685013309e-07,        +3.226355614492e-07,        -4.199446796459e-07,        -1.949983678157e-09,        +2.072126993492e-09,        +3.370747148551e-07,        -4.352315742965e-07,        +2.187482138210e-07,        -2.802285797060e-07,        -2.045751889649e-09,        +2.298686520983e-09,        +3.531252586871e-07,        -4.550133508691e-07,        -1.314719456670e-08,        +3.409876193749e-08,        +3.411397064499e-10,        -9.943857882478e-10
 7.00e+00,        -9.143408688839e-08,        +2.580032204961e-07,        +1.467689286724e-07,        -7.662205156818e-07,        +9.967528474164e-10,        -3.170570864854e-09,        -1.281906869137e-07,        +4.173523571126e-07,        +1.471469901566e-07,        -7.165967881146e-07,        +5.481382464832e-10,        -3.438049587702e-09,        -1.382860166863e-07,        +4.075771434796e-07,        +1.108607563216e-07,        -5.623775557593e-07,        +3.000843258359e-10,        -1.418180479417e-09,        -1.119393295125e-07,        +3.145004672615e-07,        +1.380921109880e-07,        -7.183384417589e-07,        +6.405985423136e-10,        -2.616645444965e-09,        -1.243892022730e-07,        +3.680643692188e-07,        +1.395891724404e-07,        -7.114026625660e-07,        +4.554372406999e-10,        -1.062138619294e-09,        -1.260953502435e-07,        +3.612009405686e-07,        +1.271213505603e-07,        -6.615543449715e-07,        +3.671008034735e-10,        -2.439351374019e-09
 8.00e+00,        +7.512231881051e-11,        +3.058513242682e-08,        +1.261004365530e-09,        +7.850683965195e-07,        -1.278937953993e-11,        -7.417230611525e-09,        -7.967138558984e-10,        -4.847323924023e-07,        +8.895419134795e-10,        +5.702630448313e-07,        -3.424921206655e-12,        -5.652223413051e-10,        -1.249447592510e-09,        -7.736393617294e-07,        +1.375202909467e-10,        +9.785987706380e-08,        -2.818370254637e-12,        -2.218137198568e-09,        +8.184550582917e-11,        +3.324105493676e-08,        +8.685051892012e-10,        +5.519007452731e-07,        +2.801795001083e-12,        +1.870848089824e-10,        -5.547803581723e-10,        -3.465393548988e-07,        +6.295098488551e-10,        +4.067768756718e-07,        +3.355093649051e-12,        +1.341098834831e-09,        -9.001183888060e-10,        -5.558496297039e-07,        +9.986585984991e-11,        +6.639309808690e-08,        +1.365123676902e-12,        -1.002973096708e-09
