        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m)
 1.00e+00,        +1.028742782193e+01,        -4.260867303496e+00,        -9.696433885223e+01,        +4.182071784102e+01,        +6.848491571786e-01,        -2.322850115257e-01,        +7.517131677249e+01,        -3.230622033595e+01,        -9.147367423574e+01,        +3.932797677280e+01,        -5.455931766736e-01,        +2.123071534511e-01,        +8.130555802408e+01,        -3.506236964278e+01,        -2.664769052189e+01,        +1.127502399673e+01,        -7.293980270445e-01,        +2.889452600744e-01,        +8.110589942066e+01,        -3.404203482047e+01,        -1.387096620530e+02,        +5.919354974924e+01,        +2.420806321361e-02,        -3.973986572001e-02,        +1.028963311262e+02,        -4.369656186640e+01,        -1.350041129566e+02,        +5.747724655986e+01,        +9.425746200305e-01,        -3.992068357926e-01,        +1.025137917588e+02,        -4.371088677407e+01,        -1.146000916748e+02,        +4.841875931172e+01,        +4.941049780631e-01,        -1.600339780444e-01
 2.00e+00,        -1.673076036407e+00,        -4.327643168121e-01,        +3.094349915587e+02,        +7.132133919168e+01,        +3.165777747897e-01,        +1.835157026231e-03,        -1.970224092591e+02,        -4.539894462836e+01,        +2.346834743565e+02,        +5.406987398269e+01,        -9.039673918251e-01,        -1.907962603612e-01,        -3.025552188082e+02,        -6.970728030438e+01,        +5.280440845115e+01,        +1.224692215132e+01,        +1.384570933499e+00,        +3.771716886409e-01,        -1.450085685303e+00,        -6.256135757238e-01,        +2.271612897255e+02,        +5.259066205600e+01,        +1.316457775833e-01,        +3.142440640619e-02,        -1.455733799535e+02,        -3.373862792537e+01,        +1.736085650580e+02,        +4.026753792642e+01,        +8.336385257081e-02,        +2.161061018135e-02,        -2.222121826489e+02,        -5.135296440793e+01,        +4.057159813935e+01,        +9.719462243380e+00,        +1.813205624284e-01,        +3.547929628908e-02
 3.00e+00,        +7.568883940800e+01,        -3.878111986321e+00,        -1.477032362425e+02,        +3.189681943337e+00,        +4.230552191692e-01,        -1.612697194894e-02,        -1.597261706884e+02,        +3.282703718531e+00,        -1.071134671956e+02,        +4.219821933570e+00,        +6.713116833668e-01,        -1.829008020298e-02,        -1.023819304953e+02,        +3.971535120184e+00,        +1.390011262148e+02,        -2.189635239529e+00,        -3.193456534613e+00,        +5.722418292303e-02,        +2.475267131813e+01,        -1.265819296952e+00,        -5.750892551397e+01,        +1.273478047277e+00,        +3.642720038988e-01,        -3.527787335151e-03,        -5.384992094141e+01,        +1.057349971834e+00,        -3.429192744727e+01,        +1.428800741852e+00,        -2.402206417474e-01,        +5.832858053820e-03,        -4.057379271559e+01,        +1.523612509601e+00,        +4.598356170725e+01,        -7.387761548557e-01,        +8.096179107745e-01,        -1.670042522010e-02
 4.00e+00,        -1.779946595539e+02,        -2.743118336333e+01,        -6.025651094244e+01,        -7.277908379502e+00,        -1.230119880539e+00,        -2.963747504400e-01,        -8.233316165837e+01,        -1.066773551860e+01,        +1.340761935182e+02,        +2.127514396047e+01,        +4.135951518160e-02,        +1.408899430368e-02,        +1.207520970779e+02,        +1.900873993475e+01,        +1.337124762812e+02,        +1.853985866225e+01,        -1.580524012970e+00,        -9.369791008184e-02,        -5.825122541968e+01,        -9.011118334938e+00,        -1.980679122034e+01,        -2.202613851565e+00,        +3.232795416083e-01,        +1.069130449885e-02,        -3.273712095606e+01,        -4.403874682411e+00,        +5.082121843435e+01,        +8.074995527516e+00,        +1.424425920538e-02,        +1.103764743577e-02,        +4.268189436367e+01,        +6.685992021445e+00,        +4.323725371021e+01,        +6.040999115084e+00,        +6.736900742189e-01,        +1.274652414102e-01
 5.00e+00,        +2.660371418688e-01,        +2.049304291941e-03,        +3.856196445022e+00,        -2.032324897616e-02,        -7.023377173671e+01,        +4.827804077365e-01,        +2.714889783767e+00,        -5.741858384982e-03,        +1.755517186169e+00,        -8.245486260757e-03,        -2.416426749352e+02,        +7.384677048234e-01,        +2.751173799921e+00,        -6.381725682235e-03,        -3.671202071820e+00,        +1.223839973043e-02,        +1.034100457309e+00,        -2.836496457296e-01,        -1.178791605521e+00,        +5.600873641067e-03,        +7.360610719248e-01,        -9.930692180530e-03,        -1.986918308330e+01,        +1.604176654255e-01,        +3.476778103580e-01,        +1.795837856608e-03,        +2.989909925985e-02,        -5.882438235460e-03,        -9.063654455436e+01,        +2.673519807340e-01,        +5.182379966344e-02,        +6.272471209786e-03,        -1.790601032635e+00,        +2.296898736124e-03,        +7.951895009843e+00,        -1.464971495833e-01
 6.00e+00,        -4.455361991783e-01,        -4.717033586806e-01,        -7.366723109985e-01,        -3.426496210233e-01,        +1.979810494902e+02,        +1.456135398237e+02,        -1.608521154277e-02,        -1.671335143714e-01,        +1.342964760541e+00,        +1.154273668081e+00,        -2.766279819080e+01,        -2.002828411028e+01,        -1.770809012526e+00,        -1.566950775736e+00,        +2.579280814593e+00,        +2.070938730874e+00,        -2.093138910280e+02,        -1.538581517173e+02,        -6.207187620330e-01,        -5.586085629883e-01,        +1.038432074685e+00,        +1.124358059818e+00,        +7.887364274122e+01,        +5.784296223621e+01,        -9.853054084176e-01,        -9.334388611441e-01,        +5.549090545973e-01,        +6.854664815707e-01,        -1.100745253136e+01,        -7.924093269665e+00,        -3.779326696667e-01,        -6.140837524200e-01,        +9.972054990444e-02,        +2.581346789985e-01,        -8.262044976263e+01,        -6.047453276563e+01
 7.00e+00,        -1.116478529826e+00,        -2.354168920371e-01,        -2.012242331184e+00,        -1.753569677427e-01,        -3.987995601785e+01,        -6.902097901425e+00,        +9.564257931273e-01,        +2.498474248322e-01,        +2.600011320605e-01,        +1.270704585807e-01,        -3.723238087711e+01,        -8.970281480138e+00,        +7.268405420139e-01,        +1.096859616469e-01,        -2.018378458161e+00,        -4.054506418144e-01,        -2.250644346776e+01,        -7.837281441890e+00,        -6.139161477954e-01,        -1.441788217408e-01,        -9.372288971466e-02,        +1.185206065033e-02,        -3.084829308191e+01,        -5.643682242640e+00,        -5.980099912849e-01,        -1.581643743870e-01,        -6.083893380242e-01,        -1.404639876221e-01,        -3.166100629565e+01,        -7.622652952033e+00,        +5.145388334169e-01,        +9.728919773463e-02,        -1.938420890523e-02,        +1.307502676008e-02,        -1.867628574847e+01,        -6.202312002607e+00
 8.00e+00,        +1.672439937486e+00,        -1.868393637186e-03,        +2.527891423045e+00,        -6.074939803360e-03,        +1.114395213977e+02,        -2.052908153285e-01,        +1.247239164792e+00,        -1.227729873980e-03,        +4.402310841363e-01,        -1.302043175010e-03,        +1.225870551342e+02,        -2.120575223108e-01,        +8.544920263178e-01,        +1.716861851150e-03,        +1.163672612277e+00,        -3.005757016946e-03,        +1.043589960088e+02,        -1.595522074401e-01,        -2.873779023780e-01,        +8.918414755358e-04,        +1.387756767300e-01,        -3.234263008833e-03,        +2.332832266802e+02,        -3.942454764225e-01,        +2.202071769651e+00,        -1.746171589960e-03,        +1.195467817875e+00,        -3.399842201105e-03,        +2.372736518822e+02,        -3.948113494879e-01,        +9.668016534791e-01,        +1.770581605176e-03,        -1.035809442227e+00,        +5.763604936946e-04,        +2.315331451018e+02,        -3.756071944396e-01
