        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m),           Re{E_x[7]} (V/m),           Im{E_x[7]} (V/m),           Re{E_y[7]} (V/m),           Im{E_y[7]} (V/m),           Re{E_z[7]} (V/m),           Im{E_z[7]} (V/m),           Re{E_x[8]} (V/m),           Im{E_x[8]} (V/m),           Re{E_y[8]} (V/m),           Im{E_y[8]} (V/m),           Re{E_z[8]} (V/m),           Im{E_z[8]} (V/m),           Re{E_x[9]} (V/m),           Im{E_x[9]} (V/m),           Re{E_y[9]} (V/m),           Im{E_y[9]} (V/m),           Re{E_z[9]} (V/m),           Im{E_z[9]} (V/m),          Re{E_x[10]} (V/m),          Im{E_x[10]} (V/m),          Re{E_y[10]} (V/m),          Im{E_y[10]} (V/m),          Re{E_z[10]} (V/m),          Im{E_z[10]} (V/m),          Re{E_x[11]} (V/m),          Im{E_x[11]} (V/m),          Re{E_y[11]} (V/m),          Im{E_y[11]} (V/m),          Re{E_z[11]} (V/m),          Im{E_z[11]} (V/m),          Re{E_x[12]} (V/m),          Im{E_x[12]} (V/m),          Re{E_y[12]} (V/m),          Im{E_y[12]} (V/m),          Re{E_z[12]} (V/m),          Im{E_z[12]} (V/m)
 1.00e+00,        -9.396060300145e+00,        -1.525607544054e-01,        -2.661196766369e+02,        +1.984674517476e+02,        +5.001687708249e-01,        -4.635051563507e-02,        +1.756640066928e+02,        -1.235508789862e+02,        -1.970629707206e+02,        +1.494437190620e+02,        +2.671913886301e+00,        -1.838109483804e+00,        +2.663198145341e+02,        -1.907645694900e+02,        -5.848599025633e+01,        +3.407212674451e+01,        +1.006720328020e+00,        -6.201629023371e-01,        +2.336948937279e+00,        +5.894277589794e-02,        -1.998840050884e+02,        +1.474436462449e+02,        -8.985790255459e-02,        -1.495087049247e-02,        +1.330087441460e+02,        -9.420579026801e+01,        -1.521058150320e+02,        +1.121534815688e+02,        +1.861165367182e-01,        -1.339239991474e-01,        +2.026218009587e+02,        -1.449977843912e+02,        -3.808616760881e+01,        +2.548406435887e+01,        +3.196943744384e-02,        -1.813130280434e-01,        +5.296107437627e+00,        -2.512191556692e-01,        -9.646677651981e+01,        +7.177193084182e+01,        -5.861027249641e-01,        -3.357262438851e-02,        +5.628139978662e+00,        -8.326002271922e-02,        -4.794738864934e+01,        +3.644750352845e+01,        -6.793850574891e-01,        -1.851993985773e-02,        -3.713284470428e+03,        +6.421127550742e+01,        -2.696683873659e+03,        +4.687996493445e+01,        -4.560271752945e+01,        +9.504181579202e-01,        +1.454615015641e+02,        -2.968463357768e+01,        -2.018982369904e+02,        +3.915279502704e+01,        +4.561635433402e+00,        -8.399930635814e-01,        -9.001808216452e+02,        -1.018574952555e+01,        -8.635434229876e+02,        +5.203120905791e+01,        +5.003467576150e+01,        -1.881410904650e+00,        -1.943290109577e+02,        -1.386645706533e+03,        +2.674708822165e+02,        +1.908554468574e+03,        -1.207253890329e-01,        +3.458516292837e-03
 2.00e+00,        -3.904326354688e+00,        -8.263692875243e+00,        -2.252906731591e+00,        -2.083154817173e+01,        +7.467155246049e+01,        +6.201660997733e+00,        -1.206135377250e+01,        -2.380382425751e+01,        -1.792694214431e+01,        +1.204483069594e-02,        +7.283588298802e+01,        +6.041231150103e+00,        -1.027085150216e+01,        +8.312026222928e-01,        -1.838886142086e+01,        +2.356003049940e+01,        +7.791617214254e+01,        +6.603819838863e+00,        -3.515678639692e+01,        -5.234819837619e+00,        +1.911963721201e+00,        -8.110706292165e+00,        -1.855371377347e+02,        -1.570219858899e+01,        -3.038457320548e+01,        -9.878372069313e+00,        -2.776995819860e+01,        -1.718011180841e+00,        -1.832005094148e+02,        -1.560210352832e+01,        -1.000747708143e+01,        -2.909782808455e-02,        -4.027920587022e+01,        +4.831199476338e+00,        -1.826734644768e+02,        -1.543892503845e+01,        -1.457126072318e+01,        -1.251770316437e+00,        +1.293016571200e-01,        -1.172382953147e+00,        -4.230398295751e+02,        -3.585764189060e+01,        -7.637308888593e+00,        -5.405037677056e-01,        -8.562503006090e-02,        -6.190182448781e-01,        -4.422110728888e+02,        -3.748545931887e+01,        +5.201122166898e+02,        -1.015684527391e+03,        +3.777194595685e+02,        -7.377508356319e+02,        +5.717029090567e+00,        -1.218159505425e+01,        +3.338735142200e+00,        -2.575732740402e+01,        -8.098610689356e+00,        +2.699196166086e+01,        +3.102468874413e+01,        +1.909000296051e+00,        +1.264527733258e+02,        -2.377514364961e+02,        +1.299518500529e+02,        -2.641172361436e+02,        +2.394467470857e+01,        +1.733608721168e+01,        +2.158693840204e+02,        +9.245120160151e+01,        -2.971184352512e+02,        -1.272481334352e+02,        +2.329962529453e-02,        +1.717822558729e-02
 3.00e+00,        +8.797247210486e+01,        +8.419113672172e+00,        +1.417965367845e+02,        -6.011666183528e+01,        +2.482520006545e+00,        +8.343596494576e+00,        +1.585238142428e+02,        -6.480485406588e+01,        -3.835388045008e+01,        -2.402018989126e+01,        +2.643631300048e+00,        +8.261469571924e+00,        -3.620636537441e+01,        -1.936757347233e+01,        -1.847872231007e+02,        +5.852782225076e+01,        +1.386431167932e+00,        +8.805480749231e+00,        +2.591776524330e+01,        -3.456328523639e-02,        +5.729770528781e+01,        -2.358863663909e+01,        -3.306090360819e+00,        -2.150226517237e+01,        +5.170424029941e+01,        -2.257789324136e+01,        -1.434875413299e+01,        -1.079719377705e+01,        -2.633790631382e+00,        -2.154922838401e+01,        -1.452990835120e+01,        -6.989603541671e+00,        -6.162093893258e+01,        +1.472799621248e+01,        -3.442893115874e+00,        -2.116054580460e+01,        +5.977932392215e-01,        -9.434195847488e-01,        +8.098326907287e+00,        -3.609017887874e+00,        -7.212648506779e+00,        -4.894086338720e+01,        -7.855679033197e-01,        -3.897892848602e-01,        +4.127303037144e+00,        -1.960717183756e+00,        -7.529483794034e+00,        -5.116255740677e+01,        +7.293325051934e+03,        -3.173137798453e+03,        +5.297398449370e+03,        -2.304912244307e+03,        +8.709974556857e+01,        -3.808190313312e+01,        +1.462446020253e+02,        -1.001451793227e+02,        -1.580375439403e+02,        +1.013830491835e+02,        +4.497498747896e+00,        +7.521771377880e-01,        +1.724330359855e+03,        -7.327065856610e+02,        +1.878019334988e+03,        -8.322266579046e+02,        -1.043878728382e+02,        +4.964377989429e+01,        +8.371604106265e+02,        +1.379720682722e+03,        -1.152251447271e+03,        -1.899020853050e+03,        -7.985602589588e-02,        +6.405077112315e-02
 4.00e+00,        +1.700727752506e+02,        -6.943716382288e+01,        -1.001532733072e+02,        -7.549048913245e+00,        -7.864844678311e-01,        -2.492277785301e-01,        -6.416889251477e+01,        -6.887454669933e+00,        -1.732453760426e+02,        +5.364697495666e+01,        -4.140375154126e-01,        -7.181595462444e-01,        -1.425195426855e+02,        +4.742825385599e+01,        -1.495359483885e+00,        +2.247384853197e+01,        -2.824173891601e+00,        +1.779425765110e-01,        +6.377017913369e+01,        -2.183570716366e+01,        -4.994602375339e+01,        -6.598890769972e+00,        +5.280578539237e+00,        +8.601284681875e-01,        -1.287225680036e+01,        -5.883504323817e+00,        -7.711208611472e+01,        +1.423624730374e+01,        +4.682556740643e+00,        +9.243914774811e-01,        -4.586946688941e+01,        +1.738752537221e+01,        -1.148341114965e+01,        +5.614842507915e+00,        +4.728896708351e+00,        +8.773560247304e-01,        +1.004882712684e+01,        -5.749814962829e-01,        -1.528691383304e+01,        -2.557228770404e+00,        +1.192564419283e+01,        +1.279127303839e+00,        +7.184906678439e+00,        +9.443363818473e-01,        -9.879813963810e+00,        -1.772191896787e+00,        +1.232687850022e+01,        +1.285725162044e+00,        -1.445659699016e+04,        -2.395831670402e+03,        -1.049936432829e+04,        -1.739541049491e+03,        -1.755106933088e+02,        -2.898933307558e+01,        +3.508113307047e+01,        +1.415189450013e+02,        -1.805507118765e+02,        -1.751061326543e+02,        +1.048914974814e+00,        +4.326228697593e+00,        -3.466597125740e+03,        -6.261340833679e+02,        -3.458271067406e+03,        -5.079422452946e+02,        +1.980060620972e+02,        +3.108155969105e+01,        +3.077397642930e+02,        -4.778250119527e+03,        -4.235682048574e+02,        +6.576695821376e+03,        -1.398420777599e-01,        -1.199295090372e-01
 5.00e+00,        +6.008171258811e-01,        +1.082798108021e-01,        -1.004169430853e+01,        -8.307352518590e-03,        +1.272765322059e+00,        -2.884005952034e-02,        +5.501502286022e+00,        -1.354982374198e-01,        -6.726631124005e+00,        -6.666989044774e-02,        -1.008686074648e+00,        +2.120651371372e-02,        +3.792680078876e+00,        -1.972547453615e-01,        -1.700623329704e+00,        -1.459557283601e-02,        -5.481334134233e+00,        +8.805318248733e-02,        +9.324961456629e-01,        +3.672453205653e-02,        -6.215043769534e+00,        -1.761303662164e-02,        -8.691280029864e+00,        +1.525424002529e-01,        +3.478074987123e+00,        -7.807493198133e-02,        -5.207998535809e+00,        -4.607623641706e-02,        +7.591940425996e+00,        -4.976576007904e-02,        +4.011223741151e+00,        -1.037603813264e-01,        -3.826603170713e+00,        -1.347019395415e-03,        +2.084071306961e+01,        -2.299973304135e-01,        +1.820750490290e+00,        -1.567067038029e-02,        -7.079620220472e+00,        +4.934919003814e-02,        -2.208736371247e+01,        +3.898559875614e-01,        +2.345306265674e+00,        -2.353270057651e-02,        -6.473949356843e+00,        +5.307470576872e-02,        -1.076588784483e+01,        +2.035157282851e-01,        -5.915541467039e+01,        -3.365608048546e+01,        -4.296667460914e+01,        -2.444103394146e+01,        -7.219261983375e-01,        -4.090095296321e-01,        +3.695570192726e+00,        +8.150233164509e-01,        -4.742882539129e+00,        -1.283346892532e+00,        -5.804710671738e-01,        +3.635970179907e-02,        -1.359134125566e+01,        -8.316405484584e+00,        -1.473002519954e+01,        -7.680879369240e+00,        +1.144330119335e+00,        +4.487661200472e-01,        +9.251115517034e+00,        -2.300041216777e+01,        -1.273307156887e+01,        +3.165735232297e+01,        -1.791167239678e-03,        -8.470925230427e-04
 6.00e+00,        +1.592922287065e+00,        -4.028163585639e-01,        -9.816006584023e-01,        +1.833919360180e-01,        +3.066711361991e+00,        -9.661472024242e-01,        -9.715107305336e-01,        +2.591478758050e-01,        -6.497362874219e-01,        +7.516610052805e-02,        +1.234170060270e+00,        -4.082131725976e-01,        +7.329998932019e+00,        -2.349442323364e+00,        +5.246954593810e-01,        -1.910384391470e-01,        +3.704312221367e+00,        -1.163327059929e+00,        +1.669811752331e+00,        -4.749925823534e-01,        +3.685842329671e+00,        -1.212180237161e+00,        -2.315229992608e+01,        +7.096732329286e+00,        +1.667822548969e+00,        -5.303311327800e-01,        -1.030182628740e+00,        +2.235386921343e-01,        -2.249856805915e+01,        +6.917860072010e+00,        +5.088905132443e+00,        -1.591680271005e+00,        +4.512416024241e-01,        -1.826270077310e-01,        -1.167501502826e+01,        +3.616591190114e+00,        +4.827717528586e+00,        -1.471365793031e+00,        +2.963533671787e+00,        -9.513498497828e-01,        -5.554952934648e+01,        +1.706087641769e+01,        +5.752212035886e+00,        -1.754674867436e+00,        +2.442899782056e+00,        -7.823112864441e-01,        -2.827333762060e+01,        +8.692273407987e+00,        -4.395487194486e+01,        -1.186982024520e+01,        -3.192875485455e+01,        -8.617104522590e+00,        -4.934691497019e-01,        -1.563926108687e-01,        -1.486232289173e-01,        +6.840436166338e-01,        -6.491711532395e-01,        -7.941497585080e-01,        +6.137444798737e-01,        -1.792651353930e-01,        -1.056820940426e+01,        -3.012351488795e+00,        -9.762289910893e+00,        -2.806025600480e+00,        +1.188206801403e+00,        -3.389036618254e-02,        +1.733712725405e+00,        -1.730507671348e+01,        -2.386252433947e+00,        +2.381839143845e+01,        -5.881745524814e-04,        -4.793937167708e-04
 7.00e+00,        -4.787644500512e-01,        -1.424109492237e-02,        +2.216289049526e+00,        +2.770862762132e-02,        +1.359469908156e+01,        +1.900624311467e-02,        +6.135977875198e+00,        +2.683788449802e-02,        -1.738202339059e+00,        +1.542763896843e-02,        +2.718028065114e+02,        +8.111754980314e-01,        +1.224782422041e+00,        +2.359732270015e-02,        +7.292790421717e-01,        +1.153703479515e-02,        +8.049641375238e+01,        +2.610076157336e-01,        +8.961092095241e-02,        -5.302684108470e-03,        +1.434359634575e-01,        +1.653077949031e-02,        +4.712959956486e+00,        +2.225739631004e-03,        +8.523107034646e-01,        +8.765460005781e-03,        +2.547450355344e-02,        +1.977177392918e-02,        +1.097435494557e+02,        +3.257010749650e-01,        -3.035833752835e-01,        +5.827611987099e-03,        +1.085508813341e+00,        +1.494265192416e-02,        +3.213410554382e+01,        +1.014710283238e-01,        -1.971605382465e-01,        -2.749359065392e-03,        +4.985530449253e-03,        +7.593893659845e-03,        +5.631987427328e-01,        -5.446392462465e-03,        -4.554286583612e-01,        -3.927029466347e-03,        -2.190419609994e-02,        +5.697319411295e-03,        +3.313373929264e-01,        -5.059326597406e-03,        +8.347343623507e+00,        +5.907783007002e+00,        +6.001908262769e+00,        +4.290111483573e+00,        -7.110427043883e-01,        +6.955614097937e-02,        -9.118731188615e-01,        -1.855266099950e-01,        -8.556236038384e+00,        +2.488842995231e-01,        +5.529818098784e+01,        +1.519241667757e-01,        +4.087276217972e+00,        +1.470886917495e+00,        +1.577304628348e-02,        +1.332302995192e+00,        +5.046844173244e+01,        +6.357410936094e-02,        -1.551744903316e+00,        +4.987698634058e+00,        +2.135794940548e+00,        -6.865038760845e+00,        +4.153551142294e-02,        +3.035811907617e-04
 8.00e+00,        -3.197464209986e+01,        -8.432405675877e-01,        -8.960779486395e+00,        +4.707255048727e-01,        +1.377625597880e+02,        +3.110188799370e+00,        -3.059707423925e+01,        -4.173361574739e-01,        -1.821322259995e+01,        +1.242253306743e-01,        +1.372044731972e+02,        +3.120180886303e+00,        -3.827137764463e+00,        +5.643341087883e-01,        -3.007715575948e+01,        -1.534644267130e-01,        +1.396790018672e+02,        +3.173685503762e+00,        -6.223480555479e+01,        -1.381730779223e+00,        +1.582233033761e+00,        +6.353101355402e-01,        +1.244439266033e+02,        +2.752737292573e+00,        -4.896413959330e+01,        -7.342845505493e-01,        -3.820342856992e+01,        -6.997020224671e-02,        +1.227285104403e+02,        +2.717571018113e+00,        -8.837023875052e+00,        +7.725851460377e-02,        -6.128619879552e+01,        -7.462043483943e-01,        +1.265632799999e+02,        +2.806192344381e+00,        -2.110677099730e+01,        -4.975133173453e-01,        +4.918427364907e-01,        +3.341854006580e-01,        +9.149090156285e+01,        +1.962534111994e+00,        -1.140758074117e+01,        -3.220566369921e-01,        +1.844341753051e-01,        +2.631109119535e-01,        +8.765716733993e+01,        +1.873906359202e+00,        +8.559085725045e+02,        +2.270383564107e+02,        +6.216641868161e+02,        +1.648719673674e+02,        +1.003558230476e+01,        +2.748292843141e+00,        +1.075922213098e+01,        -8.051468272411e+00,        -9.805504343351e+00,        +1.179725355550e+01,        +1.837322975888e+01,        +1.560155333767e-01,        +2.010643824520e+02,        +5.647085223853e+01,        +2.185644520411e+02,        +5.138749195880e+01,        +5.769141745399e+00,        -2.639088427550e+00,        -5.379524904649e+01,        +2.331499868128e+02,        +7.404283484138e+01,        -3.209032952274e+02,        +9.537173963713e-03,        +7.733009956345e-03
