        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.441041743755e+00,        +1.264600580474e-03,        +9.651435042077e+02,        +1.555615394622e-13,        +1.134341958372e-08
 2.00e+00,        +2.599188544216e+00,        +1.150719287369e-04,        +1.129375589378e+04,        +1.346833646461e-13,        +9.822278022888e-09
 3.00e+00,        +2.600205177277e+00,        +1.704735215600e-03,        +7.626421136573e+02,        +1.110481082503e-13,        +8.098597290234e-09
 4.00e+00,        +2.623223910309e+00,        +1.451368998202e-02,        +9.037205781900e+01,        +1.275175732387e-13,        +9.299876635379e-09
 5.00e+00,        +2.701643561449e+00,        +6.388819583290e-05,        +2.114352680478e+04,        +7.955495013324e-14,        +5.802348242105e-09
 6.00e+00,        +2.701774485926e+00,        +6.396919963283e-05,        +2.111777622818e+04,        +1.127963188021e-13,        +8.226811733384e-09
 7.00e+00,        +2.739528560162e+00,        +7.378694642357e-05,        +1.856377512514e+04,        +1.952171385200e-13,        +1.423865721690e-08
 8.00e+00,        +2.799630053933e+00,        +1.320977256539e-04,        +1.059681399960e+04,        +1.312466935547e-13,        +9.573326249174e-09
