        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17],             E_elec[18] (J),                 p_elec[18],              E_mag[18] (J),                  p_mag[18]
 1.00e+00,        +2.935514708646e-10,        +2.935369385013e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.076614575665e-12,        +3.667549586772e-03,        +4.730628023738e-12,        +1.611595476839e-02,        +1.076614575665e-12,        +3.667549586772e-03,        +4.730628023738e-12,        +1.611595476839e-02,        +2.629960959451e-12,        +8.959113547294e-03,        +4.448202523395e-12,        +1.515380839668e-02,        +5.282494601636e-11,        +1.799512223897e-01,        +5.439191059652e-11,        +1.852983507774e-01,        +8.313679803241e-11,        +2.832102928579e-01,        +6.551880162704e-11,        +2.232046227693e-01,        +2.160249044659e-11,        +7.359012844654e-02,        +4.292466550652e-11,        +1.462325856694e-01,        +9.085271535509e-11,        +3.094950098104e-01,        +6.835058984124e-11,        +2.328517500735e-01,        +4.034412851186e-11,        +1.374345984131e-01,        +4.980940166198e-11,        +1.696869972014e-01,        +4.010458781908e-13,        +1.366185892408e-03,        +3.287023212736e-12,        +1.119798833332e-02,        +6.827710889405e-13,        +2.325899055895e-03,        +7.571550810787e-14,        +2.579420106187e-04
 2.00e+00,        +2.935514708646e-10,        +2.935369376475e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.077076679291e-12,        +3.669123769400e-03,        +4.732537898258e-12,        +1.612246123499e-02,        +1.077076679291e-12,        +3.669123769400e-03,        +4.732537898258e-12,        +1.612246123499e-02,        +2.630129532500e-12,        +8.959687801098e-03,        +4.448371994730e-12,        +1.515438578320e-02,        +6.278075419133e-11,        +2.138662565935e-01,        +5.810692338278e-11,        +1.979543830105e-01,        +3.248054990515e-11,        +1.106468647883e-01,        +4.699152032395e-11,        +1.600872472833e-01,        +9.385841413260e-11,        +3.197340958850e-01,        +6.943526994646e-11,        +2.365469589720e-01,        +2.454557554277e-11,        +8.361591740787e-02,        +4.393355760385e-11,        +1.496696053177e-01,        +7.509499621410e-11,        +2.558154315934e-01,        +6.252690809689e-11,        +2.130120610987e-01,        +4.012004588036e-13,        +1.366712480173e-03,        +3.286114475645e-12,        +1.119489254736e-02,        +6.827742080226e-13,        +2.325909681228e-03,        +7.573392490741e-14,        +2.580047523639e-04
 3.00e+00,        +2.935514708646e-10,        +2.935448977088e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.500246895507e-13,        +5.110677494100e-04,        +6.286808968479e-12,        +2.141685656112e-02,        +1.500246895507e-13,        +5.110677494100e-04,        +6.286808968479e-12,        +2.141685656112e-02,        +1.144535223285e-12,        +3.898925186489e-03,        +5.270363504354e-12,        +1.795419898452e-02,        +5.833312825538e-11,        +1.987151625696e-01,        +5.503894211977e-11,        +1.874975261003e-01,        +5.831244064039e-11,        +1.986446890171e-01,        +5.502045346252e-11,        +1.874345420137e-01,        +5.843820521994e-11,        +1.990731133039e-01,        +5.514453847194e-11,        +1.878572542134e-01,        +5.853219964646e-11,        +1.993933107338e-01,        +5.523855501993e-11,        +1.881775341731e-01,        +5.849329677575e-11,        +1.992607858631e-01,        +5.520059590880e-11,        +1.880482213782e-01,        +4.125839972695e-14,        +1.405491159879e-04,        +1.917045505736e-12,        +6.530672209598e-03,        +1.063820140714e-13,        +3.623964606893e-04,        +4.427594747289e-12,        +1.508319436600e-02
 4.00e+00,        +2.935514708646e-10,        +2.935394151115e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.751261900531e-16,        +1.959200505313e-06,        +2.780778059238e-16,        +9.473269741923e-07,        +5.751261900531e-16,        +1.959200505313e-06,        +2.780778059238e-16,        +9.473269741923e-07,        +3.372385390596e-15,        +1.148822515065e-05,        +9.937987278798e-16,        +3.385571670170e-06,        +6.431109380741e-11,        +2.190794466742e-01,        +5.321264080116e-11,        +1.812793719063e-01,        +5.986706219309e-11,        +2.039405969140e-01,        +5.754306880886e-11,        +1.960318302978e-01,        +5.385940748007e-11,        +1.834751749717e-01,        +6.352347653708e-11,        +2.164052705254e-01,        +5.456513677978e-11,        +1.858792824954e-01,        +6.285377449952e-11,        +2.141237982492e-01,        +6.094425539704e-11,        +2.076101176313e-01,        +5.640501977631e-11,        +1.921548414712e-01,        +1.565719908081e-16,        +5.333715084000e-07,        +1.558431330700e-16,        +5.309104162749e-07,        +4.111235878204e-16,        +1.400516190941e-06,        +6.968945403513e-18,        +2.374108908292e-08
