        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.440676012197e+00,        +6.150658185581e-05,        +1.984077101450e+04,        +2.770247487741e-13,        +4.054993901286e-09
 2.00e+00,        +2.440729254605e+00,        +6.151159405220e-05,        +1.983958709727e+04,        +4.758803830518e-13,        +6.965775253696e-09
 3.00e+00,        +2.447134568723e+00,        +2.787498289155e-05,        +4.389481741394e+04,        +1.466798306348e-13,        +2.147061374202e-09
 4.00e+00,        +2.623047996591e+00,        +5.386400816998e-05,        +2.434880067657e+04,        +2.687535881785e-13,        +3.934565665695e-09
