        m,           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m),           Re{E_x[5]} (V/m),           Im{E_x[5]} (V/m),           Re{E_y[5]} (V/m),           Im{E_y[5]} (V/m),           Re{E_z[5]} (V/m),           Im{E_z[5]} (V/m),           Re{E_x[6]} (V/m),           Im{E_x[6]} (V/m),           Re{E_y[6]} (V/m),           Im{E_y[6]} (V/m),           Re{E_z[6]} (V/m),           Im{E_z[6]} (V/m),           Re{E_x[7]} (V/m),           Im{E_x[7]} (V/m),           Re{E_y[7]} (V/m),           Im{E_y[7]} (V/m),           Re{E_z[7]} (V/m),           Im{E_z[7]} (V/m),           Re{E_x[8]} (V/m),           Im{E_x[8]} (V/m),           Re{E_y[8]} (V/m),           Im{E_y[8]} (V/m),           Re{E_z[8]} (V/m),           Im{E_z[8]} (V/m),           Re{E_x[9]} (V/m),           Im{E_x[9]} (V/m),           Re{E_y[9]} (V/m),           Im{E_y[9]} (V/m),           Re{E_z[9]} (V/m),           Im{E_z[9]} (V/m),          Re{E_x[10]} (V/m),          Im{E_x[10]} (V/m),          Re{E_y[10]} (V/m),          Im{E_y[10]} (V/m),          Re{E_z[10]} (V/m),          Im{E_z[10]} (V/m),          Re{E_x[11]} (V/m),          Im{E_x[11]} (V/m),          Re{E_y[11]} (V/m),          Im{E_y[11]} (V/m),          Re{E_z[11]} (V/m),          Im{E_z[11]} (V/m),          Re{E_x[12]} (V/m),          Im{E_x[12]} (V/m),          Re{E_y[12]} (V/m),          Im{E_y[12]} (V/m),          Re{E_z[12]} (V/m),          Im{E_z[12]} (V/m),          Re{E_x[13]} (V/m),          Im{E_x[13]} (V/m),          Re{E_y[13]} (V/m),          Im{E_y[13]} (V/m),          Re{E_z[13]} (V/m),          Im{E_z[13]} (V/m),          Re{E_x[14]} (V/m),          Im{E_x[14]} (V/m),          Re{E_y[14]} (V/m),          Im{E_y[14]} (V/m),          Re{E_z[14]} (V/m),          Im{E_z[14]} (V/m),          Re{E_x[15]} (V/m),          Im{E_x[15]} (V/m),          Re{E_y[15]} (V/m),          Im{E_y[15]} (V/m),          Re{E_z[15]} (V/m),          Im{E_z[15]} (V/m),          Re{E_x[16]} (V/m),          Im{E_x[16]} (V/m),          Re{E_y[16]} (V/m),          Im{E_y[16]} (V/m),          Re{E_z[16]} (V/m),          Im{E_z[16]} (V/m),          Re{E_x[17]} (V/m),          Im{E_x[17]} (V/m),          Re{E_y[17]} (V/m),          Im{E_y[17]} (V/m),          Re{E_z[17]} (V/m),          Im{E_z[17]} (V/m),          Re{E_x[18]} (V/m),          Im{E_x[18]} (V/m),          Re{E_y[18]} (V/m),          Im{E_y[18]} (V/m),          Re{E_z[18]} (V/m),          Im{E_z[18]} (V/m)
 1.00e+00,        -1.700977037261e+01,        +9.879397310952e-04,        -1.887215981929e+02,        -9.830278393717e-02,        -6.503293568255e-02,        -3.055433042480e-05,        -1.701195913648e+01,        +9.815851963215e-04,        -1.886934248953e+02,        -9.829661596508e-02,        -5.073826250546e-03,        +3.500271182512e-06,        -1.697635533477e+01,        +9.760289742791e-04,        -1.886160302346e+02,        -9.827080566133e-02,        -6.722420136226e-02,        -2.303479836344e-05,        -1.689407013454e+01,        +9.851815243985e-04,        -1.884588184146e+02,        -9.820168900550e-02,        -7.980141834765e-02,        -2.090446643436e-05,        -1.684489663329e+01,        +9.590797712958e-04,        -1.882565487000e+02,        -9.810050618171e-02,        -2.583007900275e-02,        +1.594192447660e-05,        -1.671948309495e+01,        +9.544466236208e-04,        -1.880227346578e+02,        -9.797998012412e-02,        -1.219872772995e-01,        -2.993393156895e-05,        -1.657138023356e+01,        +9.566628089581e-04,        -1.877641010198e+02,        -9.784195643656e-02,        -1.091761034697e-01,        -1.614075273171e-05,        -1.644516324739e+01,        +9.651851951135e-04,        -1.875431748962e+02,        -9.772585136092e-02,        -1.017668900925e-01,        -7.055759680871e-06,        -1.629686326452e+01,        +9.579382423398e-04,        -1.871761071732e+02,        -9.752961998838e-02,        -1.150333174713e-01,        -7.115471069818e-06,        -1.614856328165e+01,        +9.506912895661e-04,        -1.868335021758e+02,        -9.734446590744e-02,        -1.282288754341e-01,        -7.205549686495e-06,        -1.610221953700e+01,        +9.484266168243e-04,        -1.867314548840e+02,        -9.728887696734e-02,        -1.323379535305e-01,        -7.239926908317e-06,        -4.889115535797e+00,        -1.042074726986e-04,        -1.768226567316e+02,        -9.244364818619e-02,        -1.381849793389e-01,        +3.414461514155e-06,        -2.050151699347e+01,        +1.845959945759e-03,        -1.681683009537e+02,        -8.806262843611e-02,        -2.353773012649e-02,        +4.292611549874e-05,        -1.928765483197e+01,        +1.715555804581e-03,        -1.736724122690e+02,        -9.005562887687e-02,        +2.998312929177e-03,        +4.733080611190e-05,        -1.728696014319e+01,        +1.534400919031e-03,        -1.772821987055e+02,        -9.112747908319e-02,        +3.783763955698e-02,        +7.829228512793e-05,        -1.507813401380e+01,        +9.108567974027e-04,        -1.758897426392e+02,        -8.983377954215e-02,        +5.717713965487e-02,        +4.971921919692e-05,        -6.765160052218e+00,        +1.658349141268e-03,        -1.553640778389e+02,        -7.964524599388e-02,        -4.326192960173e-01,        -4.689985177492e-05,        +6.238604256756e-01,        +7.999582459887e-04,        -1.188043611899e+02,        -6.109215532104e-02,        -9.388477249014e-01,        -4.376792675319e-04
 2.00e+00,        +1.887063274882e+02,        +1.614308496480e-02,        -1.701141332509e+01,        +8.299704083203e-03,        +6.554492486230e-02,        -1.284496437439e-05,        +1.886028943211e+02,        +1.613290663111e-02,        -1.701323249114e+01,        +8.201752897842e-03,        +1.159037147266e-01,        -2.170832847629e-05,        +1.881308981612e+02,        +1.608358860893e-02,        -1.703511494232e+01,        +8.004065535680e-03,        +1.845339226699e-01,        -3.236578062105e-05,        +1.874588379985e+02,        +1.601097140819e-02,        -1.709040385453e+01,        +7.799861098520e-03,        +3.262169283840e-01,        -3.998873682434e-05,        +1.864421880697e+02,        +1.590571014890e-02,        -1.705800210132e+01,        +7.602256633840e-03,        +4.616054961600e-01,        -5.115889900965e-05,        +1.850537891856e+02,        +1.576006353479e-02,        -1.706341796050e+01,        +7.401045529012e-03,        +5.051041017121e-01,        -6.061322553182e-05,        +1.835751138090e+02,        +1.560230806164e-02,        -1.705376209009e+01,        +7.201928614407e-03,        +6.132803962508e-01,        -7.057678758180e-05,        +1.824426655439e+02,        +1.548288703894e-02,        -1.711488965123e+01,        +7.073449159661e-03,        +6.998649340378e-01,        -7.415688170276e-05,        +1.807752594222e+02,        +1.530369297681e-02,        -1.714666372787e+01,        +6.906739235241e-03,        +8.083977586437e-01,        -7.848526635765e-05,        +1.791078533005e+02,        +1.512449891468e-02,        -1.718019833327e+01,        +6.742418011409e-03,        +9.159905980849e-01,        -8.279973025270e-05,        +1.785867888874e+02,        +1.506850077027e-02,        -1.719103894340e+01,        +6.691557499199e-03,        +9.494205900151e-01,        -8.414514537658e-05,        +5.425545600461e+01,        +8.939621099815e-03,        -1.565917393639e+01,        +6.120958129905e-03,        +1.214372726578e+00,        -7.246538536281e-05,        +2.261175381177e+02,        +1.138775751917e-02,        -1.504183058353e+01,        +5.508424637349e-03,        +1.160166020652e+00,        -1.010922277410e-04,        +2.131293608893e+02,        +1.110209417586e-02,        -1.381947647749e+01,        +5.490821752878e-03,        +1.184839823548e+00,        -1.037224863733e-04,        +1.911559164251e+02,        +1.019024732655e-02,        -1.511340672635e+01,        +5.295145189004e-03,        +1.109086671724e+00,        -1.040066098265e-04,        +1.583323760918e+02,        +7.993648096306e-03,        -1.387402608751e+01,        +4.653793796581e-03,        +1.908369551691e-01,        -1.712484727771e-04,        +8.960978093645e+01,        +2.051804035256e-03,        -1.683526205714e+01,        +2.406871870227e-03,        +2.838023428159e+00,        +2.495741386352e-05,        -4.752842999833e-01,        -5.681606837809e-03,        -1.204276537558e+01,        +9.127260313808e-05,        +2.155166620118e-01,        -1.471034174047e-04
 3.00e+00,        -5.429514852127e-01,        -2.902232950742e-03,        -6.112263326402e+00,        +8.260750406542e-04,        -3.125549462381e-02,        -2.032980363457e-06,        -5.427139399275e-01,        -2.900600170794e-03,        -1.230627099584e+01,        +1.088023962396e-03,        -3.274800274992e-02,        -2.908336839519e-06,        -5.425118278348e-01,        -2.893255738842e-03,        -2.467827827664e+01,        +1.611806553290e-03,        -3.220637214914e-02,        -3.906897540153e-06,        -5.399240079045e-01,        -2.882900830515e-03,        -3.701822156572e+01,        +2.135215747611e-03,        -3.493200067138e-02,        -6.070986199098e-06,        -5.392923179161e-01,        -2.867050902741e-03,        -4.930503467600e+01,        +2.655960508077e-03,        -3.704820355415e-02,        -8.282061583989e-06,        -5.338387247035e-01,        -2.845610559982e-03,        -6.151948969675e+01,        +3.175587034245e-03,        -3.399602136835e-02,        -8.856857211504e-06,        -5.327805824150e-01,        -2.822699345684e-03,        -7.364567425952e+01,        +3.692901628867e-03,        -3.587970987338e-02,        -1.057441342784e-05,        -5.287769245671e-01,        -2.805298542391e-03,        -8.086741895416e+01,        +4.003008742625e-03,        -3.955287137744e-02,        -1.188915582959e-05,        -5.263636380147e-01,        -2.779444253583e-03,        -9.043446470977e+01,        +4.414222347153e-03,        -4.372574414525e-02,        -1.344754343664e-05,        -5.239503514622e-01,        -2.753589964776e-03,        -9.993047673737e+01,        +4.823894362241e-03,        -4.817503015709e-02,        -1.498309910772e-05,        -5.231961994145e-01,        -2.745510499523e-03,        -1.028834130322e+02,        +4.951600720684e-03,        -4.962211834558e-02,        -1.545827792432e-05,        -1.584876335390e-01,        -8.468156456440e-04,        -1.113586043082e+02,        +5.257675663165e-03,        -4.503293417002e-02,        -1.968288275951e-05,        -6.475764336078e-01,        -3.454274446928e-03,        -1.250608130509e+02,        +5.699478268607e-03,        -3.911206266010e-02,        -1.822589825477e-05,        -6.218695517910e-01,        -3.255749960851e-03,        -1.408192230554e+02,        +6.211871268326e-03,        -7.750656591182e-02,        -1.662688851222e-05,        -5.415891254487e-01,        -2.921570585433e-03,        -1.707004525178e+02,        +7.279153458241e-03,        -7.363683411905e-02,        -1.698691540042e-05,        -7.783584831723e-01,        -2.409888754799e-03,        -2.162452532857e+02,        +8.994389936150e-03,        +7.876897640680e-02,        -5.516929236175e-06,        +4.229714140068e-01,        -1.378520414765e-03,        -2.851483715260e+02,        +1.219231393059e-02,        -6.794332134816e-02,        -4.460921904971e-05,        -3.068316394043e-01,        +2.258148370519e-05,        -3.222562724111e+02,        +1.494102420839e-02,        +7.974693828354e-01,        -2.742459364636e-05
 4.00e+00,        -7.607420180753e-02,        +5.633074302665e-06,        -1.708461382416e-02,        +7.764523443848e-06,        +3.034984585245e-02,        -5.628614038959e-06,        -1.472702576331e-01,        +1.571972131936e-05,        -2.000693247025e-02,        +1.044070332295e-05,        +4.103695968110e-02,        -7.384071312885e-06,        -5.019687967321e-01,        +6.743058689433e-05,        -1.259854859131e-01,        +3.659845116035e-05,        +6.347956062590e-03,        -1.465164000635e-06,        -1.006559187557e+00,        +1.422286666282e-04,        -2.502437155631e-01,        +7.220602120491e-05,        +1.188870356750e-02,        -3.224188274040e-06,        -1.784130256022e+00,        +2.548913690375e-04,        -4.150614641163e-01,        +1.210147837635e-04,        +1.853107619610e-02,        -3.362933114938e-06,        -2.801506635636e+00,        +4.059549814849e-04,        -6.902988131142e-01,        +1.958657594605e-04,        +7.146081377941e-04,        -8.156541107553e-07,        -3.906087815699e+00,        +5.683281436810e-04,        -9.315951251123e-01,        +2.697295317170e-04,        +2.341394290517e-02,        -3.766595858959e-06,        -4.724826391182e+00,        +6.906309608675e-04,        -1.240457586813e+00,        +3.444477126109e-04,        +4.097195318493e-02,        -6.721449497442e-06,        -5.989373689440e+00,        +8.778355050734e-04,        -1.500070795622e+00,        +4.233323057676e-04,        +3.082504039124e-02,        -5.179795875583e-06,        -7.253920987698e+00,        +1.065040049279e-03,        -1.758618821915e+00,        +5.019395228587e-04,        +2.075830543961e-02,        -3.644068226226e-06,        -7.649092018403e+00,        +1.123541469344e-03,        -1.839196634498e+00,        +5.264473944362e-04,        +1.762889348875e-02,        -3.165368623131e-06,        -3.562029404494e+00,        +3.253332706383e-04,        -2.051512218524e+00,        +5.640112952792e-04,        +3.203763704500e-02,        -3.033502047984e-06,        -2.007373937827e+01,        +4.126168634966e-03,        -2.455157383422e+00,        +7.144565302257e-04,        +3.665795528978e-02,        -5.789628003226e-06,        -2.271603053639e+01,        +4.500856473806e-03,        -5.715541958942e+00,        +1.670748027894e-03,        +3.417692306129e-02,        -2.004891946529e-06,        -3.165416702460e+01,        +6.088973131706e-03,        -8.854918318718e+00,        +2.684100069447e-03,        +1.016770526836e-01,        -1.746521210301e-05,        -5.358826703268e+01,        +1.026589484396e-02,        -1.640936701455e+01,        +4.916307923324e-03,        -1.249705373882e-01,        +2.113427359248e-05,        -1.101174262581e+02,        +2.141011102016e-02,        -2.390909966273e+01,        +8.271378583061e-03,        +3.229673463663e-02,        -4.378395603034e-05,        -1.914733104646e+02,        +3.885938956565e-02,        -3.676347662771e+01,        +1.313915660268e-02,        -4.129414903012e-01,        +1.148476824150e-04
