        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.43873000e+00,        +4.429352060018e-10,        +4.512939752177e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.009728248806e-12,        +4.537296249145e-03,        +7.650351726059e-12,        +1.695203602567e-02,        +2.009728248806e-12,        +4.537296249145e-03,        +7.650351726059e-12,        +1.695203602567e-02,        +1.123188968242e-12,        +2.535786166967e-03,        +4.584398000277e-12,        +1.015834079785e-02,        +4.391928152994e-10,        +9.915509296806e-01,        +4.342357472203e-10,        +9.622015162307e-01,        +6.094734854007e-13,        +1.375987903292e-03,        +4.823478271105e-12,        +1.068810694576e-02
 2.43873500e+00,        +4.432824923609e-10,        +4.516394095495e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.011603557096e-12,        +4.537972042121e-03,        +7.656693306224e-12,        +1.695311158489e-02,        +2.011603557096e-12,        +4.537972042121e-03,        +7.656693306224e-12,        +1.695311158489e-02,        +1.124205921387e-12,        +2.536093666591e-03,        +4.588249830243e-12,        +1.015909978897e-02,        +4.395366836252e-10,        +9.915498383079e-01,        +4.345668383462e-10,        +9.621986681359e-01,        +6.099992572376e-13,        +1.376095983373e-03,        +4.827628066831e-12,        +1.068912049028e-02
 2.43874000e+00,        +4.436303974391e-10,        +4.519854611606e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.013482548127e-12,        +4.538648748485e-03,        +7.663045401690e-12,        +1.695418561034e-02,        +2.013482548127e-12,        +4.538648748485e-03,        +7.663045401690e-12,        +1.695418561034e-02,        +1.125224831226e-12,        +2.536401557967e-03,        +4.592108288549e-12,        +1.015985840951e-02,        +4.398811640176e-10,        +9.915487454352e-01,        +4.348985220530e-10,        +9.621958213794e-01,        +6.105260420987e-13,        +1.376204258372e-03,        +4.831785417409e-12,        +1.069013460080e-02
 2.43874500e+00,        +4.439789240343e-10,        +4.523321328465e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.015365239925e-12,        +4.539326375252e-03,        +7.669408056446e-12,        +1.695525809361e-02,        +2.015365239925e-12,        +4.539326375252e-03,        +7.669408056446e-12,        +1.695525809361e-02,        +1.126245707213e-12,        +2.536709844194e-03,        +4.595973404110e-12,        +1.016061665836e-02,        +4.402262592422e-10,        +9.915476510507e-01,        +4.352308010282e-10,        +9.621929759651e-01,        +6.110538449516e-13,        +1.376312729891e-03,        +4.835950357739e-12,        +1.069114928296e-02
 2.43875000e+00,        +4.443280749714e-10,        +4.526794274292e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.017251650819e-12,        +4.540004929801e-03,        +7.675781314513e-12,        +1.695632902539e-02,        +2.017251650819e-12,        +4.540004929801e-03,        +7.675781314513e-12,        +1.695632902539e-02,        +1.127268558952e-12,        +2.537018528539e-03,        +4.599845206002e-12,        +1.016137453413e-02,        +4.405719720908e-10,        +9.915465551420e-01,        +4.355636779855e-10,        +9.621901318978e-01,        +6.115826708517e-13,        +1.376421399641e-03,        +4.840122923146e-12,        +1.069216454265e-02
 2.43875500e+00,        +4.446778530303e-10,        +4.530273476859e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.019141798739e-12,        +4.540684419024e-03,        +7.682165219552e-12,        +1.695739839723e-02,        +2.019141798739e-12,        +4.540684419024e-03,        +7.682165219552e-12,        +1.695739839723e-02,        +1.128293395848e-12,        +2.537327614045e-03,        +4.603723722940e-12,        +1.016213203564e-02,        +4.409183053110e-10,        +9.915454576977e-01,        +4.358971555951e-10,        +9.621872891818e-01,        +6.121125247386e-13,        +1.376530269199e-03,        +4.844303148313e-12,        +1.069318038537e-02
 2.43876000e+00,        +4.450282611013e-10,        +4.533758965043e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.021035702308e-12,        +4.541364850193e-03,        +7.688559817013e-12,        +1.695846620055e-02,        +2.021035702308e-12,        +4.541364850193e-03,        +7.688559817013e-12,        +1.695846620055e-02,        +1.129320227668e-12,        +2.537637103929e-03,        +4.607608984789e-12,        +1.016288916176e-02,        +4.412652617596e-10,        +9.915443587056e-01,        +4.362312366333e-10,        +9.621844478207e-01,        +6.126434117456e-13,        +1.376639340229e-03,        +4.848491069277e-12,        +1.069419681695e-02
 2.43876500e+00,        +4.453793020439e-10,        +4.537250767413e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.022933380020e-12,        +4.542046230565e-03,        +7.694965151637e-12,        +1.695953242634e-02,        +2.022933380020e-12,        +4.542046230565e-03,        +7.694965151637e-12,        +1.695953242634e-02,        +1.130349064108e-12,        +2.537947001401e-03,        +4.611501021033e-12,        +1.016364591121e-02,        +4.416128442628e-10,        +9.915432581536e-01,        +4.365659238468e-10,        +9.621816078193e-01,        +6.131753369743e-13,        +1.376748614406e-03,        +4.852686721749e-12,        +1.069521384315e-02
 2.43877000e+00,        +4.457309787320e-10,        +4.540748912677e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.024834850527e-12,        +4.542728567548e-03,        +7.701381268212e-12,        +1.696059706519e-02,        +2.024834850527e-12,        +4.542728567548e-03,        +7.701381268212e-12,        +1.696059706519e-02,        +1.131379914941e-12,        +2.538257309734e-03,        +4.615399861261e-12,        +1.016440228257e-02,        +4.419610556609e-10,        +9.915421560293e-01,        +4.369012199966e-10,        +9.621787691823e-01,        +6.137083055621e-13,        +1.376858093436e-03,        +4.856890141679e-12,        +1.069623146992e-02
 2.43877500e+00,        +4.460832941068e-10,        +4.544253430222e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.026740132762e-12,        +4.543411868449e-03,        +7.707808213041e-12,        +1.696166010852e-02,        +2.026740132762e-12,        +4.543411868449e-03,        +7.707808213041e-12,        +1.696166010852e-02,        +1.132412790100e-12,        +2.538568032160e-03,        +4.619305535878e-12,        +1.016515827475e-02,        +4.423098988612e-10,        +9.915410523204e-01,        +4.372371279076e-10,        +9.621759319136e-01,        +6.142423227300e-13,        +1.376967778988e-03,        +4.861101365723e-12,        +1.069724970309e-02
 2.43878000e+00,        +4.464362511440e-10,        +4.547764349779e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.028649246039e-12,        +4.544096141029e-03,        +7.714246032479e-12,        +1.696272154659e-02,        +2.028649246039e-12,        +4.544096141029e-03,        +7.714246032479e-12,        +1.696272154659e-02,        +1.133447699705e-12,        +2.538879172111e-03,        +4.623218075513e-12,        +1.016591388632e-02,        +4.426593768045e-10,        +9.915399470140e-01,        +4.375736504388e-10,        +9.621730960182e-01,        +6.147773938049e-13,        +1.377077672858e-03,        +4.865320431103e-12,        +1.069826854890e-02
 2.43878500e+00,        +4.467898527796e-10,        +4.551281700676e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.030562209307e-12,        +4.544781392580e-03,        +7.720694772622e-12,        +1.696378137058e-02,        +2.030562209307e-12,        +4.544781392580e-03,        +7.720694772622e-12,        +1.696378137058e-02,        +1.134484653692e-12,        +2.539190732811e-03,        +4.627137510478e-12,        +1.016666911607e-02,        +4.430094923926e-10,        +9.915388400979e-01,        +4.379107904101e-10,        +9.621702615002e-01,        +6.153135240078e-13,        +1.377187776714e-03,        +4.869547374435e-12,        +1.069928801311e-02
 2.43879000e+00,        +4.471441020546e-10,        +4.554805513297e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.032479042247e-12,        +4.545467630924e-03,        +7.727154481012e-12,        +1.696483957098e-02,        +2.032479042247e-12,        +4.545467630924e-03,        +7.727154481012e-12,        +1.696483957098e-02,        +1.135523662379e-12,        +2.539502717718e-03,        +4.631063872125e-12,        +1.016742396268e-02,        +4.433602486312e-10,        +9.915377315590e-01,        +4.382485507429e-10,        +9.621674283643e-01,        +6.158507187649e-13,        +1.377298092349e-03,        +4.873782233718e-12,        +1.070030810205e-02
 2.43879500e+00,        +4.474990020107e-10,        +4.558335818033e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.034399764521e-12,        +4.546154863766e-03,        +7.733625205314e-12,        +1.696589613850e-02,        +2.034399764521e-12,        +4.546154863766e-03,        +7.733625205314e-12,        +1.696589613850e-02,        +1.136564736073e-12,        +2.539815130239e-03,        +4.634997191834e-12,        +1.016817842489e-02,        +4.437116485266e-10,        +9.915366213845e-01,        +4.385869343592e-10,        +9.621645966148e-01,        +6.163889834977e-13,        +1.377408621535e-03,        +4.878025046913e-12,        +1.070132882184e-02
 2.43880000e+00,        +4.478545556152e-10,        +4.561872644526e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.036324395423e-12,        +4.546843098706e-03,        +7.740106991652e-12,        +1.696695106326e-02,        +2.036324395423e-12,        +4.546843098706e-03,        +7.740106991652e-12,        +1.696695106326e-02,        +1.137607884882e-12,        +2.540127973732e-03,        +4.638937500121e-12,        +1.016893250119e-02,        +4.440636950114e-10,        +9.915355095615e-01,        +4.389259441097e-10,        +9.621617662570e-01,        +6.169283235230e-13,        +1.377519366026e-03,        +4.882275851167e-12,        +1.070235017855e-02
 2.43880500e+00,        +4.482107660844e-10,        +4.565416024912e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.038252955695e-12,        +4.547532343994e-03,        +7.746599890548e-12,        +1.696800433581e-02,        +2.038252955695e-12,        +4.547532343994e-03,        +7.746599890548e-12,        +1.696800433581e-02,        +1.138653119684e-12,        +2.540441251850e-03,        +4.642884830200e-12,        +1.016968619040e-02,        +4.444163912644e-10,        +9.915343960764e-01,        +4.392655830839e-10,        +9.621589372950e-01,        +6.174687445644e-13,        +1.377630327711e-03,        +4.886534686583e-12,        +1.070337217883e-02
 2.43881000e+00,        +4.485676364594e-10,        +4.568965989574e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.040185465066e-12,        +4.548222607340e-03,        +7.753103949438e-12,        +1.696905594642e-02,        +2.040185465066e-12,        +4.548222607340e-03,        +7.753103949438e-12,        +1.696905594642e-02,        +1.139700450818e-12,        +2.540754967999e-03,        +4.646839213389e-12,        +1.017043949111e-02,        +4.447697402914e-10,        +9.915332809163e-01,        +4.396058542034e-10,        +9.621561097337e-01,        +6.180102520586e-13,        +1.377741508364e-03,        +4.890801591181e-12,        +1.070439482881e-02
 2.43881500e+00,        +4.489251698981e-10,        +4.572522570061e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.042121943989e-12,        +4.548913896835e-03,        +7.759619217675e-12,        +1.697010588527e-02,        +2.042121943989e-12,        +4.548913896835e-03,        +7.759619217675e-12,        +1.697010588527e-02,        +1.140749889003e-12,        +2.541069125755e-03,        +4.650800682234e-12,        +1.017119240195e-02,        +4.451237452135e-10,        +9.915321640676e-01,        +4.399467605018e-10,        +9.621532835778e-01,        +6.185528516434e-13,        +1.377852909837e-03,        +4.895076604419e-12,        +1.070541813499e-02
 2.43882000e+00,        +4.492833696157e-10,        +4.576085798498e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.044062413281e-12,        +4.549606220746e-03,        +7.766145745516e-12,        +1.697115414240e-02,        +2.044062413281e-12,        +4.549606220746e-03,        +7.766145745516e-12,        +1.697115414240e-02,        +1.141801445152e-12,        +2.541383728778e-03,        +4.654769269868e-12,        +1.017194492157e-02,        +4.454784092082e-10,        +9.915310455164e-01,        +4.402883050680e-10,        +9.621504588321e-01,        +6.190965490633e-13,        +1.377964534037e-03,        +4.899359766441e-12,        +1.070644210397e-02
 2.43882500e+00,        +4.496422387284e-10,        +4.579655706016e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.046006893257e-12,        +4.550299587164e-03,        +7.772683581262e-12,        +1.697220070725e-02,        +2.046006893257e-12,        +4.550299587164e-03,        +7.772683581262e-12,        +1.697220070725e-02,        +1.142855129901e-12,        +2.541698780642e-03,        +4.658745008300e-12,        +1.017269704834e-02,        +4.458337353553e-10,        +9.915299252494e-01,        +4.406304908958e-10,        +9.621476355022e-01,        +6.196413499168e-13,        +1.378076382835e-03,        +4.903651116297e-12,        +1.070746674222e-02
 2.43883000e+00,        +4.500017805593e-10,        +4.583232325819e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.047955405253e-12,        +4.550994004306e-03,        +7.779232777442e-12,        +1.697324557086e-02,        +2.047955405253e-12,        +4.550994004306e-03,        +7.779232777442e-12,        +1.697324557086e-02,        +1.143910954449e-12,        +2.542014284981e-03,        +4.662727931938e-12,        +1.017344878127e-02,        +4.461897269396e-10,        +9.915288032526e-01,        +4.409733211772e-10,        +9.621448135915e-01,        +6.201872600852e-13,        +1.378188458086e-03,        +4.907950695335e-12,        +1.070849205633e-02
 2.43883500e+00,        +4.503619982959e-10,        +4.586815689751e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.049907970064e-12,        +4.551689480507e-03,        +7.785793383388e-12,        +1.697428872231e-02,        +2.049907970064e-12,        +4.551689480507e-03,        +7.785793383388e-12,        +1.697428872231e-02,        +1.144968929683e-12,        +2.542330245480e-03,        +4.666718073498e-12,        +1.017420011867e-02,        +4.465463871108e-10,        +9.915276795123e-01,        +4.413167989748e-10,        +9.621419931061e-01,        +6.207342853047e-13,        +1.378300761728e-03,        +4.912258543503e-12,        +1.070951805297e-02
 2.43884000e+00,        +4.507228952760e-10,        +4.590405831163e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.051864609331e-12,        +4.552386024399e-03,        +7.792365451210e-12,        +1.697533015123e-02,        +2.051864609331e-12,        +4.552386024399e-03,        +7.792365451210e-12,        +1.697533015123e-02,        +1.146029066944e-12,        +2.542646665958e-03,        +4.670715467362e-12,        +1.017495105913e-02,        +4.469037191682e-10,        +9.915265540139e-01,        +4.416609274952e-10,        +9.621391740506e-01,        +6.212824315442e-13,        +1.378413295743e-03,        +4.916574702508e-12,        +1.071054473905e-02
 2.43884500e+00,        +4.510844748559e-10,        +4.594002783587e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.053825344833e-12,        +4.553083644675e-03,        +7.798949033237e-12,        +1.697636984701e-02,        +2.053825344833e-12,        +4.553083644675e-03,        +7.798949033237e-12,        +1.697636984701e-02,        +1.147091377646e-12,        +2.542963550258e-03,        +4.674720148085e-12,        +1.017570160120e-02,        +4.472617264287e-10,        +9.915254267429e-01,        +4.420057099630e-10,        +9.621363564302e-01,        +6.218317048091e-13,        +1.378526062125e-03,        +4.920899214310e-12,        +1.071157212157e-02
 2.43885000e+00,        +4.514467403355e-10,        +4.597606579992e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.055790197925e-12,        +4.553782349600e-03,        +7.805544181132e-12,        +1.697740779975e-02,        +2.055790197925e-12,        +4.553782349600e-03,        +7.805544181132e-12,        +1.697740779975e-02,        +1.148155872980e-12,        +2.543280902033e-03,        +4.678732149696e-12,        +1.017645174352e-02,        +4.476204121537e-10,        +9.915242976856e-01,        +4.423511495483e-10,        +9.621335402496e-01,        +6.223821109842e-13,        +1.378639062764e-03,        +4.925232120097e-12,        +1.071260020710e-02
 2.43885500e+00,        +4.518096951124e-10,        +4.601217254324e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.057759190742e-12,        +4.554482148132e-03,        +7.812150947565e-12,        +1.697844399810e-02,        +2.057759190742e-12,        +4.554482148132e-03,        +7.812150947565e-12,        +1.697844399810e-02,        +1.149222564542e-12,        +2.543598725247e-03,        +4.682751507092e-12,        +1.017720148444e-02,        +4.479797797009e-10,        +9.915231668269e-01,        +4.426972495153e-10,        +9.621307255146e-01,        +6.229336561803e-13,        +1.378752299738e-03,        +4.929573462428e-12,        +1.071362900284e-02
 2.43886000e+00,        +4.521733426204e-10,        +4.604834840893e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.059732345521e-12,        +4.555183049015e-03,        +7.818769386257e-12,        +1.697947843172e-02,        +2.059732345521e-12,        +4.555183049015e-03,        +7.818769386257e-12,        +1.697947843172e-02,        +1.150291463985e-12,        +2.543917023765e-03,        +4.686778255674e-12,        +1.017795082259e-02,        +4.483398324644e-10,        +9.915220341522e-01,        +4.430440131632e-10,        +9.621279122299e-01,        +6.234863465255e-13,        +1.378865775042e-03,        +4.933923284179e-12,        +1.071465851579e-02
 2.43886500e+00,        +4.525376862937e-10,        +4.608459374009e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.061709684588e-12,        +4.555885061140e-03,        +7.825399550640e-12,        +1.698051108961e-02,        +2.061709684588e-12,        +4.555885061140e-03,        +7.825399550640e-12,        +1.698051108961e-02,        +1.151362583004e-12,        +2.544235801516e-03,        +4.690812430764e-12,        +1.017869975641e-02,        +4.487005738379e-10,        +9.915208996466e-01,        +4.433914437912e-10,        +9.621251004009e-01,        +6.240401881751e-13,        +1.378979490716e-03,        +4.938281628302e-12,        +1.071568875306e-02
 2.43887000e+00,        +4.529027296689e-10,        +4.612090889010e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.063691230848e-12,        +4.556588193578e-03,        +7.832041495993e-12,        +1.698154196106e-02,        +2.063691230848e-12,        +4.556588193578e-03,        +7.832041495993e-12,        +1.698154196106e-02,        +1.152435933606e-12,        +2.544555062515e-03,        +4.694854068809e-12,        +1.017944828450e-02,        +4.490620073170e-10,        +9.915197632951e-01,        +4.437395447972e-10,        +9.621222900325e-01,        +6.245951874494e-13,        +1.379093448843e-03,        +4.942648538973e-12,        +1.071671972196e-02
 2.43887500e+00,        +4.532684762120e-10,        +4.615729420523e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.065677006889e-12,        +4.557292455351e-03,        +7.838695276076e-12,        +1.698257103465e-02,        +2.065677006889e-12,        +4.557292455351e-03,        +7.838695276076e-12,        +1.698257103465e-02,        +1.153511527619e-12,        +2.544874810749e-03,        +4.698903205415e-12,        +1.018019640519e-02,        +4.494241363269e-10,        +9.915186250824e-01,        +4.440883195112e-10,        +9.621194811305e-01,        +6.251513505772e-13,        +1.379207651504e-03,        +4.947024059589e-12,        +1.071775142970e-02
 2.43888000e+00,        +4.536349295064e-10,        +4.619375004352e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.067667035970e-12,        +4.557997855720e-03,        +7.845360946758e-12,        +1.698359829926e-02,        +2.067667035970e-12,        +4.557997855720e-03,        +7.845360946758e-12,        +1.698359829926e-02,        +1.154589377230e-12,        +2.545195050316e-03,        +4.702959877468e-12,        +1.018094411698e-02,        +4.497869644092e-10,        +9.915174849931e-01,        +4.444377713760e-10,        +9.621166737001e-01,        +6.257086839751e-13,        +1.379322100827e-03,        +4.951408234937e-12,        +1.071878388369e-02
 2.43888500e+00,        +4.540020930972e-10,        +4.623027675919e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.069661341161e-12,        +4.558704403854e-03,        +7.852038563140e-12,        +1.698462374353e-02,        +2.069661341161e-12,        +4.558704403854e-03,        +7.852038563140e-12,        +1.698462374353e-02,        +1.155669494524e-12,        +2.545515785268e-03,        +4.707024121420e-12,        +1.018169141824e-02,        +4.501504950676e-10,        +9.915163430120e-01,        +4.447879037979e-10,        +9.621138677469e-01,        +6.262671940021e-13,        +1.379436798913e-03,        +4.955801109383e-12,        +1.071981709129e-02
 2.43889000e+00,        +4.543699706866e-10,        +4.626687472213e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.071659946425e-12,        +4.559412109243e-03,        +7.858728183167e-12,        +1.698564735648e-02,        +2.071659946425e-12,        +4.559412109243e-03,        +7.858728183167e-12,        +1.698564735648e-02,        +1.156751892059e-12,        +2.545837019800e-03,        +4.711095975438e-12,        +1.018243830761e-02,        +4.505147319609e-10,        +9.915151991230e-01,        +4.451387203335e-10,        +9.621110632758e-01,        +6.268268872679e-13,        +1.379551747931e-03,        +4.960202729127e-12,        +1.072085106011e-02
 2.43889500e+00,        +4.547385658359e-10,        +4.630354428816e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.073662875104e-12,        +4.560120981364e-03,        +7.865429861637e-12,        +1.698666912556e-02,        +2.073662875104e-12,        +4.560120981364e-03,        +7.865429861637e-12,        +1.698666912556e-02,        +1.157836582052e-12,        +2.546158758108e-03,        +4.715175475990e-12,        +1.018318478310e-02,        +4.508796786085e-10,        +9.915140533104e-01,        +4.454902244051e-10,        +9.621082602936e-01,        +6.273877702154e-13,        +1.379666950091e-03,        +4.964613138894e-12,        +1.072188579776e-02
 2.43890000e+00,        +4.551078823126e-10,        +4.634028583374e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.075670151487e-12,        +4.560831029645e-03,        +7.872143657846e-12,        +1.698768904035e-02,        +2.075670151487e-12,        +4.560831029645e-03,        +7.872143657846e-12,        +1.698768904035e-02,        +1.158923577241e-12,        +2.546481004355e-03,        +4.719262662008e-12,        +1.018393084354e-02,        +4.512453387343e-10,        +9.915129055585e-01,        +4.458424196319e-10,        +9.621054588043e-01,        +6.279498495377e-13,        +1.379782407518e-03,        +4.969032385613e-12,        +1.072292131180e-02
 2.43890500e+00,        +4.554779238200e-10,        +4.637709972887e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.077681799756e-12,        +4.561542263851e-03,        +7.878869629083e-12,        +1.698870708851e-02,        +2.077681799756e-12,        +4.561542263851e-03,        +7.878869629083e-12,        +1.698870708851e-02,        +1.160012890286e-12,        +2.546803762863e-03,        +4.723357571493e-12,        +1.018467648712e-02,        +4.516117159981e-10,        +9.915117558508e-01,        +4.461953095724e-10,        +9.621026588143e-01,        +6.285131319081e-13,        +1.379898122475e-03,        +4.973460515691e-12,        +1.072395761004e-02
 2.43891000e+00,        +4.558486941083e-10,        +4.641398634824e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.079697844337e-12,        +4.562254693755e-03,        +7.885607833566e-12,        +1.698972325799e-02,        +2.079697844337e-12,        +4.562254693755e-03,        +7.885607833566e-12,        +1.698972325799e-02,        +1.161104533979e-12,        +2.547127037953e-03,        +4.727460242978e-12,        +1.018542171213e-02,        +4.519788141059e-10,        +9.915106041711e-01,        +4.465488978298e-10,        +9.620998603295e-01,        +6.290776240649e-13,        +1.380014097212e-03,        +4.977897576067e-12,        +1.072499470034e-02
 2.43891500e+00,        +4.562201970111e-10,        +4.645094607492e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.081718310177e-12,        +4.562968329362e-03,        +7.892358330907e-12,        +1.699073753671e-02,        +2.081718310177e-12,        +4.562968329362e-03,        +7.892358330907e-12,        +1.699073753671e-02,        +1.162198521386e-12,        +2.547450834049e-03,        +4.731570715885e-12,        +1.018616651694e-02,        +4.523466368466e-10,        +9.915094505026e-01,        +4.469031880877e-10,        +9.620970633556e-01,        +6.296433328865e-13,        +1.380130334018e-03,        +4.982343614700e-12,        +1.072603259073e-02
 2.43892000e+00,        +4.565924363531e-10,        +4.648797929106e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.083743222121e-12,        +4.563683180484e-03,        +7.899121180682e-12,        +1.699174991287e-02,        +2.083743222121e-12,        +4.563683180484e-03,        +7.899121180682e-12,        +1.699174991287e-02,        +1.163294865525e-12,        +2.547775155490e-03,        +4.735689029567e-12,        +1.018691089995e-02,        +4.527151880003e-10,        +9.915082948289e-01,        +4.472581840209e-10,        +9.620942678981e-01,        +6.302102652284e-13,        +1.380246835147e-03,        +4.986798679397e-12,        +1.072707128906e-02
 2.43892500e+00,        +4.569654160132e-10,        +4.652508638419e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.085772605482e-12,        +4.564399257343e-03,        +7.905896442965e-12,        +1.699276037379e-02,        +2.085772605482e-12,        +4.564399257343e-03,        +7.905896442965e-12,        +1.699276037379e-02,        +1.164393579648e-12,        +2.548100006795e-03,        +4.739815223844e-12,        +1.018765485937e-02,        +4.530844714000e-10,        +9.915071371329e-01,        +4.476138893564e-10,        +9.620914739633e-01,        +6.307784280721e-13,        +1.380363602951e-03,        +4.991262818751e-12,        +1.072811080357e-02
 2.43893000e+00,        +4.573391398968e-10,        +4.656226774457e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.087806485611e-12,        +4.565116569909e-03,        +7.912684178676e-12,        +1.699376890765e-02,        +2.087806485611e-12,        +4.565116569909e-03,        +7.912684178676e-12,        +1.699376890765e-02,        +1.165494677040e-12,        +2.548425392375e-03,        +4.743949338923e-12,        +1.018839839362e-02,        +4.534544909057e-10,        +9.915059773980e-01,        +4.479703078466e-10,        +9.620886815565e-01,        +6.313478284116e-13,        +1.380480639716e-03,        +4.995736081554e-12,        +1.072915114221e-02
 2.43893500e+00,        +4.577136120167e-10,        +4.659952377315e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.089844888735e-12,        +4.565835128930e-03,        +7.919484449841e-12,        +1.699477550113e-02,        +2.089844888735e-12,        +4.565835128930e-03,        +7.919484449841e-12,        +1.699477550113e-02,        +1.166598171428e-12,        +2.548751316982e-03,        +4.748091415966e-12,        +1.018914150084e-02,        +4.538252504831e-10,        +9.915048156062e-01,        +4.483274433476e-10,        +9.620858906844e-01,        +6.319184734814e-13,        +1.380597947911e-03,        +5.000218518107e-12,        +1.073019231366e-02
 2.43894000e+00,        +4.580888362750e-10,        +4.663685485979e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.091887840204e-12,        +4.566554944264e-03,        +7.926297317254e-12,        +1.699578014230e-02,        +2.091887840204e-12,        +4.566554944264e-03,        +7.926297317254e-12,        +1.699578014230e-02,        +1.167704076093e-12,        +2.549077784974e-03,        +4.752241495126e-12,        +1.018988417940e-02,        +4.541967539884e-10,        +9.915036517410e-01,        +4.486852996083e-10,        +9.620831013525e-01,        +6.324903702737e-13,        +1.380715529802e-03,        +5.004710177183e-12,        +1.073123432579e-02
 2.43894500e+00,        +4.584648168076e-10,        +4.667426141777e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.093935366973e-12,        +4.567276026879e-03,        +7.933122845109e-12,        +1.699678281805e-02,        +2.093935366973e-12,        +4.567276026879e-03,        +7.933122845109e-12,        +1.699678281805e-02,        +1.168812405152e-12,        +2.549404801204e-03,        +4.756399618892e-12,        +1.019062642753e-02,        +4.545690055093e-10,        +9.915024857840e-01,        +4.490438806032e-10,        +9.620803135670e-01,        +6.330635262265e-13,        +1.380833387902e-03,        +5.009211110537e-12,        +1.073227718742e-02
 2.43895000e+00,        +4.588415576160e-10,        +4.671174384690e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.095987495237e-12,        +4.567998387345e-03,        +7.939961095112e-12,        +1.699778351486e-02,        +2.095987495237e-12,        +4.567998387345e-03,        +7.939961095112e-12,        +1.699778351486e-02,        +1.169923172313e-12,        +2.549732370344e-03,        +4.760565828274e-12,        +1.019136824323e-02,        +4.549420089999e-10,        +9.915013177177e-01,        +4.494031901772e-10,        +9.620775273348e-01,        +6.336379485657e-13,        +1.380951524657e-03,        +5.013721368374e-12,        +1.073332090706e-02
 2.43895500e+00,        +4.592190628199e-10,        +4.674930255883e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.098044251668e-12,        +4.568722036024e-03,        +7.946812131774e-12,        +1.699878222092e-02,        +2.098044251668e-12,        +4.568722036024e-03,        +7.946812131774e-12,        +1.699878222092e-02,        +1.171036391555e-12,        +2.550060496976e-03,        +4.764740165746e-12,        +1.019210962506e-02,        +4.553157685321e-10,        +9.915001475246e-01,        +4.497632322887e-10,        +9.620747426610e-01,        +6.342136446467e-13,        +1.381069942420e-03,        +5.018241002083e-12,        +1.073436549298e-02
