        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +3.991272202457e-11,        +4.316383701579e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.629740764513e-14,        +1.159966178619e-03,        +1.470002833139e-13,        +3.405635214037e-03,        +2.901193111100e-11,        +7.268843025325e-01,        +3.287378734554e-11,        +7.616048437380e-01,        +4.090585123656e-12,        +1.024882522705e-01,        +3.391832725473e-12,        +7.858042657867e-02,        +1.283009666127e-12,        +3.214538124804e-02,        +1.509170135994e-12,        +3.496376226798e-02,        +1.350119489153e-12,        +3.382679558466e-02,        +1.534649614891e-12,        +3.555405916136e-02,        +4.070698133166e-12,        +1.019899903259e-01,        +3.381854470340e-12,        +7.834925493541e-02
 2.30020000e+00,        +3.996557618237e-11,        +4.320918794067e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.657423602163e-14,        +1.165358803013e-03,        +1.475779410275e-13,        +3.415429635709e-03,        +2.902030437663e-11,        +7.261325157483e-01,        +3.287843287963e-11,        +7.609130012991e-01,        +4.106933735653e-12,        +1.027617797104e-01,        +3.404456194552e-12,        +7.879009897679e-02,        +1.288491106066e-12,        +3.224002326868e-02,        +1.515842916326e-12,        +3.508149513032e-02,        +1.355984724342e-12,        +3.392881709385e-02,        +1.541478035008e-12,        +3.567477447446e-02,        +4.086902505288e-12,        +1.022605676104e-01,        +3.394413967155e-12,        +7.855768943902e-02
 2.30040000e+00,        +4.001882281187e-11,        +4.325492404351e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.685332752020e-14,        +1.170782252653e-03,        +1.481599826728e-13,        +3.425274369312e-03,        +2.902872442476e-11,        +7.253767698572e-01,        +3.288314689325e-11,        +7.602174231116e-01,        +4.123405148721e-12,        +1.030366427345e-01,        +3.417174352230e-12,        +7.900081731254e-02,        +1.294019256261e-12,        +3.233526539109e-02,        +1.522571416117e-12,        +3.519995583820e-02,        +1.361900318442e-12,        +3.403149375094e-02,        +1.548363635990e-12,        +3.579623985544e-02,        +4.103228127573e-12,        +1.025324544618e-01,        +3.407067570280e-12,        +7.876716109483e-02
 2.30060000e+00,        +4.007246572102e-11,        +4.330104906651e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.713470569144e-14,        +1.176236721234e-03,        +1.487464510391e-13,        +3.435169684010e-03,        +2.903719166357e-11,        +7.246170441751e-01,        +3.288793001076e-11,        +7.595180883549e-01,        +4.140000550343e-12,        +1.033128477585e-01,        +3.429988110978e-12,        +7.921258687542e-02,        +1.299594593417e-12,        +3.243111123893e-02,        +1.529356203351e-12,        +3.531914898878e-02,        +1.367866793410e-12,        +3.413482970907e-02,        +1.555307003771e-12,        +3.591846011356e-02,        +4.119676166931e-12,        +1.028056570217e-01,        +3.419816184337e-12,        +7.897767509244e-02
 2.30080000e+00,        +4.012650876532e-11,        +4.334756679876e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.741839438849e-14,        +1.181722403656e-03,        +1.493373894508e-13,        +3.445115850310e-03,        +2.904570650594e-11,        +7.238533179105e-01,        +3.289278286414e-11,        +7.588149760942e-01,        +4.156721142784e-12,        +1.035904012256e-01,        +3.442898394607e-12,        +7.942541297856e-02,        +1.305217600394e-12,        +3.252756445940e-02,        +1.536197853339e-12,        +3.543907920994e-02,        +1.373884678067e-12,        +3.423882915163e-02,        +1.562308731892e-12,        +3.604144009156e-02,        +4.136247804723e-12,        +1.030801814560e-01,        +3.432660725163e-12,        +7.918923664388e-02
 2.30100000e+00,        +4.018095584849e-11,        +4.339448107696e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.770441777167e-14,        +1.187239496033e-03,        +1.499328417751e-13,        +3.455113140061e-03,        +2.905426936950e-11,        +7.230855701653e-01,        +3.289770609305e-11,        +7.581080652793e-01,        +4.173568143310e-12,        +1.038693096065e-01,        +3.455906138434e-12,        +7.963930095870e-02,        +1.310888766302e-12,        +3.262462872324e-02,        +1.543096948833e-12,        +3.555975116043e-02,        +1.379954508210e-12,        +3.434349629245e-02,        +1.569369421624e-12,        +3.616518466579e-02,        +4.152944236973e-12,        +1.033560339538e-01,        +3.445602119978e-12,        +7.940185098349e-02
 2.30120000e+00,        +4.023581092326e-11,        +4.344179578613e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.799280031318e-14,        +1.192788195687e-03,        +1.505328524307e-13,        +3.465161826454e-03,        +2.906288067669e-11,        +7.223137799341e-01,        +3.290270034495e-11,        +7.573973347450e-01,        +4.190542784418e-12,        +1.041495793986e-01,        +3.469012289455e-12,        +7.985425617610e-02,        +1.316608586592e-12,        +3.272230772489e-02,        +1.550054080134e-12,        +3.568116953004e-02,        +1.386076826715e-12,        +3.444883537600e-02,        +1.576489682083e-12,        +3.628969874643e-02,        +4.169766674591e-12,        +1.036332207283e-01,        +3.458641307552e-12,        +7.961552336786e-02
 2.30140000e+00,        +4.029107799204e-11,        +4.348951486035e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.828356680189e-14,        +1.198368701166e-03,        +1.511374663956e-13,        +3.475262184021e-03,        +2.907154085488e-11,        +7.215379261042e-01,        +3.290776627523e-11,        +7.566827632110e-01,        +4.207646314058e-12,        +1.044312171267e-01,        +3.482217806519e-12,        +8.007028401445e-02,        +1.322377563156e-12,        +3.282060518254e-02,        +1.557069845215e-12,        +3.580333903966e-02,        +1.392252183654e-12,        +3.455485067759e-02,        +1.583670130351e-12,        +3.641498727766e-02,        +4.186716343589e-12,        +1.039117480157e-01,        +3.471779238378e-12,        +7.983025907568e-02
 2.30160000e+00,        +4.034676110770e-11,        +4.353764228350e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.857674234825e-14,        +1.203981212236e-03,        +1.517467292159e-13,        +3.485414488634e-03,        +2.908025033635e-11,        +7.207579874560e-01,        +3.291290454733e-11,        +7.559643292813e-01,        +4.224879995868e-12,        +1.047142293427e-01,        +3.495523660507e-12,        +8.028738988081e-02,        +1.328196204426e-12,        +3.291952483819e-02,        +1.564144849834e-12,        +3.592626444145e-02,        +1.398481136402e-12,        +3.466154650354e-02,        +1.590911391605e-12,        +3.654105523780e-02,        +4.203794485312e-12,        +1.041916220757e-01,        +3.485016874848e-12,        +8.004606340773e-02
 2.30180000e+00,        +4.040286437434e-11,        +4.358618208999e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +4.887235238922e-14,        +1.209625929895e-03,        +1.523606870142e-13,        +3.495619017505e-03,        +2.908900955846e-11,        +7.199739426626e-01,        +3.291811583284e-11,        +7.552420114447e-01,        +4.242245109416e-12,        +1.049986226251e-01,        +3.508930834513e-12,        +8.050557920555e-02,        +1.334065025473e-12,        +3.301907045779e-02,        +1.571279707656e-12,        +3.604995051901e-02,        +1.404764249757e-12,        +3.476892719143e-02,        +1.598214099236e-12,        +3.666790763955e-02,        +4.221002356667e-12,        +1.044728491911e-01,        +3.498355191433e-12,        +8.026294168667e-02
