        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.30000000e+00,        -5.637057168304e-03,        +2.707084893413e+00
 2.30020000e+00,        -5.653875312539e-03,        +2.701100965031e+00
 2.30040000e+00,        -5.670828026144e-03,        +2.695109971913e+00
 2.30060000e+00,        -5.687916659720e-03,        +2.689111858266e+00
 2.30080000e+00,        -5.705142580908e-03,        +2.683106567756e+00
 2.30100000e+00,        -5.722507174780e-03,        +2.677094043506e+00
 2.30120000e+00,        -5.740011844007e-03,        +2.671074228084e+00
 2.30140000e+00,        -5.757658009226e-03,        +2.665047063497e+00
 2.30160000e+00,        -5.775447109191e-03,        +2.659012491187e+00
 2.30180000e+00,        -5.793380601143e-03,        +2.652970452022e+00
 2.30200000e+00,        -5.811459961084e-03,        +2.646920886288e+00
 2.30220000e+00,        -5.829686684082e-03,        +2.640863733682e+00
 2.30240000e+00,        -5.848062284433e-03,        +2.634798933305e+00
 2.30260000e+00,        -5.866588296175e-03,        +2.628726423655e+00
 2.30280000e+00,        -5.885266273196e-03,        +2.622646142618e+00
 2.30300000e+00,        -5.904097789645e-03,        +2.616558027461e+00
 2.30320000e+00,        -5.923084440267e-03,        +2.610462014825e+00
 2.30340000e+00,        -5.942227840640e-03,        +2.604358040714e+00
 2.30360000e+00,        -5.961529627557e-03,        +2.598246040491e+00
 2.30380000e+00,        -5.980991459384e-03,        +2.592125948865e+00
 2.30400000e+00,        -6.000615016303e-03,        +2.585997699886e+00
 2.30420000e+00,        -6.020402000775e-03,        +2.579861226938e+00
 2.30440000e+00,        -6.040354137802e-03,        +2.573716462724e+00
 2.30460000e+00,        -6.060473175359e-03,        +2.567563339262e+00
 2.30480000e+00,        -6.080760884692e-03,        +2.561401787878e+00
 2.30500000e+00,        -6.101219060687e-03,        +2.555231739191e+00
 2.30520000e+00,        -6.121849522336e-03,        +2.549053123108e+00
 2.30540000e+00,        -6.142654113031e-03,        +2.542865868812e+00
 2.30560000e+00,        -6.163634701036e-03,        +2.536669904755e+00
 2.30580000e+00,        -6.184793179792e-03,        +2.530465158648e+00
 2.30600000e+00,        -6.206131468385e-03,        +2.524251557450e+00
 2.30620000e+00,        -6.227651512008e-03,        +2.518029027357e+00
 2.30640000e+00,        -6.249355282242e-03,        +2.511797493794e+00
 2.30660000e+00,        -6.271244777672e-03,        +2.505556881405e+00
 2.30680000e+00,        -6.293322024138e-03,        +2.499307114041e+00
 2.30700000e+00,        -6.315589075330e-03,        +2.493048114749e+00
 2.30720000e+00,        -6.338048013219e-03,        +2.486779805763e+00
 2.30740000e+00,        -6.360700948427e-03,        +2.480502108491e+00
 2.30760000e+00,        -6.383550020801e-03,        +2.474214943507e+00
 2.30780000e+00,        -6.406597399895e-03,        +2.467918230536e+00
 2.30800000e+00,        -6.429845285342e-03,        +2.461611888444e+00
 2.30820000e+00,        -6.453295907573e-03,        +2.455295835226e+00
 2.30840000e+00,        -6.476951528119e-03,        +2.448969987997e+00
 2.30860000e+00,        -6.500814440234e-03,        +2.442634262975e+00
 2.30880000e+00,        -6.524886969414e-03,        +2.436288575472e+00
 2.30900000e+00,        -6.549171473973e-03,        +2.429932839879e+00
 2.30920000e+00,        -6.573670345503e-03,        +2.423566969658e+00
 2.30940000e+00,        -6.598386009544e-03,        +2.417190877323e+00
 2.30960000e+00,        -6.623320926119e-03,        +2.410804474430e+00
 2.30980000e+00,        -6.648477590281e-03,        +2.404407671567e+00
 2.31000000e+00,        -6.673858532774e-03,        +2.398000378332e+00
 2.31020000e+00,        -6.699466320606e-03,        +2.391582503328e+00
 2.31040000e+00,        -6.725303557704e-03,        +2.385153954143e+00
 2.31060000e+00,        -6.751372885509e-03,        +2.378714637338e+00
 2.31080000e+00,        -6.777676983662e-03,        +2.372264458433e+00
 2.31100000e+00,        -6.804218570634e-03,        +2.365803321892e+00
 2.31120000e+00,        -6.831000404423e-03,        +2.359331131106e+00
 2.31140000e+00,        -6.858025283259e-03,        +2.352847788380e+00
 2.31160000e+00,        -6.885296046263e-03,        +2.346353194916e+00
 2.31180000e+00,        -6.912815574168e-03,        +2.339847250801e+00
 2.31200000e+00,        -6.940586790126e-03,        +2.333329854984e+00
 2.31220000e+00,        -6.968612660326e-03,        +2.326800905266e+00
 2.31240000e+00,        -6.996896194892e-03,        +2.320260298280e+00
 2.31260000e+00,        -7.025440448543e-03,        +2.313707929476e+00
 2.31280000e+00,        -7.054248521498e-03,        +2.307143693101e+00
 2.31300000e+00,        -7.083323560206e-03,        +2.300567482185e+00
 2.31320000e+00,        -7.112668758171e-03,        +2.293979188522e+00
 2.31340000e+00,        -7.142287356872e-03,        +2.287378702649e+00
 2.31360000e+00,        -7.172182646507e-03,        +2.280765913833e+00
 2.31380000e+00,        -7.202357967031e-03,        +2.274140710047e+00
 2.31400000e+00,        -7.232816708929e-03,        +2.267502977953e+00
 2.31420000e+00,        -7.263562314134e-03,        +2.260852602885e+00
 2.31440000e+00,        -7.294598277105e-03,        +2.254189468825e+00
 2.31460000e+00,        -7.325928145577e-03,        +2.247513458385e+00
 2.31480000e+00,        -7.357555521705e-03,        +2.240824452787e+00
 2.31500000e+00,        -7.389484062996e-03,        +2.234122331840e+00
 2.31520000e+00,        -7.421717483327e-03,        +2.227406973922e+00
 2.31540000e+00,        -7.454259554036e-03,        +2.220678255956e+00
 2.31560000e+00,        -7.487114104901e-03,        +2.213936053387e+00
 2.31580000e+00,        -7.520285025315e-03,        +2.207180240164e+00
 2.31600000e+00,        -7.553776265346e-03,        +2.200410688712e+00
 2.31620000e+00,        -7.587591836881e-03,        +2.193627269911e+00
 2.31640000e+00,        -7.621735814829e-03,        +2.186829853074e+00
 2.31660000e+00,        -7.656212338196e-03,        +2.180018305921e+00
 2.31680000e+00,        -7.691025611501e-03,        +2.173192494554e+00
 2.31700000e+00,        -7.726179905750e-03,        +2.166352283433e+00
 2.31720000e+00,        -7.761679559932e-03,        +2.159497535351e+00
 2.31740000e+00,        -7.797528982207e-03,        +2.152628111405e+00
 2.31760000e+00,        -7.833732651218e-03,        +2.145743870975e+00
 2.31780000e+00,        -7.870295117510e-03,        +2.138844671693e+00
 2.31800000e+00,        -7.907221004851e-03,        +2.131930369416e+00
 2.31820000e+00,        -7.944515011680e-03,        +2.125000818198e+00
 2.31840000e+00,        -7.982181912555e-03,        +2.118055870265e+00
 2.31860000e+00,        -8.020226559632e-03,        +2.111095375981e+00
 2.31880000e+00,        -8.058653884134e-03,        +2.104119183820e+00
 2.31900000e+00,        -8.097468897983e-03,        +2.097127140338e+00
 2.31920000e+00,        -8.136676695294e-03,        +2.090119090141e+00
 2.31940000e+00,        -8.176282454067e-03,        +2.083094875852e+00
 2.31960000e+00,        -8.216291437804e-03,        +2.076054338081e+00
 2.31980000e+00,        -8.256708997220e-03,        +2.068997315395e+00
 2.32000000e+00,        -8.297540571945e-03,        +2.061923644277e+00
 2.32020000e+00,        -8.338791692339e-03,        +2.054833159101e+00
 2.32040000e+00,        -8.380467981327e-03,        +2.047725692092e+00
 2.32060000e+00,        -8.422575156178e-03,        +2.040601073293e+00
 2.32080000e+00,        -8.465119030475e-03,        +2.033459130530e+00
 2.32100000e+00,        -8.508105516007e-03,        +2.026299689372e+00
 2.32120000e+00,        -8.551540624876e-03,        +2.019122573098e+00
 2.32140000e+00,        -8.595430471374e-03,        +2.011927602656e+00
 2.32160000e+00,        -8.639781274185e-03,        +2.004714596625e+00
 2.32180000e+00,        -8.684599358506e-03,        +1.997483371178e+00
 2.32200000e+00,        -8.729891158185e-03,        +1.990233740038e+00
 2.32220000e+00,        -8.775663218056e-03,        +1.982965514437e+00
 2.32240000e+00,        -8.821922196142e-03,        +1.975678503079e+00
 2.32260000e+00,        -8.868674866055e-03,        +1.968372512091e+00
 2.32280000e+00,        -8.915928119433e-03,        +1.961047344982e+00
 2.32300000e+00,        -8.963688968326e-03,        +1.953702802601e+00
 2.32320000e+00,        -9.011964547778e-03,        +1.946338683087e+00
 2.32340000e+00,        -9.060762118413e-03,        +1.938954781825e+00
 2.32360000e+00,        -9.110089069150e-03,        +1.931550891398e+00
 2.32380000e+00,        -9.159952919745e-03,        +1.924126801542e+00
 2.32400000e+00,        -9.210361323801e-03,        +1.916682299089e+00
 2.32420000e+00,        -9.261322071439e-03,        +1.909217167926e+00
 2.32440000e+00,        -9.312843092352e-03,        +1.901731188935e+00
 2.32460000e+00,        -9.364932458753e-03,        +1.894224139948e+00
 2.32480000e+00,        -9.417598388421e-03,        +1.886695795688e+00
 2.32500000e+00,        -9.470849247942e-03,        +1.879145927718e+00
 2.32520000e+00,        -9.524693555860e-03,        +1.871574304380e+00
 2.32540000e+00,        -9.579139986067e-03,        +1.863980690747e+00
 2.32560000e+00,        -9.634197371119e-03,        +1.856364848553e+00
 2.32580000e+00,        -9.689874705791e-03,        +1.848726536145e+00
 2.32600000e+00,        -9.746181150646e-03,        +1.841065508414e+00
 2.32620000e+00,        -9.803126035711e-03,        +1.833381516737e+00
 2.32640000e+00,        -9.860718864170e-03,        +1.825674308912e+00
 2.32660000e+00,        -9.918969316338e-03,        +1.817943629093e+00
 2.32680000e+00,        -9.977887253560e-03,        +1.810189217727e+00
 2.32700000e+00,        -1.003748272229e-02,        +1.802410811481e+00
 2.32720000e+00,        -1.009776595827e-02,        +1.794608143177e+00
 2.32740000e+00,        -1.015874739084e-02,        +1.786780941722e+00
 2.32760000e+00,        -1.022043764726e-02,        +1.778928932030e+00
 2.32780000e+00,        -1.028284755734e-02,        +1.771051834956e+00
 2.32800000e+00,        -1.034598815796e-02,        +1.763149367213e+00
 2.32820000e+00,        -1.040987069795e-02,        +1.755221241303e+00
 2.32840000e+00,        -1.047450664286e-02,        +1.747267165431e+00
 2.32860000e+00,        -1.053990768008e-02,        +1.739286843426e+00
 2.32880000e+00,        -1.060608572393e-02,        +1.731279974664e+00
 2.32900000e+00,        -1.067305292100e-02,        +1.723246253975e+00
 2.32920000e+00,        -1.074082165560e-02,        +1.715185371565e+00
 2.32940000e+00,        -1.080940455528e-02,        +1.707097012921e+00
 2.32960000e+00,        -1.087881449665e-02,        +1.698980858726e+00
 2.32980000e+00,        -1.094906461130e-02,        +1.690836584766e+00
 2.33000000e+00,        -1.102016829179e-02,        +1.682663861830e+00
 2.33020000e+00,        -1.109213919794e-02,        +1.674462355622e+00
 2.33040000e+00,        -1.116499126324e-02,        +1.666231726657e+00
 2.33060000e+00,        -1.123873870145e-02,        +1.657971630160e+00
 2.33080000e+00,        -1.131339601336e-02,        +1.649681715964e+00
 2.33100000e+00,        -1.138897799376e-02,        +1.641361628404e+00
 2.33120000e+00,        -1.146549973866e-02,        +1.633011006208e+00
 2.33140000e+00,        -1.154297665260e-02,        +1.624629482386e+00
 2.33160000e+00,        -1.162142445628e-02,        +1.616216684118e+00
 2.33180000e+00,        -1.170085919436e-02,        +1.607772232635e+00
 2.33200000e+00,        -1.178129724349e-02,        +1.599295743102e+00
 2.33220000e+00,        -1.186275532055e-02,        +1.590786824496e+00
 2.33240000e+00,        -1.194525049121e-02,        +1.582245079480e+00
