        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +2.825932433297e-01,        +6.674992689706e-03
 2.30020000e+00,        +1.414213562373e-01,        +2.825936663444e-01,        +6.660235871009e-03
 2.30040000e+00,        +1.414213562373e-01,        +2.825940864493e-01,        +6.645461526820e-03
 2.30060000e+00,        +1.414213562373e-01,        +2.825945036235e-01,        +6.630669519330e-03
 2.30080000e+00,        +1.414213562373e-01,        +2.825949178457e-01,        +6.615859709399e-03
 2.30100000e+00,        +1.414213562373e-01,        +2.825953290943e-01,        +6.601031956537e-03
 2.30120000e+00,        +1.414213562373e-01,        +2.825957373475e-01,        +6.586186118890e-03
 2.30140000e+00,        +1.414213562373e-01,        +2.825961425833e-01,        +6.571322053218e-03
 2.30160000e+00,        +1.414213562373e-01,        +2.825965447791e-01,        +6.556439614885e-03
 2.30180000e+00,        +1.414213562373e-01,        +2.825969439122e-01,        +6.541538657835e-03
 2.30200000e+00,        +1.414213562373e-01,        +2.825973399597e-01,        +6.526619034578e-03
 2.30220000e+00,        +1.414213562373e-01,        +2.825977328981e-01,        +6.511680596170e-03
 2.30240000e+00,        +1.414213562373e-01,        +2.825981227039e-01,        +6.496723192194e-03
 2.30260000e+00,        +1.414213562373e-01,        +2.825985093529e-01,        +6.481746670745e-03
 2.30280000e+00,        +1.414213562373e-01,        +2.825988928210e-01,        +6.466750878408e-03
 2.30300000e+00,        +1.414213562373e-01,        +2.825992730835e-01,        +6.451735660237e-03
 2.30320000e+00,        +1.414213562373e-01,        +2.825996501154e-01,        +6.436700859740e-03
 2.30340000e+00,        +1.414213562373e-01,        +2.826000238914e-01,        +6.421646318858e-03
 2.30360000e+00,        +1.414213562373e-01,        +2.826003943857e-01,        +6.406571877942e-03
 2.30380000e+00,        +1.414213562373e-01,        +2.826007615725e-01,        +6.391477375735e-03
 2.30400000e+00,        +1.414213562373e-01,        +2.826011254252e-01,        +6.376362649353e-03
 2.30420000e+00,        +1.414213562373e-01,        +2.826014859172e-01,        +6.361227534258e-03
 2.30440000e+00,        +1.414213562373e-01,        +2.826018430214e-01,        +6.346071864244e-03
