        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.30000000e+00,        -2.982643479837e-02,        -3.174850397535e+01
 2.30020000e+00,        -2.986922522609e-02,        -3.176182683237e+01
 2.30040000e+00,        -2.991230141644e-02,        -3.177516315319e+01
 2.30060000e+00,        -2.995566456689e-02,        -3.178851300273e+01
 2.30080000e+00,        -2.999931588599e-02,        -3.180187644617e+01
 2.30100000e+00,        -3.004325659355e-02,        -3.181525354895e+01
 2.30120000e+00,        -3.008748792051e-02,        -3.182864437680e+01
 2.30140000e+00,        -3.013201110924e-02,        -3.184204899571e+01
 2.30160000e+00,        -3.017682741342e-02,        -3.185546747196e+01
 2.30180000e+00,        -3.022193809812e-02,        -3.186889987211e+01
 2.30200000e+00,        -3.026734444000e-02,        -3.188234626298e+01
 2.30220000e+00,        -3.031304772718e-02,        -3.189580671172e+01
 2.30240000e+00,        -3.035904925955e-02,        -3.190928128571e+01
 2.30260000e+00,        -3.040535034858e-02,        -3.192277005266e+01
 2.30280000e+00,        -3.045195231760e-02,        -3.193627308057e+01
 2.30300000e+00,        -3.049885650177e-02,        -3.194979043771e+01
 2.30320000e+00,        -3.054606424821e-02,        -3.196332219268e+01
 2.30340000e+00,        -3.059357691596e-02,        -3.197686841434e+01
 2.30360000e+00,        -3.064139587625e-02,        -3.199042917189e+01
 2.30380000e+00,        -3.068952251240e-02,        -3.200400453481e+01
 2.30400000e+00,        -3.073795822000e-02,        -3.201759457290e+01
 2.30420000e+00,        -3.078670440696e-02,        -3.203119935627e+01
 2.30440000e+00,        -3.083576249360e-02,        -3.204481895532e+01
 2.30460000e+00,        -3.088513391273e-02,        -3.205845344080e+01
 2.30480000e+00,        -3.093482010974e-02,        -3.207210288375e+01
 2.30500000e+00,        -3.098482254267e-02,        -3.208576735554e+01
 2.30520000e+00,        -3.103514268231e-02,        -3.209944692787e+01
 2.30540000e+00,        -3.108578201233e-02,        -3.211314167275e+01
 2.30560000e+00,        -3.113674202929e-02,        -3.212685166253e+01
 2.30580000e+00,        -3.118802424279e-02,        -3.214057696989e+01
 2.30600000e+00,        -3.123963017556e-02,        -3.215431766783e+01
 2.30620000e+00,        -3.129156136352e-02,        -3.216807382971e+01
 2.30640000e+00,        -3.134381935594e-02,        -3.218184552920e+01
 2.30660000e+00,        -3.139640571544e-02,        -3.219563284034e+01
 2.30680000e+00,        -3.144932201819e-02,        -3.220943583751e+01
 2.30700000e+00,        -3.150256985396e-02,        -3.222325459541e+01
 2.30720000e+00,        -3.155615082621e-02,        -3.223708918912e+01
 2.30740000e+00,        -3.161006655222e-02,        -3.225093969407e+01
 2.30760000e+00,        -3.166431866322e-02,        -3.226480618604e+01
 2.30780000e+00,        -3.171890880441e-02,        -3.227868874116e+01
 2.30800000e+00,        -3.177383863514e-02,        -3.229258743593e+01
 2.30820000e+00,        -3.182910982899e-02,        -3.230650234723e+01
 2.30840000e+00,        -3.188472407391e-02,        -3.232043355228e+01
 2.30860000e+00,        -3.194068307230e-02,        -3.233438112870e+01
 2.30880000e+00,        -3.199698854112e-02,        -3.234834515446e+01
 2.30900000e+00,        -3.205364221202e-02,        -3.236232570791e+01
 2.30920000e+00,        -3.211064583145e-02,        -3.237632286781e+01
 2.30940000e+00,        -3.216800116082e-02,        -3.239033671326e+01
 2.30960000e+00,        -3.222570997650e-02,        -3.240436732377e+01
 2.30980000e+00,        -3.228377407009e-02,        -3.241841477924e+01
 2.31000000e+00,        -3.234219524841e-02,        -3.243247915996e+01
 2.31020000e+00,        -3.240097533375e-02,        -3.244656054661e+01
 2.31040000e+00,        -3.246011616388e-02,        -3.246065902029e+01
 2.31060000e+00,        -3.251961959222e-02,        -3.247477466246e+01
 2.31080000e+00,        -3.257948748798e-02,        -3.248890755503e+01
 2.31100000e+00,        -3.263972173634e-02,        -3.250305778031e+01
 2.31120000e+00,        -3.270032423842e-02,        -3.251722542099e+01
 2.31140000e+00,        -3.276129691157e-02,        -3.253141056022e+01
 2.31160000e+00,        -3.282264168947e-02,        -3.254561328154e+01
 2.31180000e+00,        -3.288436052218e-02,        -3.255983366893e+01
 2.31200000e+00,        -3.294645537639e-02,        -3.257407180677e+01
 2.31220000e+00,        -3.300892823552e-02,        -3.258832777991e+01
