        f (GHz),               V_inc[1] (V),               Re{V[1]} (V),               Im{V[1]} (V)
 2.30000000e+00,        +7.071067811865e+00,        +1.306345062625e+01,        -3.707982625902e+00
 2.30020000e+00,        +7.071067811865e+00,        +1.306255873877e+01,        -3.709357646828e+00
 2.30040000e+00,        +7.071067811865e+00,        +1.306166546692e+01,        -3.710733739190e+00
 2.30060000e+00,        +7.071067811865e+00,        +1.306077080483e+01,        -3.712110908425e+00
 2.30080000e+00,        +7.071067811865e+00,        +1.305987474661e+01,        -3.713489159986e+00
 2.30100000e+00,        +7.071067811865e+00,        +1.305897728633e+01,        -3.714868499343e+00
 2.30120000e+00,        +7.071067811865e+00,        +1.305807841805e+01,        -3.716248931985e+00
 2.30140000e+00,        +7.071067811865e+00,        +1.305717813576e+01,        -3.717630463417e+00
 2.30160000e+00,        +7.071067811865e+00,        +1.305627643346e+01,        -3.719013099163e+00
 2.30180000e+00,        +7.071067811865e+00,        +1.305537330508e+01,        -3.720396844764e+00
 2.30200000e+00,        +7.071067811865e+00,        +1.305446874455e+01,        -3.721781705781e+00
 2.30220000e+00,        +7.071067811865e+00,        +1.305356274575e+01,        -3.723167687792e+00
 2.30240000e+00,        +7.071067811865e+00,        +1.305265530251e+01,        -3.724554796393e+00
 2.30260000e+00,        +7.071067811865e+00,        +1.305174640867e+01,        -3.725943037200e+00
 2.30280000e+00,        +7.071067811865e+00,        +1.305083605801e+01,        -3.727332415847e+00
 2.30300000e+00,        +7.071067811865e+00,        +1.304992424426e+01,        -3.728722937988e+00
 2.30320000e+00,        +7.071067811865e+00,        +1.304901096115e+01,        -3.730114609296e+00
 2.30340000e+00,        +7.071067811865e+00,        +1.304809620235e+01,        -3.731507435463e+00
 2.30360000e+00,        +7.071067811865e+00,        +1.304717996152e+01,        -3.732901422200e+00
 2.30380000e+00,        +7.071067811865e+00,        +1.304626223225e+01,        -3.734296575239e+00
 2.30400000e+00,        +7.071067811865e+00,        +1.304534300813e+01,        -3.735692900331e+00
 2.30420000e+00,        +7.071067811865e+00,        +1.304442228270e+01,        -3.737090403248e+00
 2.30440000e+00,        +7.071067811865e+00,        +1.304350004946e+01,        -3.738489089783e+00
 2.30460000e+00,        +7.071067811865e+00,        +1.304257630187e+01,        -3.739888965746e+00
 2.30480000e+00,        +7.071067811865e+00,        +1.304165103337e+01,        -3.741290036972e+00
 2.30500000e+00,        +7.071067811865e+00,        +1.304072423736e+01,        -3.742692309313e+00
 2.30520000e+00,        +7.071067811865e+00,        +1.303979590719e+01,        -3.744095788646e+00
 2.30540000e+00,        +7.071067811865e+00,        +1.303886603619e+01,        -3.745500480865e+00
 2.30560000e+00,        +7.071067811865e+00,        +1.303793461764e+01,        -3.746906391889e+00
 2.30580000e+00,        +7.071067811865e+00,        +1.303700164479e+01,        -3.748313527656e+00
 2.30600000e+00,        +7.071067811865e+00,        +1.303606711084e+01,        -3.749721894128e+00
 2.30620000e+00,        +7.071067811865e+00,        +1.303513100896e+01,        -3.751131497286e+00
 2.30640000e+00,        +7.071067811865e+00,        +1.303419333230e+01,        -3.752542343136e+00
 2.30660000e+00,        +7.071067811865e+00,        +1.303325407394e+01,        -3.753954437705e+00
 2.30680000e+00,        +7.071067811865e+00,        +1.303231322693e+01,        -3.755367787043e+00
 2.30700000e+00,        +7.071067811865e+00,        +1.303137078429e+01,        -3.756782397221e+00
 2.30720000e+00,        +7.071067811865e+00,        +1.303042673901e+01,        -3.758198274335e+00
 2.30740000e+00,        +7.071067811865e+00,        +1.302948108400e+01,        -3.759615424504e+00
