        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.449651309670e+00,        +6.073847913537e-04,        +2.016556406944e+03,        +1.653444163450e-14,        +4.378048659775e-10
 2.00e+00,        +2.449699156207e+00,        +6.079492917644e-04,        +2.014723320539e+03,        +1.999537328674e-13,        +5.294446669215e-09
 3.00e+00,        +2.450463978363e+00,        +3.395260978326e-05,        +3.608653346887e+04,        +7.475351011794e-15,        +1.979351059780e-10
 4.00e+00,        +2.623013856006e+00,        +5.386290086774e-05,        +2.434898431297e+04,        +7.962064482796e-15,        +2.108424079434e-10
