        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.44836000e+00,        -4.948300117752e-01,        +7.278809842587e-03
 2.44836491e+00,        -4.949756103664e-01,        +7.082329074479e-03
 2.44836981e+00,        -4.951214855438e-01,        +6.887084769368e-03
 2.44837472e+00,        -4.952676372995e-01,        +6.693081539385e-03
 2.44837963e+00,        -4.954140656242e-01,        +6.500324004240e-03
 2.44838453e+00,        -4.955607705073e-01,        +6.308816790931e-03
 2.44838944e+00,        -4.957077519371e-01,        +6.118564534092e-03
 2.44839435e+00,        -4.958550099002e-01,        +5.929571875884e-03
 2.44839925e+00,        -4.960025443823e-01,        +5.741843466067e-03
 2.44840416e+00,        -4.961503553673e-01,        +5.555383961733e-03
 2.44840907e+00,        -4.962984428381e-01,        +5.370198027485e-03
 2.44841397e+00,        -4.964468067761e-01,        +5.186290335501e-03
 2.44841888e+00,        -4.965954471614e-01,        +5.003665565562e-03
 2.44842379e+00,        -4.967443639726e-01,        +4.822328404799e-03
 2.44842869e+00,        -4.968935571871e-01,        +4.642283547777e-03
 2.44843360e+00,        -4.970430267809e-01,        +4.463535696700e-03
 2.44843851e+00,        -4.971927727285e-01,        +4.286089561133e-03
 2.44844341e+00,        -4.973427950031e-01,        +4.109949858234e-03
 2.44844832e+00,        -4.974930935765e-01,        +3.935121312578e-03
 2.44845323e+00,        -4.976436684191e-01,        +3.761608656139e-03
 2.44845813e+00,        -4.977945194999e-01,        +3.589416628479e-03
 2.44846304e+00,        -4.979456467865e-01,        +3.418549976558e-03
 2.44846795e+00,        -4.980970502450e-01,        +3.249013454748e-03
 2.44847285e+00,        -4.982487298401e-01,        +3.080811824891e-03
 2.44847776e+00,        -4.984006855352e-01,        +2.913949856427e-03
 2.44848267e+00,        -4.985529172922e-01,        +2.748432325998e-03
 2.44848757e+00,        -4.987054250714e-01,        +2.584264017787e-03
 2.44849248e+00,        -4.988582088319e-01,        +2.421449723514e-03
 2.44849739e+00,        -4.990112685311e-01,        +2.259994242101e-03
 2.44850229e+00,        -4.991646041252e-01,        +2.099902380034e-03
 2.44850720e+00,        -4.993182155687e-01,        +1.941178951234e-03
 2.44851211e+00,        -4.994721028149e-01,        +1.783828776893e-03
 2.44851702e+00,        -4.996262658152e-01,        +1.627856685760e-03
 2.44852192e+00,        -4.997807045200e-01,        +1.473267513826e-03
 2.44852683e+00,        -4.999354188778e-01,        +1.320066104661e-03
 2.44853174e+00,        -5.000904088360e-01,        +1.168257309021e-03
 2.44853664e+00,        -5.002456743401e-01,        +1.017845985049e-03
 2.44854155e+00,        -5.004012153343e-01,        +8.688369983743e-04
 2.44854646e+00,        -5.005570317614e-01,        +7.212352219883e-04
 2.44855136e+00,        -5.007131235624e-01,        +5.750455361432e-04
 2.44855627e+00,        -5.008694906769e-01,        +4.302728284652e-04
 2.44856118e+00,        -5.010261330431e-01,        +2.869219938741e-04
 2.44856608e+00,        -5.011830505974e-01,        +1.449979347072e-04
 2.44857099e+00,        -5.013402432749e-01,        +4.505560566797e-06
 2.44857590e+00,        -5.014977110089e-01,        -1.345502114866e-04
 2.44858080e+00,        -5.016554537315e-01,        -2.721644573682e-04
 2.44858571e+00,        -5.018134713729e-01,        -4.083322455527e-04
 2.44859062e+00,        -5.019717638618e-01,        -5.430486369677e-04
 2.44859552e+00,        -5.021303311254e-01,        -6.763086858297e-04
 2.44860043e+00,        -5.022891730894e-01,        -8.081074384500e-04
 2.44860534e+00,        -5.024482896776e-01,        -9.384399344232e-04
 2.44861024e+00,        -5.026076808126e-01,        -1.067301205636e-03
 2.44861515e+00,        -5.027673464151e-01,        -1.194686277108e-03
 2.44862006e+00,        -5.029272864042e-01,        -1.320590166316e-03
 2.44862496e+00,        -5.030875006977e-01,        -1.445007883652e-03
 2.44862987e+00,        -5.032479892113e-01,        -1.567934432419e-03
 2.44863478e+00,        -5.034087518595e-01,        -1.689364808289e-03
 2.44863968e+00,        -5.035697885550e-01,        -1.809294000358e-03
 2.44864459e+00,        -5.037310992086e-01,        -1.927716989884e-03
 2.44864950e+00,        -5.038926837300e-01,        -2.044628751526e-03
 2.44865440e+00,        -5.040545420268e-01,        -2.160024252237e-03
 2.44865931e+00,        -5.042166740051e-01,        -2.273898452277e-03
 2.44866422e+00,        -5.043790795694e-01,        -2.386246304484e-03
 2.44866912e+00,        -5.045417586223e-01,        -2.497062754666e-03
 2.44867403e+00,        -5.047047110650e-01,        -2.606342741343e-03
 2.44867894e+00,        -5.048679367967e-01,        -2.714081196275e-03
