        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.439335242343e+00,        +2.780828609676e-05,        +4.385986310004e+04,        +1.097282192449e-14,        +9.104335253494e-08
 2.00e+00,        +2.598990029975e+00,        +8.057367846102e-05,        +1.612803387449e+04,        +1.068831850763e-14,        +8.868282083510e-08
 3.00e+00,        +2.605637736498e+00,        +6.206990863368e-05,        +2.098954062116e+04,        +1.016927349238e-14,        +8.437621656555e-08
 4.00e+00,        +2.607066257814e+00,        +6.298803390169e-05,        +2.069493280774e+04,        +6.431242035807e-15,        +5.336112491546e-08
 5.00e+00,        +2.701627942133e+00,        +6.363758107305e-05,        +2.122667060350e+04,        +1.071781616106e-14,        +8.892759581822e-08
 6.00e+00,        +2.701799371224e+00,        +6.352294690978e-05,        +2.126632581930e+04,        +9.864537825399e-15,        +8.184779622606e-08
 7.00e+00,        +2.799567623276e+00,        +9.586265801277e-05,        +1.460197162770e+04,        +1.082641206219e-14,        +8.982866288803e-08
 8.00e+00,        +2.880688067918e+00,        +1.035886552288e-04,        +1.390445731446e+04,        +4.977856982966e-15,        +4.130217406701e-08
