        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.41000000e+00,        +1.414213562373e-01,        +2.248324581474e-01,        +1.144643679457e-01
 2.41000500e+00,        +1.414213562373e-01,        +2.248329828146e-01,        +1.144639864601e-01
 2.41001000e+00,        +1.414213562373e-01,        +2.248335075172e-01,        +1.144636049450e-01
 2.41001500e+00,        +1.414213562373e-01,        +2.248340322550e-01,        +1.144632234003e-01
 2.41002000e+00,        +1.414213562373e-01,        +2.248345570282e-01,        +1.144628418260e-01
 2.41002500e+00,        +1.414213562373e-01,        +2.248350818368e-01,        +1.144624602222e-01
 2.41003000e+00,        +1.414213562373e-01,        +2.248356066807e-01,        +1.144620785888e-01
 2.41003500e+00,        +1.414213562373e-01,        +2.248361315600e-01,        +1.144616969258e-01
 2.41004000e+00,        +1.414213562373e-01,        +2.248366564747e-01,        +1.144613152332e-01
 2.41004500e+00,        +1.414213562373e-01,        +2.248371814248e-01,        +1.144609335110e-01
 2.41005000e+00,        +1.414213562373e-01,        +2.248377064104e-01,        +1.144605517592e-01
 2.41005500e+00,        +1.414213562373e-01,        +2.248382314314e-01,        +1.144601699777e-01
 2.41006000e+00,        +1.414213562373e-01,        +2.248387564878e-01,        +1.144597881666e-01
 2.41006500e+00,        +1.414213562373e-01,        +2.248392815797e-01,        +1.144594063258e-01
 2.41007000e+00,        +1.414213562373e-01,        +2.248398067071e-01,        +1.144590244554e-01
 2.41007500e+00,        +1.414213562373e-01,        +2.248403318700e-01,        +1.144586425553e-01
 2.41008000e+00,        +1.414213562373e-01,        +2.248408570684e-01,        +1.144582606255e-01
 2.41008500e+00,        +1.414213562373e-01,        +2.248413823023e-01,        +1.144578786660e-01
 2.41009000e+00,        +1.414213562373e-01,        +2.248419075717e-01,        +1.144574966768e-01
 2.41009500e+00,        +1.414213562373e-01,        +2.248424328767e-01,        +1.144571146579e-01
 2.41010000e+00,        +1.414213562373e-01,        +2.248429582173e-01,        +1.144567326093e-01
 2.41010500e+00,        +1.414213562373e-01,        +2.248434835934e-01,        +1.144563505309e-01
 2.41011000e+00,        +1.414213562373e-01,        +2.248440090051e-01,        +1.144559684227e-01
 2.41011500e+00,        +1.414213562373e-01,        +2.248445344524e-01,        +1.144555862848e-01
 2.41012000e+00,        +1.414213562373e-01,        +2.248450599353e-01,        +1.144552041171e-01
 2.41012500e+00,        +1.414213562373e-01,        +2.248455854539e-01,        +1.144548219197e-01
 2.41013000e+00,        +1.414213562373e-01,        +2.248461110081e-01,        +1.144544396924e-01
 2.41013500e+00,        +1.414213562373e-01,        +2.248466365979e-01,        +1.144540574354e-01
 2.41014000e+00,        +1.414213562373e-01,        +2.248471622235e-01,        +1.144536751485e-01
 2.41014500e+00,        +1.414213562373e-01,        +2.248476878847e-01,        +1.144532928318e-01
 2.41015000e+00,        +1.414213562373e-01,        +2.248482135816e-01,        +1.144529104853e-01
 2.41015500e+00,        +1.414213562373e-01,        +2.248487393142e-01,        +1.144525281089e-01
 2.41016000e+00,        +1.414213562373e-01,        +2.248492650825e-01,        +1.144521457026e-01
 2.41016500e+00,        +1.414213562373e-01,        +2.248497908866e-01,        +1.144517632665e-01
 2.41017000e+00,        +1.414213562373e-01,        +2.248503167264e-01,        +1.144513808005e-01
 2.41017500e+00,        +1.414213562373e-01,        +2.248508426020e-01,        +1.144509983046e-01
 2.41018000e+00,        +1.414213562373e-01,        +2.248513685134e-01,        +1.144506157788e-01
 2.41018500e+00,        +1.414213562373e-01,        +2.248518944605e-01,        +1.144502332231e-01
 2.41019000e+00,        +1.414213562373e-01,        +2.248524204435e-01,        +1.144498506375e-01
 2.41019500e+00,        +1.414213562373e-01,        +2.248529464623e-01,        +1.144494680219e-01
 2.41020000e+00,        +1.414213562373e-01,        +2.248534725169e-01,        +1.144490853764e-01
 2.41020500e+00,        +1.414213562373e-01,        +2.248539986074e-01,        +1.144487027009e-01
 2.41021000e+00,        +1.414213562373e-01,        +2.248545247337e-01,        +1.144483199955e-01
 2.41021500e+00,        +1.414213562373e-01,        +2.248550508959e-01,        +1.144479372601e-01
 2.41022000e+00,        +1.414213562373e-01,        +2.248555770940e-01,        +1.144475544947e-01
 2.41022500e+00,        +1.414213562373e-01,        +2.248561033280e-01,        +1.144471716993e-01
 2.41023000e+00,        +1.414213562373e-01,        +2.248566295979e-01,        +1.144467888739e-01
 2.41023500e+00,        +1.414213562373e-01,        +2.248571559037e-01,        +1.144464060184e-01
 2.41024000e+00,        +1.414213562373e-01,        +2.248576822455e-01,        +1.144460231330e-01
 2.41024500e+00,        +1.414213562373e-01,        +2.248582086232e-01,        +1.144456402175e-01
 2.41025000e+00,        +1.414213562373e-01,        +2.248587350369e-01,        +1.144452572719e-01
 2.41025500e+00,        +1.414213562373e-01,        +2.248592614866e-01,        +1.144448742963e-01
 2.41026000e+00,        +1.414213562373e-01,        +2.248597879723e-01,        +1.144444912906e-01
 2.41026500e+00,        +1.414213562373e-01,        +2.248603144940e-01,        +1.144441082548e-01
 2.41027000e+00,        +1.414213562373e-01,        +2.248608410517e-01,        +1.144437251889e-01
 2.41027500e+00,        +1.414213562373e-01,        +2.248613676455e-01,        +1.144433420929e-01
 2.41028000e+00,        +1.414213562373e-01,        +2.248618942753e-01,        +1.144429589667e-01
 2.41028500e+00,        +1.414213562373e-01,        +2.248624209412e-01,        +1.144425758105e-01
 2.41029000e+00,        +1.414213562373e-01,        +2.248629476431e-01,        +1.144421926241e-01
 2.41029500e+00,        +1.414213562373e-01,        +2.248634743812e-01,        +1.144418094075e-01
 2.41030000e+00,        +1.414213562373e-01,        +2.248640011554e-01,        +1.144414261608e-01
 2.41030500e+00,        +1.414213562373e-01,        +2.248645279656e-01,        +1.144410428839e-01
 2.41031000e+00,        +1.414213562373e-01,        +2.248650548121e-01,        +1.144406595769e-01
 2.41031500e+00,        +1.414213562373e-01,        +2.248655816946e-01,        +1.144402762396e-01
 2.41032000e+00,        +1.414213562373e-01,        +2.248661086134e-01,        +1.144398928721e-01
 2.41032500e+00,        +1.414213562373e-01,        +2.248666355683e-01,        +1.144395094744e-01
 2.41033000e+00,        +1.414213562373e-01,        +2.248671625594e-01,        +1.144391260465e-01
 2.41033500e+00,        +1.414213562373e-01,        +2.248676895867e-01,        +1.144387425883e-01
 2.41034000e+00,        +1.414213562373e-01,        +2.248682166502e-01,        +1.144383590999e-01
