        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 1.00e+00,        +3.292540468113e-10,        +3.292466979040e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.607444846059e-13,        +1.095641763859e-03,        +1.515448780307e-11,        +4.602775942643e-02,        +3.607444846059e-13,        +1.095641763859e-03,        +1.515448780307e-11,        +4.602775942643e-02,        +4.044887775519e-12,        +1.228500549862e-02,        +6.863371034383e-12,        +2.084567917636e-02,        +6.501310431356e-11,        +1.974557486634e-01,        +6.092185031308e-11,        +1.850340510654e-01,        +6.486409298531e-11,        +1.970031761599e-01,        +6.074321091538e-11,        +1.844914810143e-01,        +6.495171734980e-11,        +1.972693061144e-01,        +6.084810673085e-11,        +1.848100743856e-01,        +6.498205715112e-11,        +1.973614532014e-01,        +6.087805677225e-11,        +1.849010397364e-01,        +6.497322053594e-11,        +1.973346149127e-01,        +6.086622032550e-11,        +1.848650896515e-01,        +6.422221542070e-14,        +1.950536858777e-04,        +2.971394009529e-12,        +9.024825544020e-03
 2.00e+00,        +3.292540468113e-10,        +3.292362897959e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.215267555222e-11,        +3.690972265918e-02,        +3.256021642389e-13,        +9.889619532547e-04,        +1.215267555222e-11,        +3.690972265918e-02,        +3.256021642389e-13,        +9.889619532547e-04,        +7.570769051415e-11,        +2.299370083598e-01,        +4.818776711257e-12,        +1.463622589795e-02,        +4.716387921571e-11,        +1.432446455024e-01,        +6.480199905543e-11,        +1.968252014248e-01,        +4.690273601756e-11,        +1.424515096224e-01,        +6.458008201947e-11,        +1.961511656552e-01,        +4.692583214085e-11,        +1.425216564392e-01,        +6.458344672224e-11,        +1.961613853754e-01,        +4.710484826517e-11,        +1.430653585624e-01,        +6.474744784306e-11,        +1.966595112683e-01,        +4.684486949219e-11,        +1.422757592378e-01,        +6.451334388583e-11,        +1.959484597698e-01,        +6.451515613426e-12,        +1.959433961680e-02,        +8.655913944186e-13,        +2.629088655309e-03
 3.00e+00,        +3.292540468113e-10,        +3.292383610686e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.518926695418e-16,        +1.372474154587e-06,        +2.746623480572e-16,        +8.342355585957e-07,        +4.518926695418e-16,        +1.372474154587e-06,        +2.746623480572e-16,        +8.342355585957e-07,        +3.050682113013e-15,        +9.265435436734e-06,        +1.004191322379e-15,        +3.050043497724e-06,        +5.968505392215e-11,        +1.812735621633e-01,        +7.163799354807e-11,        +2.175870190690e-01,        +6.228774764664e-11,        +1.891783814045e-01,        +6.899863842649e-11,        +2.095704710792e-01,        +6.976953581832e-11,        +2.119018323207e-01,        +6.210228354797e-11,        +1.886240817941e-01,        +7.183060569566e-11,        +2.181616487066e-01,        +6.031421167915e-11,        +1.831931476131e-01,        +6.567749909343e-11,        +1.994736275211e-01,        +6.618379115963e-11,        +2.010208984907e-01,        +1.020602971630e-16,        +3.099743136079e-07,        +1.638536437704e-16,        +4.976748251284e-07
 4.00e+00,        +3.292540468113e-10,        +3.292382094737e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.011280984728e-16,        +1.825727289595e-06,        +3.030073997919e-16,        +9.203287804177e-07,        +6.011280984728e-16,        +1.825727289595e-06,        +3.030073997919e-16,        +9.203287804177e-07,        +3.910372195809e-15,        +1.187645902512e-05,        +1.063729446530e-15,        +3.230880912123e-06,        +7.198425547301e-11,        +2.186283089613e-01,        +6.012711948781e-11,        +1.826249741302e-01,        +6.938774175370e-11,        +2.107422594368e-01,        +6.260723707254e-11,        +1.901578713255e-01,        +6.190345853614e-11,        +1.880112306459e-01,        +6.958072483687e-11,        +2.113385470905e-01,        +5.986967035200e-11,        +1.818342733577e-01,        +7.136932316149e-11,        +2.167710827840e-01,        +6.610423958679e-11,        +2.007697102799e-01,        +6.555226428909e-11,        +1.991028453042e-01,        +1.696093429147e-16,        +5.151321435753e-07,        +1.738890826930e-16,        +5.281558388105e-07
 5.00e+00,        +3.292540468113e-10,        +3.292388921836e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.714238793440e-12,        +8.243600404387e-03,        +6.426558022862e-12,        +1.951943763460e-02,        +2.714238793440e-12,        +8.243600404387e-03,        +6.426558022862e-12,        +1.951943763460e-02,        +9.714491448147e-12,        +2.950454684530e-02,        +4.995125896197e-12,        +1.517173704196e-02,        +4.737062141181e-11,        +1.438725563758e-01,        +5.769088667216e-11,        +1.752250054346e-01,        +8.654977106576e-11,        +2.628662332444e-01,        +7.104104681154e-11,        +2.157735568249e-01,        +4.066539707503e-11,        +1.235076606312e-01,        +5.539940493765e-11,        +1.682650690817e-01,        +7.571625329273e-11,        +2.299630149607e-01,        +6.734673049795e-11,        +2.045527794462e-01,        +6.485744215490e-11,        +1.969829764676e-01,        +6.363448845426e-11,        +1.932775560998e-01,        +1.665831569460e-12,        +5.059411070548e-03,        +2.704650890964e-12,        +8.214858436153e-03
 6.00e+00,        +3.292540468113e-10,        +3.292388831751e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.714090945197e-12,        +8.243151364371e-03,        +6.426990308355e-12,        +1.952075115301e-02,        +2.714090945197e-12,        +8.243151364371e-03,        +6.426990308355e-12,        +1.952075115301e-02,        +9.714294032619e-12,        +2.950394726108e-02,        +4.995534720087e-12,        +1.517297918129e-02,        +7.867759676794e-11,        +2.389571139061e-01,        +6.833480118988e-11,        +2.075538603791e-01,        +3.956677741791e-11,        +1.201709676801e-01,        +5.505774725766e-11,        +1.672273539707e-01,        +8.530529720771e-11,        +2.590865565173e-01,        +7.055320155345e-11,        +2.142918262662e-01,        +5.040394211529e-11,        +1.530852622874e-01,        +5.875815168777e-11,        +1.784666231434e-01,        +6.120652065171e-11,        +1.858945128981e-01,        +6.240732222441e-11,        +1.895502791850e-01,        +1.665527672898e-12,        +5.058488085501e-03,        +2.705134233515e-12,        +8.216326721275e-03
 7.00e+00,        +3.292540468113e-10,        +3.292363474977e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.231090145616e-15,        +1.892487034241e-05,        +2.911955292673e-13,        +8.844574163226e-04,        +6.231090145616e-15,        +1.892487034241e-05,        +2.911955292673e-13,        +8.844574163226e-04,        +1.414274585988e-13,        +4.295390139269e-04,        +3.982542016599e-13,        +1.209630117351e-03,        +7.735190750627e-11,        +2.349307723182e-01,        +6.599139563813e-11,        +2.004377588917e-01,        +5.990291896626e-11,        +1.819352549996e-01,        +6.553659533005e-11,        +1.990563794919e-01,        +5.045159183639e-11,        +1.532299825165e-01,        +6.516546362651e-11,        +1.979291293983e-01,        +6.225324487728e-11,        +1.890735906823e-01,        +6.550528678331e-11,        +1.989612850500e-01,        +7.914462748962e-11,        +2.403755648749e-01,        +6.625078326763e-11,        +2.012256051653e-01,        +2.097586721172e-15,        +6.370724191507e-06,        +9.737312119173e-14,        +2.957544691884e-04
 8.00e+00,        +3.292540468113e-10,        +3.292363592748e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.231974061979e-15,        +1.892755494529e-05,        +2.913268564566e-13,        +8.848562689075e-04,        +6.231974061979e-15,        +1.892755494529e-05,        +2.913268564566e-13,        +8.848562689075e-04,        +1.414185342860e-13,        +4.295119092859e-04,        +3.985648336147e-13,        +1.210573566336e-03,        +5.405934572455e-11,        +1.641873387680e-01,        +6.522879787035e-11,        +1.981214894188e-01,        +7.182834472534e-11,        +2.181547817589e-01,        +6.588785204529e-11,        +2.001232554947e-01,        +8.123713114845e-11,        +2.467308509499e-01,        +6.626429381001e-11,        +2.012666339646e-01,        +6.935296817725e-11,        +2.106366462278e-01,        +6.584119984255e-11,        +1.999815572848e-01,        +5.262650884030e-11,        +1.598355718023e-01,        +6.522678379168e-11,        +1.981153719940e-01,        +2.097687041167e-15,        +6.371028880229e-06,        +9.754022486614e-14,        +2.962620078808e-04
