        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.440236053687e+00,        +2.806824678401e-05,        +4.346969143863e+04,        +1.110352105467e-14,        +7.878705975011e-09
 2.00e+00,        +2.586238790211e+00,        +6.600595411535e-05,        +1.959095073858e+04,        +1.390398674289e-14,        +9.865875756568e-09
 3.00e+00,        +2.599048340801e+00,        +8.049953369749e-05,        +1.614325091506e+04,        +1.266271670204e-14,        +8.985109618714e-09
 4.00e+00,        +2.612450445192e+00,        +6.394667655508e-05,        +2.042678827667e+04,        +9.401263922088e-15,        +6.670877047966e-09
 5.00e+00,        +2.701525290765e+00,        +6.361569677780e-05,        +2.123316593506e+04,        +1.220876700817e-14,        +8.663030971293e-09
 6.00e+00,        +2.701767625403e+00,        +6.373382269150e-05,        +2.119571298298e+04,        +1.171118666588e-14,        +8.309960671256e-09
 7.00e+00,        +2.799387964633e+00,        +9.617233622193e-05,        +1.455401873479e+04,        +1.108307865003e-14,        +7.864299317853e-09
 8.00e+00,        +2.879911113988e+00,        +1.032057772660e-04,        +1.395227666575e+04,        +1.199172021538e-14,        +8.509076538872e-09
