        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.30000000e+00,        +1.414213562373e-01,        +2.825481861093e-01,        +7.550414156886e-03
 2.30020000e+00,        +1.414213562373e-01,        +2.825487770172e-01,        +7.538129797774e-03
 2.30040000e+00,        +1.414213562373e-01,        +2.825493664402e-01,        +7.525843406327e-03
 2.30060000e+00,        +1.414213562373e-01,        +2.825499543767e-01,        +7.513554963774e-03
 2.30080000e+00,        +1.414213562373e-01,        +2.825505408250e-01,        +7.501264451266e-03
 2.30100000e+00,        +1.414213562373e-01,        +2.825511257833e-01,        +7.488971849879e-03
 2.30120000e+00,        +1.414213562373e-01,        +2.825517092500e-01,        +7.476677140612e-03
 2.30140000e+00,        +1.414213562373e-01,        +2.825522912232e-01,        +7.464380304388e-03
 2.30160000e+00,        +1.414213562373e-01,        +2.825528717013e-01,        +7.452081322048e-03
 2.30180000e+00,        +1.414213562373e-01,        +2.825534506824e-01,        +7.439780174359e-03
 2.30200000e+00,        +1.414213562373e-01,        +2.825540281647e-01,        +7.427476842004e-03
 2.30220000e+00,        +1.414213562373e-01,        +2.825546041463e-01,        +7.415171305588e-03
 2.30240000e+00,        +1.414213562373e-01,        +2.825551786253e-01,        +7.402863545635e-03
 2.30260000e+00,        +1.414213562373e-01,        +2.825557516000e-01,        +7.390553542587e-03
 2.30280000e+00,        +1.414213562373e-01,        +2.825563230683e-01,        +7.378241276802e-03
 2.30300000e+00,        +1.414213562373e-01,        +2.825568930283e-01,        +7.365926728557e-03
 2.30320000e+00,        +1.414213562373e-01,        +2.825574614781e-01,        +7.353609878043e-03
 2.30340000e+00,        +1.414213562373e-01,        +2.825580284157e-01,        +7.341290705368e-03
 2.30360000e+00,        +1.414213562373e-01,        +2.825585938390e-01,        +7.328969190553e-03
 2.30380000e+00,        +1.414213562373e-01,        +2.825591577460e-01,        +7.316645313533e-03
 2.30400000e+00,        +1.414213562373e-01,        +2.825597201346e-01,        +7.304319054158e-03
 2.30420000e+00,        +1.414213562373e-01,        +2.825602810029e-01,        +7.291990392188e-03
 2.30440000e+00,        +1.414213562373e-01,        +2.825608403485e-01,        +7.279659307294e-03
 2.30460000e+00,        +1.414213562373e-01,        +2.825613981695e-01,        +7.267325779059e-03
