        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.444443296960e+00,        -2.420168341443e-11,        +5.050151378110e+10,        +7.232793910158e-12,        +9.181969947425e-08
 2.00e+00,        +2.444457786780e+00,        -2.591336002100e-11,        +4.716597509544e+10,        +4.423288287898e-12,        +5.615326682389e-08
 3.00e+00,        +2.444520241834e+00,        -4.024990932111e-11,        +3.036677949175e+10,        +1.779148061616e-12,        +2.258613381283e-08
 4.00e+00,        +2.540068764249e+00,        -2.982525388177e-10,        +4.258251705615e+09,        +3.367341234369e-11,        +4.275167555102e-07
 5.00e+00,        +2.569944599821e+00,        -6.556793562694e-11,        +1.959757139864e+10,        +6.778622958574e-12,        +8.606351818666e-08
 6.00e+00,        +2.569964595991e+00,        +3.992726375768e-11,        +3.218307935636e+10,        +2.107355225544e-11,        +2.675564183913e-07
