        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +2.016382215029e-09,        +2.077863301081e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.660263853024e-13,        +1.815262912826e-04,        +5.437722389062e-12,        +2.616977924502e-03,        +8.982675582543e-10,        +4.454847655168e-01,        +9.197943648450e-10,        +4.426635594201e-01,        +2.131310138517e-10,        +1.056997092432e-01,        +2.384514112533e-10,        +1.147579877508e-01,        +2.533440952560e-10,        +1.256428931815e-01,        +2.255401053545e-10,        +1.085442460229e-01,        +3.774572889899e-10,        +1.871953076042e-01,        +3.520567940028e-10,        +1.694321247311e-01,        +2.497196793246e-10,        +1.238454086052e-01,        +2.746808853011e-10,        +1.321939153351e-01
 2.40002500e+00,        +2.015670932071e-09,        +2.077166624227e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.655386380926e-13,        +1.813483700521e-04,        +5.433322814277e-12,        +2.615737587397e-03,        +8.979048006413e-10,        +4.454619979654e-01,        +9.195234019953e-10,        +4.426815794508e-01,        +2.131359610400e-10,        +1.057394625525e-01,        +2.383951689854e-10,        +1.147694008776e-01,        +2.531623877167e-10,        +1.255970821867e-01,        +2.253790795044e-10,        +1.085031296362e-01,        +3.773451211756e-10,        +1.872057165541e-01,        +3.519640841487e-10,        +1.694443190275e-01,        +2.496791512101e-10,        +1.238690042295e-01,        +2.745769456728e-10,        +1.321882137284e-01
 2.40005000e+00,        +2.014962071874e-09,        +2.076472338684e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.650517631156e-13,        +1.811705382504e-04,        +5.428935752291e-12,        +2.614499433078e-03,        +8.975427141039e-10,        +4.454390117969e-01,        +9.192529291001e-10,        +4.426993377059e-01,        +2.131411968751e-10,        +1.057792599921e-01,        +2.383393057398e-10,        +1.147808720104e-01,        +2.529811976433e-10,        +1.255513447000e-01,        +2.252185108264e-10,        +1.084620809199e-01,        +3.772335178706e-10,        +1.872161879056e-01,        +3.518718800382e-10,        +1.694565699157e-01,        +2.496389497715e-10,        +1.238926296708e-01,        +2.744734255930e-10,        +1.321825581201e-01
 2.40007500e+00,        +2.014255632245e-09,        +2.075780442300e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.645657583850e-13,        +1.809927958243e-04,        +5.424561184950e-12,        +2.613263461978e-03,        +8.971812977234e-10,        +4.454158068920e-01,        +9.189829455987e-10,        +4.427168340505e-01,        +2.131467213736e-10,        +1.058191015884e-01,        +2.382838212700e-10,        +1.147924011684e-01,        +2.528005244023e-10,        +1.255056807862e-01,        +2.250583987789e-10,        +1.084210999356e-01,        +3.771224785697e-10,        +1.872267216397e-01,        +3.517801812570e-10,        +1.694688773863e-01,        +2.495990749359e-10,        +1.239162849740e-01,        +2.743703247255e-10,        +1.321769485512e-01
 2.40010000e+00,        +2.013551611007e-09,        +2.075090932935e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.640806219195e-13,        +1.808151427206e-04,        +5.420199094176e-12,        +2.612029674531e-03,        +8.968205505851e-10,        +4.453923831317e-01,        +9.187134509334e-10,        +4.427340683495e-01,        +2.131525345537e-10,        +1.058589873676e-01,        +2.382287153324e-10,        +1.148039883705e-01,        +2.526203673637e-10,        +1.254600905101e-01,        +2.248987428236e-10,        +1.083801867447e-01,        +3.770120027710e-10,        +1.872373177375e-01,        +3.516889873939e-10,        +1.694812414300e-01,        +2.495595266325e-10,        +1.239399701842e-01,        +2.742676427369e-10,        +1.321713850627e-01
 2.40012500e+00,        +2.012850005996e-09,        +2.074403808466e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.635963517436e-13,        +1.806375788859e-04,        +5.415849461969e-12,        +2.610798071170e-03,        +8.964604717782e-10,        +4.453687403968e-01,        +9.184444445492e-10,        +4.427510404681e-01,        +2.131586364355e-10,        +1.058989173562e-01,        +2.381739876853e-10,        +1.148156336357e-01,        +2.524407259007e-10,        +1.254145739368e-01,        +2.247395424251e-10,        +1.083393414088e-01,        +3.769020899763e-10,        +1.872479761798e-01,        +3.515982980411e-10,        +1.694936620373e-01,        +2.495203047922e-10,        +1.239636853461e-01,        +2.741653792964e-10,        +1.321658676953e-01
 2.40015000e+00,        +2.012150815066e-09,        +2.073719066785e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.631129458870e-13,        +1.804601042666e-04,        +5.411512270412e-12,        +2.609568652326e-03,        +8.961010603962e-10,        +4.453448785680e-01,        +9.181759258944e-10,        +4.427677502710e-01,        +2.131650270411e-10,        +1.059388915806e-01,        +2.381196380898e-10,        +1.148273369830e-01,        +2.522615993899e-10,        +1.253691311312e-01,        +2.245807970509e-10,        +1.082985639897e-01,        +3.767927396908e-10,        +1.872586969473e-01,        +3.515081127933e-10,        +1.695061391987e-01,        +2.494814093482e-10,        +1.239874305048e-01,        +2.740635340755e-10,        +1.321603964902e-01
 2.40017500e+00,        +2.011454036084e-09,        +2.073036705797e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.626304023851e-13,        +1.802827188092e-04,        +5.407187501662e-12,        +2.608341418433e-03,        +8.957423155362e-10,        +4.453207975262e-01,        +9.179078944198e-10,        +4.427841976232e-01,        +2.131717063944e-10,        +1.059789100672e-01,        +2.380656663094e-10,        +1.148390984316e-01,        +2.520829872112e-10,        +1.253237621586e-01,        +2.244225061713e-10,        +1.082578545492e-01,        +3.766839514229e-10,        +1.872694800207e-01,        +3.514184312489e-10,        +1.695186729044e-01,        +2.494428402354e-10,        +1.240112057052e-01,        +2.739621067487e-10,        +1.321549714882e-01
 2.40020000e+00,        +2.010759666932e-09,        +2.072356723425e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.621487192787e-13,        +1.801054224602e-04,        +5.402875137959e-12,        +2.607116369922e-03,        +8.953842362996e-10,        +4.452964971520e-01,        +9.176403495794e-10,        +4.428003823892e-01,        +2.131786745210e-10,        +1.060189728423e-01,        +2.380120721098e-10,        +1.148509180005e-01,        +2.519048887479e-10,        +1.252784670841e-01,        +2.242646692597e-10,        +1.082172131490e-01,        +3.765757246848e-10,        +1.872803253804e-01,        +3.513292530089e-10,        +1.695312631448e-01,        +2.494045973909e-10,        +1.240350109923e-01,        +2.738610969926e-10,        +1.321495927303e-01
 2.40022500e+00,        +2.010067705508e-09,        +2.071679117604e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.616678946141e-13,        +1.799282151656e-04,        +5.398575161617e-12,        +2.605893507225e-03,        +8.950268217916e-10,        +4.452719773264e-01,        +9.173732908300e-10,        +4.428163044339e-01,        +2.131859314484e-10,        +1.060590799326e-01,        +2.379588552595e-10,        +1.148627957088e-01,        +2.517273033866e-10,        +1.252332459731e-01,        +2.241072857925e-10,        +1.081766398513e-01,        +3.764680589920e-10,        +1.872912330069e-01,        +3.512405776775e-10,        +1.695439099100e-01,        +2.493666807536e-10,        +1.240588464111e-01,        +2.737605044867e-10,        +1.321442602575e-01
