        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.44216000e+00,        -6.416108510653e-01,        -4.197436282230e+00
 2.44216489e+00,        -6.422347504232e-01,        -4.197602453363e+00
 2.44216979e+00,        -6.428592635957e-01,        -4.197764612200e+00
 2.44217468e+00,        -6.434843905848e-01,        -4.197922746838e+00
 2.44217958e+00,        -6.441101313889e-01,        -4.198076845346e+00
 2.44218447e+00,        -6.447364860027e-01,        -4.198226895775e+00
 2.44218937e+00,        -6.453634544172e-01,        -4.198372886146e+00
 2.44219426e+00,        -6.459910366202e-01,        -4.198514804462e+00
 2.44219915e+00,        -6.466192325954e-01,        -4.198652638700e+00
 2.44220405e+00,        -6.472480423234e-01,        -4.198786376814e+00
 2.44220894e+00,        -6.478774657804e-01,        -4.198916006734e+00
 2.44221384e+00,        -6.485075029397e-01,        -4.199041516369e+00
 2.44221873e+00,        -6.491381537703e-01,        -4.199162893600e+00
 2.44222363e+00,        -6.497694182378e-01,        -4.199280126290e+00
 2.44222852e+00,        -6.504012963039e-01,        -4.199393202274e+00
 2.44223341e+00,        -6.510337879267e-01,        -4.199502109367e+00
 2.44223831e+00,        -6.516668930606e-01,        -4.199606835358e+00
 2.44224320e+00,        -6.523006116557e-01,        -4.199707368014e+00
 2.44224810e+00,        -6.529349436590e-01,        -4.199803695078e+00
 2.44225299e+00,        -6.535698890132e-01,        -4.199895804271e+00
 2.44225789e+00,        -6.542054476573e-01,        -4.199983683288e+00
 2.44226278e+00,        -6.548416195264e-01,        -4.200067319803e+00
 2.44226768e+00,        -6.554784045517e-01,        -4.200146701465e+00
 2.44227257e+00,        -6.561158026606e-01,        -4.200221815900e+00
 2.44227746e+00,        -6.567538137765e-01,        -4.200292650713e+00
 2.44228236e+00,        -6.573924378190e-01,        -4.200359193481e+00
 2.44228725e+00,        -6.580316747034e-01,        -4.200421431762e+00
 2.44229215e+00,        -6.586715243415e-01,        -4.200479353088e+00
 2.44229704e+00,        -6.593119866408e-01,        -4.200532944969e+00
 2.44230194e+00,        -6.599530615047e-01,        -4.200582194891e+00
 2.44230683e+00,        -6.605947488329e-01,        -4.200627090317e+00
 2.44231172e+00,        -6.612370485208e-01,        -4.200667618687e+00
 2.44231662e+00,        -6.618799604599e-01,        -4.200703767417e+00
 2.44232151e+00,        -6.625234845373e-01,        -4.200735523899e+00
 2.44232641e+00,        -6.631676206364e-01,        -4.200762875504e+00
 2.44233130e+00,        -6.638123686363e-01,        -4.200785809579e+00
 2.44233620e+00,        -6.644577284119e-01,        -4.200804313445e+00
 2.44234109e+00,        -6.651036998339e-01,        -4.200818374404e+00
 2.44234598e+00,        -6.657502827690e-01,        -4.200827979732e+00
 2.44235088e+00,        -6.663974770797e-01,        -4.200833116682e+00
 2.44235577e+00,        -6.670452826238e-01,        -4.200833772486e+00
 2.44236067e+00,        -6.676936992557e-01,        -4.200829934349e+00
 2.44236556e+00,        -6.683427268247e-01,        -4.200821589457e+00
 2.44237046e+00,        -6.689923651763e-01,        -4.200808724969e+00
 2.44237535e+00,        -6.696426141518e-01,        -4.200791328025e+00
 2.44238024e+00,        -6.702934735877e-01,        -4.200769385737e+00
 2.44238514e+00,        -6.709449433167e-01,        -4.200742885197e+00
 2.44239003e+00,        -6.715970231667e-01,        -4.200711813475e+00
 2.44239493e+00,        -6.722497129615e-01,        -4.200676157615e+00
 2.44239982e+00,        -6.729030125203e-01,        -4.200635904639e+00
 2.44240472e+00,        -6.735569216581e-01,        -4.200591041547e+00
 2.44240961e+00,        -6.742114401852e-01,        -4.200541555315e+00
 2.44241450e+00,        -6.748665679077e-01,        -4.200487432896e+00
 2.44241940e+00,        -6.755223046273e-01,        -4.200428661219e+00
 2.44242429e+00,        -6.761786501407e-01,        -4.200365227193e+00
 2.44242919e+00,        -6.768356042406e-01,        -4.200297117702e+00
 2.44243408e+00,        -6.774931667150e-01,        -4.200224319607e+00
 2.44243898e+00,        -6.781513373472e-01,        -4.200146819746e+00
 2.44244387e+00,        -6.788101159160e-01,        -4.200064604935e+00
