        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.44216000e+00,        +1.414213562373e-01,        +2.724203637368e-01,        -9.614072589152e-03
 2.44216489e+00,        +1.414213562373e-01,        +2.724109266565e-01,        -9.613761944443e-03
 2.44216979e+00,        +1.414213562373e-01,        +2.724014816721e-01,        -9.613441443072e-03
 2.44217468e+00,        +1.414213562373e-01,        +2.723920287873e-01,        -9.613111059877e-03
 2.44217958e+00,        +1.414213562373e-01,        +2.723825680061e-01,        -9.612770769657e-03
 2.44218447e+00,        +1.414213562373e-01,        +2.723730993325e-01,        -9.612420547175e-03
 2.44218937e+00,        +1.414213562373e-01,        +2.723636227705e-01,        -9.612060367155e-03
 2.44219426e+00,        +1.414213562373e-01,        +2.723541383242e-01,        -9.611690204283e-03
 2.44219915e+00,        +1.414213562373e-01,        +2.723446459977e-01,        -9.611310033207e-03
 2.44220405e+00,        +1.414213562373e-01,        +2.723351457952e-01,        -9.610919828536e-03
 2.44220894e+00,        +1.414213562373e-01,        +2.723256377210e-01,        -9.610519564844e-03
 2.44221384e+00,        +1.414213562373e-01,        +2.723161217794e-01,        -9.610109216664e-03
 2.44221873e+00,        +1.414213562373e-01,        +2.723065979747e-01,        -9.609688758493e-03
 2.44222363e+00,        +1.414213562373e-01,        +2.722970663115e-01,        -9.609258164791e-03
 2.44222852e+00,        +1.414213562373e-01,        +2.722875267941e-01,        -9.608817409979e-03
 2.44223341e+00,        +1.414213562373e-01,        +2.722779794272e-01,        -9.608366468440e-03
 2.44223831e+00,        +1.414213562373e-01,        +2.722684242153e-01,        -9.607905314522e-03
 2.44224320e+00,        +1.414213562373e-01,        +2.722588611632e-01,        -9.607433922534e-03
 2.44224810e+00,        +1.414213562373e-01,        +2.722492902755e-01,        -9.606952266746e-03
 2.44225299e+00,        +1.414213562373e-01,        +2.722397115571e-01,        -9.606460321394e-03
 2.44225789e+00,        +1.414213562373e-01,        +2.722301250127e-01,        -9.605958060674e-03
 2.44226278e+00,        +1.414213562373e-01,        +2.722205306474e-01,        -9.605445458748e-03
 2.44226768e+00,        +1.414213562373e-01,        +2.722109284660e-01,        -9.604922489738e-03
 2.44227257e+00,        +1.414213562373e-01,        +2.722013184737e-01,        -9.604389127729e-03
 2.44227746e+00,        +1.414213562373e-01,        +2.721917006755e-01,        -9.603845346772e-03
 2.44228236e+00,        +1.414213562373e-01,        +2.721820750765e-01,        -9.603291120877e-03
 2.44228725e+00,        +1.414213562373e-01,        +2.721724416820e-01,        -9.602726424022e-03
 2.44229215e+00,        +1.414213562373e-01,        +2.721628004973e-01,        -9.602151230143e-03
 2.44229704e+00,        +1.414213562373e-01,        +2.721531515276e-01,        -9.601565513144e-03
 2.44230194e+00,        +1.414213562373e-01,        +2.721434947785e-01,        -9.600969246889e-03
 2.44230683e+00,        +1.414213562373e-01,        +2.721338302554e-01,        -9.600362405208e-03
 2.44231172e+00,        +1.414213562373e-01,        +2.721241579638e-01,        -9.599744961892e-03
 2.44231662e+00,        +1.414213562373e-01,        +2.721144779092e-01,        -9.599116890700e-03
 2.44232151e+00,        +1.414213562373e-01,        +2.721047900975e-01,        -9.598478165349e-03
 2.44232641e+00,        +1.414213562373e-01,        +2.720950945342e-01,        -9.597828759524e-03
 2.44233130e+00,        +1.414213562373e-01,        +2.720853912251e-01,        -9.597168646872e-03
 2.44233620e+00,        +1.414213562373e-01,        +2.720756801762e-01,        -9.596497801006e-03
 2.44234109e+00,        +1.414213562373e-01,        +2.720659613933e-01,        -9.595816195500e-03
 2.44234598e+00,        +1.414213562373e-01,        +2.720562348825e-01,        -9.595123803894e-03
 2.44235088e+00,        +1.414213562373e-01,        +2.720465006496e-01,        -9.594420599692e-03
 2.44235577e+00,        +1.414213562373e-01,        +2.720367587009e-01,        -9.593706556362e-03
 2.44236067e+00,        +1.414213562373e-01,        +2.720270090426e-01,        -9.592981647337e-03
 2.44236556e+00,        +1.414213562373e-01,        +2.720172516808e-01,        -9.592245846015e-03
