        m,                   Q_ext[1],             κ_ext[1] (GHz)
 1.00e+00,        +9.096147636815e+04,        +2.681536549138e-05
 2.00e+00,        +2.024142475856e+09,        +1.283505856740e-09
 3.00e+00,        +1.927105457093e+11,        -1.352045118178e-11
 4.00e+00,        +1.597435136011e+04,        -1.631425149345e-04
 5.00e+00,        +1.881375533723e+08,        -1.435847137905e-08
 6.00e+00,        +2.312417721574e+08,        -1.168272941269e-08
 7.00e+00,        +2.176857857025e+10,        +1.258472103537e-10
 8.00e+00,        +8.072550437143e+10,        +3.393826560460e-11
