        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.30000000e+00,        +6.452897579986e-11,        +3.325100735822e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.372049506743e-17,        +1.142440185260e-06,        +5.227881413920e-16,        +1.572247528503e-05,        +6.364329013133e-11,        +9.862746052056e-01,        +3.241556016958e-11,        +9.748745299762e-01,        +2.374930166474e-13,        +3.680408896989e-03,        +2.202108016253e-13,        +6.622680607928e-03,        +2.042542330814e-13,        +3.165310320668e-03,        +1.914508107080e-13,        +5.757744679595e-03,        +2.041486302682e-13,        +3.163673802935e-03,        +1.913314384008e-13,        +5.754154643784e-03,        +2.374307369308e-13,        +3.679443753566e-03,        +2.201026833851e-13,        +6.619429030041e-03
 2.30020000e+00,        +6.454119165132e-11,        +3.326453395916e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.374664271407e-17,        +1.142629084267e-06,        +5.242951943323e-16,        +1.576138703690e-05,        +6.365503700401e-11,        +9.862699366926e-01,        +3.242854993839e-11,        +9.748686086570e-01,        +2.376098000324e-13,        +3.681521737561e-03,        +2.203307659721e-13,        +6.623593952724e-03,        +2.043711425286e-13,        +3.166522608270e-03,        +1.915794737239e-13,        +5.759271239425e-03,        +2.042655483536e-13,        +3.164886534124e-03,        +1.914601372380e-13,        +5.755683740316e-03,        +2.375477542304e-13,        +3.680560401080e-03,        +2.202229509269e-13,        +6.620352811713e-03
 2.30040000e+00,        +6.455341803418e-11,        +3.327807238600e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.377278601148e-17,        +1.142817657965e-06,        +5.258089294083e-16,        +1.580046233776e-05,        +6.366678975667e-11,        +9.862652001318e-01,        +3.244154698416e-11,        +9.748625643896e-01,        +2.377277708055e-13,        +3.682651950043e-03,        +2.204518628826e-13,        +6.624538234231e-03,        +2.044891854289e-13,        +3.167751478638e-03,        +1.917091897515e-13,        +5.760826153864e-03,        +2.043836019166e-13,        +3.166115879540e-03,        +1.915898908964e-13,        +5.757241245050e-03,        +2.376659611783e-13,        +3.681694454233e-03,        +2.203443528739e-13,        +6.621307578096e-03
 2.30060000e+00,        +6.456565496999e-11,        +3.329162266138e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.379892442948e-17,        +1.143005897854e-06,        +5.273293835510e-16,        +1.583970204500e-05,        +6.367854839912e-11,        +9.862603953870e-01,        +3.245455131743e-11,        +9.748563969841e-01,        +2.378469320727e-13,        +3.683799570890e-03,        +2.205740952051e-13,        +6.625513494748e-03,        +2.046083645350e-13,        +3.168996963325e-03,        +1.918399614988e-13,        +5.762409464086e-03,        +2.045027936743e-13,        +3.167361870166e-03,        +1.917207020417e-13,        +5.758827197811e-03,        +2.377853609315e-13,        +3.682845950251e-03,        +2.204668921307e-13,        +6.622293373114e-03
 2.30080000e+00,        +6.457790248047e-11,        +3.330518480815e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.382505743188e-17,        +1.143193795342e-06,        +5.288565939440e-16,        +1.587910702163e-05,        +6.369031294120e-11,        +9.862555223199e-01,        +3.246756294882e-11,        +9.748501062475e-01,        +2.379672869734e-13,        +3.684964637020e-03,        +2.206974658193e-13,        +6.626519777344e-03,        +2.047286826292e-13,        +3.170259094296e-03,        +1.919717917011e-13,        +5.764021211920e-03,        +2.046231263722e-13,        +3.168624537381e-03,        +1.918525733655e-13,        +5.760441639062e-03,        +2.379059566821e-13,        +3.684014926841e-03,        +2.205905716350e-13,        +6.623310241503e-03
 2.30100000e+00,        +6.459016058751e-11,        +3.331875884932e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.385118447635e-17,        +1.143381341749e-06,        +5.303905980246e-16,        +1.591867813634e-05,        +6.370208339279e-11,        +9.862505807907e-01,        +3.248058188899e-11,        +9.748436919839e-01,        +2.380888386811e-13,        +3.686147185817e-03,        +2.208219776369e-13,        +6.627557125868e-03,        +2.048501425237e-13,        +3.171537903923e-03,        +1.921046831212e-13,        +5.765661439851e-03,        +2.047446027853e-13,        +3.169903912964e-03,        +1.919855075866e-13,        +5.762084609899e-03,        +2.380277516572e-13,        +3.685201422200e-03,        +2.207153943575e-13,        +6.624358228817e-03
 2.30120000e+00,        +6.460242931318e-11,        +3.333234480807e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.387730501441e-17,        +1.143568528302e-06,        +5.319314334869e-16,        +1.595841626353e-05,        +6.371385976384e-11,        +9.862455706575e-01,        +3.249360814866e-11,        +9.748371539942e-01,        +2.382115904031e-13,        +3.687347255136e-03,        +2.209476336011e-13,        +6.628625584948e-03,        +2.049727470605e-13,        +3.172833424991e-03,        +1.922386385492e-13,        +5.767330191023e-03,        +2.048672257177e-13,        +3.171200029097e-03,        +1.921195074501e-13,        +5.763756152061e-03,        +2.381507491193e-13,        +3.686405475014e-03,        +2.208413633022e-13,        +6.625437381432e-03
 2.30140000e+00,        +6.461470867974e-11,        +3.334594270779e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.390341849139e-17,        +1.143755346135e-06,        +5.334791382833e-16,        +1.599832228341e-05,        +6.372564206433e-11,        +9.862404917768e-01,        +3.250664173858e-11,        +9.748304920763e-01,        +2.383355453811e-13,        +3.688564883305e-03,        +2.210744366875e-13,        +6.629725199997e-03,        +2.050964991115e-13,        +3.174145690698e-03,        +1.923736608028e-13,        +5.769027509240e-03,        +2.049909980028e-13,        +3.172512918364e-03,        +1.922545757284e-13,        +5.765456307928e-03,        +2.382749523665e-13,        +3.687627124461e-03,        +2.209684815067e-13,        +6.626547746546e-03
 2.30160000e+00,        +6.462699870962e-11,        +3.335955257202e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.392952434636e-17,        +1.143941786289e-06,        +5.350337506267e-16,        +1.603839708197e-05,        +6.373743030430e-11,        +9.862353440035e-01,        +3.251968266959e-11,        +9.748237060251e-01,        +2.384607068912e-13,        +3.689800109125e-03,        +2.212023899038e-13,        +6.630856017217e-03,        +2.052214015790e-13,        +3.175474734656e-03,        +1.925097527274e-13,        +5.770753438968e-03,        +2.051159225037e-13,        +3.173842613755e-03,        +1.923907152207e-13,        +5.767185120525e-03,        +2.384003647328e-13,        +3.688866410213e-03,        +2.210967520424e-13,        +6.627689372185e-03
 2.30180000e+00,        +6.463929942542e-11,        +3.337317442449e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.395562201206e-17,        +1.144127839711e-06,        +5.365953089930e-16,        +1.607864155108e-05,        +6.374922449383e-11,        +9.862301271904e-01,        +3.253273095256e-11,        +9.748167956322e-01,        +2.385870782442e-13,        +3.691052971877e-03,        +2.213314962905e-13,        +6.632018083603e-03,        +2.053474573954e-13,        +3.176820590891e-03,        +1.926469171963e-13,        +5.772508025336e-03,        +2.052420021131e-13,        +3.175189148668e-03,        +1.925279287536e-13,        +5.768942633526e-03,        +2.385269895880e-13,        +3.690123372441e-03,        +2.212261780144e-13,        +6.628862307206e-03
 2.30200000e+00,        +6.465161084995e-11,        +3.338680828914e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.398171091490e-17,        +1.144313497255e-06,        +5.381638521229e-16,        +1.611905658853e-05,        +6.376102464308e-11,        +9.862248411886e-01,        +3.254578659841e-11,        +9.748097606862e-01,        +2.387146627860e-13,        +3.692323511321e-03,        +2.214617589206e-13,        +6.633211446948e-03,        +2.054746695236e-13,        +3.178183293847e-03,        +1.927851571108e-13,        +5.774291314139e-03,        +2.053692397538e-13,        +3.176552556911e-03,        +1.926662191809e-13,        +5.770728891253e-03,        +2.386548303383e-13,        +3.691398051817e-03,        +2.213567625620e-13,        +6.630066601304e-03
 2.30220000e+00,        +6.466393300616e-11,        +3.340045419005e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.400779047488e-17,        +1.144498749679e-06,        +5.397394190241e-16,        +1.615964309805e-05,        +6.377283076221e-11,        +9.862194858473e-01,        +3.255884961813e-11,        +9.748026009727e-01,        +2.388434638976e-13,        +3.693611767704e-03,        +2.215931809000e-13,        +6.634436155843e-03,        +2.056030409569e-13,        +3.179562878387e-03,        +1.929244754001e-13,        +5.776103351838e-03,        +2.054976383784e-13,        +3.177932872700e-03,        +1.928055893841e-13,        +5.772543938684e-03,        +2.387838904266e-13,        +3.692690489517e-03,        +2.214885088589e-13,        +6.631302305011e-03
 2.30240000e+00,        +6.467626591723e-11,        +3.341411215152e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.403386010554e-17,        +1.144683587644e-06,        +5.413220489739e-16,        +1.620040198941e-05,        +6.378464286146e-11,        +9.862140610141e-01,        +3.257192002276e-11,        +9.747953162741e-01,        +2.389734849952e-13,        +3.694917781757e-03,        +2.217257653682e-13,        +6.635692259687e-03,        +2.057325747194e-13,        +3.180959379793e-03,        +1.930648750216e-13,        +5.777944185564e-03,        +2.056272009697e-13,        +3.179330130668e-03,        +1.929460422723e-13,        +5.774387821451e-03,        +2.389141733322e-13,        +3.694000727221e-03,        +2.216214201134e-13,        +6.632569469703e-03
 2.30260000e+00,        +6.468860960649e-11,        +3.342778219802e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.405991921393e-17,        +1.144868001715e-06,        +5.429117815211e-16,        +1.624133417841e-05,        +6.379646095113e-11,        +9.862085665346e-01,        +3.258499782338e-11,        +9.747879063694e-01,        +2.391047295311e-13,        +3.696241594704e-03,        +2.218595154975e-13,        +6.636979808689e-03,        +2.058632738660e-13,        +3.182372833769e-03,        +1.932063589613e-13,        +5.779813863114e-03,        +2.057579305412e-13,        +3.180744365860e-03,        +1.930875807827e-13,        +5.776260585845e-03,        +2.390456825715e-13,        +3.695328807121e-03,        +2.217554995684e-13,        +6.633868147601e-03
 2.30280000e+00,        +6.470096409748e-11,        +3.344146435422e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.408596720052e-17,        +1.145051982362e-06,        +5.445086564885e-16,        +1.628244058696e-05,        +6.380828504156e-11,        +9.862030022524e-01,        +3.259808303116e-11,        +9.747803710349e-01,        +2.392372009931e-13,        +3.697583248261e-03,        +2.219944344944e-13,        +6.638298853871e-03,        +2.059951414825e-13,        +3.183803276443e-03,        +1.933489302333e-13,        +5.781712432963e-03,        +2.058898301366e-13,        +3.182175613742e-03,        +1.932302078801e-13,        +5.778162278821e-03,        +2.391784216981e-13,        +3.696674771921e-03,        +2.218907505019e-13,        +6.635198391781e-03
 2.30300000e+00,        +6.471332941390e-11,        +3.345515864496e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.411200345920e-17,        +1.145235519953e-06,        +5.461127139749e-16,        +1.632372214314e-05,        +6.382011514313e-11,        +9.861973680096e-01,        +3.261117565728e-11,        +9.747727100433e-01,        +2.393709029055e-13,        +3.698942784639e-03,        +2.221305255988e-13,        +6.639649447073e-03,        +2.061281806859e-13,        +3.185250744363e-03,        +1.934925918804e-13,        +5.783639944254e-03,        +2.060229028305e-13,        +3.183623910196e-03,        +1.933739265579e-13,        +5.780092947997e-03,        +2.393123943031e-13,        +3.698038664840e-03,        +2.220271762270e-13,        +6.636560256170e-03
 2.30320000e+00,        +6.472570557966e-11,        +3.346886509529e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +7.413802737720e-17,        +1.145418604761e-06,        +5.477239943577e-16,        +1.636517978122e-05,        +6.383195126628e-11,        +9.861916636462e-01,        +3.262427571302e-11,        +9.747649231644e-01,        +2.395058388287e-13,        +3.700320246551e-03,        +2.222677920849e-13,        +6.641031640960e-03,        +2.062623946241e-13,        +3.186715274509e-03,        +1.936373469740e-13,        +5.785596446808e-03,        +2.061571517284e-13,        +3.185089291528e-03,        +1.935187398375e-13,        +5.782052641658e-03,        +2.394476040151e-13,        +3.699420529614e-03,        +2.221647800923e-13,        +6.637953795556e-03
