        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.40000000e+00,        -2.282514345732e+00,        -2.855266789583e+01
 2.40002500e+00,        -2.282588854400e+00,        -2.855323642390e+01
 2.40005000e+00,        -2.282663376525e+00,        -2.855380500943e+01
 2.40007500e+00,        -2.282737912126e+00,        -2.855437365249e+01
 2.40010000e+00,        -2.282812461223e+00,        -2.855494235316e+01
 2.40012500e+00,        -2.282887023835e+00,        -2.855551111153e+01
 2.40015000e+00,        -2.282961599981e+00,        -2.855607992769e+01
 2.40017500e+00,        -2.283036189682e+00,        -2.855664880172e+01
 2.40020000e+00,        -2.283110792957e+00,        -2.855721773371e+01
 2.40022500e+00,        -2.283185409824e+00,        -2.855778672374e+01
 2.40025000e+00,        -2.283260040304e+00,        -2.855835577189e+01
 2.40027500e+00,        -2.283334684417e+00,        -2.855892487825e+01
 2.40030000e+00,        -2.283409342181e+00,        -2.855949404291e+01
 2.40032500e+00,        -2.283484013618e+00,        -2.856006326595e+01
 2.40035000e+00,        -2.283558698746e+00,        -2.856063254746e+01
 2.40037500e+00,        -2.283633397586e+00,        -2.856120188753e+01
 2.40040000e+00,        -2.283708110158e+00,        -2.856177128624e+01
 2.40042500e+00,        -2.283782836480e+00,        -2.856234074368e+01
 2.40045000e+00,        -2.283857576575e+00,        -2.856291025994e+01
 2.40047500e+00,        -2.283932330460e+00,        -2.856347983510e+01
 2.40050000e+00,        -2.284007098158e+00,        -2.856404946925e+01
 2.40052500e+00,        -2.284081879687e+00,        -2.856461916248e+01
 2.40055000e+00,        -2.284156675069e+00,        -2.856518891487e+01
 2.40057500e+00,        -2.284231484322e+00,        -2.856575872653e+01
 2.40060000e+00,        -2.284306307469e+00,        -2.856632859752e+01
 2.40062500e+00,        -2.284381144528e+00,        -2.856689852795e+01
 2.40065000e+00,        -2.284455995521e+00,        -2.856746851790e+01
 2.40067500e+00,        -2.284530860468e+00,        -2.856803856747e+01
 2.40070000e+00,        -2.284605739390e+00,        -2.856860867673e+01
 2.40072500e+00,        -2.284680632306e+00,        -2.856917884578e+01
 2.40075000e+00,        -2.284755539238e+00,        -2.856974907471e+01
 2.40077500e+00,        -2.284830460207e+00,        -2.857031936361e+01
 2.40080000e+00,        -2.284905395233e+00,        -2.857088971257e+01
 2.40082500e+00,        -2.284980344337e+00,        -2.857146012168e+01
 2.40085000e+00,        -2.285055307540e+00,        -2.857203059104e+01
 2.40087500e+00,        -2.285130284862e+00,        -2.857260112072e+01
 2.40090000e+00,        -2.285205276326e+00,        -2.857317171083e+01
 2.40092500e+00,        -2.285280281951e+00,        -2.857374236145e+01
 2.40095000e+00,        -2.285355301758e+00,        -2.857431307268e+01
 2.40097500e+00,        -2.285430335770e+00,        -2.857488384461e+01
 2.40100000e+00,        -2.285505384007e+00,        -2.857545467733e+01
 2.40102500e+00,        -2.285580446491e+00,        -2.857602557093e+01
 2.40105000e+00,        -2.285655523242e+00,        -2.857659652551e+01
 2.40107500e+00,        -2.285730614282e+00,        -2.857716754116e+01
 2.40110000e+00,        -2.285805719632e+00,        -2.857773861797e+01
 2.40112500e+00,        -2.285880839315e+00,        -2.857830975603e+01
 2.40115000e+00,        -2.285955973350e+00,        -2.857888095545e+01
