        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.40000000e+00,        +4.661611945514e-11,        +2.222856039689e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.807624663501e-17,        +8.168042960258e-07,        +6.526654350565e-15,        +2.936157013334e-04,        +4.442628749382e-11,        +9.530241472926e-01,        +2.004984705032e-11,        +9.019858547891e-01,        +5.638023634368e-13,        +1.209457951513e-02,        +5.237726319388e-13,        +2.356304783517e-02,        +5.167742438546e-13,        +1.108574136790e-02,        +4.840377711940e-13,        +2.177548894537e-02,        +5.168013918984e-13,        +1.108632374249e-02,        +4.840670296850e-13,        +2.177680520204e-02,        +5.636330157930e-13,        +1.209094670215e-02,        +5.235621152596e-13,        +2.355357728577e-02
 2.40002500e+00,        +4.662033351614e-11,        +2.223279212315e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.811987764677e-17,        +8.176663436691e-07,        +6.535708594201e-15,        +2.939670626163e-04,        +4.442804580914e-11,        +9.529757180687e-01,        +2.005161211826e-11,        +9.018935636690e-01,        +5.644018661479e-13,        +1.210634552738e-02,        +5.243269702910e-13,        +2.358349627823e-02,        +5.173827125851e-13,        +1.109779089002e-02,        +4.846037630818e-13,        +2.179680178709e-02,        +5.174098744349e-13,        +1.109837350811e-02,        +4.846330351439e-13,        +2.179811840363e-02,        +5.642323277476e-13,        +1.210270895107e-02,        +5.241162274047e-13,        +2.357401735695e-02
 2.40005000e+00,        +4.662455394325e-11,        +2.223703021591e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.816358034286e-17,        +8.185296612018e-07,        +6.544780879435e-15,        +2.943190172379e-04,        +4.442980569302e-11,        +9.529272011286e-01,        +2.005337872845e-11,        +9.018011188430e-01,        +5.650025565967e-13,        +1.211813323264e-02,        +5.248824080818e-13,        +2.360397962253e-02,        +5.179923528475e-13,        +1.110986184400e-02,        +4.851708427825e-13,        +2.181814918952e-02,        +5.180195285136e-13,        +1.111044470568e-02,        +4.852001284133e-13,        +2.181946616532e-02,        +5.648328271021e-13,        +1.211449288693e-02,        +5.246714386018e-13,        +2.359449231789e-02
 2.40007500e+00,        +4.662878075264e-11,        +2.224127469130e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.820735491822e-17,        +8.193942518227e-07,        +6.553871253333e-15,        +2.946715664592e-04,        +4.443156714915e-11,        +9.528785962656e-01,        +2.005514688449e-11,        +9.017085199859e-01,        +5.656044378273e-13,        +1.212994268128e-02,        +5.254389481370e-13,        +2.362449794043e-02,        +5.186031677136e-13,        +1.112195428109e-02,        +4.857390131527e-13,        +2.183953122717e-02,        +5.186303572064e-13,        +1.112253738646e-02,        +4.857683123498e-13,        +2.184084856161e-02,        +5.654345168995e-13,        +1.212629856009e-02,        +5.252277516756e-13,        +2.361500224090e-02
 2.40010000e+00,        +4.663301396050e-11,        +2.224552556552e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.825120156847e-17,        +8.202601187405e-07,        +6.562979763116e-15,        +2.950247115441e-04,        +4.443333018128e-11,        +9.528299032723e-01,        +2.005691659000e-11,        +9.016157667718e-01,        +5.662075128938e-13,        +1.214177392380e-02,        +5.259965932917e-13,        +2.364505130447e-02,        +5.192151602655e-13,        +1.113406825270e-02,        +4.863082770585e-13,        +2.186094797473e-02,        +5.192423635954e-13,        +1.113465160187e-02,        +4.863375898195e-13,        +2.186226566718e-02,        +5.660374001931e-13,        +1.213812602103e-02,        +5.257851694600e-13,        +2.363554719853e-02
 2.40012500e+00,        +4.663725358309e-11,        +2.224978285484e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.829512048986e-17,        +8.211272651729e-07,        +6.572106456158e-15,        +2.953784537600e-04,        +4.443509479313e-11,        +9.527811219406e-01,        +2.005868784861e-11,        +9.015228588735e-01,        +5.668117848605e-13,        +1.215362701087e-02,        +5.265553463902e-13,        +2.366563978739e-02,        +5.198283335952e-13,        +1.114620381042e-02,        +4.868786373751e-13,        +2.188239950707e-02,        +5.198555507723e-13,        +1.114678740347e-02,        +4.869079636976e-13,        +2.188371755690e-02,        +5.666414800463e-13,        +1.214997532041e-02,        +5.263436947986e-13,        +2.365612726347e-02
 2.40015000e+00,        +4.664149963674e-11,        +2.225404657554e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.833911187932e-17,        +8.219956943477e-07,        +6.581251379989e-15,        +2.957327943774e-04,        +4.443686098846e-11,        +9.527322520621e-01,        +2.006046066395e-11,        +9.014297959635e-01,        +5.674172568014e-13,        +1.216550199330e-02,        +5.271152102862e-13,        +2.368626346211e-02,        +5.204426908045e-13,        +1.115836100593e-02,        +4.874500969872e-13,        +2.190388589925e-02,        +5.204699218393e-13,        +1.115894484296e-02,        +4.874794368687e-13,        +2.190520430584e-02,        +5.672467595323e-13,        +1.216184650902e-02,        +5.269033305440e-13,        +2.367674250863e-02
 2.40017500e+00,        +4.664575213779e-11,        +2.225831674398e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.838317593439e-17,        +8.228654095020e-07,        +6.590414582297e-15,        +2.960877346702e-04,        +4.443862877103e-11,        +9.526832934275e-01,        +2.006223503967e-11,        +9.013365777130e-01,        +5.680239318011e-13,        +1.217739892206e-02,        +5.276761878430e-13,        +2.370692240175e-02,        +5.210582350057e-13,        +1.117053989110e-02,        +4.880226587889e-13,        +2.192540722653e-02,        +5.210854799082e-13,        +1.117112397221e-02,        +4.880520122269e-13,        +2.192672598924e-02,        +5.678532417349e-13,        +1.217373963780e-02,        +5.274640795584e-13,        +2.369739300709e-02
 2.40020000e+00,        +4.665001110267e-11,        +2.226259337657e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.842731285331e-17,        +8.237364138828e-07,        +6.599596110924e-15,        +2.964432759154e-04,        +4.444039814461e-11,        +9.526342458270e-01,        +2.006401097944e-11,        +9.012432037926e-01,        +5.686318129543e-13,        +1.218931784824e-02,        +5.282382819334e-13,        +2.372761667961e-02,        +5.216749693208e-13,        +1.118274051795e-02,        +4.885963256837e-13,        +2.194696356435e-02,        +5.217022281015e-13,        +1.118332484323e-02,        +4.886256926756e-13,        +2.194828268254e-02,        +5.684609297477e-13,        +1.218565475786e-02,        +5.280259447137e-13,        +2.371807883215e-02
 2.40022500e+00,        +4.665427654785e-11,        +2.226687648978e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.847152283493e-17,        +8.246087107464e-07,        +6.608796013869e-15,        +2.967994193932e-04,        +4.444216911300e-11,        +9.525851090502e-01,        +2.006578848692e-11,        +9.011496738721e-01,        +5.692409033657e-13,        +1.220125882312e-02,        +5.288014954395e-13,        +2.374834636920e-02,        +5.222928968823e-13,        +1.119496293864e-02,        +4.891711005845e-13,        +2.196855498835e-02,        +5.223201695512e-13,        +1.119554750818e-02,        +4.892004811278e-13,        +2.196987446139e-02,        +5.690698266746e-13,        +1.219759192045e-02,        +5.285889288910e-13,        +2.373880005727e-02
