        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.448053849114e+00,        +2.363375306152e-03,        +5.179149886930e+02,        +1.806924934530e-14,        +3.251864337365e-10
 2.00e+00,        +2.448108607413e+00,        +2.363847469315e-03,        +5.178231210844e+02,        +7.767124867860e-14,        +1.397825684373e-09
 3.00e+00,        +2.458891741372e+00,        +4.073640134630e-03,        +3.018056375257e+02,        +8.117808680529e-14,        +1.461216099585e-09
 4.00e+00,        +2.622855794121e+00,        +5.386223753247e-05,        +2.434781690134e+04,        +1.187646760856e-14,        +2.144033864800e-10
