        m,               Re{V[1]} (V),               Im{V[1]} (V)
 1.00e+00,        +1.013318500362e-01,        +6.527444542473e-02
 2.00e+00,        +1.719766405327e-04,        +6.229847131559e-05
 3.00e+00,        +5.927316750495e-03,        -3.664160460627e-03
 4.00e+00,        +6.780953539859e-02,        +3.093146812796e-01
 5.00e+00,        +3.051820591522e-03,        +1.267844520473e-03
 6.00e+00,        -2.326036394665e-03,        -8.809587048181e-04
 7.00e+00,        -2.392339957197e-04,        -8.624597098430e-05
 8.00e+00,        +7.112032829079e-04,        +2.163137882193e-04
