        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.387171792060e+00,        +1.001453493159e-04,        +1.191853546104e+04,        +1.418868115292e-13,        +7.458095155773e-09
 2.00e+00,        +2.389049772422e+00,        +3.672102663055e-03,        +3.252976310507e+02,        +1.340942195632e-13,        +7.048493698528e-09
 3.00e+00,        +2.453589404052e+00,        +2.150701942507e-03,        +5.704161739386e+02,        +1.017904053854e-13,        +5.350641725859e-09
 4.00e+00,        +2.602954016787e+00,        +5.695694526940e-04,        +2.285019032175e+03,        +9.008879903592e-14,        +4.735876968162e-09
 5.00e+00,        +2.628530052675e+00,        +1.500552194633e-02,        +8.758685278763e+01,        +9.162686491590e-14,        +4.816791327116e-09
 6.00e+00,        +2.739964737593e+00,        +7.380800871969e-05,        +1.856143246591e+04,        +1.558723291861e-13,        +8.194603870812e-09
 7.00e+00,        +2.740255394339e+00,        +7.374160946707e-05,        +1.858011653892e+04,        +1.431694221601e-13,        +7.526780915428e-09
 8.00e+00,        +2.750213959630e+00,        +6.939484253717e-05,        +1.981569422131e+04,        +1.280689066442e-13,        +6.732942162816e-09
