        m,               Re{I[1]} (A),               Im{I[1]} (A)
 1.00e+00,        +1.802805270957e-03,        +1.866594629701e-03
 2.00e+00,        +1.300269707727e-05,        +7.874283989060e-06
 3.00e+00,        +8.310590990422e-05,        -9.059872956695e-06
 4.00e+00,        +3.330933098045e-03,        +6.414872979736e-03
 5.00e+00,        -7.291988897631e-05,        -4.932390894286e-05
 6.00e+00,        -2.983954014727e-05,        -1.998479886361e-05
 7.00e+00,        +4.437584571819e-06,        +2.636360409670e-06
 8.00e+00,        +1.167626716261e-05,        +5.719005295244e-06
