        m,                   Q_ext[1],             κ_ext[1] (GHz)
 1.00e+00,        +2.997124219718e+04,        +8.138049749217e-05
 2.00e+00,        +9.304042682882e+08,        +2.792421688559e-09
 3.00e+00,        +3.083864952632e+07,        +8.445469033278e-08
 4.00e+00,        +4.126455270061e+03,        +6.313637740973e-04
 5.00e+00,        +2.884384982512e+07,        -9.365685854843e-08
 6.00e+00,        +1.733318520471e+08,        -1.558648332806e-08
 7.00e+00,        +8.694247383617e+09,        +3.219621789196e-10
 8.00e+00,        +1.410102421761e+09,        +2.042792471198e-09
