        f (GHz),               I_inc[1] (A),               Re{I[1]} (A),               Im{I[1]} (A)
 2.44500000e+00,        +1.414213562373e-01,        +2.740876670484e-01,        -5.296214864541e-03
 2.44502000e+00,        +1.414213562373e-01,        +2.740829151764e-01,        -5.297473522692e-03
 2.44504000e+00,        +1.414213562373e-01,        +2.740781727197e-01,        -5.298799521583e-03
 2.44506000e+00,        +1.414213562373e-01,        +2.740734392249e-01,        -5.300193625818e-03
 2.44508000e+00,        +1.414213562373e-01,        +2.740687142296e-01,        -5.301656604279e-03
 2.44510000e+00,        +1.414213562373e-01,        +2.740639972621e-01,        -5.303189230119e-03
 2.44512000e+00,        +1.414213562373e-01,        +2.740592878414e-01,        -5.304792280768e-03
 2.44514000e+00,        +1.414213562373e-01,        +2.740545854772e-01,        -5.306466537936e-03
 2.44516000e+00,        +1.414213562373e-01,        +2.740498896695e-01,        -5.308212787603e-03
 2.44518000e+00,        +1.414213562373e-01,        +2.740451999087e-01,        -5.310031820030e-03
 2.44520000e+00,        +1.414213562373e-01,        +2.740405156753e-01,        -5.311924429751e-03
 2.44522000e+00,        +1.414213562373e-01,        +2.740358364398e-01,        -5.313891415572e-03
 2.44524000e+00,        +1.414213562373e-01,        +2.740311616629e-01,        -5.315933580570e-03
 2.44526000e+00,        +1.414213562373e-01,        +2.740264907947e-01,        -5.318051732089e-03
 2.44528000e+00,        +1.414213562373e-01,        +2.740218232751e-01,        -5.320246681739e-03
 2.44530000e+00,        +1.414213562373e-01,        +2.740171585335e-01,        -5.322519245388e-03
 2.44532000e+00,        +1.414213562373e-01,        +2.740124959887e-01,        -5.324870243158e-03
 2.44534000e+00,        +1.414213562373e-01,        +2.740078350485e-01,        -5.327300499423e-03
 2.44536000e+00,        +1.414213562373e-01,        +2.740031751101e-01,        -5.329810842798e-03
 2.44538000e+00,        +1.414213562373e-01,        +2.739985155593e-01,        -5.332402106134e-03
 2.44540000e+00,        +1.414213562373e-01,        +2.739938557708e-01,        -5.335075126512e-03
 2.44542000e+00,        +1.414213562373e-01,        +2.739891951078e-01,        -5.337830745230e-03
 2.44544000e+00,        +1.414213562373e-01,        +2.739845329221e-01,        -5.340669807797e-03
 2.44546000e+00,        +1.414213562373e-01,        +2.739798685536e-01,        -5.343593163922e-03
 2.44548000e+00,        +1.414213562373e-01,        +2.739752013306e-01,        -5.346601667501e-03
 2.44550000e+00,        +1.414213562373e-01,        +2.739705305691e-01,        -5.349696176606e-03
 2.44552000e+00,        +1.414213562373e-01,        +2.739658555729e-01,        -5.352877553473e-03
 2.44554000e+00,        +1.414213562373e-01,        +2.739611756337e-01,        -5.356146664487e-03
 2.44556000e+00,        +1.414213562373e-01,        +2.739564900304e-01,        -5.359504380164e-03
 2.44558000e+00,        +1.414213562373e-01,        +2.739517980292e-01,        -5.362951575139e-03
 2.44560000e+00,        +1.414213562373e-01,        +2.739470988836e-01,        -5.366489128147e-03
 2.44562000e+00,        +1.414213562373e-01,        +2.739423918337e-01,        -5.370117922002e-03
 2.44564000e+00,        +1.414213562373e-01,        +2.739376761067e-01,        -5.373838843582e-03
 2.44566000e+00,        +1.414213562373e-01,        +2.739329509161e-01,        -5.377652783804e-03
 2.44568000e+00,        +1.414213562373e-01,        +2.739282154620e-01,        -5.381560637602e-03
 2.44570000e+00,        +1.414213562373e-01,        +2.739234689303e-01,        -5.385563303908e-03
 2.44572000e+00,        +1.414213562373e-01,        +2.739187104934e-01,        -5.389661685619e-03
 2.44574000e+00,        +1.414213562373e-01,        +2.739139393091e-01,        -5.393856689578e-03
 2.44576000e+00,        +1.414213562373e-01,        +2.739091545208e-01,        -5.398149226544e-03
 2.44578000e+00,        +1.414213562373e-01,        +2.739043552576e-01,        -5.402540211159e-03
 2.44580000e+00,        +1.414213562373e-01,        +2.738995406335e-01,        -5.407030561923e-03
 2.44582000e+00,        +1.414213562373e-01,        +2.738947097474e-01,        -5.411621201157e-03
 2.44584000e+00,        +1.414213562373e-01,        +2.738898616833e-01,        -5.416313054969e-03
 2.44586000e+00,        +1.414213562373e-01,        +2.738849955095e-01,        -5.421107053220e-03
 2.44588000e+00,        +1.414213562373e-01,        +2.738801102786e-01,        -5.426004129487e-03
 2.44590000e+00,        +1.414213562373e-01,        +2.738752050273e-01,        -5.431005221020e-03
 2.44592000e+00,        +1.414213562373e-01,        +2.738702787764e-01,        -5.436111268702e-03
 2.44594000e+00,        +1.414213562373e-01,        +2.738653305300e-01,        -5.441323217006e-03
 2.44596000e+00,        +1.414213562373e-01,        +2.738603592758e-01,        -5.446642013948e-03
 2.44598000e+00,        +1.414213562373e-01,        +2.738553639847e-01,        -5.452068611042e-03
 2.44600000e+00,        +1.414213562373e-01,        +2.738503436104e-01,        -5.457603963246e-03
 2.44602000e+00,        +1.414213562373e-01,        +2.738452970894e-01,        -5.463249028914e-03
 2.44604000e+00,        +1.414213562373e-01,        +2.738402233405e-01,        -5.469004769736e-03
 2.44606000e+00,        +1.414213562373e-01,        +2.738351212647e-01,        -5.474872150687e-03
 2.44608000e+00,        +1.414213562373e-01,        +2.738299897451e-01,        -5.480852139964e-03
 2.44610000e+00,        +1.414213562373e-01,        +2.738248276462e-01,        -5.486945708925e-03
 2.44612000e+00,        +1.414213562373e-01,        +2.738196338141e-01,        -5.493153832020e-03
 2.44614000e+00,        +1.414213562373e-01,        +2.738144070758e-01,        -5.499477486732e-03
 2.44616000e+00,        +1.414213562373e-01,        +2.738091462394e-01,        -5.505917653498e-03
 2.44618000e+00,        +1.414213562373e-01,        +2.738038500933e-01,        -5.512475315641e-03
 2.44620000e+00,        +1.414213562373e-01,        +2.737985174064e-01,        -5.519151459288e-03
 2.44622000e+00,        +1.414213562373e-01,        +2.737931469276e-01,        -5.525947073297e-03
 2.44624000e+00,        +1.414213562373e-01,        +2.737877373852e-01,        -5.532863149169e-03
 2.44626000e+00,        +1.414213562373e-01,        +2.737822874873e-01,        -5.539900680963e-03
 2.44628000e+00,        +1.414213562373e-01,        +2.737767959208e-01,        -5.547060665208e-03
 2.44630000e+00,        +1.414213562373e-01,        +2.737712613516e-01,        -5.554344100805e-03
 2.44632000e+00,        +1.414213562373e-01,        +2.737656824239e-01,        -5.561751988933e-03
 2.44634000e+00,        +1.414213562373e-01,        +2.737600577603e-01,        -5.569285332950e-03
 2.44636000e+00,        +1.414213562373e-01,        +2.737543859609e-01,        -5.576945138282e-03
 2.44638000e+00,        +1.414213562373e-01,        +2.737486656037e-01,        -5.584732412319e-03
 2.44640000e+00,        +1.414213562373e-01,        +2.737428952436e-01,        -5.592648164298e-03
 2.44642000e+00,        +1.414213562373e-01,        +2.737370734125e-01,        -5.600693405188e-03
 2.44644000e+00,        +1.414213562373e-01,        +2.737311986188e-01,        -5.608869147565e-03
 2.44646000e+00,        +1.414213562373e-01,        +2.737252693468e-01,        -5.617176405486e-03
 2.44648000e+00,        +1.414213562373e-01,        +2.737192840570e-01,        -5.625616194359e-03
 2.44650000e+00,        +1.414213562373e-01,        +2.737132411851e-01,        -5.634189530803e-03
 2.44652000e+00,        +1.414213562373e-01,        +2.737071391418e-01,        -5.642897432506e-03
 2.44654000e+00,        +1.414213562373e-01,        +2.737009763128e-01,        -5.651740918081e-03
 2.44656000e+00,        +1.414213562373e-01,        +2.736947510577e-01,        -5.660721006909e-03
 2.44658000e+00,        +1.414213562373e-01,        +2.736884617105e-01,        -5.669838718983e-03
 2.44660000e+00,        +1.414213562373e-01,        +2.736821065785e-01,        -5.679095074743e-03
 2.44662000e+00,        +1.414213562373e-01,        +2.736756839421e-01,        -5.688491094905e-03
 2.44664000e+00,        +1.414213562373e-01,        +2.736691920546e-01,        -5.698027800284e-03
 2.44666000e+00,        +1.414213562373e-01,        +2.736626291415e-01,        -5.707706211613e-03
 2.44668000e+00,        +1.414213562373e-01,        +2.736559934005e-01,        -5.717527349348e-03
 2.44670000e+00,        +1.414213562373e-01,        +2.736492830005e-01,        -5.727492233479e-03
 2.44672000e+00,        +1.414213562373e-01,        +2.736424960816e-01,        -5.737601883320e-03
 2.44674000e+00,        +1.414213562373e-01,        +2.736356307547e-01,        -5.747857317298e-03
 2.44676000e+00,        +1.414213562373e-01,        +2.736286851006e-01,        -5.758259552741e-03
 2.44678000e+00,        +1.414213562373e-01,        +2.736216571702e-01,        -5.768809605641e-03
 2.44680000e+00,        +1.414213562373e-01,        +2.736145449835e-01,        -5.779508490431e-03
 2.44682000e+00,        +1.414213562373e-01,        +2.736073465293e-01,        -5.790357219732e-03
 2.44684000e+00,        +1.414213562373e-01,        +2.736000597651e-01,        -5.801356804110e-03
 2.44686000e+00,        +1.414213562373e-01,        +2.735926826158e-01,        -5.812508251809e-03
 2.44688000e+00,        +1.414213562373e-01,        +2.735852129741e-01,        -5.823812568487e-03
 2.44690000e+00,        +1.414213562373e-01,        +2.735776486996e-01,        -5.835270756935e-03
 2.44692000e+00,        +1.414213562373e-01,        +2.735699876181e-01,        -5.846883816788e-03
 2.44694000e+00,        +1.414213562373e-01,        +2.735622275217e-01,        -5.858652744230e-03
 2.44696000e+00,        +1.414213562373e-01,        +2.735543661675e-01,        -5.870578531682e-03
 2.44698000e+00,        +1.414213562373e-01,        +2.735464012778e-01,        -5.882662167483e-03
 2.44700000e+00,        +1.414213562373e-01,        +2.735383305391e-01,        -5.894904635563e-03
 2.44702000e+00,        +1.414213562373e-01,        +2.735301516019e-01,        -5.907306915099e-03
 2.44704000e+00,        +1.414213562373e-01,        +2.735218620798e-01,        -5.919869980162e-03
 2.44706000e+00,        +1.414213562373e-01,        +2.735134595493e-01,        -5.932594799351e-03
