        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.44500000e+00,        +7.201219589731e-10,        +7.176495371234e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.271904028433e-13,        +4.543541531629e-04,        +2.919547708021e-12,        +4.068208167072e-03,        +1.380979266457e-10,        +1.917701924305e-01,        +1.578446494423e-10,        +2.199467027806e-01,        +1.773891288604e-10,        +2.463320645205e-01,        +1.491106881083e-10,        +2.077764708189e-01,        +1.114661416355e-10,        +1.547878664809e-01,        +1.143590547181e-10,        +1.593522308625e-01,        +1.111812139083e-10,        +1.543922005473e-01,        +1.142498209340e-10,        +1.592000203776e-01,        +1.775950646749e-10,        +2.466180380448e-01,        +1.492160851390e-10,        +2.079233350266e-01
 2.44502000e+00,        +7.220355008957e-10,        +7.195624832230e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.270826610264e-13,        +4.530008020667e-04,        +2.922925834022e-12,        +4.062087590962e-03,        +1.385137394415e-10,        +1.918378518365e-01,        +1.582259813946e-10,        +2.198919275028e-01,        +1.777536060868e-10,        +2.461840253924e-01,        +1.494641581272e-10,        +2.077153292620e-01,        +1.118497285999e-10,        +1.549089047022e-01,        +1.147174738875e-10,        +1.594267024229e-01,        +1.115643789891e-10,        +1.545137030668e-01,        +1.146079427902e-10,        +1.592744834012e-01,        +1.779599279218e-10,        +2.464697756564e-01,        +1.495697450557e-10,        +2.078620669407e-01
 2.44504000e+00,        +7.239627515690e-10,        +7.214891068878e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.269719543297e-13,        +4.516419575746e-04,        +2.926318797642e-12,        +4.055943145510e-03,        +1.389330016625e-10,        +1.919062843515e-01,        +1.586103162552e-10,        +2.198374372405e-01,        +1.781205708214e-10,        +2.460355459385e-01,        +1.498201589491e-10,        +2.076540830884e-01,        +1.122359634205e-10,        +1.550300249249e-01,        +1.150783012020e-10,        +1.595010930912e-01,        +1.119501925604e-10,        +1.546352934841e-01,        +1.149684709861e-10,        +1.593488659614e-01,        +1.783272767103e-10,        +2.463210659994e-01,        +1.499259343010e-10,        +2.078006900863e-01
 2.44506000e+00,        +7.259038718713e-10,        +7.234295686420e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.268582764988e-13,        +4.502776320179e-04,        +2.929726904652e-12,        +4.049774893983e-03,        +1.393557516169e-10,        +1.919754901674e-01,        +1.589976896946e-10,        +2.197832333464e-01,        +1.784900561844e-10,        +2.458866292093e-01,        +1.501787223895e-10,        +2.075927345235e-01,        +1.126248741933e-10,        +1.551512239533e-01,        +1.154415628503e-10,        +1.595754000863e-01,        +1.123386827098e-10,        +1.547569686055e-01,        +1.153314316812e-10,        +1.594231652678e-01,        +1.786971441300e-10,        +2.461719120872e-01,        +1.502846846643e-10,        +2.077392066604e-01
 2.44508000e+00,        +7.278590247133e-10,        +7.253840310397e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.267416213646e-13,        +4.489078382910e-04,        +2.933150465415e-12,        +4.043582902164e-03,        +1.397820280810e-10,        +1.920454694314e-01,        +1.593881378332e-10,        +2.197293171794e-01,        +1.788620957336e-10,        +2.457372783198e-01,        +1.505398806763e-10,        +2.075312858219e-01,        +1.130164893574e-10,        +1.552724985473e-01,        +1.158072853447e-10,        +1.596496205998e-01,        +1.127298778671e-10,        +1.548787251921e-01,        +1.156968513583e-10,        +1.594973785023e-01,        +1.790695637078e-10,        +2.460223169980e-01,        +1.506460283466e-10,        +2.076776188892e-01
 2.44510000e+00,        +7.298283750641e-10,        +7.273526586918e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.266219828446e-13,        +4.475325898584e-04,        +2.936589794948e-12,        +4.037367238376e-03,        +1.402118703042e-10,        +1.921162222446e-01,        +1.597816972473e-10,        +2.196756901042e-01,        +1.792367234701e-10,        +2.455874964499e-01,        +1.509036664548e-10,        +2.074697392682e-01,        +1.134108376993e-10,        +1.553938454220e-01,        +1.161754955249e-10,        +1.597237517958e-01,        +1.131238068097e-10,        +1.550005599600e-01,        +1.160647568271e-10,        +1.595715028193e-01,        +1.794445694138e-10,        +2.458722838749e-01,        +1.510099979659e-10,        +2.076159290288e-01
 2.44512000e+00,        +7.318120899791e-10,        +7.293356182929e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.264993549436e-13,        +4.461519007604e-04,        +2.940045212977e-12,        +4.031127973509e-03,        +1.406453180164e-10,        +1.921877486616e-01,        +1.601784049750e-10,        +2.196223534920e-01,        +1.796139738447e-10,        +2.454372868449e-01,        +1.512701127933e-10,        +2.074080971767e-01,        +1.138079483572e-10,        +1.555152612475e-01,        +1.165462205629e-10,        +1.597977908109e-01,        +1.135204986660e-10,        +1.551224695799e-01,        +1.164351752288e-10,        +1.596455353454e-01,        +1.798221956669e-10,        +2.457218159268e-01,        +1.513766265630e-10,        +2.075541393650e-01
 2.44514000e+00,        +7.338103386270e-10,        +7.313330786496e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.263737317555e-13,        +4.447657856199e-04,        +2.943517044007e-12,        +4.024865181051e-03,        +1.410824114338e-10,        +1.922600486902e-01,        +1.605782985229e-10,        +2.195693087196e-01,        +1.799938817636e-10,        +2.452866528161e-01,        +1.516392531889e-10,        +2.073463618915e-01,        +1.142078508260e-10,        +1.556367426489e-01,        +1.169194879669e-10,        +1.598717347543e-01,        +1.139199829209e-10,        +1.552444506765e-01,        +1.168081340406e-10,        +1.597194731795e-01,        +1.802024773413e-10,        +2.455709164284e-01,        +1.517459476072e-10,        +2.074922522135e-01
 2.44516000e+00,        +7.358232923186e-10,        +7.333452107082e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.262451074639e-13,        +4.433742596486e-04,        +2.947005617383e-12,        +4.018578937111e-03,        +1.415231912654e-10,        +1.923331222901e-01,        +1.609814158715e-10,        +2.195165571697e-01,        +1.803764825943e-10,        +2.451355977411e-01,        +1.520111215731e-10,        +2.072845357868e-01,        +1.146105749619e-10,        +1.557582862059e-01,        +1.172953255857e-10,        +1.599455807074e-01,        +1.143222894200e-10,        +1.553664998288e-01,        +1.171836610798e-10,        +1.597933133928e-01,        +1.805854497722e-10,        +2.454195887211e-01,        +1.521179950016e-10,        +2.074302699199e-01
 2.44518000e+00,        +7.378511245343e-10,        +7.353721875826e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.261134763439e-13,        +4.419773386531e-04,        +2.950511267349e-12,        +4.012269320449e-03,        +1.419676987201e-10,        +1.924069693729e-01,        +1.613877954825e-10,        +2.194641002307e-01,        +1.807618121720e-10,        +2.449841250646e-01,        +1.523857523177e-10,        +2.072226212670e-01,        +1.150161509870e-10,        +1.558798884526e-01,        +1.176737616135e-10,        +1.600193257245e-01,        +1.147274483747e-10,        +1.554886135697e-01,        +1.175617845082e-10,        +1.598670530288e-01,        +1.809711487620e-10,        +2.452678362132e-01,        +1.524928030893e-10,        +2.073681948600e-01
 2.44520000e+00,        +7.398940109536e-10,        +7.374141845838e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.259788327628e-13,        +4.405750390420e-04,        +2.954034333122e-12,        +4.005936412505e-03,        +1.424159755125e-10,        +1.924815898009e-01,        +1.617974763046e-10,        +2.194119392969e-01,        +1.811499068056e-10,        +2.448322382987e-01,        +1.527631802405e-10,        +2.071606207667e-01,        +1.154246094942e-10,        +1.560015458774e-01,        +1.180548245939e-10,        +1.600929668319e-01,        +1.151354903664e-10,        +1.556107883858e-01,        +1.179425328370e-10,        +1.599406891035e-01,        +1.813596105866e-10,        +2.451156623810e-01,        +1.528704066588e-10,        +2.073060294399e-01
 2.44522000e+00,        +7.419521294841e-10,        +7.394713792492e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.258411711818e-13,        +4.391673778312e-04,        +2.957575158950e-12,        +3.999580297419e-03,        +1.428680638707e-10,        +1.925569833866e-01,        +1.622104977803e-10,        +2.193600757679e-01,        +1.815408032842e-10,        +2.446799410232e-01,        +1.531434406115e-10,        +2.070985367507e-01,        +1.158359814520e-10,        +1.561232549228e-01,        +1.184385434252e-10,        +1.601665010287e-01,        +1.155464463521e-10,        +1.557330207172e-01,        +1.183259349312e-10,        +1.600142186049e-01,        +1.817508720015e-10,        +2.449630707683e-01,        +1.532508409505e-10,        +2.072437760960e-01
 2.44524000e+00,        +7.440256602911e-10,        +7.415439513713e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.257004861569e-13,        +4.377543726510e-04,        +2.961134094185e-12,        +3.993201062067e-03,        +1.433240065425e-10,        +1.926331498922e-01,        +1.626268998526e-10,        +2.193085110489e-01,        +1.819345388836e-10,        +2.445272368864e-01,        +1.535265691587e-10,        +2.070363717144e-01,        +1.162502982095e-10,        +1.562450119852e-01,        +1.188249473644e-10,        +1.602399252865e-01,        +1.159603476689e-10,        +1.558553069575e-01,        +1.187120200141e-10,        +1.600876384933e-01,        +1.821449702485e-10,        +2.448100649879e-01,        +1.536341416626e-10,        +2.071814372951e-01
 2.44526000e+00,        +7.461147858277e-10,        +7.436320830291e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.255567723407e-13,        +4.363360417520e-04,        +2.964711493347e-12,        +3.986798796080e-03,        +1.437838468025e-10,        +1.927100890287e-01,        +1.630467229715e-10,        +2.192572465504e-01,        +1.823311513725e-10,        +2.443741296055e-01,        +1.539126020743e-10,        +2.069741281836e-01,        +1.166675915015e-10,        +1.563668134148e-01,        +1.192140660322e-10,        +1.603132365492e-01,        +1.163772260390e-10,        +1.559776434532e-01,        +1.191008176720e-10,        +1.601609457016e-01,        +1.825419430621e-10,        +2.446566487214e-01,        +1.540203449569e-10,        +2.071190155346e-01
 2.44528000e+00,        +7.482196908652e-10,        +7.457359586172e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.254100244831e-13,        +4.349124040118e-04,        +2.968307716193e-12,        +3.980373591877e-03,        +1.442476284594e-10,        +1.927878004555e-01,        +1.634700081012e-10,        +2.192062836883e-01,        +1.827306790193e-10,        +2.442206229670e-01,        +1.543015760213e-10,        +2.069118087150e-01,        +1.170878934535e-10,        +1.564886555152e-01,        +1.196059294179e-10,        +1.603864317334e-01,        +1.167971135748e-10,        +1.561000265039e-01,        +1.194923578595e-10,        +1.602341371349e-01,        +1.829418286758e-10,        +2.445028257199e-01,        +1.544094874654e-10,        +2.070565133424e-01
 2.44530000e+00,        +7.503405625245e-10,        +7.478557648781e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.252602374333e-13,        +4.334834789405e-04,        +2.971923127792e-12,        +3.973925544689e-03,        +1.447153958631e-10,        +1.928662837795e-01,        +1.638967967267e-10,        +2.191556238834e-01,        +1.831331605989e-10,        +2.440667208270e-01,        +1.546935281392e-10,        +2.068494158956e-01,        +1.175112365868e-10,        +1.566105345437e-01,        +1.200005678839e-10,        +1.604595077281e-01,        +1.172200427844e-10,        +1.562224523622e-01,        +1.198866709035e-10,        +1.603072096704e-01,        +1.833446658294e-10,        +2.443485998045e-01,        +1.548016062962e-10,        +2.069939332773e-01
 2.44532000e+00,        +7.524775903068e-10,        +7.499916909325e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.251074061406e-13,        +4.320492866878e-04,        +2.975558098589e-12,        +3.967454752585e-03,        +1.451871939118e-10,        +1.929455385544e-01,        +1.643271308609e-10,        +2.191052685618e-01,        +1.835386353991e-10,        +2.439124271120e-01,        +1.550884960509e-10,        +2.067869523436e-01,        +1.179376538236e-10,        +1.567324467106e-01,        +1.203980121712e-10,        +1.605324613950e-01,        +1.176460465763e-10,        +1.563449172331e-01,        +1.202837875090e-10,        +1.603801601581e-01,        +1.837504937752e-10,        +2.441939748668e-01,        +1.551967390407e-10,        +2.069312779288e-01
 2.44534000e+00,        +7.546309661260e-10,        +7.521439283119e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.249515256562e-13,        +4.306098480485e-04,        +2.979213004482e-12,        +3.960961316498e-03,        +1.456630680598e-10,        +1.930255642802e-01,        +1.647610530520e-10,        +2.190552191544e-01,        +1.839471432282e-10,        +2.437577458191e-01,        +1.554865178690e-10,        +2.067244207076e-01,        +1.183671784929e-10,        +1.568543881794e-01,        +1.207982934037e-10,        +1.606052895684e-01,        +1.180751582649e-10,        +1.564674172743e-01,        +1.206837387633e-10,        +1.604529854202e-01,        +1.841593522853e-10,        +2.440389548691e-01,        +1.555949237790e-10,        +2.068685499173e-01
