        m,         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²),         Re{B_x[5]} (Wb/m²),         Im{B_x[5]} (Wb/m²),         Re{B_y[5]} (Wb/m²),         Im{B_y[5]} (Wb/m²),         Re{B_z[5]} (Wb/m²),         Im{B_z[5]} (Wb/m²),         Re{B_x[6]} (Wb/m²),         Im{B_x[6]} (Wb/m²),         Re{B_y[6]} (Wb/m²),         Im{B_y[6]} (Wb/m²),         Re{B_z[6]} (Wb/m²),         Im{B_z[6]} (Wb/m²),         Re{B_x[7]} (Wb/m²),         Im{B_x[7]} (Wb/m²),         Re{B_y[7]} (Wb/m²),         Im{B_y[7]} (Wb/m²),         Re{B_z[7]} (Wb/m²),         Im{B_z[7]} (Wb/m²)
 1.00e+00,        -1.933949013607e-09,        -6.403208151302e-10,        -2.127663557863e-09,        -8.130491530997e-10,        -5.000546482090e-09,        +4.897932220398e-09,        -1.729520925811e-09,        -1.417241109633e-09,        -2.074072409309e-09,        -3.545358839564e-09,        +1.270423021790e-08,        +3.153659717779e-09,        -1.427399246885e-09,        -1.791707145738e-09,        +4.012856024556e-11,        -7.682493731279e-09,        +2.661460849582e-08,        +9.199639476663e-09,        -5.395701637204e-10,        -2.664744498623e-09,        +5.529700433188e-09,        -1.114392677251e-08,        +3.618672478654e-08,        +2.676413918062e-08,        +7.322787103768e-10,        -2.828038351492e-09,        +1.296545490463e-08,        -1.147291793654e-08,        +3.716613748745e-08,        +5.626932735388e-08,        +3.997285530682e-09,        -2.206172593206e-09,        +1.135999142231e-08,        -9.080585345736e-09,        +2.247347158851e-08,        +4.839000248452e-08,        +3.223188367804e-09,        +8.989646626989e-09,        +2.992042264687e-09,        +4.250316947935e-09,        +2.074805385974e-09,        +1.386641030443e-08
 2.00e+00,        +2.678363413840e-10,        +1.510020616355e-09,        +1.386823116785e-11,        +1.707343597423e-09,        +2.983599671080e-07,        -1.133822106575e-07,        +2.503417212305e-09,        -1.804327342349e-09,        -3.871163140731e-09,        +3.789164993922e-09,        +3.929868075024e-07,        +6.023731229816e-08,        +4.011632578140e-10,        -1.611755614804e-09,        +1.218987166935e-09,        -2.201214466647e-09,        +4.467408400522e-07,        +3.873606700450e-07,        -3.091238329540e-09,        +1.600443301997e-09,        -2.228710573613e-10,        -1.078328164370e-09,        +3.281438628304e-07,        +8.757971092713e-07,        +9.150121447298e-10,        +1.376408734322e-10,        -1.713044424263e-10,        -7.552164119901e-10,        -4.491710784704e-08,        +1.415040316164e-06,        -5.842776375582e-10,        +3.777328060301e-09,        +4.358120649314e-11,        -2.209253714624e-10,        -1.820954391480e-07,        +1.456572637584e-06,        -1.315688551338e-09,        +2.067275908671e-09,        -3.461327343573e-10,        +2.808072336079e-09,        -7.200730954470e-08,        +5.192503360160e-07
 3.00e+00,        -2.227871336308e-11,        +2.072020893819e-11,        -1.516969775229e-11,        +1.217047579119e-11,        -8.410847052335e-11,        +5.157065988471e-11,        -2.966520560196e-11,        +1.000565259206e-11,        -2.669080813776e-11,        -7.952060997088e-13,        -1.650101280979e-12,        +9.046025375474e-11,        -3.529781658595e-11,        +1.599831015636e-12,        -3.899400182182e-11,        -6.242410655483e-11,        +1.153787622749e-10,        +2.392754300700e-10,        -4.401039885603e-11,        -1.242288591643e-11,        -1.530539131360e-11,        -1.218795216558e-10,        +2.089629703478e-10,        +5.770156240706e-10,        -3.917164380563e-11,        -3.913533650659e-11,        +2.875771881994e-11,        -1.804372744411e-10,        +1.634644326022e-10,        +1.226971875140e-09,        -2.132634608799e-11,        -4.605564343903e-11,        +2.862255204015e-11,        -1.358954114345e-10,        +3.542917588825e-11,        +2.449495880154e-09,        -4.352979167813e-12,        +5.767304507980e-09,        +3.454888105106e-12,        +8.230251792218e-09,        -2.423898837367e-11,        +2.179371348841e-07
 4.00e+00,        -3.462513857570e-11,        +1.907970616640e-11,        -2.726570401872e-11,        +1.782470153610e-11,        -1.347642030022e-10,        +1.047957070577e-10,        -3.883544238544e-11,        +1.379919507514e-11,        -2.616577223093e-11,        -2.024155735563e-13,        -7.329368190357e-11,        +1.188813171781e-10,        -4.398534401187e-11,        +5.907717740797e-12,        -2.213209066237e-11,        -2.641283371682e-11,        +7.747595389792e-11,        +2.779648892474e-10,        -5.667257765081e-11,        -2.924848993673e-11,        -1.441748483339e-11,        -7.553833244731e-11,        +2.235849407704e-10,        +7.085962260085e-10,        -5.446209408362e-11,        -5.125760035421e-11,        +3.840300245557e-11,        -1.440716981083e-10,        +2.399203733248e-10,        +1.481548334214e-09,        -2.672247600755e-11,        -1.546548967964e-10,        +1.999100353854e-11,        -1.425014900533e-10,        +5.875888089236e-11,        +3.495642047237e-09,        -2.867932005042e-12,        -8.063833719809e-09,        +4.247923885563e-14,        +1.827071482713e-09,        +2.105647102774e-11,        +3.546218809038e-07
