        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.447516784352e+00,        +3.044093467050e-03,        +4.020110919533e+02,        +1.256818981806e-13,        +1.679356915466e-09
 2.00e+00,        +2.464010898815e+00,        +5.086658956882e-03,        +2.422037893732e+02,        +1.198472956411e-13,        +1.601726318477e-09
 3.00e+00,        +2.622869240138e+00,        +5.390770060486e-05,        +2.432740787738e+04,        +1.394526582937e-14,        +1.867487305240e-10
 4.00e+00,        +2.623061476761e+00,        +5.393304396545e-05,        +2.431775850623e+04,        +2.892647343336e-14,        +3.873712734813e-10
