        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17],             E_elec[18] (J),                 p_elec[18],              E_mag[18] (J),                  p_mag[18]
 1.00e+00,        +2.935514708646e-10,        +2.935368433368e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.807323553508e-12,        +6.156751823402e-03,        +3.679684426915e-12,        +1.253568167146e-02,        +1.807323553508e-12,        +6.156751823402e-03,        +3.679684426915e-12,        +1.253568167146e-02,        +1.290165268126e-12,        +4.395022325477e-03,        +3.172842560429e-12,        +1.080900960970e-02,        +2.477554190741e-11,        +8.439931107972e-02,        +4.351357974219e-11,        +1.482389033266e-01,        +7.505990972901e-11,        +2.556959074603e-01,        +6.308063673391e-11,        +2.148985320440e-01,        +6.371596332687e-11,        +2.170521004007e-01,        +5.860982106689e-11,        +1.996676819190e-01,        +3.162086652005e-11,        +1.077183038018e-01,        +4.611097369356e-11,        +1.570875164064e-01,        +9.485334611451e-11,        +3.231233890096e-01,        +7.075915722623e-11,        +2.410571580108e-01,        +5.348583523835e-13,        +1.822025796050e-03,        +3.944125679517e-12,        +1.343656092598e-02,        -1.065039073096e-13,        -3.628116970287e-04,        +6.660222071903e-13,        +2.268956086123e-03
 2.00e+00,        +2.935514708646e-10,        +2.935448086582e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +6.096148883072e-14,        +2.076688243161e-04,        +4.772575771298e-12,        +1.625842334979e-02,        +6.096148883072e-14,        +2.076688243161e-04,        +4.772575771298e-12,        +1.625842334979e-02,        +1.521097650862e-13,        +5.181706793640e-04,        +4.304457933480e-12,        +1.466371677004e-02,        +5.864360528972e-11,        +1.997728204768e-01,        +5.617907158136e-11,        +1.913815878338e-01,        +5.867123280502e-11,        +1.998669351995e-01,        +5.619787305651e-11,        +1.914456375958e-01,        +5.876584122074e-11,        +2.001892242191e-01,        +5.629625537473e-11,        +1.917807902380e-01,        +5.872968586880e-11,        +2.000660589294e-01,        +5.626958716135e-11,        +1.916899413706e-01,        +5.866588555486e-11,        +1.998487194838e-01,        +5.620023449406e-11,        +1.914536821515e-01,        +4.275564754750e-14,        +1.456495769603e-04,        +1.899662345288e-12,        +6.471456109108e-03,        -1.806067760421e-13,        -6.152473891894e-04,        +1.425090940118e-12,        +4.854764581367e-03
 3.00e+00,        +2.935514708646e-10,        +2.935394201964e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.669665582416e-15,        +5.687812012995e-06,        +2.673776471699e-16,        +9.108747540316e-07,        +1.669665582416e-15,        +5.687812012995e-06,        +2.673776471699e-16,        +9.108747540316e-07,        +3.377606502828e-15,        +1.150601117031e-05,        +8.567763373705e-16,        +2.918777780501e-06,        +5.730548907517e-11,        +1.952144504894e-01,        +6.006504461849e-11,        +2.046234355110e-01,        +5.310494642876e-11,        +1.809050599282e-01,        +6.423620697241e-11,        +2.188333237472e-01,        +5.661829075332e-11,        +1.928734698095e-01,        +6.073335711502e-11,        +2.069001740018e-01,        +6.305463575117e-11,        +2.147992499082e-01,        +5.446290516320e-11,        +1.855386412045e-01,        +6.346268661688e-11,        +2.161892986943e-01,        +5.404052191952e-11,        +1.840997092771e-01,        +3.775235206327e-16,        +1.286055626023e-06,        +2.393734155712e-16,        +8.154728091071e-07,        -2.556340053471e-18,        -8.708319689020e-09,        +2.088034174285e-17,        +7.113300737898e-08
 4.00e+00,        +2.935514708646e-10,        +2.935394156328e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.663844908575e-15,        +5.667983552168e-06,        +2.686481470301e-16,        +9.152029769188e-07,        +1.663844908575e-15,        +5.667983552168e-06,        +2.686481470301e-16,        +9.152029769188e-07,        +3.367939497516e-15,        +1.147307995970e-05,        +8.586074435080e-16,        +2.925015850621e-06,        +6.006945186734e-11,        +2.046300490010e-01,        +5.730762339967e-11,        +1.952297386575e-01,        +6.437195245634e-11,        +2.192867651685e-01,        +5.322942285143e-11,        +1.813365429535e-01,        +6.080273623540e-11,        +2.071280244528e-01,        +5.669281809250e-11,        +1.931352829407e-01,        +5.437382163660e-11,        +1.852275564366e-01,        +6.296149045005e-11,        +2.144907535308e-01,        +5.392810194299e-11,        +1.837091866178e-01,        +6.334667217284e-11,        +2.158029511515e-01,        +3.775470117750e-16,        +1.286135649953e-06,        +2.401495084356e-16,        +8.181167354234e-07,        -2.605530282138e-18,        -8.875889037326e-09,        +2.126119607681e-17,        +7.243046400080e-08
