        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +2.440206099633e+00,        +3.820267688570e-05,        +3.193763237106e+04,        +2.307438158137e-14,        +7.214989528411e-09
 2.00e+00,        +2.594332128326e+00,        +8.405149840016e-05,        +1.543299155320e+04,        +1.398310030095e-14,        +4.372316371469e-09
 3.00e+00,        +2.594617968241e+00,        +8.420248928165e-05,        +1.540701463664e+04,        +1.228442597052e-14,        +3.841165136001e-09
 4.00e+00,        +2.709380909670e+00,        +1.070282336586e-04,        +1.265731863065e+04,        +1.487845856409e-14,        +4.652302970261e-09
 5.00e+00,        +2.728996581487e+00,        +1.000242471435e-04,        +1.364167520004e+04,        +1.164837386774e-14,        +3.642299805818e-09
 6.00e+00,        +2.737677527979e+00,        +9.420595189742e-05,        +1.453027900287e+04,        +1.426131847824e-14,        +4.459336229348e-09
 7.00e+00,        +2.739265908853e+00,        +9.582897509132e-05,        +1.429247212505e+04,        +2.249152787385e-14,        +7.032820398267e-09
 8.00e+00,        +2.779069047255e+00,        +1.697266171546e-04,        +8.186898139572e+03,        +1.362911946218e-14,        +4.261662626777e-09
