        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2],              E_elec[3] (J),                  p_elec[3],               E_mag[3] (J),                   p_mag[3],              E_elec[4] (J),                  p_elec[4],               E_mag[4] (J),                   p_mag[4],              E_elec[5] (J),                  p_elec[5],               E_mag[5] (J),                   p_mag[5],              E_elec[6] (J),                  p_elec[6],               E_mag[6] (J),                   p_mag[6]
 2.42000000e+00,        +9.471588039320e-11,        +1.519400943895e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +5.007585212096e-14,        +5.286954195334e-04,        +7.015251907395e-13,        +4.617116986523e-03,        +1.844061275650e-11,        +1.946939909120e-01,        +8.122517950187e-11,        +5.345868700968e-01,        +2.301144648841e-11,        +2.429523580722e-01,        +1.774057442859e-11,        +1.167603225460e-01,        +1.473853923936e-11,        +1.556078999443e-01,        +1.607923189738e-11,        +1.058261281329e-01,        +1.490863748238e-11,        +1.574037787590e-01,        +1.613770155308e-11,        +1.062109485842e-01,        +2.287900181669e-11,        +2.415540215823e-01,        +1.768457960015e-11,        +1.163917902724e-01
 2.42020000e+00,        +9.295970421988e-11,        +1.501769699534e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.896286614737e-14,        +5.267106490738e-04,        +6.856988112371e-13,        +4.565938515406e-03,        +1.835459131229e-11,        +1.974467482047e-01,        +8.100219200519e-11,        +5.393782550702e-01,        +2.247861646580e-11,        +2.418103268985e-01,        +1.733161356660e-11,        +1.154079322015e-01,        +1.444502742380e-11,        +1.553902042290e-01,        +1.575223848836e-11,        +1.048911726828e-01,        +1.461146775861e-11,        +1.571806610318e-01,        +1.580938678805e-11,        +1.052717123868e-01,        +2.234881589878e-11,        +2.404140168724e-01,        +1.727674120645e-11,        +1.150425475478e-01
 2.42040000e+00,        +9.126310670153e-11,        +1.484732899349e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.788654461399e-14,        +5.247086839878e-04,        +6.703965433449e-13,        +4.515266979260e-03,        +1.827204158254e-11,        +2.002127940077e-01,        +8.078690036440e-11,        +5.441173991621e-01,        +2.196387208087e-11,        +2.406654000142e-01,        +1.693657511975e-11,        +1.140715284694e-01,        +1.416119429993e-11,        +1.551688827145e-01,        +1.543605140124e-11,        +1.039651738573e-01,        +1.432410109653e-11,        +1.569539062852e-01,        +1.549192375786e-11,        +1.043414863688e-01,        +2.183662816766e-11,        +2.392711464346e-01,        +1.688278815367e-11,        +1.137092615182e-01
 2.42060000e+00,        +8.962356245294e-11,        +1.468265365485e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.684534387391e-14,        +5.226900448028e-04,        +6.555962481747e-13,        +4.465107354474e-03,        +1.819280683218e-11,        +2.029913377047e-01,        +8.057897012778e-11,        +5.488038608141e-01,        +2.146644255708e-11,        +2.395178451911e-01,        +1.655486551049e-11,        +1.127511817663e-01,        +1.388663851728e-11,        +1.549440586517e-01,        +1.513022097277e-11,        +1.030482726654e-01,        +1.404613102028e-11,        +1.567236409249e-01,        +1.518486090660e-11,        +1.034204120287e-01,        +2.134167136380e-11,        +2.381256756560e-01,        +1.650212835531e-11,        +1.123920017678e-01
 2.42080000e+00,        +8.803867358852e-11,        +1.452343190447e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.583779749211e-14,        +5.206552486961e-04,        +6.412768971896e-13,        +4.415463930342e-03,        +1.811673868933e-11,        +2.057815951886e-01,        +8.037808408855e-11,        +5.534372634323e-01,        +2.098559613398e-11,        +2.383679271687e-01,        +1.618592123542e-11,        +1.114469454733e-01,        +1.362097867126e-11,        +1.547158551584e-01,        +1.483431992654e-11,        +1.021405961354e-01,        +1.377717123179e-11,        +1.564899909350e-01,        +1.488776915043e-11,        +1.025086167537e-01,        +2.086321708503e-11,        +2.369778670513e-01,        +1.613419973087e-11,        +1.110908209368e-01
 2.42100000e+00,        +8.650616246839e-11,        +1.436943664865e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.486251188605e-14,        +5.186048092521e-04,        +6.274185093495e-13,        +4.366340342288e-03,        +1.804369664589e-11,        +2.085827891451e-01,        +8.018394128445e-11,        +5.580172921531e-01,        +2.052063783987e-11,        +2.372159075645e-01,        +1.582920714753e-11,        +1.101588568472e-01,        +1.336385218760e-11,        +1.544843951722e-01,        +1.454794211754e-11,        +1.012422579482e-01,        +1.351685448110e-11,        +1.562530818084e-01,        +1.460024061694e-11,        +1.016062144532e-01,        +2.040057356878e-11,        +2.358279801885e-01,        +1.577846849221e-11,        +1.098057556327e-01
 2.42120000e+00,        +8.502386489021e-11,        +1.422045209700e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.391816223151e-14,        +5.165392362276e-04,        +6.140020920933e-13,        +4.317739604234e-03,        +1.797354759060e-11,        +2.113941493228e-01,        +7.999625606026e-11,        +5.625436906970e-01,        +2.007090740179e-11,        +2.360620447883e-01,        +1.548421484451e-11,        +1.088869379038e-01,        +1.311491427407e-11,        +1.542498014058e-01,        +1.427070135241e-11,        +1.003533590569e-01,        +1.326483150480e-11,        +1.560130384796e-01,        +1.432188746055e-11,        +1.007133061795e-01,        +1.995308361116e-11,        +2.346762716201e-01,        +1.543442753564e-11,        +1.085368273130e-01
 2.42140000e+00,        +8.358972369882e-11,        +1.407627312604e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.300348861738e-14,        +5.144590353274e-04,        +6.010095859205e-13,        +4.269664140068e-03,        +1.790616537229e-11,        +2.142149127901e-01,        +7.981475718898e-11,        +5.670162583115e-01,        +1.963577728436e-11,        +2.349065939626e-01,        +1.515046115630e-11,        +1.076311962736e-01,        +1.287383693514e-11,        +1.540121963021e-01,        +1.400223028107e-11,        +9.947398829007e-02,        +1.302077002854e-11,        +1.557699852610e-01,        +1.405234074963e-11,        +9.982998073284e-02,        +1.952012261409e-11,        +2.335229948172e-01,        +1.510159493315e-11,        +1.072840431408e-01
 2.42160000e+00,        +8.220178278720e-11,        +1.393670468177e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.211729243383e-14,        +5.123647079877e-04,        +5.884238123468e-13,        +4.222115814196e-03,        +1.784143039126e-11,        +2.170443241778e-01,        +7.963918704808e-11,        +5.714348468060e-01,        +1.921465084911e-11,        +2.337498068485e-01,        +1.482748672579e-11,        +1.063916260290e-01,        +1.264030804590e-11,        +1.537717019912e-01,        +1.374217935501e-11,        +9.860422294077e-02,        +1.278435382955e-11,        +1.555240457818e-01,        +1.379124942065e-11,        +9.895631525211e-02,        +1.910109675240e-11,        +2.323684001093e-01,        +1.477951251635e-11,        +1.060473968117e-01
 2.42180000e+00,        +8.085818146404e-11,        +1.380156121870e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.125843297928e-14,        +5.102567511690e-04,        +5.762284250198e-13,        +4.175095961166e-03,        +1.777922921694e-11,        +2.198816359090e-01,        +7.946930084706e-11,        +5.757993576798e-01,        +1.880696062667e-11,        +2.325919317767e-01,        +1.451485467650e-11,        +1.051682084838e-01,        +1.241403048134e-11,        +1.535284402464e-01,        +1.349021584825e-11,        +9.774412933784e-02,        +1.255528185557e-11,        +1.552753429305e-01,        +1.353827929538e-11,        +9.809237578892e-02,        +1.869544125327e-11,        +2.312127346270e-01,        +1.446774454728e-11,        +1.048268693521e-01
 2.42200000e+00,        +7.955714916450e-11,        +1.367066617306e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.042582427228e-14,        +5.081356571575e-04,        +5.644078637972e-13,        +4.128605414338e-03,        +1.771945423004e-11,        +2.227261084155e-01,        +7.930486590306e-11,        +5.801097393434e-01,        +1.841216669472e-11,        +2.314332135840e-01,        +1.421214936183e-11,        +1.039609129644e-01,        +1.219472129782e-11,        +1.532825324422e-01,        +1.324602293710e-11,        +9.689376340122e-02,        +1.233326739668e-11,        +1.550239988009e-01,        +1.329311215715e-11,        +9.723821786640e-02,        +1.830261878079e-11,        +2.300562422486e-01,        +1.416587647054e-11,        +1.036224298890e-01
